,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,39,15,74,20,191,26,0,1,3,18.66,22.0,new,experiments/results/BW_2_2/ra_feature_2h/0.onnx,BW,2,2,75.88804364204407,50000,1e-05,20,0.1,14,True,0
1,44,23,76,40,183,1,0,1,23,18.18,17.0,new,experiments/results/BW_2_2/ra_feature_2h/1.onnx,BW,2,2,144.33152604103088,100000,1e-05,20,0.1,14,True,1
2,39,15,77,20,160,28,0,1,4,19.14,24.0,new,experiments/results/BW_2_2/ra_feature_2h/2.onnx,BW,2,2,214.34291315078735,150000,1e-05,20,0.1,14,True,2
3,35,15,58,20,182,17,0,1,3,18.19,21.0,new,experiments/results/BW_2_2/ra_feature_2h/3.onnx,BW,2,2,285.69039011001587,200000,1e-05,20,0.1,14,True,3
4,21,15,29,20,161,4,0,1,2,16.66,12.0,new,experiments/results/BW_2_2/ra_feature_2h/4.onnx,BW,2,2,350.296582698822,250000,1e-05,20,0.1,14,True,4
5,15,15,20,20,146,6,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature_2h/5.onnx,BW,2,2,419.3498327732086,300000,1e-05,20,0.1,14,True,5
6,15,15,20,20,168,6,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature_2h/6.onnx,BW,2,2,483.90828108787537,350000,1e-05,20,0.1,14,True,6
7,15,15,20,20,134,6,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature_2h/7.onnx,BW,2,2,548.4421668052673,400000,1e-05,20,0.1,14,True,7
8,15,15,20,20,137,4,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature_2h/8.onnx,BW,2,2,617.4702572822571,450000,1e-05,20,0.1,14,True,8
9,17,17,23,23,161,4,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature_2h/9.onnx,BW,2,2,686.8327853679657,500000,1e-05,20,0.1,14,True,9
10,22,15,32,20,200,8,0,1,2,17.14,12.0,new,experiments/results/BW_2_2/ra_feature_2h/10.onnx,BW,2,2,751.4273643493652,550000,1e-05,20,0.1,14,True,10
11,20,15,28,20,143,7,0,2,1,16.66,16.0,new,experiments/results/BW_2_2/ra_feature_2h/11.onnx,BW,2,2,815.8413317203522,600000,1e-05,20,0.1,14,True,11
12,31,15,45,20,181,9,0,1,12,17.14,14.0,new,experiments/results/BW_2_2/ra_feature_2h/12.onnx,BW,2,2,886.1171412467957,650000,1e-05,20,0.1,14,True,12
13,22,15,31,20,144,8,0,1,1,16.66,15.0,new,experiments/results/BW_2_2/ra_feature_2h/13.onnx,BW,2,2,952.8091382980347,700000,1e-05,20,0.1,14,True,13
14,32,19,51,30,156,18,0,1,3,17.62,22.0,new,experiments/results/BW_2_2/ra_feature_2h/14.onnx,BW,2,2,1022.2485511302948,750000,1e-05,20,0.1,14,True,14
15,32,15,48,20,149,15,0,2,5,17.62,20.0,new,experiments/results/BW_2_2/ra_feature_2h/15.onnx,BW,2,2,1087.1024792194366,800000,1e-05,20,0.1,14,True,15
16,30,18,48,29,156,12,0,1,9,17.14,11.0,new,experiments/results/BW_2_2/ra_feature_2h/16.onnx,BW,2,2,1157.0090718269348,850000,1e-05,20,0.1,14,True,16
17,33,15,51,20,157,14,0,2,2,17.62,19.0,new,experiments/results/BW_2_2/ra_feature_2h/17.onnx,BW,2,2,1222.0275111198425,900000,1e-05,20,0.1,14,True,17
18,23,15,31,20,172,7,0,2,2,16.66,13.0,new,experiments/results/BW_2_2/ra_feature_2h/18.onnx,BW,2,2,1291.5729687213898,950000,1e-05,20,0.1,14,True,18
19,19,15,26,20,139,6,0,1,0,16.66,13.0,new,experiments/results/BW_2_2/ra_feature_2h/19.onnx,BW,2,2,1360.937998533249,1000000,1e-05,20,0.1,14,True,19
20,26,15,38,20,143,10,0,1,0,17.14,12.0,new,experiments/results/BW_2_2/ra_feature_2h/20.onnx,BW,2,2,1431.211007118225,1050000,1e-05,20,0.1,14,True,20
21,34,18,60,29,157,17,0,1,2,18.18,21.0,new,experiments/results/BW_2_2/ra_feature_2h/21.onnx,BW,2,2,1501.1463770866394,1100000,1e-05,20,0.1,14,True,21
22,57,21,91,34,197,9,0,1,22,19.14,22.0,new,experiments/results/BW_2_2/ra_feature_2h/22.onnx,BW,2,2,1565.5747241973877,1150000,1e-05,20,0.1,14,True,22
23,26,15,38,20,169,10,0,2,0,17.14,22.0,new,experiments/results/BW_2_2/ra_feature_2h/23.onnx,BW,2,2,1635.4858627319336,1200000,1e-05,20,0.1,14,True,23
24,31,15,49,20,174,15,0,2,2,17.62,19.0,new,experiments/results/BW_2_2/ra_feature_2h/24.onnx,BW,2,2,1705.660484790802,1250000,1e-05,20,0.1,14,True,24
25,22,15,29,20,149,5,0,2,3,16.66,13.0,new,experiments/results/BW_2_2/ra_feature_2h/25.onnx,BW,2,2,1776.402142047882,1300000,1e-05,20,0.1,14,True,25
26,30,15,51,20,155,16,0,2,2,17.62,25.0,new,experiments/results/BW_2_2/ra_feature_2h/26.onnx,BW,2,2,1846.3194172382355,1350000,1e-05,20,0.1,14,True,26
27,28,15,44,20,147,13,0,2,0,17.62,15.0,new,experiments/results/BW_2_2/ra_feature_2h/27.onnx,BW,2,2,1913.8644511699677,1400000,1e-05,20,0.1,14,True,27
28,30,15,47,20,147,14,0,2,2,17.62,18.0,new,experiments/results/BW_2_2/ra_feature_2h/28.onnx,BW,2,2,1983.9236969947815,1450000,1e-05,20,0.1,14,True,28
29,25,15,37,20,148,11,0,1,0,17.14,19.0,new,experiments/results/BW_2_2/ra_feature_2h/29.onnx,BW,2,2,2050.6016697883606,1500000,1e-05,20,0.1,14,True,29
30,33,15,52,20,148,14,0,1,3,17.62,17.0,new,experiments/results/BW_2_2/ra_feature_2h/30.onnx,BW,2,2,2118.618024110794,1550000,1e-05,20,0.1,14,True,30
31,25,15,38,20,167,12,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/ra_feature_2h/31.onnx,BW,2,2,2183.121166706085,1600000,1e-05,20,0.1,14,True,31
32,33,15,49,20,152,14,0,1,4,17.62,16.0,new,experiments/results/BW_2_2/ra_feature_2h/32.onnx,BW,2,2,2253.2403571605682,1650000,1e-05,20,0.1,14,True,32
33,27,15,40,20,166,10,0,1,0,17.14,15.0,new,experiments/results/BW_2_2/ra_feature_2h/33.onnx,BW,2,2,2320.782497406006,1700000,1e-05,20,0.1,14,True,33
34,28,15,40,20,170,9,0,2,5,17.14,15.0,new,experiments/results/BW_2_2/ra_feature_2h/34.onnx,BW,2,2,2389.9484519958496,1750000,1e-05,20,0.1,14,True,34
