,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,16,15,19,18,206,4,0,1,1,17.73,17.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,1,0.09223300970873786,0
1,19,17,23,21,205,5,0,1,2,17.73,20.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,2,0.11219512195121951,0
2,21,19,26,24,225,6,0,1,2,19.26,35.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,3,0.11555555555555555,0
3,23,21,29,27,224,7,0,1,2,19.7,30.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,4,0.12946428571428573,0
4,25,23,32,30,216,8,0,1,2,20.18,27.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,5,0.14814814814814814,0
5,27,25,35,33,215,9,0,1,2,20.69,28.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,6,0.16279069767441862,0
6,29,27,38,36,222,10,0,1,2,20.69,29.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,7,0.17117117117117117,0
7,31,29,41,39,225,11,0,1,2,20.69,33.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,8,0.18222222222222223,0
8,33,31,44,42,236,12,0,1,2,20.18,42.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,9,0.1864406779661017,0
9,35,33,47,45,227,13,0,1,2,21.14,33.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,10,0.20704845814977973,0
10,37,35,50,48,230,14,0,1,2,21.17,38.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,11,0.21739130434782608,0
11,39,37,53,51,252,15,0,1,2,20.66,53.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,12,0.21031746031746032,0
12,41,39,56,54,238,16,0,1,2,21.14,41.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,13,0.23529411764705882,0
13,43,41,59,57,242,17,0,1,2,21.14,49.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,14,0.24380165289256198,0
14,45,43,62,60,250,18,0,1,2,21.62,60.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,1,15,0.248,0
15,118,83,229,140,326,68,0,1,32,11.14,88.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,1,0.7024539877300614,0
16,140,101,283,177,388,87,0,1,33,20.15,113.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,2,0.729381443298969,0
17,160,115,326,208,389,98,0,1,34,28.21,106.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,3,0.8380462724935732,0
18,180,133,369,245,414,109,0,1,35,32.19,120.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,4,0.8913043478260869,0
19,200,149,412,279,503,121,0,1,36,37.23,167.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,5,0.8190854870775348,0
20,220,165,455,313,464,133,0,1,37,45.28,155.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,6,0.9806034482758621,0
21,240,179,498,344,488,144,0,1,38,52.29,163.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,7,1.0204918032786885,0
22,260,197,541,381,516,147,0,1,39,60.29,179.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,8,1.0484496124031009,0
23,280,211,584,412,539,161,0,1,40,68.34,189.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,9,1.0834879406307978,0
24,300,229,627,449,561,171,0,1,41,77.36,170.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,10,1.1176470588235294,0
25,320,245,670,483,665,179,0,1,42,85.44,249.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,11,1.0075187969924813,0
26,340,261,713,517,616,189,0,1,43,97.37,211.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,12,1.1574675324675325,0
27,360,275,756,548,711,202,0,1,44,107.37,230.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,13,1.0632911392405062,0
28,380,291,799,582,718,212,0,1,45,120.4,211.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,14,1.1128133704735377,0
29,400,307,842,616,743,225,0,1,46,133.4,236.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,2,15,1.133243606998654,0
30,779,386,2311,840,1898,1075,0,1,299,57.13,387.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,1,1.2175974710221285,0
31,935,451,2817,1018,2491,1280,0,1,385,112.84,400.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,2,1.1308711360899237,0
32,1083,531,3282,1228,3165,1449,0,1,466,171.35,520.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,3,1.0369668246445498,0
33,1231,612,3748,1442,4095,1627,0,1,540,36.17,648.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,4,0.9152625152625152,0
34,1379,683,4214,1636,4944,1804,0,1,602,160.87,613.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,5,0.8523462783171522,0
35,1522,765,4655,1849,5920,2030,0,1,648,307.87,728.0,false,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,6,0.7863175675675675,0
36,1649,0,5001,0,6741,2163,0,0,672,0.0,770.0,true,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,3,7,0.741878059635069,0
37,1717,0,5001,0,5201,2631,0,0,116,0.0,799.0,true,False,new,experiments/results/TA_2_2/boolean_3/0.onnx,TA,4,1,0.961545856566045,0
38,17,15,20,18,211,4,0,1,2,17.73,18.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,1,0.0947867298578199,1
39,19,17,23,21,203,5,0,1,2,18.24,18.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,2,0.11330049261083744,1
40,21,19,26,24,209,6,0,1,2,18.24,19.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,3,0.12440191387559808,1
41,23,21,29,27,211,7,0,1,2,19.7,21.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,4,0.13744075829383887,1
42,25,23,32,30,235,8,0,1,2,20.18,29.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,5,0.13617021276595745,1
43,27,25,35,33,223,9,0,1,2,20.69,29.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,6,0.15695067264573992,1
44,29,27,38,36,225,10,0,1,2,20.69,29.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,7,0.1688888888888889,1
45,31,29,41,39,222,11,0,1,2,20.69,28.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,8,0.18468468468468469,1
46,33,31,44,42,222,12,0,1,2,20.18,31.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,9,0.1981981981981982,1
47,35,33,47,45,237,13,0,1,2,20.66,43.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,10,0.19831223628691982,1
48,37,35,50,48,232,14,0,1,2,21.17,36.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,11,0.21551724137931033,1
49,39,37,53,51,231,15,0,1,2,20.66,33.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,12,0.22943722943722944,1
50,41,39,56,54,238,16,0,1,2,21.14,42.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,13,0.23529411764705882,1
51,43,41,59,57,239,17,0,1,2,20.66,40.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,14,0.24686192468619247,1
52,45,43,62,60,277,18,0,1,2,21.62,52.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,1,15,0.22382671480144403,1
53,109,83,211,139,329,87,0,1,19,14.11,88.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,1,0.6413373860182371,1
54,136,76,261,119,355,96,0,1,27,19.14,119.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,2,0.7352112676056338,1
55,156,82,296,128,379,100,0,1,28,20.21,119.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,3,0.7810026385224275,1
56,176,88,333,137,408,105,0,1,28,23.25,136.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,4,0.8161764705882353,1
57,196,94,370,146,395,109,0,1,28,25.25,135.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,5,0.9367088607594937,1
58,216,100,407,155,409,116,0,1,28,29.28,140.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,6,0.9951100244498777,1
59,236,106,444,164,459,119,0,1,28,31.32,173.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,7,0.9673202614379085,1
60,256,112,481,173,458,126,0,1,28,33.34,175.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,8,1.0502183406113537,1
61,276,118,518,182,477,130,0,1,28,37.34,185.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,9,1.0859538784067087,1
62,296,122,555,188,479,135,0,1,28,39.41,170.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,10,1.1586638830897704,1
63,316,130,592,200,496,140,0,1,28,42.44,197.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,11,1.1935483870967742,1
64,336,134,629,206,563,145,0,1,28,47.45,248.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,12,1.1172291296625223,1
65,356,140,666,215,567,150,0,1,28,49.5,224.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,13,1.1746031746031746,1
66,376,148,703,227,558,155,0,1,28,53.52,251.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,14,1.2598566308243728,1
67,396,152,740,233,567,161,0,1,28,57.55,241.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,2,15,1.3051146384479717,1
68,750,369,2148,802,1883,1195,0,1,184,52.06,367.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,3,1,1.1407328730748805,1
69,910,251,2550,480,2142,1250,0,1,219,35.6,518.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,3,2,1.1904761904761905,1
70,1058,268,2922,507,2263,1282,0,1,213,136.7,642.0,false,False,new,experiments/results/TA_2_2/boolean_3/1.onnx,TA,3,3,1.2912063632346442,1
