,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,6,0,5,0,190,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,1,3,0.02631578947368421,0
1,215,61,385,98,375,60,2,1,37,20.24,152.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,2,3,1.0266666666666666,0
2,2331,0,5001,0,4778,1147,5,0,236,0.0,1774.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,3,3,1.0466722478024277,0
3,6,0,5,0,174,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,1,3,0.028735632183908046,1
4,210,77,372,130,362,56,2,1,38,18.24,137.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,2,3,1.0276243093922652,1
5,2312,0,5001,0,4085,1024,0,0,286,0.0,1638.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,3,3,1.224235006119951,1
6,6,0,5,0,175,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,1,3,0.02857142857142857,2
7,210,77,372,130,386,78,0,1,38,22.25,143.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,2,3,0.9637305699481865,2
8,2354,0,5001,0,5130,1217,1,0,298,0.0,1826.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,3,3,0.9748538011695906,2
9,6,0,5,0,179,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_3_over_boolean/,DP,1,3,0.027932960893854747,3
