,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,24.0,17.0,32.0,21.0,161.0,5.0,1.0,1.0,0.0,15.02,22.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,1
1,51.0,33.0,72.0,42.0,171.0,13.0,3.0,1.0,0.0,16.48,43.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,2
2,83.0,53.0,125.0,69.0,241.0,21.0,10.0,1.0,0.0,19.44,65.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,3
3,120.0,77.0,186.0,102.0,226.0,25.0,20.0,1.0,0.0,24.48,69.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,4
4,155.0,103.0,242.0,138.0,282.0,31.0,28.0,1.0,0.0,15.85,88.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,5
5,201.0,129.0,318.0,172.0,301.0,31.0,48.0,1.0,0.0,27.03,100.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,6
6,266.0,155.0,429.0,209.0,376.0,37.0,71.0,1.0,0.0,43.17,120.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,7
7,333.0,209.0,557.0,286.0,471.0,49.0,104.0,1.0,0.0,84.28,133.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,8
8,421.0,241.0,712.0,326.0,551.0,57.0,146.0,4.0,0.0,119.38,173.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,9
9,822.0,291.0,1451.0,402.0,1140.0,193.0,206.0,97.0,27.0,23.5,264.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,10
10,876.0,335.0,1564.0,462.0,1263.0,191.0,253.0,100.0,7.0,107.0,246.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,11
11,678.0,371.0,1188.0,513.0,826.0,55.0,302.0,1.0,0.0,17.64,195.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,12
12,1037.0,449.0,1870.0,629.0,1449.0,157.0,364.0,126.0,4.0,137.09,310.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,13
13,1173.0,405.0,2103.0,553.0,1471.0,142.0,451.0,142.0,8.0,113.38,285.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,14
14,1323.0,543.0,2404.0,762.0,2346.0,184.0,526.0,141.0,5.0,114.8,350.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,1,15
15,130.0,75.0,226.0,132.0,252.0,41.0,0.0,1.0,34.0,23.44,79.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,2,1
16,660.0,221.0,1222.0,413.0,807.0,162.0,3.0,1.0,290.0,35.3,233.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,2,2
17,2475.0,460.0,5317.0,886.0,4729.0,822.0,86.0,1.0,1174.0,87.3,772.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,2,3
18,5971.0,806.0,13805.0,1583.0,26511.0,1837.0,492.0,1.0,2818.0,51.07,2607.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,2,4
19,12141.0,1273.0,29572.0,2536.0,145535.0,4548.0,653.0,1.0,4825.0,134.45,8959.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,2,5
20,,,,,,,,,,,,False,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,2,6
21,823.0,355.0,1958.0,922.0,1191.0,481.0,0.0,1.0,465.0,23.5,322.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,3,1
22,7716.0,1681.0,19177.0,4741.0,49445.0,3155.0,4.0,1.0,7309.0,104.28,3584.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,3,2
23,,,,,,,,,,,,False,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,3,3
24,4975.0,1787.0,15402.0,6620.0,36473.0,4159.0,0.0,1.0,4253.0,252.79,2716.0,True,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,4,1
25,,,,,,,,,,,,False,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,4,2
26,,,,,,,,,,,,False,new,experiments/results/CM_2_2/3stepQ/56.onnx,CM,5,1
