,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,6,0,5,0,218,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.022935779816513763,0
1,200,74,318,105,452,53,0,1,34,19.21,161.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.7035398230088495,0
2,2413,0,5001,0,6638,1762,4,0,146,0.0,1713.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,0.753389575173245,0
3,6,0,5,0,197,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.025380710659898477,1
4,213,27,332,31,426,80,1,1,37,22.21,141.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.7793427230046949,1
5,2667,40,4485,48,5514,1142,4,1,248,159.94,2601.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,0.8133841131664853,1
6,4232,0,5001,0,6207,134,6,0,162,0.0,5619.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,4,3,0.805703238279362,1
7,6,0,5,0,191,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.02617801047120419,2
8,223,44,367,57,387,71,2,1,46,22.24,150.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.9483204134366925,2
9,2457,40,3798,48,3486,774,3,1,200,181.29,1829.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,1.089500860585198,2
10,4200,0,5001,0,6424,67,2,0,206,0.0,5962.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,4,3,0.7784869240348692,2
11,6,0,5,0,206,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.024271844660194174,3
12,217,46,354,66,383,83,1,1,42,23.18,131.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.9242819843342036,3
13,2737,0,5001,0,6703,1321,6,0,409,0.0,2539.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,0.7460838430553484,3
14,6,0,5,0,191,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.02617801047120419,4
15,216,42,352,63,379,58,3,1,39,21.21,145.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.9287598944591029,4
16,1997,40,3025,48,2418,466,3,1,246,81.92,1415.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,1.2510339123242349,4
17,4044,0,5001,0,6623,48,0,0,562,0.0,5847.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,4,3,0.7550958780009059,4
18,6,0,5,0,184,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.02717391304347826,5
19,209,36,343,50,390,58,0,1,37,18.3,130.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.8794871794871795,5
20,1697,40,2616,48,1889,296,0,1,174,136.12,1187.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,1.3848597141344627,5
21,3846,0,5001,0,5827,16,0,0,426,0.0,5378.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,4,3,0.8582460957611121,5
22,6,0,5,0,221,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,1,3,0.02262443438914027,6
23,163,40,254,57,331,27,0,1,36,25.7,112.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,2,3,0.7673716012084593,6
24,2063,40,3254,48,2481,440,0,1,256,93.38,1509.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,3,3,1.3115679161628375,6
25,3767,0,5001,0,6044,12,1,0,358,0.0,5560.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_3_over_boolean/,DP,4,3,0.8274321641297154,6
