,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,171,56,313,89,343,68,0,1,30,14.73,44.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/0.onnx,DP,2,2,0.0065419673919677734,0,1e-05,20,0.1,15,True,0
1,174,41,271,59,317,49,0,1,16,15.66,73.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/1.onnx,DP,2,2,67.42589497566223,50000,1e-05,20,0.1,15,True,1
2,55,25,65,29,180,5,0,1,3,18.18,17.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/2.onnx,DP,2,2,129.7642548084259,100000,1e-05,20,0.1,15,True,2
3,54,25,67,29,183,4,1,1,2,18.18,24.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/3.onnx,DP,2,2,192.5068097114563,150000,1e-05,20,0.1,15,True,3
4,48,36,73,52,164,14,0,1,0,18.66,15.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/4.onnx,DP,2,2,255.57944011688232,200000,1e-05,20,0.1,15,True,4
5,77,44,122,65,192,26,0,4,8,20.66,17.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/5.onnx,DP,2,2,318.26369857788086,250000,1e-05,20,0.1,15,True,5
6,80,47,125,76,201,20,0,1,11,20.66,26.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/6.onnx,DP,2,2,380.7237720489502,300000,1e-05,20,0.1,15,True,6
7,86,25,119,29,197,14,1,1,6,20.66,26.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/7.onnx,DP,2,2,443.5904607772827,350000,1e-05,20,0.1,15,True,7
8,103,37,149,51,258,32,0,3,6,25.14,48.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/8.onnx,DP,2,2,506.31027579307556,400000,1e-05,20,0.1,15,True,8
9,46,31,59,42,181,8,0,1,1,18.18,14.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/9.onnx,DP,2,2,568.3804566860199,450000,1e-05,20,0.1,15,True,9
10,54,28,68,36,201,6,0,1,2,18.18,14.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/10.onnx,DP,2,2,631.1854310035706,500000,1e-05,20,0.1,15,True,10
11,41,36,59,52,167,5,0,1,3,17.62,19.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/11.onnx,DP,2,2,693.6234118938446,550000,1e-05,20,0.1,15,True,11
12,145,28,202,35,264,35,0,1,4,8.64,59.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/12.onnx,DP,2,2,756.7239811420441,600000,1e-05,20,0.1,15,True,12
13,64,33,92,46,165,5,0,1,11,19.14,13.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/13.onnx,DP,2,2,819.7052135467529,650000,1e-05,20,0.1,15,True,13
14,147,74,234,130,297,42,1,1,14,29.62,54.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/14.onnx,DP,2,2,890.6834077835083,700000,1e-05,20,0.1,15,True,14
15,102,51,144,75,234,20,0,1,7,23.62,35.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/15.onnx,DP,2,2,963.7389843463898,750000,1e-05,20,0.1,15,True,15
16,55,28,74,35,170,7,0,1,2,18.66,18.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/16.onnx,DP,2,2,1048.1728403568268,800000,1e-05,20,0.1,15,True,16
17,156,60,261,95,248,35,2,1,16,10.72,53.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/17.onnx,DP,2,2,1125.4262263774872,850000,1e-05,20,0.1,15,True,17
18,55,31,78,41,161,7,0,1,8,18.18,14.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/18.onnx,DP,2,2,1198.8620355129242,900000,1e-05,20,0.1,15,True,18
19,175,43,285,64,320,52,1,2,21,17.7,86.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/19.onnx,DP,2,2,1279.9488036632538,950000,1e-05,20,0.1,15,True,19
20,55,28,71,35,172,4,0,1,6,18.18,15.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/20.onnx,DP,2,2,1353.1640887260437,1000000,1e-05,20,0.1,15,True,20
21,133,46,200,64,232,26,2,1,7,27.62,38.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/21.onnx,DP,2,2,1438.8669822216034,1050000,1e-05,20,0.1,15,True,21
22,140,31,210,41,223,21,1,2,9,28.66,49.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/22.onnx,DP,2,2,1509.2478966712952,1100000,1e-05,20,0.1,15,True,22
23,102,43,152,62,181,10,2,1,16,21.14,23.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/23.onnx,DP,2,2,1588.796105146408,1150000,1e-05,20,0.1,15,True,23
24,166,50,275,73,273,68,1,1,12,17.68,54.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/24.onnx,DP,2,2,1668.4740581512451,1200000,1e-05,20,0.1,15,True,24
25,119,51,185,74,282,27,0,2,23,26.66,53.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/25.onnx,DP,2,2,1743.7406876087189,1250000,1e-05,20,0.1,15,True,25
26,66,28,89,35,166,6,0,1,4,19.14,22.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/26.onnx,DP,2,2,1811.598853111267,1300000,1e-05,20,0.1,15,True,26
27,49,28,64,35,160,7,0,1,1,18.18,14.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/27.onnx,DP,2,2,1887.001240491867,1350000,1e-05,20,0.1,15,True,27
28,52,31,77,42,169,11,0,2,6,18.66,22.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/28.onnx,DP,2,2,1960.3640127182007,1400000,1e-05,20,0.1,15,True,28
29,81,36,107,51,195,5,2,7,3,19.62,14.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/29.onnx,DP,2,2,2036.5378832817078,1450000,1e-05,20,0.1,15,True,29
30,57,28,77,36,171,7,1,2,1,18.66,21.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/30.onnx,DP,2,2,2107.604995250702,1500000,1e-05,20,0.1,15,True,30
31,154,46,240,65,272,32,0,1,21,8.66,44.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/31.onnx,DP,2,2,2179.2991733551025,1550000,1e-05,20,0.1,15,True,31
32,82,34,111,44,214,17,0,2,3,21.62,26.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/32.onnx,DP,2,2,2248.3036518096924,1600000,1e-05,20,0.1,15,True,32
33,121,31,183,38,255,18,1,2,13,26.18,37.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/33.onnx,DP,2,2,2322.776078224182,1650000,1e-05,20,0.1,15,True,33
34,56,36,81,51,182,7,0,2,5,18.66,23.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/34.onnx,DP,2,2,2396.6508963108063,1700000,1e-05,20,0.1,15,True,34
35,41,25,48,29,186,5,1,2,0,17.62,12.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/35.onnx,DP,2,2,2472.2820291519165,1750000,1e-05,20,0.1,15,True,35
36,168,37,252,51,283,33,0,1,9,13.68,65.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/36.onnx,DP,2,2,2555.492095708847,1800000,1e-05,20,0.1,15,True,36
37,95,28,133,35,216,4,2,1,14,20.66,30.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/37.onnx,DP,2,2,2632.567570209503,1850000,1e-05,20,0.1,15,True,37
38,41,28,54,35,161,7,0,2,2,17.62,12.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/38.onnx,DP,2,2,2702.915108203888,1900000,1e-05,20,0.1,15,True,38
39,36,31,49,41,159,9,0,2,0,17.62,16.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/39.onnx,DP,2,2,2774.976009130478,1950000,1e-05,20,0.1,15,True,39
40,171,55,285,86,276,42,0,1,22,16.71,54.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/40.onnx,DP,2,2,2848.9530308246613,2000000,1e-05,20,0.1,15,True,40
41,79,31,100,38,242,11,0,1,3,20.66,26.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/41.onnx,DP,2,2,2931.860923051834,2050000,1e-05,20,0.1,15,True,41
42,150,48,240,76,289,24,1,1,13,9.66,74.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/42.onnx,DP,2,2,3014.6374106407166,2100000,1e-05,20,0.1,15,True,42
43,106,44,162,64,189,11,3,1,6,22.18,29.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/43.onnx,DP,2,2,3093.99666428566,2150000,1e-05,20,0.1,15,True,43
44,57,25,78,29,209,6,0,1,4,18.66,25.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/44.onnx,DP,2,2,3164.811441898346,2200000,1e-05,20,0.1,15,True,44
45,43,31,55,41,182,7,0,2,1,17.7,22.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/45.onnx,DP,2,2,3253.473691225052,2250000,1e-05,20,0.1,15,True,45
46,42,31,57,41,154,7,0,2,3,17.62,16.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/46.onnx,DP,2,2,3339.1104481220245,2300000,1e-05,20,0.1,15,True,46
47,60,36,85,51,165,7,0,2,5,19.14,14.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/47.onnx,DP,2,2,3413.365115880966,2350000,1e-05,20,0.1,15,True,47
48,46,25,54,29,158,4,0,1,1,17.62,17.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/48.onnx,DP,2,2,3508.9590821266174,2400000,1e-05,20,0.1,15,True,48
49,51,44,73,64,170,6,2,2,1,18.66,18.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/49.onnx,DP,2,2,3590.7796041965485,2450000,1e-05,20,0.1,15,True,49
50,139,36,239,52,273,44,0,2,12,9.65,49.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/50.onnx,DP,2,2,3685.032722234726,2500000,1e-05,20,0.1,15,True,50
51,45,31,61,42,166,11,0,2,1,18.18,17.0,new,experiments/results/DP_2_2/ra_feature2opt_2h/51.onnx,DP,2,2,3771.084842443466,2550000,1e-05,20,0.1,15,True,51
