,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,14.0,2.0,0.0,1.0,0.0,15.14,,old,r,BW,1,1
1,5.0,5.0,6.0,6.0,15.0,2.0,0.0,1.0,0.0,15.14,,old,r,BW,1,2
2,5.0,5.0,6.0,6.0,23.0,2.0,0.0,1.0,0.0,15.14,,old,r,BW,1,3
3,5.0,5.0,6.0,6.0,17.0,2.0,0.0,1.0,0.0,15.16,,old,r,BW,1,4
4,5.0,5.0,6.0,6.0,18.0,2.0,0.0,1.0,0.0,15.14,,old,r,BW,1,5
5,5.0,5.0,6.0,6.0,18.0,2.0,0.0,1.0,0.0,15.63,,old,r,BW,1,6
6,5.0,5.0,6.0,6.0,23.0,2.0,0.0,1.0,0.0,15.62,,old,r,BW,1,7
7,5.0,5.0,6.0,6.0,22.0,2.0,0.0,1.0,0.0,15.63,,old,r,BW,1,8
8,5.0,5.0,6.0,6.0,21.0,2.0,0.0,1.0,0.0,15.7,,old,r,BW,1,9
9,5.0,5.0,6.0,6.0,30.0,2.0,0.0,1.0,0.0,16.18,,old,r,BW,1,10
10,5.0,5.0,6.0,6.0,24.0,2.0,0.0,1.0,0.0,16.18,,old,r,BW,1,11
11,5.0,5.0,6.0,6.0,26.0,2.0,0.0,1.0,0.0,16.18,,old,r,BW,1,12
12,5.0,5.0,6.0,6.0,24.0,2.0,0.0,1.0,0.0,16.66,,old,r,BW,1,13
13,5.0,5.0,6.0,6.0,38.0,2.0,0.0,1.0,0.0,16.69,,old,r,BW,1,14
14,5.0,5.0,6.0,6.0,26.0,2.0,0.0,1.0,0.0,17.14,,old,r,BW,1,15
15,13.0,11.0,17.0,14.0,21.0,4.0,0.0,1.0,0.0,15.63,,old,r,BW,2,1
16,34.0,23.0,66.0,40.0,49.0,19.0,0.0,1.0,0.0,16.66,,old,r,BW,2,2
17,46.0,23.0,90.0,36.0,46.0,32.0,0.0,1.0,0.0,18.18,,old,r,BW,2,3
18,84.0,54.0,187.0,113.0,71.0,87.0,0.0,1.0,0.0,24.66,,old,r,BW,2,4
19,128.0,30.0,307.0,47.0,133.0,161.0,0.0,1.0,0.0,17.6,,old,r,BW,2,5
20,152.0,31.0,360.0,44.0,127.0,192.0,0.0,1.0,0.0,26.65,,old,r,BW,2,6
21,209.0,35.0,530.0,50.0,224.0,303.0,0.0,1.0,0.0,63.75,,old,r,BW,2,7
22,274.0,46.0,724.0,75.0,373.0,432.0,0.0,1.0,0.0,126.8,,old,r,BW,2,8
23,331.0,43.0,889.0,62.0,421.0,534.0,0.0,1.0,0.0,19.63,,old,r,BW,2,9
24,397.0,47.0,1074.0,68.0,489.0,648.0,0.0,1.0,0.0,78.93,,old,r,BW,2,10
25,515.0,54.0,1443.0,83.0,931.0,906.0,0.0,1.0,0.0,44.7,,old,r,BW,2,11
26,560.0,59.0,1572.0,90.0,1011.0,986.0,0.0,1.0,0.0,118.7,,old,r,BW,2,12
27,469.0,63.0,1309.0,96.0,474.0,456.0,0.0,1.0,0.0,90.28,,old,r,BW,2,13
28,806.0,699.0,2331.0,1814.0,4538.0,1504.0,0.0,1.0,0.0,179.08,,old,r,BW,2,14
29,599.0,71.0,1597.0,108.0,1080.0,741.0,0.0,1.0,0.0,101.47,,old,r,BW,2,15
30,48.0,26.0,78.0,39.0,44.0,26.0,0.0,1.0,0.0,18.18,,old,r,BW,3,1
31,192.0,46.0,466.0,77.0,140.0,171.0,0.0,1.0,0.0,31.56,,old,r,BW,3,2
32,489.0,98.0,1416.0,207.0,775.0,802.0,0.0,1.0,0.0,64.84,,old,r,BW,3,3
33,954.0,427.0,3115.0,1346.0,2788.0,1928.0,0.0,1.0,0.0,187.98,,old,r,BW,3,4
34,1703.0,1345.0,5985.0,4635.0,10250.0,3917.0,0.0,1.0,0.0,277.02,,old,r,BW,3,5
35,2655.0,1622.0,9712.0,5569.0,26368.0,6446.0,0.0,1.0,0.0,330.69,,old,r,BW,3,6
36,4075.0,3396.0,15794.0,12127.0,80462.0,10500.0,0.0,1.0,0.0,326.25,,old,r,BW,3,7
37,5799.0,4929.0,22855.0,17775.0,190910.0,15212.0,0.0,1.0,0.0,325.16,,old,r,BW,3,8
38,7688.0,636.0,29646.0,1600.0,409703.0,20799.0,0.0,1.0,0.0,337.13,,old,r,BW,3,9
39,,,,,,,,,,,,old,r,BW,3,10
40,186.0,74.0,386.0,139.0,165.0,170.0,0.0,1.0,0.0,40.58,,old,r,BW,4,1
41,1175.0,381.0,3974.0,1058.0,3800.0,2332.0,0.0,1.0,0.0,241.7,,old,r,BW,4,2
42,3934.0,735.0,15586.0,2206.0,70934.0,10370.0,0.0,1.0,0.0,316.37,,old,r,BW,4,3
43,9016.0,5432.0,38011.0,22647.0,587100.0,26914.0,0.0,1.0,0.0,350.92,,old,r,BW,4,4
44,,,,,,,,,,,,old,r,BW,4,5
45,720.0,218.0,1829.0,517.0,1658.0,932.0,0.0,1.0,0.0,163.7,,old,r,BW,5,1
46,6921.0,3407.0,28517.0,13695.0,319896.0,18886.0,0.0,1.0,0.0,337.28,,old,r,BW,5,2
47,,,,,,,,,,,,old,r,BW,5,3
48,3113.0,637.0,10173.0,1835.0,55015.0,6094.0,0.0,1.0,0.0,329.59,,old,r,BW,6,1
49,,,,,,,,,,,,old,r,BW,6,2
50,,,,,,,,,,,,old,r,BW,7,1
