,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,15.0,2.0,0.0,1.0,0.0,10.51,2.0,OpenSet RA,r,BW,1,1
1,5.0,5.0,6.0,6.0,17.0,2.0,0.0,1.0,0.0,10.48,4.0,OpenSet RA,r,BW,1,2
2,5.0,5.0,6.0,6.0,17.0,2.0,0.0,1.0,0.0,10.48,4.0,OpenSet RA,r,BW,1,3
3,5.0,5.0,6.0,6.0,24.0,2.0,0.0,1.0,0.0,10.96,6.0,OpenSet RA,r,BW,1,4
4,5.0,5.0,6.0,6.0,19.0,2.0,0.0,1.0,0.0,10.96,2.0,OpenSet RA,r,BW,1,5
5,5.0,5.0,6.0,6.0,21.0,2.0,0.0,1.0,0.0,10.97,4.0,OpenSet RA,r,BW,1,6
6,5.0,5.0,6.0,6.0,20.0,2.0,0.0,1.0,0.0,10.96,5.0,OpenSet RA,r,BW,1,7
7,5.0,5.0,6.0,6.0,22.0,2.0,0.0,1.0,0.0,11.44,2.0,OpenSet RA,r,BW,1,8
8,5.0,5.0,6.0,6.0,25.0,2.0,0.0,1.0,0.0,11.46,4.0,OpenSet RA,r,BW,1,9
9,5.0,5.0,6.0,6.0,23.0,2.0,0.0,1.0,0.0,11.48,3.0,OpenSet RA,r,BW,1,10
10,5.0,5.0,6.0,6.0,27.0,2.0,0.0,1.0,0.0,11.92,6.0,OpenSet RA,r,BW,1,11
11,5.0,5.0,6.0,6.0,25.0,2.0,0.0,1.0,0.0,11.92,5.0,OpenSet RA,r,BW,1,12
12,5.0,5.0,6.0,6.0,26.0,2.0,0.0,1.0,0.0,11.92,3.0,OpenSet RA,r,BW,1,13
13,5.0,5.0,6.0,6.0,38.0,2.0,0.0,1.0,0.0,12.48,7.0,OpenSet RA,r,BW,1,14
14,5.0,5.0,6.0,6.0,28.0,2.0,0.0,1.0,0.0,12.48,4.0,OpenSet RA,r,BW,1,15
15,13.0,11.0,17.0,14.0,23.0,4.0,0.0,1.0,0.0,10.96,6.0,OpenSet RA,r,BW,2,1
16,32.0,19.0,59.0,30.0,35.0,17.0,0.0,1.0,0.0,11.92,18.0,OpenSet RA,r,BW,2,2
17,52.0,31.0,102.0,56.0,51.0,45.0,0.0,1.0,0.0,14.48,14.0,OpenSet RA,r,BW,2,3
18,78.0,23.0,158.0,32.0,64.0,62.0,0.0,1.0,0.0,16.48,31.0,OpenSet RA,r,BW,2,4
19,111.0,35.0,226.0,58.0,110.0,99.0,0.0,1.0,0.0,21.92,44.0,OpenSet RA,r,BW,2,5
20,149.0,38.0,308.0,63.0,111.0,142.0,0.0,1.0,0.0,8.12,45.0,OpenSet RA,r,BW,2,6
21,184.0,47.0,375.0,80.0,161.0,186.0,0.0,1.0,0.0,27.13,51.0,OpenSet RA,r,BW,2,7
22,248.0,51.0,533.0,86.0,207.0,265.0,0.0,1.0,0.0,41.24,85.0,OpenSet RA,r,BW,2,8
23,280.0,43.0,598.0,62.0,199.0,294.0,0.0,1.0,0.0,49.4,58.0,OpenSet RA,r,BW,2,9
24,352.0,47.0,745.0,68.0,304.0,369.0,0.0,1.0,0.0,77.51,109.0,OpenSet RA,r,BW,2,10
25,421.0,59.0,911.0,94.0,364.0,469.0,0.0,1.0,0.0,126.6,90.0,OpenSet RA,r,BW,2,11
26,495.0,99.0,1077.0,190.0,548.0,563.0,0.0,1.0,0.0,35.84,145.0,OpenSet RA,r,BW,2,12
27,537.0,63.0,1167.0,96.0,508.0,607.0,0.0,1.0,0.0,57.0,128.0,OpenSet RA,r,BW,2,13
28,619.0,67.0,1352.0,102.0,804.0,707.0,0.0,1.0,0.0,142.29,138.0,OpenSet RA,r,BW,2,14
29,649.0,70.0,1428.0,107.0,764.0,748.0,0.0,1.0,0.0,63.71,110.0,OpenSet RA,r,BW,2,15
30,48.0,26.0,78.0,39.0,48.0,26.0,0.0,1.0,0.0,13.44,19.0,OpenSet RA,r,BW,3,1
31,199.0,48.0,493.0,85.0,143.0,188.0,0.0,1.0,0.0,23.05,65.0,OpenSet RA,r,BW,3,2
32,389.0,196.0,903.0,493.0,367.0,434.0,0.0,1.0,0.0,110.13,107.0,OpenSet RA,r,BW,3,3
33,684.0,94.0,1647.0,190.0,710.0,825.0,0.0,1.0,0.0,48.85,143.0,OpenSet RA,r,BW,3,4
34,1348.0,642.0,3604.0,1791.0,2390.0,1923.0,0.0,1.0,0.0,102.41,254.0,OpenSet RA,r,BW,3,5
35,1998.0,337.0,5283.0,813.0,4394.0,2858.0,0.0,1.0,0.0,214.77,307.0,OpenSet RA,r,BW,3,6
36,3009.0,1424.0,8137.0,4200.0,10943.0,4372.0,0.0,1.0,0.0,298.36,507.0,OpenSet RA,r,BW,3,7
37,4069.0,1527.0,11146.0,4395.0,21763.0,5969.0,0.0,1.0,0.0,297.8,631.0,OpenSet RA,r,BW,3,8
38,4738.0,301.0,11056.0,641.0,18406.0,5525.0,0.0,1.0,0.0,297.95,702.0,OpenSet RA,r,BW,3,9
39,6948.0,1799.0,18201.0,5111.0,64049.0,9615.0,0.0,1.0,0.0,330.85,1060.0,OpenSet RA,r,BW,3,10
40,8674.0,2558.0,21998.0,7239.0,145395.0,11821.0,0.0,1.0,0.0,317.54,1312.0,OpenSet RA,r,BW,3,11
41,11735.0,592.0,32085.0,1482.0,213085.0,17291.0,0.0,1.0,0.0,347.48,1726.0,OpenSet RA,r,BW,3,12
42,14620.0,1810.0,40082.0,4773.0,377284.0,21505.0,0.0,1.0,0.0,357.21,2282.0,OpenSet RA,r,BW,3,13
43,16477.0,1452.0,42813.0,3767.0,385518.0,21659.0,0.0,1.0,0.0,356.75,2653.0,OpenSet RA,r,BW,3,14
44,,,,,,,,,,,,OpenSet RA,r,BW,3,15
45,186.0,74.0,376.0,136.0,212.0,158.0,0.0,1.0,0.0,28.03,82.0,OpenSet RA,r,BW,4,1
46,1084.0,229.0,3164.0,504.0,1736.0,1676.0,0.0,1.0,0.0,134.65,200.0,OpenSet RA,r,BW,4,2
47,3093.0,440.0,9379.0,1047.0,13527.0,5394.0,0.0,1.0,0.0,277.11,532.0,OpenSet RA,r,BW,4,3
48,9216.0,3659.0,33436.0,12110.0,290038.0,21599.0,0.0,1.0,0.0,351.4,1489.0,OpenSet RA,r,BW,4,4
49,15584.0,1148.0,52770.0,2866.0,668995.0,32938.0,0.0,1.0,0.0,368.65,2631.0,OpenSet RA,r,BW,4,5
50,,,,,,,,,,,,OpenSet RA,r,BW,4,6
51,,,,,,,,,,,,OpenSet RA,r,BW,4,7
52,,,,,,,,,,,,OpenSet RA,r,BW,4,8
53,,,,,,,,,,,,OpenSet RA,r,BW,4,9
54,,,,,,,,,,,,OpenSet RA,r,BW,4,10
55,,,,,,,,,,,,OpenSet RA,r,BW,4,11
56,,,,,,,,,,,,OpenSet RA,r,BW,4,12
57,,,,,,,,,,,,OpenSet RA,r,BW,4,13
58,,,,,,,,,,,,OpenSet RA,r,BW,4,14
59,709.0,182.0,1681.0,412.0,1178.0,789.0,0.0,1.0,0.0,18.23,135.0,OpenSet RA,r,BW,5,1
60,7446.0,1085.0,27873.0,3306.0,185263.0,16806.0,0.0,1.0,0.0,277.79,1111.0,OpenSet RA,r,BW,5,2
61,,,,,,,,,,,,OpenSet RA,r,BW,5,3
62,,,,,,,,,,,,OpenSet RA,r,BW,5,4
63,,,,,,,,,,,,OpenSet RA,r,BW,5,5
64,3086.0,506.0,9284.0,1290.0,30233.0,5211.0,0.0,1.0,0.0,267.84,471.0,OpenSet RA,r,BW,6,1
65,,,,,,,,,,,,OpenSet RA,r,BW,6,2
66,9830.0,1945.0,31027.0,6361.0,560249.0,17151.0,0.0,1.0,0.0,351.74,1183.0,OpenSet RA,r,BW,7,1
67,,,,,,,,,,,,OpenSet RA,r,BW,7,2
68,,,,,,,,,,,,OpenSet RA,r,BW,8,1
69,,,,,,,,,,,,OpenSet RA,r,BW,9,1
