,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,16.0,2.0,0.0,1.0,0.0,10.5,3.0,OpenSet RA,r,BW,1,1
1,5.0,5.0,6.0,6.0,17.0,2.0,0.0,1.0,0.0,10.5,2.0,OpenSet RA,r,BW,1,2
2,5.0,5.0,6.0,6.0,18.0,2.0,0.0,1.0,0.0,10.48,2.0,OpenSet RA,r,BW,1,3
3,5.0,5.0,6.0,6.0,19.0,2.0,0.0,1.0,0.0,10.96,4.0,OpenSet RA,r,BW,1,4
4,5.0,5.0,6.0,6.0,22.0,2.0,0.0,1.0,0.0,10.96,3.0,OpenSet RA,r,BW,1,5
5,5.0,5.0,6.0,6.0,21.0,2.0,0.0,1.0,0.0,10.96,4.0,OpenSet RA,r,BW,1,6
6,5.0,5.0,6.0,6.0,27.0,2.0,0.0,1.0,0.0,10.98,6.0,OpenSet RA,r,BW,1,7
7,5.0,5.0,6.0,6.0,23.0,2.0,0.0,1.0,0.0,11.44,5.0,OpenSet RA,r,BW,1,8
8,5.0,5.0,6.0,6.0,30.0,2.0,0.0,1.0,0.0,11.44,6.0,OpenSet RA,r,BW,1,9
9,5.0,5.0,6.0,6.0,25.0,2.0,0.0,1.0,0.0,11.46,5.0,OpenSet RA,r,BW,1,10
10,5.0,5.0,6.0,6.0,28.0,2.0,0.0,1.0,0.0,11.92,5.0,OpenSet RA,r,BW,1,11
11,5.0,5.0,6.0,6.0,34.0,2.0,0.0,1.0,0.0,11.92,5.0,OpenSet RA,r,BW,1,12
12,5.0,5.0,6.0,6.0,37.0,2.0,0.0,1.0,0.0,11.92,5.0,OpenSet RA,r,BW,1,13
13,5.0,5.0,6.0,6.0,29.0,2.0,0.0,1.0,0.0,12.48,5.0,OpenSet RA,r,BW,1,14
14,5.0,5.0,6.0,6.0,29.0,2.0,0.0,1.0,0.0,12.49,4.0,OpenSet RA,r,BW,1,15
