,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,10,7,12,8,39,2,0,1,2,14.67,3.0,false,False,new,mock,TL,1,1,0.3076923076923077
1,25,14,40,21,42,7,0,1,7,15.15,4.0,false,False,new,mock,TL,1,2,0.9523809523809523
2,42,10,67,12,52,15,0,1,5,15.63,10.0,false,False,new,mock,TL,1,3,1.2884615384615385
3,17,7,20,8,40,2,0,1,0,15.16,0.0,false,False,new,mock,TL,1,4,0.5
4,100,7,180,8,66,35,0,1,10,17.62,11.0,false,False,new,mock,TL,1,5,2.727272727272727
5,57,12,85,14,51,12,0,1,0,15.63,8.0,false,False,new,mock,TL,1,6,1.6666666666666667
6,100,10,161,12,62,20,0,1,0,16.66,17.0,false,False,new,mock,TL,1,7,2.596774193548387
7,84,7,140,8,60,23,0,1,0,16.66,12.0,false,False,new,mock,TL,1,8,2.3333333333333335
8,84,7,144,8,64,25,0,1,0,16.66,10.0,false,False,new,mock,TL,1,9,2.25
9,104,10,169,12,71,27,0,1,0,17.14,17.0,false,False,new,mock,TL,1,10,2.380281690140845
10,174,41,299,66,93,63,0,1,0,21.62,14.0,false,False,new,mock,TL,1,11,3.21505376344086
11,63,10,85,12,50,7,0,1,0,15.63,6.0,false,False,new,mock,TL,1,12,1.7
12,20,7,24,8,40,3,0,1,0,15.14,0.0,false,False,new,mock,TL,1,13,0.6
13,25,7,28,8,41,3,0,1,0,15.16,2.0,false,False,new,mock,TL,1,14,0.6829268292682927
14,235,50,514,79,174,139,0,10,0,12.7,46.0,false,False,new,mock,TL,1,15,2.954022988505747
15,30,9,39,10,41,3,0,1,9,15.15,3.0,false,False,new,mock,TL,2,1,0.9512195121951219
16,39,15,50,17,42,4,0,2,3,15.16,7.0,false,False,new,mock,TL,2,2,1.1904761904761905
17,615,32,1323,50,480,318,0,1,207,120.1,67.0,false,False,new,mock,TL,2,3,2.75625
18,701,22,1324,29,453,239,0,1,60,96.22,87.0,false,False,new,mock,TL,2,4,2.922737306843267
19,229,9,310,10,90,10,0,1,0,18.66,38.0,false,False,new,mock,TL,2,5,3.4444444444444446
20,447,9,638,10,150,36,0,1,2,26.18,57.0,false,False,new,mock,TL,2,6,4.253333333333333
21,185,20,258,31,77,10,0,1,0,18.18,17.0,false,False,new,mock,TL,2,7,3.3506493506493507
22,1447,9,2631,10,927,448,0,1,0,81.25,199.0,false,False,new,mock,TL,2,8,2.838187702265372
23,3842,47,8376,79,10158,2438,0,1,18,25.72,1012.0,false,False,new,mock,TL,2,9,0.8245717660956882
24,705,22,1130,30,280,117,0,1,0,44.56,98.0,false,False,new,mock,TL,2,10,4.035714285714286
25,593,9,991,10,243,145,0,1,0,42.19,57.0,false,False,new,mock,TL,2,11,4.078189300411522
26,377,26,597,40,198,72,0,1,0,11.32,56.0,false,False,new,mock,TL,2,12,3.015151515151515
27,714,20,1201,31,319,166,0,1,0,63.4,84.0,false,False,new,mock,TL,2,13,3.7648902821316614
28,1189,41,2190,58,691,403,0,20,0,88.73,155.0,false,False,new,mock,TL,2,14,3.1693198263386395
29,1807,20,3672,28,1651,867,0,1,0,113.24,248.0,false,False,new,mock,TL,2,15,2.224106602059358
30,73,23,97,31,57,3,0,1,29,16.18,7.0,false,False,new,mock,TL,3,1,1.7017543859649122
31,91,11,119,12,59,2,0,1,10,16.18,12.0,false,False,new,mock,TL,3,2,2.016949152542373
32,1332,18,2057,23,741,192,0,1,117,153.6,230.0,false,False,new,mock,TL,3,3,2.775978407557355
33,1796,35,2833,53,1176,207,0,1,109,92.04,468.0,false,False,new,mock,TL,3,4,2.4090136054421767
34,5397,18,9983,24,10925,1807,0,1,191,165.3,2374.0,false,False,new,mock,TL,3,5,0.9137757437070938
35,3459,46,5672,67,3030,716,0,1,14,34.05,980.0,false,False,new,mock,TL,3,6,1.871947194719472
36,8875,0,15001,0,26501,2513,0,0,23,0.0,9873.0,true,False,new,mock,TL,3,7,0.5660541111656164
37,238,47,390,69,158,57,0,1,102,8.76,32.0,false,False,new,mock,TL,4,1,2.4683544303797467
38,464,30,665,38,185,13,0,1,53,29.62,57.0,false,False,new,mock,TL,4,2,3.5945945945945947
39,977,18,1423,22,318,22,0,1,60,35.93,137.0,false,False,new,mock,TL,4,3,4.4748427672955975
40,6213,99,10467,160,11177,1265,0,1,249,325.7,3683.0,false,False,new,mock,TL,4,4,0.9364766932092691
41,1182,33,1705,47,465,69,0,1,5,55.93,235.0,false,False,new,mock,TL,4,5,3.6666666666666665
42,9681,0,15001,0,23252,1069,0,0,68,0.0,13709.0,true,False,new,mock,TL,4,6,0.6451488044039222
43,184,27,269,33,114,11,0,1,41,20.18,32.0,false,False,new,mock,TL,5,1,2.3596491228070176
44,6485,24,10809,32,14289,1117,0,1,1140,170.15,4137.0,false,False,new,mock,TL,5,2,0.7564560151165232
45,9241,0,15001,0,22330,960,0,0,672,0.0,10566.0,true,False,new,mock,TL,5,3,0.6717868338557994
46,500,57,759,83,236,25,0,1,154,27.11,53.0,false,False,new,mock,TL,6,1,3.2161016949152543
47,7912,133,12964,239,15372,658,0,1,1383,226.94,5981.0,false,False,new,mock,TL,6,2,0.843351548269581
48,2082,224,3326,400,1842,351,0,1,623,61.36,269.0,false,False,new,mock,TL,7,1,1.8056460369163951
49,9106,0,15001,0,14595,23,0,0,1365,0.0,8658.0,true,False,new,mock,TL,7,2,1.0278177458033573
50,2991,63,5079,93,3323,344,0,1,926,151.56,551.0,false,False,new,mock,TL,8,1,1.5284381582907012
51,8676,0,15001,0,32209,1345,0,0,2760,0.0,4692.0,true,False,new,mock,TL,9,1,0.4657393896115992
