,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,16.0,7.0,24.0,8.0,10.0,2.0,0.0,1.0,10.0,14.66,1.0,new,mock,TL,1,1
1,20.0,7.0,25.0,8.0,10.0,2.0,0.0,1.0,6.0,14.66,1.0,new,mock,TL,1,2
2,60.0,14.0,103.0,22.0,28.0,19.0,0.0,1.0,11.0,15.62,2.0,new,mock,TL,1,3
3,14.0,7.0,18.0,8.0,10.0,3.0,0.0,1.0,3.0,14.66,2.0,new,mock,TL,1,4
4,39.0,7.0,46.0,8.0,15.0,3.0,0.0,1.0,3.0,14.66,2.0,new,mock,TL,1,5
5,50.0,13.0,65.0,16.0,19.0,6.0,0.0,1.0,4.0,14.66,0.0,new,mock,TL,1,6
6,131.0,14.0,237.0,18.0,33.0,45.0,0.0,1.0,8.0,18.66,1.0,new,mock,TL,1,7
7,15.0,7.0,19.0,8.0,11.0,2.0,0.0,1.0,3.0,14.66,0.0,new,mock,TL,1,8
8,201.0,17.0,404.0,22.0,55.0,95.0,0.0,3.0,11.0,26.66,5.0,new,mock,TL,1,9
9,210.0,10.0,402.0,12.0,53.0,95.0,0.0,1.0,14.0,26.66,4.0,new,mock,TL,1,10
10,160.0,13.0,259.0,16.0,46.0,41.0,0.0,1.0,11.0,18.66,8.0,new,mock,TL,1,11
11,39.0,7.0,45.0,8.0,13.0,4.0,0.0,1.0,4.0,14.67,1.0,new,mock,TL,1,12
12,166.0,7.0,318.0,8.0,53.0,58.0,0.0,12.0,11.0,20.18,3.0,new,mock,TL,1,13
13,78.0,14.0,131.0,18.0,22.0,20.0,0.0,1.0,6.0,15.62,1.0,new,mock,TL,1,14
14,154.0,15.0,245.0,18.0,30.0,39.0,0.0,1.0,7.0,18.18,1.0,new,mock,TL,1,15
15,42.0,13.0,60.0,16.0,16.0,6.0,0.0,1.0,28.0,14.66,2.0,new,mock,TL,2,1
16,307.0,17.0,559.0,22.0,73.0,64.0,0.0,1.0,172.0,29.62,6.0,new,mock,TL,2,2
17,833.0,22.0,1536.0,32.0,291.0,248.0,0.0,1.0,315.0,117.87,11.0,new,mock,TL,2,3
18,894.0,34.0,1523.0,44.0,284.0,255.0,0.0,1.0,180.0,127.92,15.0,new,mock,TL,2,4
19,1352.0,41.0,2431.0,60.0,592.0,465.0,0.0,1.0,289.0,68.05,23.0,new,mock,TL,2,5
20,331.0,9.0,496.0,10.0,77.0,51.0,0.0,1.0,84.0,26.18,5.0,new,mock,TL,2,6
21,1965.0,25.0,3558.0,34.0,992.0,651.0,0.0,7.0,363.0,95.7,35.0,new,mock,TL,2,7
22,1741.0,21.0,3104.0,24.0,824.0,595.0,0.0,1.0,322.0,109.08,23.0,new,mock,TL,2,8
23,1187.0,20.0,1810.0,26.0,228.0,141.0,0.0,1.0,220.0,99.21,20.0,new,mock,TL,2,9
24,755.0,31.0,1203.0,48.0,163.0,130.0,0.0,1.0,178.0,61.02,9.0,new,mock,TL,2,10
25,854.0,20.0,1285.0,26.0,134.0,77.0,0.0,1.0,166.0,41.25,11.0,new,mock,TL,2,11
26,3991.0,32.0,7497.0,47.0,3931.0,1743.0,0.0,1.0,585.0,92.87,121.0,new,mock,TL,2,12
27,3485.0,18.0,6862.0,23.0,3627.0,1694.0,0.0,1.0,631.0,237.57,75.0,new,mock,TL,2,13
28,494.0,20.0,746.0,31.0,98.0,62.0,0.0,1.0,134.0,17.97,6.0,new,mock,TL,2,14
29,182.0,9.0,240.0,10.0,36.0,17.0,0.0,1.0,54.0,18.18,2.0,new,mock,TL,2,15
30,232.0,11.0,338.0,12.0,51.0,28.0,0.0,1.0,146.0,21.14,3.0,new,mock,TL,3,1
31,786.0,33.0,1134.0,50.0,157.0,94.0,0.0,1.0,345.0,46.87,11.0,new,mock,TL,3,2
32,7451.0,11.0,14317.0,12.0,15498.0,2787.0,0.0,1.0,3278.0,51.63,371.0,new,mock,TL,3,3
33,3283.0,27.0,4930.0,31.0,1492.0,508.0,0.0,1.0,1136.0,95.27,72.0,new,mock,TL,3,4
34,11241.0,29.0,19290.0,41.0,29732.0,3406.0,0.0,1.0,3450.0,100.86,1281.0,new,mock,TL,3,5
