,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,8,7,9,8,180,2,0,1,1,12.54,15.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,1,0.05
1,8,7,9,8,180,2,0,1,0,15.02,15.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,2,0.05
2,8,7,9,8,172,2,0,1,0,15.02,15.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,3,0.05232558139534884
3,8,7,9,8,179,2,0,1,0,15.02,15.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,4,0.05027932960893855
4,8,7,9,8,174,2,0,1,0,15.02,17.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,5,0.05172413793103448
5,8,7,9,8,179,2,0,1,0,15.02,18.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,6,0.05027932960893855
6,8,7,9,8,171,2,0,1,0,15.02,16.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,7,0.05263157894736842
7,8,7,9,8,176,2,0,1,0,15.02,17.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,8,0.05113636363636364
8,8,7,9,8,172,2,0,1,0,15.02,13.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,9,0.05232558139534884
9,8,7,9,8,174,2,0,1,0,15.02,15.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,10,0.05172413793103448
10,8,7,9,8,176,2,0,1,0,15.02,18.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,11,0.05113636363636364
11,8,7,9,8,175,2,0,1,0,15.02,15.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,12,0.05142857142857143
12,8,7,9,8,175,2,0,1,0,15.02,16.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,13,0.05142857142857143
13,8,7,9,8,175,2,0,1,0,15.02,17.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,14,0.05142857142857143
14,8,7,9,8,178,2,0,1,0,15.02,19.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,15,0.05056179775280899
15,11,9,12,10,176,2,0,1,1,15.02,17.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,1,0.06818181818181818
16,12,9,14,10,180,2,0,1,0,15.02,22.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,2,0.07777777777777778
17,12,9,14,10,180,2,0,1,0,15.02,22.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,3,0.07777777777777778
18,12,9,14,10,180,2,0,1,0,15.02,20.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,4,0.07777777777777778
19,12,9,14,10,177,2,0,1,0,15.5,19.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,5,0.07909604519774012
20,12,9,14,10,179,2,0,1,0,15.5,20.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,6,0.0782122905027933
21,12,9,14,10,182,2,0,1,0,15.5,22.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,7,0.07692307692307693
22,12,9,14,10,180,2,0,1,0,15.5,19.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,8,0.07777777777777778
23,12,9,14,10,180,2,0,1,0,15.5,23.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,9,0.07777777777777778
24,12,9,14,10,181,2,0,1,0,15.5,23.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,10,0.07734806629834254
25,12,9,14,10,180,2,0,1,0,15.53,19.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,11,0.07777777777777778
26,12,9,14,10,182,2,0,1,0,15.53,16.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,12,0.07692307692307693
27,12,9,14,10,177,2,0,1,0,16.0,18.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,13,0.07909604519774012
28,12,9,14,10,178,2,0,1,0,16.0,17.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,14,0.07865168539325842
29,12,9,14,10,177,2,0,1,0,16.0,20.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,15,0.07909604519774012
30,15,11,16,12,180,2,0,1,1,15.02,22.0,false,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,3,1,0.08888888888888889
