,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
21,35.0,35.0,50.0,50.0,208.0,15.0,0.0,1.0,0.0,16.48,41.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,7,
22,39.0,39.0,56.0,56.0,211.0,17.0,0.0,1.0,0.0,16.48,40.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,8,
23,43.0,43.0,62.0,62.0,211.0,19.0,0.0,1.0,0.0,16.96,40.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,9,
24,47.0,47.0,68.0,68.0,213.0,21.0,0.0,1.0,0.0,17.44,40.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,10,
25,51.0,51.0,74.0,74.0,221.0,23.0,0.0,1.0,0.0,17.92,46.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,11,
26,55.0,55.0,80.0,80.0,220.0,25.0,0.0,1.0,0.0,18.48,46.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,12,
27,59.0,59.0,86.0,86.0,241.0,27.0,0.0,1.0,0.0,18.96,64.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,13,
28,63.0,63.0,92.0,92.0,235.0,29.0,0.0,1.0,0.0,19.92,50.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,14,
29,67.0,67.0,98.0,98.0,259.0,31.0,0.0,1.0,0.0,19.92,75.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,2,15,
30,23.0,23.0,30.0,30.0,190.0,8.0,0.0,1.0,0.0,16.0,31.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,1,
31,31.0,31.0,42.0,42.0,218.0,9.0,0.0,1.0,0.0,16.48,49.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,2,
32,43.0,43.0,60.0,60.0,227.0,11.0,0.0,1.0,0.0,16.96,55.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,3,
33,53.0,53.0,75.0,75.0,241.0,13.0,0.0,1.0,0.0,17.44,55.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,4,
34,63.0,63.0,90.0,90.0,269.0,15.0,0.0,1.0,0.0,18.48,98.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,5,
35,73.0,73.0,105.0,105.0,247.0,17.0,0.0,1.0,0.0,18.96,69.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,6,
36,83.0,83.0,120.0,120.0,263.0,19.0,0.0,1.0,0.0,19.92,84.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,7,
37,93.0,93.0,135.0,135.0,265.0,21.0,0.0,1.0,0.0,20.96,74.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,8,
38,103.0,103.0,150.0,150.0,283.0,23.0,0.0,1.0,0.0,22.48,86.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,9,
39,113.0,113.0,165.0,165.0,305.0,25.0,0.0,1.0,0.0,23.44,108.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,10,
40,123.0,123.0,180.0,180.0,300.0,27.0,0.0,1.0,0.0,24.96,113.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,11,
41,133.0,133.0,195.0,195.0,316.0,29.0,0.0,1.0,0.0,26.96,117.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,12,
42,143.0,143.0,210.0,210.0,343.0,31.0,0.0,1.0,0.0,7.88,123.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,13,
43,153.0,153.0,225.0,225.0,336.0,33.0,0.0,1.0,0.0,16.91,113.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,14,
44,163.0,163.0,240.0,240.0,372.0,35.0,0.0,1.0,0.0,18.96,147.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,3,15,
45,47.0,47.0,62.0,62.0,241.0,16.0,0.0,1.0,0.0,16.48,65.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,1,
46,61.0,61.0,83.0,83.0,242.0,17.0,0.0,1.0,0.0,17.92,75.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,2,
47,79.0,79.0,110.0,110.0,247.0,18.0,0.0,1.0,0.0,18.96,68.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,3,
48,101.0,101.0,143.0,143.0,286.0,21.0,0.0,1.0,0.0,20.96,101.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,4,
49,119.0,119.0,170.0,170.0,309.0,23.0,0.0,1.0,0.0,22.48,117.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,5,
50,137.0,137.0,197.0,197.0,339.0,25.0,0.0,1.0,0.0,24.48,138.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,6,
51,155.0,155.0,224.0,224.0,351.0,27.0,0.0,1.0,0.0,26.96,152.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,7,
52,173.0,173.0,251.0,251.0,348.0,29.0,0.0,1.0,0.0,15.98,130.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,8,
53,191.0,191.0,278.0,278.0,386.0,31.0,0.0,1.0,0.0,20.02,156.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,9,
54,209.0,209.0,305.0,305.0,411.0,33.0,0.0,1.0,0.0,24.09,187.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,10,
55,227.0,227.0,332.0,332.0,398.0,35.0,0.0,1.0,0.0,27.11,172.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,11,
56,245.0,245.0,359.0,359.0,449.0,37.0,0.0,1.0,0.0,32.13,202.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,12,
57,263.0,263.0,386.0,386.0,460.0,39.0,0.0,1.0,0.0,37.11,203.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,13,
58,281.0,281.0,413.0,413.0,470.0,41.0,0.0,1.0,0.0,43.13,206.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,14,
59,299.0,299.0,440.0,440.0,524.0,43.0,0.0,1.0,0.0,48.19,239.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,4,15,
60,95.0,95.0,126.0,126.0,256.0,32.0,0.0,1.0,0.0,19.92,76.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,1,
61,127.0,127.0,174.0,174.0,302.0,33.0,0.0,1.0,0.0,22.48,114.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,2,
62,169.0,169.0,237.0,237.0,354.0,35.0,0.0,1.0,0.0,27.92,157.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,3,
63,197.0,197.0,279.0,279.0,379.0,36.0,0.0,1.0,0.0,17.01,165.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,4,
64,231.0,231.0,330.0,330.0,438.0,39.0,0.0,1.0,0.0,23.09,214.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,5,
65,265.0,265.0,381.0,381.0,464.0,41.0,0.0,1.0,0.0,30.08,220.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,6,
66,299.0,299.0,432.0,432.0,452.0,43.0,0.0,1.0,0.0,37.07,200.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,7,
67,333.0,333.0,483.0,483.0,493.0,45.0,0.0,1.0,0.0,44.08,228.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,8,
68,367.0,367.0,534.0,534.0,545.0,47.0,0.0,1.0,0.0,59.14,262.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,9,
69,401.0,401.0,585.0,585.0,601.0,49.0,0.0,1.0,0.0,71.13,299.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,10,
70,435.0,435.0,636.0,636.0,627.0,51.0,0.0,1.0,0.0,85.15,311.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,11,
71,469.0,469.0,687.0,687.0,646.0,53.0,0.0,1.0,0.0,99.15,308.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,12,
72,503.0,503.0,738.0,738.0,666.0,55.0,0.0,1.0,0.0,112.24,311.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,13,
73,537.0,537.0,789.0,789.0,750.0,57.0,0.0,1.0,0.0,133.28,384.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,14,
74,571.0,571.0,840.0,840.0,794.0,59.0,0.0,1.0,0.0,140.41,369.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,5,15,
75,191.0,191.0,254.0,254.0,352.0,64.0,0.0,1.0,0.0,15.87,127.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,1,
76,268.0,259.0,371.0,356.0,435.0,72.0,0.0,1.0,0.0,29.04,187.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,2,
77,343.0,333.0,483.0,467.0,476.0,71.0,0.0,1.0,0.0,45.04,222.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,3,
78,397.0,397.0,563.0,563.0,581.0,69.0,0.0,1.0,0.0,61.13,291.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,4,
79,455.0,455.0,650.0,650.0,583.0,70.0,0.0,1.0,0.0,80.13,280.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,5,
80,521.0,521.0,749.0,749.0,692.0,73.0,0.0,1.0,0.0,107.11,336.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,6,
81,587.0,587.0,848.0,848.0,758.0,75.0,0.0,1.0,0.0,133.19,408.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,7,
82,653.0,653.0,947.0,947.0,855.0,77.0,0.0,1.0,0.0,27.63,483.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,8,
83,719.0,719.0,1046.0,1046.0,939.0,79.0,0.0,1.0,0.0,64.14,538.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,9,
84,785.0,785.0,1145.0,1145.0,1049.0,81.0,0.0,1.0,0.0,104.78,616.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,10,
85,851.0,851.0,1244.0,1244.0,1036.0,83.0,0.0,1.0,0.0,148.06,571.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,11,
86,917.0,917.0,1343.0,1343.0,1150.0,85.0,0.0,1.0,0.0,54.14,668.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,12,
87,983.0,983.0,1442.0,1442.0,1211.0,87.0,0.0,1.0,0.0,109.0,707.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,13,
88,1049.0,1049.0,1541.0,1541.0,1359.0,89.0,0.0,1.0,0.0,24.5,773.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,14,
89,1115.0,1115.0,1640.0,1640.0,1434.0,91.0,0.0,1.0,0.0,85.26,836.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,6,15,
90,383.0,383.0,510.0,510.0,499.0,128.0,0.0,1.0,0.0,56.05,201.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,1,
91,558.0,511.0,780.0,702.0,789.0,152.0,0.0,1.0,0.0,121.13,386.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,2,
92,767.0,677.0,1095.0,951.0,1015.0,169.0,0.0,1.0,0.0,93.97,544.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,3,
93,831.0,811.0,1184.0,1152.0,1046.0,141.0,0.0,1.0,0.0,119.04,568.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,4,
94,913.0,913.0,1305.0,1305.0,1128.0,135.0,0.0,1.0,0.0,27.0,645.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,5,
95,1033.0,1033.0,1485.0,1485.0,1277.0,136.0,0.0,1.0,0.0,58.13,757.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,6,
96,1163.0,1163.0,1680.0,1680.0,1483.0,139.0,0.0,1.0,0.0,76.86,900.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,7,
97,1293.0,1293.0,1875.0,1875.0,1680.0,141.0,0.0,1.0,0.0,50.8,1015.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,8,
98,1423.0,1423.0,2070.0,2070.0,1896.0,143.0,0.0,1.0,0.0,175.97,1193.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,9,
99,1553.0,1553.0,2265.0,2265.0,2132.0,145.0,0.0,1.0,0.0,39.5,1347.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,10,
100,1683.0,1683.0,2460.0,2460.0,2305.0,147.0,0.0,1.0,0.0,159.01,1502.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,11,
101,1813.0,1813.0,2655.0,2655.0,2688.0,149.0,0.0,1.0,0.0,165.88,1706.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,12,
102,1943.0,1943.0,2850.0,2850.0,2993.0,151.0,0.0,1.0,0.0,41.52,1898.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,13,
103,2073.0,2073.0,3045.0,3045.0,3293.0,153.0,0.0,1.0,0.0,205.81,2113.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,14,
104,2203.0,2203.0,3240.0,3240.0,3676.0,155.0,0.0,1.0,0.0,137.35,2370.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,7,15,
105,767.0,767.0,1022.0,1022.0,887.0,256.0,0.0,1.0,0.0,84.63,327.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,1,
106,1179.0,1023.0,1665.0,1405.0,1521.0,325.0,0.0,1.0,0.0,73.5,713.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,2,
107,1605.0,1321.0,2313.0,1853.0,2411.0,373.0,0.0,1.0,0.0,70.83,1330.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,3,
108,1757.0,1615.0,2523.0,2294.0,2684.0,325.0,0.0,1.0,0.0,62.24,1591.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,4,
109,1953.0,1913.0,2805.0,2741.0,2839.0,279.0,0.0,1.0,0.0,61.58,1726.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,5,
110,2069.0,2069.0,2975.0,2975.0,3340.0,265.0,0.0,1.0,0.0,166.81,2113.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,6,
111,2315.0,2315.0,3344.0,3344.0,3837.0,266.0,0.0,1.0,0.0,178.24,2410.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,7,
112,2573.0,2573.0,3731.0,3731.0,4793.0,269.0,0.0,1.0,0.0,138.25,3044.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,8,
113,2831.0,2831.0,4118.0,4118.0,5435.0,271.0,0.0,1.0,0.0,241.76,3556.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,9,
114,3089.0,3089.0,4505.0,4505.0,6240.0,273.0,0.0,1.0,0.0,164.37,3984.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,10,
115,3347.0,3347.0,4892.0,4892.0,7612.0,275.0,0.0,1.0,0.0,242.24,4953.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,11,
116,3605.0,3605.0,5279.0,5279.0,8859.0,277.0,0.0,1.0,0.0,76.98,5738.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,12,
117,3863.0,3863.0,5666.0,5666.0,9367.0,279.0,0.0,1.0,0.0,88.14,5972.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,13,
118,4123.0,4123.0,6056.0,6056.0,11400.0,281.0,0.0,1.0,0.0,118.85,7562.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,14,
119,4379.0,4379.0,6440.0,6440.0,12776.0,283.0,0.0,1.0,0.0,117.5,8452.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,8,15,
120,1535.0,1535.0,2046.0,2046.0,1873.0,512.0,0.0,1.0,0.0,147.81,724.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,1,
121,2533.0,2053.0,3624.0,2822.0,4694.0,721.0,0.0,1.0,0.0,35.03,2145.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,2,
122,3519.0,2593.0,5145.0,3632.0,9604.0,883.0,0.0,1.0,0.0,26.51,4774.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,3,
123,4105.0,3241.0,5993.0,4605.0,12907.0,833.0,0.0,1.0,0.0,204.56,7030.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,4,
124,4113.0,3785.0,5945.0,5421.0,11753.0,647.0,0.0,1.0,0.0,243.56,7046.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,5,
125,4487.0,4407.0,6482.0,6354.0,14033.0,553.0,0.0,1.0,0.0,102.3,8915.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,6,
126,4633.0,4633.0,6693.0,6693.0,14973.0,523.0,0.0,1.0,0.0,203.17,9561.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,7,
127,5133.0,5133.0,7443.0,7443.0,17549.0,524.0,0.0,1.0,0.0,268.16,11122.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,8,
128,5647.0,5647.0,8214.0,8214.0,20933.0,527.0,0.0,1.0,0.0,139.19,13549.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,9,
129,6161.0,6161.0,8985.0,8985.0,25199.0,529.0,0.0,1.0,0.0,47.05,16467.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,10,
130,6675.0,6675.0,9756.0,9756.0,29674.0,531.0,0.0,1.0,0.0,244.82,19402.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,11,
131,7189.0,7189.0,10527.0,10527.0,34414.0,533.0,0.0,1.0,0.0,170.2,22700.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,12,
132,7705.0,7705.0,11301.0,11301.0,39896.0,536.0,0.0,1.0,0.0,72.3,26709.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,13,
133,8217.0,8217.0,12069.0,12069.0,44777.0,537.0,0.0,1.0,0.0,186.83,30118.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,14,
134,8731.0,8731.0,12840.0,12840.0,51466.0,539.0,0.0,1.0,0.0,173.23,34571.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,9,15,
135,3071.0,3071.0,4094.0,4094.0,5557.0,1024.0,0.0,1.0,0.0,55.49,1889.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,1,
136,5669.0,4137.0,8300.0,5685.0,25040.0,1752.0,0.0,1.0,0.0,175.05,9590.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,2,
137,8045.0,5149.0,11988.0,7207.0,55413.0,2179.0,0.0,1.0,0.0,258.82,24755.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,3,
138,8833.0,6265.0,13031.0,8883.0,64554.0,1977.0,0.0,1.0,0.0,289.28,32734.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,4,
139,8825.0,7377.0,12861.0,10553.0,58960.0,1479.0,0.0,1.0,0.0,55.3,33703.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,5,
140,9421.0,8763.0,13683.0,12632.0,63598.0,1289.0,0.0,1.0,0.0,227.5,38466.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,6,
141,10133.0,9973.0,14703.0,14447.0,72007.0,1099.0,0.0,1.0,0.0,53.15,45671.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,7,
142,10269.0,10269.0,14891.0,14891.0,74440.0,1037.0,0.0,1.0,0.0,109.05,48546.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,8,
143,11279.0,11279.0,16406.0,16406.0,87941.0,1038.0,0.0,1.0,0.0,230.86,56978.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,9,
144,12305.0,12305.0,17945.0,17945.0,105049.0,1041.0,0.0,1.0,0.0,247.27,68637.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,10,
145,13331.0,13331.0,19484.0,19484.0,123833.0,1043.0,0.0,1.0,0.0,284.89,81823.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,11,
146,14359.0,14359.0,21026.0,21026.0,143530.0,1046.0,0.0,1.0,0.0,74.04,95597.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,12,
147,15383.0,15383.0,22562.0,22562.0,165356.0,1047.0,0.0,1.0,0.0,156.96,109884.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,13,
148,16411.0,16411.0,24104.0,24104.0,191165.0,1050.0,0.0,1.0,0.0,196.24,130027.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,14,
149,17437.0,17437.0,25643.0,25643.0,212148.0,1052.0,0.0,1.0,0.0,304.57,143555.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,10,15,
150,6143.0,6143.0,8190.0,8190.0,21828.0,2048.0,0.0,1.0,0.0,71.62,6020.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,1,
151,12568.0,8360.0,18775.0,11489.0,142022.0,4102.0,0.0,1.0,0.0,223.58,50384.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,2,
152,19293.0,10419.0,29639.0,14560.0,408111.0,6207.0,0.0,1.0,0.0,313.08,159393.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,3,
153,20493.0,12291.0,30743.0,17398.0,388784.0,4917.0,0.0,1.0,0.0,95.81,179110.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,4,
154,22041.0,14835.0,32777.0,21192.0,421508.0,4191.0,0.0,1.0,0.0,106.45,220289.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,5,
155,20163.0,16995.0,29492.0,24468.0,320427.0,2969.0,0.0,1.0,0.0,90.63,184316.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,6,
156,21225.0,19741.0,30941.0,28587.0,342116.0,2571.0,0.0,1.0,0.0,254.62,208306.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,7,
157,22579.0,22259.0,32876.0,32364.0,378568.0,2189.0,0.0,1.0,0.0,111.46,240251.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,8,
158,22561.0,22561.0,32817.0,32817.0,380962.0,2063.0,0.0,1.0,0.0,110.43,245701.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,9,
159,24593.0,24593.0,35865.0,35865.0,440822.0,2064.0,0.0,1.0,0.0,117.76,284102.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,10,
160,26645.0,26645.0,38943.0,38943.0,542022.0,2068.0,0.0,1.0,0.0,142.95,358607.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,11,
161,28693.0,28693.0,42015.0,42015.0,607421.0,2069.0,0.0,1.0,0.0,142.35,399546.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,12,
162,30745.0,30745.0,45093.0,45093.0,693286.0,2072.0,0.0,1.0,0.0,204.47,461257.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,13,
163,32795.0,32795.0,48168.0,48168.0,794347.0,2074.0,0.0,1.0,0.0,152.58,531727.0,False,new,experiments/results/BW_2_2/boolean/40.onnx,BW,11,14,
