,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,5,5,6,6,172,2,0,1,0,16.69,12.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,1,1,0.03488372093023256
1,5,5,6,6,171,2,0,1,0,17.7,12.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,1,2,0.03508771929824561
2,5,5,6,6,165,2,0,1,0,17.7,12.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,1,3,0.03636363636363636
3,5,5,6,6,162,2,0,1,0,17.7,12.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,1,4,0.037037037037037035
4,5,5,6,6,180,2,0,1,0,17.7,14.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,1,5,0.03333333333333333
5,11,11,14,14,179,4,0,1,0,20.18,17.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,2,1,0.0782122905027933
6,15,15,20,20,180,6,0,1,0,20.18,22.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,2,2,0.1111111111111111
7,19,19,26,26,179,8,0,1,0,20.18,25.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,2,3,0.1452513966480447
8,23,23,32,32,186,10,0,1,0,20.66,27.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,2,4,0.17204301075268819
9,27,27,38,38,206,12,0,1,0,20.66,41.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,2,5,0.18446601941747573
10,23,23,30,30,194,8,0,1,0,20.18,28.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,3,1,0.15463917525773196
11,35,35,48,48,213,13,0,1,0,21.14,40.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,3,2,0.22535211267605634
12,50,47,69,66,234,17,0,1,0,21.62,62.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,3,3,0.2948717948717949
13,67,67,96,96,252,28,0,1,0,23.62,69.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,3,4,0.38095238095238093
14,83,83,120,120,251,32,0,1,0,24.66,72.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,3,5,0.47808764940239046
15,47,47,62,62,211,16,0,1,0,21.14,49.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,4,1,0.2938388625592417
16,63,63,86,86,231,23,0,1,0,22.66,63.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,4,2,0.3722943722943723
17,97,97,136,136,281,35,0,1,0,25.7,102.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,4,3,0.48398576512455516
18,139,139,199,199,340,56,0,1,0,17.18,125.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,4,4,0.5852941176470589
19,176,176,255,255,376,71,0,1,0,27.22,149.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,4,5,0.6781914893617021
20,95,95,126,126,246,32,0,1,0,24.66,80.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,5,1,0.5121951219512195
21,133,133,183,183,343,50,0,1,0,29.62,148.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,5,2,0.5335276967930029
22,189,189,265,265,392,71,0,1,0,27.34,150.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,5,3,0.6760204081632653
23,276,276,394,394,511,105,0,1,0,55.39,224.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,5,4,0.7710371819960861
24,382,382,549,549,703,160,0,1,0,100.42,268.0,false,False,new,experiments/results/BW_2_2/boolean/92.onnx,BW,5,5,0.7809388335704125
