,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,14,0,13,0,196,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.0663265306122449,2
1,986,172,1916,296,913,82,2,1,33,140.58,510.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,2.098576122672508,2
2,3153,0,5001,0,4454,366,3,0,0,0.0,3599.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1228109564436461,2
3,14,0,13,0,195,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06666666666666667,4
4,947,146,1791,256,927,104,0,1,86,126.56,503.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.9320388349514563,4
5,3368,0,5001,0,4399,224,3,0,0,0.0,3624.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1368492839281654,4
6,14,0,13,0,192,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06770833333333333,5
7,946,172,1731,296,931,80,3,1,127,127.58,476.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.8592910848549946,5
8,3550,0,5001,0,4401,101,4,0,0,0.0,3802.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.136332651670075,5
9,14,0,13,0,195,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06666666666666667,7
10,921,109,1637,170,895,110,1,1,136,103.7,485.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.8290502793296088,7
11,3830,0,5001,0,4370,41,2,0,0,0.0,3956.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1443935926773456,7
12,14,0,13,0,193,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06735751295336788,8
13,816,66,1403,95,796,77,1,1,67,98.46,434.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.7625628140703518,8
14,3694,0,5001,0,4777,197,1,0,0,0.0,4058.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.0468913544065312,8
15,14,0,13,0,192,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06770833333333333,10
16,905,109,1616,170,961,162,2,1,134,129.65,511.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.6815816857440167,10
17,3643,0,5001,0,4176,54,1,0,0,0.0,3752.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1975574712643677,10
18,14,0,13,0,194,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06701030927835051,12
19,771,60,1316,82,819,169,1,1,153,80.68,408.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.606837606837607,12
20,3588,0,5001,0,4297,33,0,0,347,0.0,3829.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1638352338841051,12
21,14,0,13,0,195,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06666666666666667,14
22,769,60,1237,82,694,151,2,1,201,75.6,312.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.782420749279539,14
23,3850,0,5001,0,4389,37,3,0,298,0.0,3918.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1394395078605606,14
24,14,0,13,0,191,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06806282722513089,15
25,793,172,1302,296,724,93,1,1,239,64.77,368.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.798342541436464,15
26,3788,0,5001,0,4390,33,3,0,267,0.0,3921.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1391799544419134,15
27,14,0,13,0,193,0,0,0,1,0.0,15.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06735751295336788,16
28,802,146,1310,256,679,112,0,1,239,70.69,300.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.9293078055964654,16
29,3777,0,5001,0,4671,96,11,0,0,0.0,4175.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.0706486833654463,16
30,14,0,13,0,192,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06770833333333333,18
31,930,172,1555,296,857,94,0,1,234,85.65,491.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.8144690781796966,18
32,3779,0,5001,0,4001,17,4,0,148,0.0,3644.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.2499375156210948,18
33,14,0,13,0,194,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,1,11,0.06701030927835051,19
34,824,60,1222,82,619,95,0,1,161,46.61,317.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,2,11,1.9741518578352182,19
35,3719,0,5001,0,4289,105,4,0,157,0.0,3797.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/components_by_state_DP_2_11_over_boolean/,DP,3,11,1.1660060620191186,19
