,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,12,0,11,0,167,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,1,9,0.0658682634730539,0
1,716,182,1197,286,709,91,23,1,240,81.82,324.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,2,9,1.688293370944993,0
2,3441,0,5001,0,2937,0,0,0,884,0.0,2520.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,3,9,1.7027579162410622,0
3,12,0,11,0,176,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,1,9,0.0625,1
4,474,85,716,124,548,107,2,1,100,58.5,195.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,2,9,1.3065693430656935,1
5,3546,0,5001,0,3272,193,0,0,658,0.0,2061.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,3,9,1.5284229828850855,1
6,12,0,11,0,170,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,1,9,0.06470588235294118,2
7,465,85,707,124,542,126,1,1,97,63.42,195.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,2,9,1.3044280442804428,2
8,3551,0,5001,0,2781,255,0,0,661,0.0,1788.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,3,9,1.7982740021574972,2
9,12,0,11,0,171,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,1,9,0.06432748538011696,3
10,236,39,297,43,295,6,0,1,48,25.62,111.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,2,9,1.006779661016949,3
11,3584,0,5001,0,2528,115,0,0,778,0.0,1881.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_9_over_boolean/,DP,3,9,1.978243670886076,3
