,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
20,140,101,275,177,304,112,0,1,6,19.97,46.0,new,experiments/results/TA_2_2/_1mill/20.onnx,TA,2,2,273.8912537097931,200000,1e-05,20,0.1,15,False,10000,True,20
21,87,45,123,56,237,10,0,1,6,25.62,37.0,new,experiments/results/TA_2_2/_1mill/21.onnx,TA,2,2,287.25998616218567,210000,1e-05,20,0.1,15,False,10000,True,21
22,140,101,275,177,351,53,0,1,12,14.99,86.0,new,experiments/results/TA_2_2/_1mill/22.onnx,TA,2,2,300.50809502601624,220000,1e-05,20,0.1,15,False,10000,True,22
23,140,99,277,174,336,130,0,1,12,19.99,54.0,new,experiments/results/TA_2_2/_1mill/23.onnx,TA,2,2,313.7482838630676,230000,1e-05,20,0.1,15,False,10000,True,23
24,140,99,281,174,285,127,0,1,12,20.0,45.0,new,experiments/results/TA_2_2/_1mill/24.onnx,TA,2,2,327.28997778892517,240000,1e-05,20,0.1,15,False,10000,True,24
25,67,46,96,57,200,20,0,1,15,23.62,19.0,new,experiments/results/TA_2_2/_1mill/25.onnx,TA,2,2,341.1533348560333,250000,1e-05,20,0.1,15,False,10000,True,25
26,140,99,277,174,297,130,0,1,12,21.97,39.0,new,experiments/results/TA_2_2/_1mill/26.onnx,TA,2,2,355.1107702255249,260000,1e-05,20,0.1,15,False,10000,True,26
27,140,101,282,177,326,118,0,1,28,19.95,42.0,new,experiments/results/TA_2_2/_1mill/27.onnx,TA,2,2,368.59077548980713,270000,1e-05,20,0.1,15,False,10000,True,27
28,140,101,279,177,283,130,0,1,14,21.95,46.0,new,experiments/results/TA_2_2/_1mill/28.onnx,TA,2,2,381.9777796268463,280000,1e-05,20,0.1,15,False,10000,True,28
29,91,45,139,56,216,13,0,1,6,27.14,37.0,new,experiments/results/TA_2_2/_1mill/29.onnx,TA,2,2,395.4503924846649,290000,1e-05,20,0.1,15,False,10000,True,29
30,84,45,132,56,254,41,0,1,13,27.14,46.0,new,experiments/results/TA_2_2/_1mill/30.onnx,TA,2,2,408.95818567276,300000,1e-05,20,0.1,15,False,10000,True,30
31,118,77,207,119,283,13,0,1,14,9.14,45.0,new,experiments/results/TA_2_2/_1mill/31.onnx,TA,2,2,422.4077272415161,310000,1e-05,20,0.1,15,False,10000,True,31
32,128,86,251,142,262,109,0,1,12,16.95,41.0,new,experiments/results/TA_2_2/_1mill/32.onnx,TA,2,2,435.8604052066803,320000,1e-05,20,0.1,15,False,10000,True,32
33,138,100,264,173,296,101,0,1,13,19.96,56.0,new,experiments/results/TA_2_2/_1mill/33.onnx,TA,2,2,449.4423065185547,330000,1e-05,20,0.1,15,False,10000,True,33
34,140,101,281,177,293,128,0,1,12,20.95,34.0,new,experiments/results/TA_2_2/_1mill/34.onnx,TA,2,2,463.0440740585327,340000,1e-05,20,0.1,15,False,10000,True,34
35,95,49,142,63,221,16,0,1,6,27.14,37.0,new,experiments/results/TA_2_2/_1mill/35.onnx,TA,2,2,476.66429328918457,350000,1e-05,20,0.1,15,False,10000,True,35
36,140,99,272,174,311,122,0,1,15,21.0,52.0,new,experiments/results/TA_2_2/_1mill/36.onnx,TA,2,2,490.2519097328186,360000,1e-05,20,0.1,15,False,10000,True,36
37,140,101,285,177,351,106,0,1,31,17.03,53.0,new,experiments/results/TA_2_2/_1mill/37.onnx,TA,2,2,503.8902909755707,370000,1e-05,20,0.1,15,False,10000,True,37
38,140,101,287,177,318,117,0,1,18,18.99,52.0,new,experiments/results/TA_2_2/_1mill/38.onnx,TA,2,2,517.5415921211243,380000,1e-05,20,0.1,15,False,10000,True,38
39,140,101,274,177,273,114,0,1,26,17.95,49.0,new,experiments/results/TA_2_2/_1mill/39.onnx,TA,2,2,531.1654829978943,390000,1e-05,20,0.1,15,False,10000,True,39
40,140,101,278,177,284,13,0,1,24,14.97,67.0,new,experiments/results/TA_2_2/_1mill/40.onnx,TA,2,2,544.6595687866211,400000,1e-05,20,0.1,15,False,10000,True,40
41,140,101,281,177,292,114,0,1,12,21.99,44.0,new,experiments/results/TA_2_2/_1mill/41.onnx,TA,2,2,558.1027131080627,410000,1e-05,20,0.1,15,False,10000,True,41
42,98,45,142,56,287,1,0,1,6,27.62,49.0,new,experiments/results/TA_2_2/_1mill/42.onnx,TA,2,2,571.5476787090302,420000,1e-05,20,0.1,15,False,10000,True,42
43,140,101,280,177,279,121,0,1,18,21.99,43.0,new,experiments/results/TA_2_2/_1mill/43.onnx,TA,2,2,585.0191547870636,430000,1e-05,20,0.1,15,False,10000,True,43
44,140,99,266,174,344,122,0,1,8,20.0,59.0,new,experiments/results/TA_2_2/_1mill/44.onnx,TA,2,2,598.4744005203247,440000,1e-05,20,0.1,15,False,10000,True,44
45,138,91,260,155,286,7,0,1,22,10.0,53.0,new,experiments/results/TA_2_2/_1mill/45.onnx,TA,2,2,611.9588668346405,450000,1e-05,20,0.1,15,False,10000,True,45
46,110,56,188,78,245,70,0,1,6,10.94,40.0,new,experiments/results/TA_2_2/_1mill/46.onnx,TA,2,2,625.4376268386841,460000,1e-05,20,0.1,15,False,10000,True,46
47,87,45,136,56,238,45,0,1,6,27.14,27.0,new,experiments/results/TA_2_2/_1mill/47.onnx,TA,2,2,638.889541387558,470000,1e-05,20,0.1,15,False,10000,True,47
48,140,101,283,177,316,13,0,1,30,12.01,67.0,new,experiments/results/TA_2_2/_1mill/48.onnx,TA,2,2,652.3289821147919,480000,1e-05,20,0.1,15,False,10000,True,48
49,140,99,271,174,380,130,0,1,6,21.97,56.0,new,experiments/results/TA_2_2/_1mill/49.onnx,TA,2,2,665.834459066391,490000,1e-05,20,0.1,15,False,10000,True,49
50,84,45,123,56,250,39,0,1,6,27.14,29.0,new,experiments/results/TA_2_2/_1mill/50.onnx,TA,2,2,679.3082892894745,500000,1e-05,20,0.1,15,False,10000,True,50
51,140,101,275,177,301,13,0,1,17,13.98,52.0,new,experiments/results/TA_2_2/_1mill/51.onnx,TA,2,2,692.7882649898529,510000,1e-05,20,0.1,15,False,10000,True,51
52,131,87,251,145,338,106,0,1,6,15.99,44.0,new,experiments/results/TA_2_2/_1mill/52.onnx,TA,2,2,706.2970752716064,520000,1e-05,20,0.1,15,False,10000,True,52
53,140,99,287,174,292,116,0,1,21,18.0,41.0,new,experiments/results/TA_2_2/_1mill/53.onnx,TA,2,2,719.7430183887482,530000,1e-05,20,0.1,15,False,10000,True,53
54,140,101,278,177,260,13,0,1,12,13.97,57.0,new,experiments/results/TA_2_2/_1mill/54.onnx,TA,2,2,733.2635831832886,540000,1e-05,20,0.1,15,False,10000,True,54
55,139,58,251,81,274,1,0,1,6,10.0,56.0,new,experiments/results/TA_2_2/_1mill/55.onnx,TA,2,2,746.735188961029,550000,1e-05,20,0.1,15,False,10000,True,55
56,84,45,131,56,214,41,0,1,12,26.66,27.0,new,experiments/results/TA_2_2/_1mill/56.onnx,TA,2,2,760.259813785553,560000,1e-05,20,0.1,15,False,10000,True,56
57,140,101,271,177,294,13,0,1,12,11.01,58.0,new,experiments/results/TA_2_2/_1mill/57.onnx,TA,2,2,773.7700293064117,570000,1e-05,20,0.1,15,False,10000,True,57
58,138,66,237,96,312,68,0,1,6,19.98,50.0,new,experiments/results/TA_2_2/_1mill/58.onnx,TA,2,2,787.2545080184937,580000,1e-05,20,0.1,15,False,10000,True,58
59,135,92,253,157,289,80,0,1,14,18.96,51.0,new,experiments/results/TA_2_2/_1mill/59.onnx,TA,2,2,800.8567588329315,590000,1e-05,20,0.1,15,False,10000,True,59
60,140,101,277,177,371,101,0,1,12,18.95,58.0,new,experiments/results/TA_2_2/_1mill/60.onnx,TA,2,2,814.4312257766724,600000,1e-05,20,0.1,15,False,10000,True,60
61,123,58,236,81,258,87,0,1,18,12.97,29.0,new,experiments/results/TA_2_2/_1mill/61.onnx,TA,2,2,828.0195353031158,610000,1e-05,20,0.1,15,False,10000,True,61
62,90,53,140,71,239,46,0,1,6,27.62,23.0,new,experiments/results/TA_2_2/_1mill/62.onnx,TA,2,2,841.5813391208649,620000,1e-05,20,0.1,15,False,10000,True,62
63,128,81,224,127,333,86,0,1,6,16.93,61.0,new,experiments/results/TA_2_2/_1mill/63.onnx,TA,2,2,855.1441526412964,630000,1e-05,20,0.1,15,False,10000,True,63
64,140,99,285,174,262,13,0,1,26,14.99,51.0,new,experiments/results/TA_2_2/_1mill/64.onnx,TA,2,2,868.7187857627869,640000,1e-05,20,0.1,15,False,10000,True,64
65,87,45,131,56,255,43,0,1,7,27.14,34.0,new,experiments/results/TA_2_2/_1mill/65.onnx,TA,2,2,882.2902097702026,650000,1e-05,20,0.1,15,False,10000,True,65
66,140,101,282,177,300,119,0,1,16,18.98,53.0,new,experiments/results/TA_2_2/_1mill/66.onnx,TA,2,2,895.9155371189117,660000,1e-05,20,0.1,15,False,10000,True,66
67,140,99,276,174,296,103,0,1,24,19.01,46.0,new,experiments/results/TA_2_2/_1mill/67.onnx,TA,2,2,909.6146607398987,670000,1e-05,20,0.1,15,False,10000,True,67
68,137,63,239,91,258,9,0,1,26,10.01,57.0,new,experiments/results/TA_2_2/_1mill/68.onnx,TA,2,2,923.2272388935089,680000,1e-05,20,0.1,15,False,10000,True,68
69,140,99,282,174,290,13,0,1,24,14.97,52.0,new,experiments/results/TA_2_2/_1mill/69.onnx,TA,2,2,936.8401086330414,690000,1e-05,20,0.1,15,False,10000,True,69
70,140,65,242,95,265,7,0,1,25,11.98,52.0,new,experiments/results/TA_2_2/_1mill/70.onnx,TA,2,2,950.416588306427,700000,1e-05,20,0.1,15,False,10000,True,70
71,120,83,216,136,276,71,0,1,8,17.07,42.0,new,experiments/results/TA_2_2/_1mill/71.onnx,TA,2,2,964.0145931243896,710000,1e-05,20,0.1,15,False,10000,True,71
72,109,47,166,59,227,13,0,1,10,28.18,41.0,new,experiments/results/TA_2_2/_1mill/72.onnx,TA,2,2,977.7120757102966,720000,1e-05,20,0.1,15,False,10000,True,72
73,80,45,114,56,221,34,0,1,6,25.7,30.0,new,experiments/results/TA_2_2/_1mill/73.onnx,TA,2,2,991.3598744869232,730000,1e-05,20,0.1,15,False,10000,True,73
74,103,45,135,56,268,16,0,1,7,27.62,51.0,new,experiments/results/TA_2_2/_1mill/74.onnx,TA,2,2,1005.0449223518372,740000,1e-05,20,0.1,15,False,10000,True,74
75,125,45,192,56,273,13,0,1,6,10.08,61.0,new,experiments/results/TA_2_2/_1mill/75.onnx,TA,2,2,1018.7267801761627,750000,1e-05,20,0.1,15,False,10000,True,75
76,140,79,263,129,364,111,0,1,12,19.98,68.0,new,experiments/results/TA_2_2/_1mill/76.onnx,TA,2,2,1032.4166226387024,760000,1e-05,20,0.1,15,False,10000,True,76
77,120,45,202,56,277,10,0,1,14,9.13,50.0,new,experiments/results/TA_2_2/_1mill/77.onnx,TA,2,2,1046.1078958511353,770000,1e-05,20,0.1,15,False,10000,True,77
78,140,101,281,177,291,120,0,1,15,19.95,41.0,new,experiments/results/TA_2_2/_1mill/78.onnx,TA,2,2,1059.7851932048798,780000,1e-05,20,0.1,15,False,10000,True,78
79,140,101,281,177,293,119,0,1,12,20.99,57.0,new,experiments/results/TA_2_2/_1mill/79.onnx,TA,2,2,1073.5275011062622,790000,1e-05,20,0.1,15,False,10000,True,79
80,140,49,231,62,317,80,0,1,6,18.97,67.0,new,experiments/results/TA_2_2/_1mill/80.onnx,TA,2,2,1087.266140460968,800000,1e-05,20,0.1,15,False,10000,True,80
81,97,61,150,86,261,52,0,1,6,29.62,20.0,new,experiments/results/TA_2_2/_1mill/81.onnx,TA,2,2,1100.956371307373,810000,1e-05,20,0.1,15,False,10000,True,81
82,107,46,145,57,274,18,0,1,6,28.66,61.0,new,experiments/results/TA_2_2/_1mill/82.onnx,TA,2,2,1114.6582071781158,820000,1e-05,20,0.1,15,False,10000,True,82
83,140,70,238,103,287,1,0,1,6,11.97,59.0,new,experiments/results/TA_2_2/_1mill/83.onnx,TA,2,2,1128.3967535495758,830000,1e-05,20,0.1,15,False,10000,True,83
84,112,57,194,80,258,69,0,1,19,9.95,40.0,new,experiments/results/TA_2_2/_1mill/84.onnx,TA,2,2,1142.0902502536774,840000,1e-05,20,0.1,15,False,10000,True,84
85,96,47,145,59,266,47,0,1,6,28.18,41.0,new,experiments/results/TA_2_2/_1mill/85.onnx,TA,2,2,1155.6863782405853,850000,1e-05,20,0.1,15,False,10000,True,85
86,138,63,230,91,338,86,0,1,7,15.95,57.0,new,experiments/results/TA_2_2/_1mill/86.onnx,TA,2,2,1169.3782818317413,860000,1e-05,20,0.1,15,False,10000,True,86
87,84,45,126,56,217,40,0,1,8,26.66,23.0,new,experiments/results/TA_2_2/_1mill/87.onnx,TA,2,2,1183.0228984355927,870000,1e-05,20,0.1,15,False,10000,True,87
88,108,55,169,74,233,57,0,1,6,9.0,29.0,new,experiments/results/TA_2_2/_1mill/88.onnx,TA,2,2,1196.6362335681915,880000,1e-05,20,0.1,15,False,10000,True,88
89,140,101,268,177,356,111,0,1,6,20.98,62.0,new,experiments/results/TA_2_2/_1mill/89.onnx,TA,2,2,1210.2356612682343,890000,1e-05,20,0.1,15,False,10000,True,89
90,140,97,262,169,314,19,0,1,14,14.98,71.0,new,experiments/results/TA_2_2/_1mill/90.onnx,TA,2,2,1223.850448846817,900000,1e-05,20,0.1,15,False,10000,True,90
91,130,81,241,133,292,109,0,1,6,15.97,44.0,new,experiments/results/TA_2_2/_1mill/91.onnx,TA,2,2,1237.5120525360107,910000,1e-05,20,0.1,15,False,10000,True,91
92,119,60,215,86,337,77,0,1,15,11.97,51.0,new,experiments/results/TA_2_2/_1mill/92.onnx,TA,2,2,1251.1860823631287,920000,1e-05,20,0.1,15,False,10000,True,92
93,129,51,198,67,253,14,0,1,10,11.13,41.0,new,experiments/results/TA_2_2/_1mill/93.onnx,TA,2,2,1264.8279011249542,930000,1e-05,20,0.1,15,False,10000,True,93
94,140,101,283,177,275,120,0,1,15,19.01,30.0,new,experiments/results/TA_2_2/_1mill/94.onnx,TA,2,2,1278.547214269638,940000,1e-05,20,0.1,15,False,10000,True,94
95,96,45,141,56,215,1,0,1,6,27.14,29.0,new,experiments/results/TA_2_2/_1mill/95.onnx,TA,2,2,1292.2157709598541,950000,1e-05,20,0.1,15,False,10000,True,95
96,98,47,150,59,226,45,0,1,13,28.66,29.0,new,experiments/results/TA_2_2/_1mill/96.onnx,TA,2,2,1305.8824355602264,960000,1e-05,20,0.1,15,False,10000,True,96
97,140,82,256,134,299,114,0,1,6,18.98,42.0,new,experiments/results/TA_2_2/_1mill/97.onnx,TA,2,2,1319.6075673103333,970000,1e-05,20,0.1,15,False,10000,True,97
98,140,101,279,176,288,13,0,1,24,12.99,64.0,new,experiments/results/TA_2_2/_1mill/98.onnx,TA,2,2,1333.3152332305908,980000,1e-05,20,0.1,15,False,10000,True,98
99,140,99,274,173,295,119,0,1,14,19.95,50.0,new,experiments/results/TA_2_2/_1mill/99.onnx,TA,2,2,1347.040384054184,990000,1e-05,20,0.1,15,False,10000,True,99
100,81,46,125,57,251,40,0,1,8,26.66,39.0,new,experiments/results/TA_2_2/_1mill/100.onnx,TA,2,2,1360.6999762058258,1000000,1e-05,20,0.1,15,False,10000,True,100
