,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,187.0,2.0,0.0,1.0,0.0,17.2,10.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,186.0,2.0,0.0,1.0,0.0,17.7,16.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,194.0,2.0,0.0,1.0,0.0,18.24,18.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,195.0,2.0,0.0,1.0,0.0,19.7,24.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,193.0,2.0,0.0,1.0,0.0,20.18,22.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,201.0,2.0,0.0,1.0,0.0,20.69,23.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,188.0,2.0,0.0,1.0,0.0,20.18,35.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,204.0,2.0,0.0,1.0,0.0,20.18,34.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,193.0,2.0,0.0,1.0,0.0,21.2,40.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,223.0,2.0,0.0,1.0,0.0,21.17,50.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,224.0,2.0,0.0,1.0,0.0,21.17,52.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,217.0,2.0,0.0,1.0,0.0,21.65,62.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,217.0,2.0,0.0,1.0,0.0,22.66,63.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,236.0,2.0,0.0,1.0,0.0,22.66,62.0,new,experiments/results/AT_2_2/5mill_JE/0.onnx,AT,1,14,0
