,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,4.0,0.0,3.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,1,0
1,5.0,0.0,4.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,6.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,2,0
2,6.0,0.0,5.0,0.0,147.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,3,0
3,7.0,0.0,6.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,6.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,4,0
4,8.0,0.0,7.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,5,0
5,9.0,0.0,8.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,6,0
6,10.0,0.0,9.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,7,0
7,11.0,0.0,10.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,8,0
8,12.0,0.0,11.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,9,0
9,13.0,0.0,12.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,10,0
10,14.0,0.0,13.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,11,0
11,15.0,0.0,14.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,12,0
12,16.0,0.0,15.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,6.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,13,0
13,17.0,0.0,16.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,14,0
14,18.0,0.0,17.0,0.0,147.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,1,15,0
15,87.0,46.0,149.0,72.0,206.0,21.0,2.0,1.0,13.0,22.18,51.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,2,1,0
16,121.0,56.0,215.0,89.0,273.0,33.0,1.0,1.0,22.0,24.18,83.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,2,2,0
17,163.0,66.0,298.0,106.0,310.0,38.0,1.0,1.0,31.0,27.62,97.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,2,3,0
18,213.0,76.0,396.0,123.0,321.0,43.0,1.0,1.0,42.0,14.15,136.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,2,4,0
19,271.0,86.0,510.0,140.0,355.0,47.0,1.0,1.0,55.0,22.22,141.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,2,5,0
20,326.0,75.0,611.0,121.0,390.0,38.0,1.0,1.0,74.0,24.28,184.0,True,new,experiments/results/DP_2_2/focused_2/0.onnx,DP,2,6,0
