,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,180.0,2.0,0.0,2.0,0.0,13.5,16.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,1,0
1,6.0,6.0,8.0,8.0,177.0,2.0,0.0,2.0,0.0,13.5,15.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,2,0
2,6.0,6.0,8.0,8.0,183.0,2.0,0.0,2.0,0.0,14.51,15.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,3,0
3,6.0,6.0,8.0,8.0,181.0,2.0,0.0,2.0,0.0,15.02,15.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,4,0
4,6.0,6.0,8.0,8.0,183.0,2.0,0.0,2.0,0.0,15.53,15.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,5,0
5,6.0,6.0,8.0,8.0,187.0,2.0,0.0,2.0,0.0,15.02,17.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,6,0
6,6.0,6.0,8.0,8.0,188.0,2.0,0.0,2.0,0.0,15.5,15.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,7,0
7,6.0,6.0,8.0,8.0,185.0,2.0,0.0,2.0,0.0,15.02,19.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,8,0
8,6.0,6.0,8.0,8.0,192.0,2.0,0.0,2.0,0.0,15.5,23.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,9,0
9,6.0,6.0,8.0,8.0,190.0,2.0,0.0,2.0,0.0,15.5,19.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,10,0
10,6.0,6.0,8.0,8.0,182.0,2.0,0.0,2.0,0.0,15.5,16.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,11,0
11,6.0,6.0,8.0,8.0,182.0,2.0,0.0,2.0,0.0,15.5,18.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,12,0
12,6.0,6.0,8.0,8.0,185.0,2.0,0.0,2.0,0.0,15.53,17.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,13,0
13,6.0,6.0,8.0,8.0,189.0,2.0,0.0,2.0,0.0,15.53,20.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,14,0
14,6.0,6.0,8.0,8.0,196.0,2.0,0.0,2.0,0.0,15.53,24.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,1,15,0
15,6.0,0.0,5.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,14.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,2,1,0
16,31.0,27.0,56.0,45.0,221.0,12.0,0.0,1.0,0.0,16.48,49.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,2,2,0
17,43.0,28.0,87.0,46.0,251.0,33.0,0.0,1.0,0.0,17.44,70.0,False,new,experiments/results/AT_2_2/eta5e-6/0.onnx,AT,2,3,0
