,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,71.17650985717773,50000,1e-05,20,0.1,14,True,-116.19289,0
1,137.47654914855957,100000,1e-05,20,0.1,14,True,-85.33278,1
2,202.02262902259827,150000,1e-05,20,0.1,14,True,-74.05499,2
3,264.6416816711426,200000,1e-05,20,0.1,14,True,-36.38519,3
4,326.51637029647827,250000,1e-05,20,0.1,14,True,-9.638072,4
5,399.27866435050964,300000,1e-05,20,0.1,14,True,2.5377424,5
6,475.8254220485687,350000,1e-05,20,0.1,14,True,-79.64396,6
7,541.6640727519989,400000,1e-05,20,0.1,14,True,-45.28231,7
8,608.6483945846558,450000,1e-05,20,0.1,14,True,2.0526671,8
9,682.936012506485,500000,1e-05,20,0.1,14,True,1.3285656,9
10,758.0092425346375,550000,1e-05,20,0.1,14,True,-5.5003567,10
11,828.4542193412781,600000,1e-05,20,0.1,14,True,-11.583653,11
12,899.3537731170654,650000,1e-05,20,0.1,14,True,-103.821304,12
13,967.5443994998932,700000,1e-05,20,0.1,14,True,2.545834,13
14,1040.4884638786316,750000,1e-05,20,0.1,14,True,-4.131076,14
15,1114.6082162857056,800000,1e-05,20,0.1,14,True,-3.4704485,15
16,1188.5357820987701,850000,1e-05,20,0.1,14,True,-6.3899827,16
17,1253.7854368686676,900000,1e-05,20,0.1,14,True,-5.037349,17
18,1319.5122225284576,950000,1e-05,20,0.1,14,True,-5.0411267,18
19,1384.3224198818207,1000000,1e-05,20,0.1,14,True,-15.365948,19
20,1449.6378848552704,1050000,1e-05,20,0.1,14,True,-16.81708,20
21,1512.337515592575,1100000,1e-05,20,0.1,14,True,-15.563739,21
22,1579.433742761612,1150000,1e-05,20,0.1,14,True,-8.480866,22
23,1647.1844239234924,1200000,1e-05,20,0.1,14,True,-16.063135,23
24,1709.9164118766785,1250000,1e-05,20,0.1,14,True,-15.978302,24
25,1776.9705865383148,1300000,1e-05,20,0.1,14,True,-4.4883304,25
26,1842.8736066818237,1350000,1e-05,20,0.1,14,True,-3.1120489,26
27,1942.1808807849884,1400000,1e-05,20,0.1,14,True,-14.588371,27
28,2047.3621170520782,1450000,1e-05,20,0.1,14,True,-5.3419657,28
29,2142.561338186264,1500000,1e-05,20,0.1,14,True,-12.127109,29
30,2264.9942722320557,1550000,1e-05,20,0.1,14,True,-3.281904,30
31,2341.478927373886,1600000,1e-05,20,0.1,14,True,-5.694502,31
32,2425.7970671653748,1650000,1e-05,20,0.1,14,True,-18.36288,32
33,2547.563613176346,1700000,1e-05,20,0.1,14,True,-5.9272666,33
34,2661.5019040107727,1750000,1e-05,20,0.1,14,True,-15.344217,34
35,2732.8830921649933,1800000,1e-05,20,0.1,14,True,-2.9552207,35
36,2812.3806762695312,1850000,1e-05,20,0.1,14,True,-3.406426,36
37,3082.128361225128,1900000,1e-05,20,0.1,14,True,-4.5221987,37
38,3219.294508457184,1950000,1e-05,20,0.1,14,True,-3.5012398,38
39,3302.4979724884033,2000000,1e-05,20,0.1,14,True,-2.7035105,39
40,3413.9303402900696,2050000,1e-05,20,0.1,14,True,-6.5189815,40
41,3529.0177369117737,2100000,1e-05,20,0.1,14,True,-2.7858148,41
42,3635.1279726028442,2150000,1e-05,20,0.1,14,True,-4.0707126,42
43,3732.414075613022,2200000,1e-05,20,0.1,14,True,-20.433508,43
44,3803.034555196762,2250000,1e-05,20,0.1,14,True,-27.952295,44
45,3924.517997741699,2300000,1e-05,20,0.1,14,True,-2.425855,45
46,4106.700892925262,2350000,1e-05,20,0.1,14,True,-19.761297,46
47,4205.174489021301,2400000,1e-05,20,0.1,14,True,-2.1846614,47
48,4364.37043094635,2450000,1e-05,20,0.1,14,True,-12.9461355,48
49,4479.77073264122,2500000,1e-05,20,0.1,14,True,-6.200703,49
50,4607.363283872604,2550000,1e-05,20,0.1,14,True,-5.754506,50
51,4779.602396249771,2600000,1e-05,20,0.1,14,True,-12.402786,51
52,4982.397151470184,2650000,1e-05,20,0.1,14,True,-5.2428894,52
53,5100.760521173477,2700000,1e-05,20,0.1,14,True,-18.761835,53
54,5186.6350309848785,2750000,1e-05,20,0.1,14,True,-4.8832083,54
55,5321.094420194626,2800000,1e-05,20,0.1,14,True,-4.5903325,55
56,5432.164812088013,2850000,1e-05,20,0.1,14,True,-4.2793703,56
57,5580.9991273880005,2900000,1e-05,20,0.1,14,True,-4.75823,57
58,5733.737195491791,2950000,1e-05,20,0.1,14,True,-4.411416,58
59,5861.516944169998,3000000,1e-05,20,0.1,14,True,-4.6567054,59
60,5999.250988483429,3050000,1e-05,20,0.1,14,True,-4.8349032,60
61,6139.16921544075,3100000,1e-05,20,0.1,14,True,-12.005616,61
62,6266.956797838211,3150000,1e-05,20,0.1,14,True,-4.0721498,62
63,6396.371452093124,3200000,1e-05,20,0.1,14,True,-11.709107,63
64,6553.653608083725,3250000,1e-05,20,0.1,14,True,-3.5390291,64
65,6655.909913778305,3300000,1e-05,20,0.1,14,True,-4.0253277,65
66,6934.385274887085,3350000,1e-05,20,0.1,14,True,-6.971156,66
67,7147.402415752411,3400000,1e-05,20,0.1,14,True,-7.0953403,67
