testcase,controllerType,heuristic,expandedStates,usedStates,expandedTransitions,usedTransitions,synthesisTimeMs,findGoals,findErrors,propGoals,propErrors,memUsed,compositionTimeMs,isControllable,comments,totalTimeMs,method,totalStates,totalTransitions,states_used/total,states_expanded/total,transitions_used/total,transitions_expanded/total,findGoalsRatio,findErrorsRatio,propagateGoalsRatio,propagateErrorsRatio,n,k,memUsedMB
TL-11-5,compos,BFS,209832.0,25.0,281875.0,25.0,1593564.0,1.0,0.0,1.0,182365.0,669.29MB,39.0,True,,1593603.0,BFS,,,,,,,,,,,11,5,669.29
TL-11-6,compos,RA,27.0,27.0,28.0,28.0,173.0,2.0,0.0,1.0,0.0,15.48MB,50.0,True,,223.0,RA,,,,,,,,,,,11,6,15.48
TL-11-6,compos,MA,992.0,27.0,1781.0,28.0,846.0,2.0,0.0,1.0,26.0,45.39MB,51.0,True,,897.0,MA,,,,,,,,,,,11,6,45.39
TL-11-6,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,,,,,,,,,,,11,6,
TL-11-7,compos,MA,952.0,27.0,1542.0,28.0,821.0,2.0,0.0,1.0,18.0,35.53MB,46.0,True,,867.0,MA,,,,,,,,,,,11,7,35.53
TL-11-7,compos,RA,27.0,27.0,28.0,28.0,234.0,2.0,0.0,1.0,0.0,15.44MB,57.0,True,,291.0,RA,,,,,,,,,,,11,7,15.44
TL-11-8,compos,RA,27.0,27.0,28.0,28.0,197.0,2.0,0.0,1.0,0.0,15.92MB,44.0,True,,241.0,RA,,,,,,,,,,,11,8,15.92
TL-11-8,compos,MA,899.0,27.0,1375.0,28.0,791.0,2.0,0.0,1.0,12.0,18.35MB,53.0,True,,844.0,MA,,,,,,,,,,,11,8,18.35
TL-11-9,compos,RA,27.0,27.0,28.0,28.0,197.0,2.0,0.0,1.0,0.0,15.94MB,45.0,True,,242.0,RA,,,,,,,,,,,11,9,15.94
TL-11-9,compos,MA,708.0,27.0,1018.0,28.0,655.0,2.0,0.0,1.0,9.0,68.51MB,42.0,True,,697.0,MA,,,,,,,,,,,11,9,68.51
TL-12-1,compos,BFS,11961.0,27.0,13945.0,27.0,5496.0,1.0,0.0,1.0,10787.0,100.69MB,42.0,True,,5538.0,BFS,,,,,,,,,,,12,1,100.69
TL-12-1,compos,MA,546.0,29.0,981.0,30.0,495.0,2.0,0.0,1.0,150.0,38.52MB,31.0,True,,526.0,MA,,,,,,,,,,,12,1,38.52
TL-12-1,compos,RA,2242.0,29.0,3823.0,30.0,2230.0,2.0,0.0,1.0,1176.0,114.71MB,32.0,True,,2262.0,RA,,,,,,,,,,,12,1,114.71
TL-12-10,compos,MA,992.0,29.0,1439.0,30.0,983.0,2.0,0.0,1.0,10.0,151.30MB,56.0,True,,1039.0,MA,,,,,,,,,,,12,10,151.3
TL-12-10,compos,RA,29.0,29.0,30.0,30.0,235.0,2.0,0.0,1.0,0.0,21.91MB,60.0,True,,295.0,RA,,,,,,,,,,,12,10,21.91
TL-12-11,compos,MA,1042.0,29.0,1511.0,30.0,1006.0,2.0,0.0,1.0,11.0,62.11MB,49.0,True,,1055.0,MA,,,,,,,,,,,12,11,62.11
TL-12-11,compos,RA,29.0,29.0,30.0,30.0,240.0,2.0,0.0,1.0,0.0,23.15MB,47.0,True,,287.0,RA,,,,,,,,,,,12,11,23.15
TL-12-12,compos,MA,897.0,29.0,1246.0,30.0,885.0,2.0,0.0,1.0,0.0,135.03MB,62.0,True,,947.0,MA,,,,,,,,,,,12,12,135.03
TL-12-12,compos,RA,29.0,29.0,30.0,30.0,249.0,2.0,0.0,1.0,0.0,23.44MB,47.0,True,,296.0,RA,,,,,,,,,,,12,12,23.44
TL-12-13,compos,MA,897.0,29.0,1246.0,30.0,927.0,2.0,0.0,1.0,0.0,16.97MB,49.0,True,,976.0,MA,,,,,,,,,,,12,13,16.97
TL-12-13,compos,RA,29.0,29.0,30.0,30.0,260.0,2.0,0.0,1.0,0.0,26.70MB,50.0,True,,310.0,RA,,,,,,,,,,,12,13,26.7
TL-12-14,compos,MA,897.0,29.0,1246.0,30.0,929.0,2.0,0.0,1.0,0.0,36.00MB,52.0,True,,981.0,MA,,,,,,,,,,,12,14,36.0
TL-12-14,compos,RA,29.0,29.0,30.0,30.0,279.0,2.0,0.0,1.0,0.0,27.90MB,48.0,True,,327.0,RA,,,,,,,,,,,12,14,27.9
TL-12-15,compos,RA,29.0,29.0,30.0,30.0,273.0,2.0,0.0,1.0,0.0,20.59MB,54.0,True,,327.0,RA,,,,,,,,,,,12,15,20.59
TL-12-15,compos,MA,897.0,29.0,1246.0,30.0,1020.0,2.0,0.0,1.0,0.0,61.79MB,50.0,True,,1070.0,MA,,,,,,,,,,,12,15,61.79
TL-12-2,compos,MA,1518.0,29.0,3248.0,30.0,1426.0,2.0,0.0,1.0,294.0,94.67MB,33.0,True,,1459.0,MA,,,,,,,,,,,12,2,94.67
TL-12-2,compos,RA,29.0,29.0,30.0,30.0,220.0,2.0,0.0,1.0,0.0,14.99MB,41.0,True,,261.0,RA,,,,,,,,,,,12,2,14.99
TL-12-2,compos,BFS,49758.0,27.0,61813.0,27.0,69008.0,1.0,0.0,1.0,44565.0,571.93MB,41.0,True,,69049.0,BFS,,,,,,,,,,,12,2,571.93
TL-12-3,compos,MA,2177.0,29.0,4887.0,30.0,2131.0,2.0,0.0,1.0,252.0,149.85MB,45.0,True,,2176.0,MA,,,,,,,,,,,12,3,149.85
TL-12-3,compos,RA,29.0,29.0,30.0,30.0,223.0,2.0,0.0,1.0,0.0,14.96MB,51.0,True,,274.0,RA,,,,,,,,,,,12,3,14.96
TL-12-3,compos,BFS,165157.0,27.0,214682.0,27.0,761065.0,1.0,0.0,1.0,147234.0,802.59MB,47.0,True,,761112.0,BFS,,,,,,,,,,,12,3,802.59
TL-12-4,compos,MA,2239.0,29.0,4976.0,30.0,2015.0,2.0,0.0,1.0,157.0,116.41MB,37.0,True,,2052.0,MA,,,,,,,,,,,12,4,116.41
TL-12-4,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,,,,,,,,,,,12,4,
TL-12-4,compos,RA,29.0,29.0,30.0,30.0,210.0,2.0,0.0,1.0,0.0,14.96MB,36.0,True,,246.0,RA,,,,,,,,,,,12,4,14.96
TL-12-5,compos,RA,29.0,29.0,30.0,30.0,230.0,2.0,0.0,1.0,0.0,15.95MB,39.0,True,,269.0,RA,,,,,,,,,,,12,5,15.95
TL-12-5,compos,MA,2478.0,29.0,5319.0,30.0,2361.0,2.0,0.0,1.0,104.0,137.47MB,40.0,True,,2401.0,MA,,,,,,,,,,,12,5,137.47
TL-12-6,compos,RA,29.0,29.0,30.0,30.0,215.0,2.0,0.0,1.0,0.0,17.11MB,41.0,True,,256.0,RA,,,,,,,,,,,12,6,17.11
TL-12-6,compos,MA,1688.0,29.0,3206.0,30.0,1553.0,2.0,0.0,1.0,45.0,58.16MB,41.0,True,,1594.0,MA,,,,,,,,,,,12,6,58.16
TL-12-7,compos,RA,29.0,29.0,30.0,30.0,213.0,2.0,0.0,1.0,0.0,19.29MB,55.0,True,,268.0,RA,,,,,,,,,,,12,7,19.29
TL-12-7,compos,MA,1455.0,29.0,2560.0,30.0,1309.0,2.0,0.0,1.0,27.0,87.07MB,42.0,True,,1351.0,MA,,,,,,,,,,,12,7,87.07
TL-12-8,compos,MA,1466.0,29.0,2279.0,30.0,1358.0,2.0,0.0,1.0,19.0,106.17MB,43.0,True,,1401.0,MA,,,,,,,,,,,12,8,106.17
TL-12-8,compos,RA,29.0,29.0,30.0,30.0,236.0,2.0,0.0,1.0,0.0,19.45MB,45.0,True,,281.0,RA,,,,,,,,,,,12,8,19.45
TL-12-9,compos,RA,29.0,29.0,30.0,30.0,236.0,2.0,0.0,1.0,0.0,19.69MB,45.0,True,,281.0,RA,,,,,,,,,,,12,9,19.69
TL-12-9,compos,MA,1575.0,29.0,2509.0,30.0,1416.0,2.0,0.0,1.0,20.0,48.97MB,56.0,True,,1472.0,MA,,,,,,,,,,,12,9,48.97
TL-13-1,compos,BFS,18232.0,29.0,21172.0,29.0,10687.0,1.0,0.0,1.0,16606.0,270.14MB,32.0,True,,10719.0,BFS,,,,,,,,,,,13,1,270.14
TL-13-1,compos,RA,2251.0,31.0,3833.0,32.0,3175.0,2.0,0.0,1.0,1180.0,82.83MB,31.0,True,,3206.0,RA,,,,,,,,,,,13,1,82.83
TL-13-1,compos,MA,918.0,31.0,1714.0,32.0,810.0,2.0,0.0,1.0,260.0,87.69MB,32.0,True,,842.0,MA,,,,,,,,,,,13,1,87.69
TL-13-10,compos,RA,31.0,31.0,32.0,32.0,278.0,2.0,0.0,1.0,0.0,27.08MB,56.0,True,,334.0,RA,,,,,,,,,,,13,10,27.08
TL-13-10,compos,MA,2036.0,31.0,3269.0,32.0,1952.0,2.0,0.0,1.0,21.0,143.49MB,46.0,True,,1998.0,MA,,,,,,,,,,,13,10,143.49
TL-13-11,compos,MA,1712.0,31.0,2351.0,32.0,1650.0,2.0,0.0,1.0,11.0,65.11MB,47.0,True,,1697.0,MA,,,,,,,,,,,13,11,65.11
TL-13-11,compos,RA,31.0,31.0,32.0,32.0,286.0,2.0,0.0,1.0,0.0,28.35MB,59.0,True,,345.0,RA,,,,,,,,,,,13,11,28.35
TL-13-12,compos,MA,1706.0,31.0,2369.0,32.0,1739.0,2.0,0.0,1.0,12.0,121.16MB,48.0,True,,1787.0,MA,,,,,,,,,,,13,12,121.16
TL-13-12,compos,RA,31.0,31.0,32.0,32.0,303.0,2.0,0.0,1.0,0.0,30.65MB,48.0,True,,351.0,RA,,,,,,,,,,,13,12,30.65
TL-13-13,compos,MA,1284.0,31.0,1804.0,32.0,1421.0,2.0,0.0,1.0,0.0,37.93MB,50.0,True,,1471.0,MA,,,,,,,,,,,13,13,37.93
TL-13-13,compos,RA,31.0,31.0,32.0,32.0,284.0,2.0,0.0,1.0,0.0,32.87MB,63.0,True,,347.0,RA,,,,,,,,,,,13,13,32.87
TL-13-14,compos,MA,1284.0,31.0,1804.0,32.0,1498.0,2.0,0.0,1.0,0.0,54.29MB,50.0,True,,1548.0,MA,,,,,,,,,,,13,14,54.29
TL-13-14,compos,RA,31.0,31.0,32.0,32.0,304.0,2.0,0.0,1.0,0.0,24.52MB,53.0,True,,357.0,RA,,,,,,,,,,,13,14,24.52
TL-13-15,compos,MA,1284.0,31.0,1804.0,32.0,1494.0,2.0,0.0,1.0,0.0,88.11MB,53.0,True,,1547.0,MA,,,,,,,,,,,13,15,88.11
TL-13-15,compos,RA,31.0,31.0,32.0,32.0,318.0,2.0,0.0,1.0,0.0,25.99MB,54.0,True,,372.0,RA,,,,,,,,,,,13,15,25.99
TL-13-2,compos,BFS,80522.0,29.0,99517.0,29.0,173044.0,1.0,0.0,1.0,72855.0,630.23MB,33.0,True,,173077.0,BFS,,,,,,,,,,,13,2,630.23
TL-13-2,compos,MA,2527.0,31.0,5793.0,32.0,2730.0,2.0,0.0,1.0,534.0,197.10MB,34.0,True,,2764.0,MA,,,,,,,,,,,13,2,197.1
TL-13-2,compos,RA,31.0,31.0,32.0,32.0,283.0,2.0,0.0,1.0,0.0,20.56MB,34.0,True,,317.0,RA,,,,,,,,,,,13,2,20.56
TL-13-3,compos,RA,31.0,31.0,32.0,32.0,278.0,2.0,0.0,1.0,0.0,19.66MB,36.0,True,,314.0,RA,,,,,,,,,,,13,3,19.66
TL-13-3,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,,,,,,,,,,,13,3,
TL-13-3,compos,MA,2854.0,31.0,6788.0,32.0,3009.0,2.0,0.0,1.0,326.0,191.26MB,37.0,True,,3046.0,MA,,,,,,,,,,,13,3,191.26
TL-13-4,compos,MA,3217.0,31.0,7429.0,32.0,3608.0,2.0,0.0,1.0,220.0,119.93MB,38.0,True,,3646.0,MA,,,,,,,,,,,13,4,119.93
TL-13-4,compos,RA,31.0,31.0,32.0,32.0,251.0,2.0,0.0,1.0,0.0,20.86MB,38.0,True,,289.0,RA,,,,,,,,,,,13,4,20.86
TL-13-5,compos,MA,3825.0,31.0,8623.0,32.0,4090.0,2.0,0.0,1.0,167.0,228.06MB,51.0,True,,4141.0,MA,,,,,,,,,,,13,5,228.06
TL-13-5,compos,RA,31.0,31.0,32.0,32.0,254.0,2.0,0.0,1.0,0.0,23.02MB,40.0,True,,294.0,RA,,,,,,,,,,,13,5,23.02
TL-13-6,compos,MA,2963.0,31.0,6236.0,32.0,2824.0,2.0,0.0,1.0,90.0,186.75MB,51.0,True,,2875.0,MA,,,,,,,,,,,13,6,186.75
TL-13-6,compos,RA,31.0,31.0,32.0,32.0,268.0,2.0,0.0,1.0,0.0,23.21MB,51.0,True,,319.0,RA,,,,,,,,,,,13,6,23.21
TL-13-7,compos,RA,31.0,31.0,32.0,32.0,253.0,2.0,0.0,1.0,0.0,23.41MB,42.0,True,,295.0,RA,,,,,,,,,,,13,7,23.41
TL-13-7,compos,MA,2844.0,31.0,5657.0,32.0,3010.0,2.0,0.0,1.0,62.0,160.77MB,42.0,True,,3052.0,MA,,,,,,,,,,,13,7,160.77
TL-13-8,compos,MA,1986.0,31.0,3489.0,32.0,1885.0,2.0,0.0,1.0,28.0,53.35MB,46.0,True,,1931.0,MA,,,,,,,,,,,13,8,53.35
TL-13-8,compos,RA,31.0,31.0,32.0,32.0,269.0,2.0,0.0,1.0,0.0,24.62MB,46.0,True,,315.0,RA,,,,,,,,,,,13,8,24.62
TL-13-9,compos,RA,31.0,31.0,32.0,32.0,298.0,2.0,0.0,1.0,0.0,25.84MB,45.0,True,,343.0,RA,,,,,,,,,,,13,9,25.84
TL-13-9,compos,MA,2369.0,31.0,4130.0,32.0,2224.0,2.0,0.0,1.0,29.0,214.52MB,48.0,True,,2272.0,MA,,,,,,,,,,,13,9,214.52
TL-14-1,compos,BFS,37242.0,33.0,43425.0,34.0,36870.0,2.0,0.0,1.0,34227.0,512.49MB,32.0,True,,36902.0,BFS,,,,,,,,,,,14,1,512.49
TL-14-1,compos,RA,6922.0,33.0,12601.0,34.0,9679.0,2.0,0.0,1.0,3809.0,212.01MB,31.0,True,,9710.0,RA,,,,,,,,,,,14,1,212.01
TL-14-1,compos,MA,980.0,33.0,1850.0,34.0,906.0,2.0,0.0,1.0,266.0,139.41MB,32.0,True,,938.0,MA,,,,,,,,,,,14,1,139.41
TL-14-10,compos,MA,3181.0,33.0,5465.0,34.0,3329.0,2.0,0.0,1.0,30.0,240.96MB,51.0,True,,3380.0,MA,,,,,,,,,,,14,10,240.96
TL-14-10,compos,RA,33.0,33.0,34.0,34.0,333.0,2.0,0.0,1.0,0.0,34.24MB,50.0,True,,383.0,RA,,,,,,,,,,,14,10,34.24
TL-14-11,compos,MA,2822.0,33.0,4440.0,34.0,2807.0,2.0,0.0,1.0,22.0,198.27MB,48.0,True,,2855.0,MA,,,,,,,,,,,14,11,198.27
TL-14-11,compos,RA,33.0,33.0,34.0,34.0,325.0,2.0,0.0,1.0,0.0,36.54MB,50.0,True,,375.0,RA,,,,,,,,,,,14,11,36.54
TL-14-12,compos,MA,2524.0,33.0,3842.0,34.0,2571.0,2.0,0.0,1.0,16.0,186.24MB,66.0,True,,2637.0,MA,,,,,,,,,,,14,12,186.24
TL-14-12,compos,RA,33.0,33.0,34.0,34.0,318.0,2.0,0.0,1.0,0.0,38.86MB,50.0,True,,368.0,RA,,,,,,,,,,,14,12,38.86
TL-14-13,compos,MA,2379.0,33.0,3305.0,34.0,2244.0,2.0,0.0,1.0,13.0,122.83MB,67.0,True,,2311.0,MA,,,,,,,,,,,14,13,122.83
TL-14-13,compos,RA,33.0,33.0,34.0,34.0,334.0,2.0,0.0,1.0,0.0,21.03MB,54.0,True,,388.0,RA,,,,,,,,,,,14,13,21.03
TL-14-14,compos,MA,2336.0,33.0,3289.0,34.0,2538.0,2.0,0.0,1.0,14.0,84.62MB,56.0,True,,2594.0,MA,,,,,,,,,,,14,14,84.62
TL-14-14,compos,RA,33.0,33.0,34.0,34.0,327.0,2.0,0.0,1.0,0.0,35.05MB,57.0,True,,384.0,RA,,,,,,,,,,,14,14,35.05
TL-14-15,compos,RA,33.0,33.0,34.0,34.0,324.0,2.0,0.0,1.0,0.0,36.95MB,56.0,True,,380.0,RA,,,,,,,,,,,14,15,36.95
TL-14-15,compos,MA,2119.0,33.0,2877.0,34.0,2152.0,2.0,0.0,1.0,0.0,176.00MB,69.0,True,,2221.0,MA,,,,,,,,,,,14,15,176.0
TL-14-2,compos,RA,33.0,33.0,34.0,34.0,304.0,2.0,0.0,1.0,0.0,27.60MB,33.0,True,,337.0,RA,,,,,,,,,,,14,2,27.6
TL-14-2,compos,MA,3524.0,33.0,8378.0,34.0,4255.0,2.0,0.0,1.0,739.0,260.26MB,34.0,True,,4289.0,MA,,,,,,,,,,,14,2,260.26
TL-14-2,compos,BFS,184126.0,33.0,228369.0,34.0,881519.0,6.0,0.0,1.0,168175.0,701.87MB,35.0,True,,881554.0,BFS,,,,,,,,,,,14,2,701.87
TL-14-3,compos,MA,5094.0,33.0,12650.0,34.0,6305.0,2.0,0.0,1.0,606.0,356.97MB,37.0,True,,6342.0,MA,,,,,,,,,,,14,3,356.97
TL-14-3,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,,,,,,,,,,,14,3,
TL-14-3,compos,RA,33.0,33.0,34.0,34.0,319.0,2.0,0.0,1.0,0.0,26.76MB,38.0,True,,357.0,RA,,,,,,,,,,,14,3,26.76
TL-14-4,compos,MA,4604.0,33.0,11090.0,34.0,5421.0,2.0,0.0,1.0,317.0,112.04MB,50.0,True,,5471.0,MA,,,,,,,,,,,14,4,112.04
TL-14-4,compos,RA,33.0,33.0,34.0,34.0,306.0,2.0,0.0,1.0,0.0,28.93MB,40.0,True,,346.0,RA,,,,,,,,,,,14,4,28.93
TL-14-5,compos,MA,4487.0,33.0,10370.0,34.0,5085.0,2.0,0.0,1.0,206.0,172.04MB,52.0,True,,5137.0,MA,,,,,,,,,,,14,5,172.04
TL-14-5,compos,RA,33.0,33.0,34.0,34.0,304.0,2.0,0.0,1.0,0.0,30.11MB,42.0,True,,346.0,RA,,,,,,,,,,,14,5,30.11
TL-14-6,compos,RA,33.0,33.0,34.0,34.0,314.0,2.0,0.0,1.0,0.0,29.31MB,42.0,True,,356.0,RA,,,,,,,,,,,14,6,29.31
TL-14-6,compos,MA,4149.0,33.0,8993.0,34.0,4900.0,2.0,0.0,1.0,121.0,322.56MB,42.0,True,,4942.0,MA,,,,,,,,,,,14,6,322.56
TL-14-7,compos,RA,33.0,33.0,34.0,34.0,310.0,2.0,0.0,1.0,0.0,30.52MB,61.0,True,,371.0,RA,,,,,,,,,,,14,7,30.52
TL-14-7,compos,MA,3400.0,33.0,6761.0,34.0,3676.0,2.0,0.0,1.0,67.0,164.58MB,43.0,True,,3719.0,MA,,,,,,,,,,,14,7,164.58
TL-14-8,compos,RA,33.0,33.0,34.0,34.0,320.0,2.0,0.0,1.0,0.0,31.75MB,58.0,True,,378.0,RA,,,,,,,,,,,14,8,31.75
TL-14-8,compos,MA,3942.0,33.0,7740.0,34.0,4170.0,2.0,0.0,1.0,65.0,314.80MB,47.0,True,,4217.0,MA,,,,,,,,,,,14,8,314.8
TL-14-9,compos,RA,33.0,33.0,34.0,34.0,323.0,2.0,0.0,1.0,0.0,32.99MB,49.0,True,,372.0,RA,,,,,,,,,,,14,9,32.99
TL-14-9,compos,MA,2950.0,33.0,5212.0,34.0,3146.0,2.0,0.0,1.0,34.0,178.07MB,45.0,True,,3191.0,MA,,,,,,,,,,,14,9,178.07
TL-15-1,compos,RA,6937.0,35.0,12629.0,36.0,12429.0,2.0,0.0,1.0,3819.0,190.88MB,42.0,True,,12471.0,RA,,,,,,,,,,,15,1,190.88
TL-15-1,compos,BFS,40284.0,33.0,46436.0,33.0,41943.0,1.0,0.0,1.0,37238.0,501.18MB,32.0,True,,41975.0,BFS,,,,,,,,,,,15,1,501.18
TL-15-1,compos,MA,1325.0,35.0,2585.0,36.0,1333.0,2.0,0.0,1.0,370.0,101.23MB,32.0,True,,1365.0,MA,,,,,,,,,,,15,1,101.23
TL-15-10,compos,RA,35.0,35.0,36.0,36.0,386.0,2.0,0.0,1.0,0.0,43.45MB,51.0,True,,437.0,RA,,,,,,,,,,,15,10,43.45
TL-15-10,compos,MA,4457.0,35.0,8230.0,36.0,4752.0,2.0,0.0,1.0,45.0,298.41MB,67.0,True,,4819.0,MA,,,,,,,,,,,15,10,298.41
TL-15-11,compos,MA,3896.0,35.0,6378.0,36.0,4271.0,2.0,0.0,1.0,28.0,219.62MB,66.0,True,,4337.0,MA,,,,,,,,,,,15,11,219.62
TL-15-11,compos,RA,35.0,35.0,36.0,36.0,444.0,2.0,0.0,1.0,0.0,44.76MB,49.0,True,,493.0,RA,,,,,,,,,,,15,11,44.76
TL-15-12,compos,MA,3636.0,35.0,5740.0,36.0,4002.0,2.0,0.0,1.0,23.0,261.25MB,66.0,True,,4068.0,MA,,,,,,,,,,,15,12,261.25
TL-15-12,compos,RA,35.0,35.0,36.0,36.0,457.0,2.0,0.0,1.0,0.0,21.56MB,68.0,True,,525.0,RA,,,,,,,,,,,15,12,21.56
TL-15-13,compos,RA,35.0,35.0,36.0,36.0,440.0,2.0,0.0,1.0,0.0,32.17MB,52.0,True,,492.0,RA,,,,,,,,,,,15,13,32.17
TL-15-13,compos,MA,3591.0,35.0,5342.0,36.0,3965.0,2.0,0.0,1.0,17.0,229.65MB,56.0,True,,4021.0,MA,,,,,,,,,,,15,13,229.65
TL-15-14,compos,RA,35.0,35.0,36.0,36.0,409.0,2.0,0.0,1.0,0.0,17.92MB,56.0,True,,465.0,RA,,,,,,,,,,,15,14,17.92
TL-15-14,compos,MA,3144.0,35.0,4429.0,36.0,3279.0,2.0,0.0,1.0,14.0,165.48MB,72.0,True,,3351.0,MA,,,,,,,,,,,15,14,165.48
TL-15-15,compos,RA,35.0,35.0,36.0,36.0,378.0,2.0,0.0,1.0,0.0,45.46MB,57.0,True,,435.0,RA,,,,,,,,,,,15,15,45.46
TL-15-15,compos,MA,3207.0,35.0,4520.0,36.0,3584.0,2.0,0.0,1.0,15.0,255.62MB,57.0,True,,3641.0,MA,,,,,,,,,,,15,15,255.62
TL-15-2,compos,RA,35.0,35.0,36.0,36.0,315.0,2.0,0.0,1.0,0.0,34.68MB,35.0,True,,350.0,RA,,,,,,,,,,,15,2,34.68
TL-15-2,compos,BFS,198180.0,33.0,242382.0,33.0,1003410.0,1.0,0.0,1.0,182192.0,719.56MB,36.0,True,,1003446.0,BFS,,,,,,,,,,,15,2,719.56
TL-15-2,compos,MA,5177.0,35.0,12824.0,36.0,7414.0,2.0,0.0,1.0,1133.0,220.11MB,34.0,True,,7448.0,MA,,,,,,,,,,,15,2,220.11
TL-15-3,compos,BFS,,,,,,,,,,0MB,,,TO,1800000.0,BFS,,,,,,,,,,,15,3,
TL-15-3,compos,MA,7662.0,35.0,19877.0,36.0,12360.0,2.0,0.0,1.0,953.0,442.34MB,39.0,True,,12399.0,MA,,,,,,,,,,,15,3,442.34
TL-15-3,compos,RA,35.0,35.0,36.0,36.0,385.0,2.0,0.0,1.0,0.0,34.84MB,38.0,True,,423.0,RA,,,,,,,,,,,15,3,34.84
TL-15-4,compos,MA,6535.0,35.0,16323.0,36.0,9049.0,2.0,0.0,1.0,450.0,230.79MB,52.0,True,,9101.0,MA,,,,,,,,,,,15,4,230.79
TL-15-4,compos,RA,35.0,35.0,36.0,36.0,366.0,2.0,0.0,1.0,0.0,36.01MB,51.0,True,,417.0,RA,,,,,,,,,,,15,4,36.01
TL-15-5,compos,MA,6044.0,35.0,14641.0,36.0,8127.0,2.0,0.0,1.0,272.0,383.53MB,43.0,True,,8170.0,MA,,,,,,,,,,,15,5,383.53
TL-15-5,compos,RA,35.0,35.0,36.0,36.0,399.0,2.0,0.0,1.0,0.0,37.23MB,52.0,True,,451.0,RA,,,,,,,,,,,15,5,37.23
TL-15-6,compos,MA,5982.0,35.0,13999.0,36.0,8039.0,2.0,0.0,1.0,188.0,441.83MB,55.0,True,,8094.0,MA,,,,,,,,,,,15,6,441.83
TL-15-6,compos,RA,35.0,35.0,36.0,36.0,330.0,2.0,0.0,1.0,0.0,37.44MB,42.0,True,,372.0,RA,,,,,,,,,,,15,6,37.44
TL-15-7,compos,RA,35.0,35.0,36.0,36.0,343.0,2.0,0.0,1.0,0.0,39.66MB,47.0,True,,390.0,RA,,,,,,,,,,,15,7,39.66
TL-15-7,compos,MA,6229.0,35.0,13893.0,36.0,8371.0,2.0,0.0,1.0,141.0,461.44MB,57.0,True,,8428.0,MA,,,,,,,,,,,15,7,461.44
TL-15-8,compos,RA,35.0,35.0,36.0,36.0,369.0,2.0,0.0,1.0,0.0,39.91MB,46.0,True,,415.0,RA,,,,,,,,,,,15,8,39.91
TL-15-8,compos,MA,4615.0,35.0,9273.0,36.0,5245.0,2.0,0.0,1.0,73.0,235.07MB,56.0,True,,5301.0,MA,,,,,,,,,,,15,8,235.07
TL-15-9,compos,MA,4198.0,35.0,8034.0,36.0,4471.0,2.0,0.0,1.0,48.0,171.69MB,48.0,True,,4519.0,MA,,,,,,,,,,,15,9,171.69
TL-15-9,compos,RA,35.0,35.0,36.0,36.0,413.0,2.0,0.0,1.0,0.0,41.16MB,50.0,True,,463.0,RA,,,,,,,,,,,15,9,41.16
TL-2-1,compos,BFS,28.0,7.0,31.0,7.0,15.0,1.0,0.0,1.0,14.0,15.46MB,25.0,True,,40.0,BFS,63.0,202.0,0.11,0.44,0.03,0.15,0.495,0.0,0.495,6.9307,2,1,15.46
TL-2-1,compos,RA,15.0,9.0,17.0,10.0,25.0,2.0,0.0,1.0,3.0,16.48MB,35.0,True,,60.0,RA,63.0,202.0,0.14,0.24,0.05,0.08,0.9901,0.0,0.495,1.4851,2,1,16.48
TL-2-1,compos,MA,11.0,9.0,13.0,10.0,23.0,2.0,0.0,1.0,2.0,16.48MB,24.0,True,,47.0,MA,63.0,202.0,0.14,0.17,0.05,0.06,0.9901,0.0,0.495,0.9901,2,1,16.48
TL-2-1,mono,,63.0,14.0,202.0,17.0,6.0,0.0,0.0,0.0,0.0,8.30MB,56.0,True,,62.0,Monolithic,63.0,202.0,0.22,1.0,0.08,1.0,0.0,0.0,0.0,0.0,2,1,8.3
TL-2-10,compos,BFS,180.0,7.0,252.0,7.0,46.0,1.0,0.0,1.0,74.0,20.48MB,29.0,True,,75.0,BFS,58554.0,286123.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0003,0.0259,2,10,20.48
TL-2-10,compos,RA,9.0,9.0,10.0,10.0,31.0,2.0,0.0,1.0,0.0,17.46MB,28.0,True,,59.0,RA,58554.0,286123.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0003,0.0,2,10,17.46
TL-2-10,compos,MA,14.0,9.0,16.0,10.0,30.0,2.0,0.0,1.0,0.0,17.44MB,29.0,True,,59.0,MA,58554.0,286123.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0003,0.0,2,10,17.44
TL-2-10,mono,,58554.0,16214.0,286123.0,53936.0,1327.0,0.0,0.0,0.0,0.0,673.22MB,267.0,True,,1594.0,Monolithic,58554.0,286123.0,0.28,1.0,0.19,1.0,0.0,0.0,0.0,0.0,2,10,673.22
TL-2-11,compos,MA,14.0,9.0,16.0,10.0,41.0,2.0,0.0,1.0,0.0,17.93MB,40.0,True,,81.0,MA,82933.0,407762.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0002,0.0,2,11,17.93
