,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,31.0,17.0,43.0,21.0,188.0,9.0,0.0,1.0,4.0,15.5,29.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,1,0
1,85.0,39.0,117.0,48.0,246.0,14.0,2.0,1.0,12.0,17.92,58.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,2,0
2,175.0,58.0,252.0,75.0,311.0,31.0,6.0,1.0,20.0,23.44,121.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,3,0
3,297.0,88.0,445.0,115.0,383.0,39.0,15.0,13.0,29.0,20.15,152.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,4,0
4,451.0,109.0,696.0,146.0,475.0,88.0,32.0,1.0,41.0,44.49,209.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,5,0
5,637.0,127.0,1006.0,171.0,644.0,110.0,47.0,27.0,52.0,83.35,286.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,6,0
6,855.0,190.0,1374.0,258.0,839.0,120.0,103.0,56.0,72.0,143.43,381.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,7,0
7,1105.0,230.0,1782.0,307.0,1020.0,96.0,124.0,94.0,82.0,66.84,481.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,8,0
8,1387.0,320.0,2304.0,431.0,1254.0,138.0,241.0,106.0,151.0,41.98,633.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,9,0
9,1701.0,251.0,2723.0,335.0,1477.0,252.0,218.0,9.0,141.0,44.01,778.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,10,0
10,2047.0,378.0,3452.0,521.0,2125.0,380.0,316.0,65.0,199.0,40.07,939.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,11,0
11,2425.0,433.0,4131.0,585.0,2729.0,333.0,358.0,225.0,234.0,100.04,1342.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,12,0
12,2835.0,260.0,4560.0,342.0,3435.0,393.0,378.0,1.0,199.0,137.74,1470.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,13,0
13,3277.0,577.0,5505.0,806.0,4291.0,650.0,348.0,90.0,193.0,78.17,1907.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,14,0
14,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,1,15,0
15,189.0,75.0,351.0,132.0,335.0,48.0,2.0,1.0,92.0,14.81,115.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,2,1,0
16,1161.0,221.0,2198.0,413.0,1286.0,263.0,22.0,1.0,596.0,84.63,564.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,2,2,0
17,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,2,3,0
18,1159.0,355.0,2891.0,922.0,1367.0,402.0,2.0,1.0,953.0,15.53,611.0,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,3,1,0
19,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,3,2,0
20,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_2/0.onnx,CM,4,1,0
21,31.0,21.0,38.0,26.0,188.0,8.0,0.0,1.0,2.0,15.5,28.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,1,1
22,85.0,41.0,119.0,52.0,246.0,26.0,3.0,1.0,6.0,18.48,77.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,2,1
23,175.0,57.0,259.0,75.0,318.0,52.0,16.0,1.0,10.0,7.73,104.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,3,1
24,297.0,62.0,473.0,81.0,409.0,89.0,62.0,1.0,14.0,35.09,158.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,4,1
25,451.0,92.0,709.0,123.0,573.0,124.0,81.0,3.0,18.0,101.13,185.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,5,1
26,637.0,110.0,1047.0,148.0,870.0,216.0,108.0,6.0,22.0,68.61,316.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,6,1
27,855.0,161.0,1396.0,215.0,955.0,189.0,220.0,9.0,26.0,139.11,360.0,False,new,experiments/results/CM_2_2/boolean_2/1.onnx,CM,1,7,1
