,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,7,6,10,8,123,2,0,1,0,16.18,7.0,new,experiments/results/AT_3_3/5mill/0.onnx,AT,1,2,4.531418800354004,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,7,7,9,9,122,2,0,1,0,16.18,7.0,new,experiments/results/AT_3_3/5mill/1.onnx,AT,1,2,132.71316170692444,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,1
2,7,7,9,9,141,2,0,2,0,16.18,9.0,new,experiments/results/AT_3_3/5mill/2.onnx,AT,1,2,273.1153817176819,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,2
3,7,7,9,9,123,2,0,1,0,16.18,7.0,new,experiments/results/AT_3_3/5mill/3.onnx,AT,1,2,414.9327816963196,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,3
4,7,7,9,9,125,2,0,1,0,16.18,9.0,new,experiments/results/AT_3_3/5mill/4.onnx,AT,1,2,558.3475694656372,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,4
5,7,7,9,9,121,2,0,1,0,16.18,8.0,new,experiments/results/AT_3_3/5mill/5.onnx,AT,1,2,699.9583041667938,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
6,7,7,9,9,122,2,0,1,0,16.18,7.0,new,experiments/results/AT_3_3/5mill/6.onnx,AT,1,2,842.1126630306244,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,6
7,6,6,8,8,131,2,0,1,0,16.18,5.0,new,experiments/results/AT_3_3/5mill/7.onnx,AT,1,2,977.7360110282898,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,7
8,6,6,8,8,120,2,0,1,0,16.18,5.0,new,experiments/results/AT_3_3/5mill/8.onnx,AT,1,2,1105.9757463932037,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,8
9,7,6,10,8,141,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/9.onnx,AT,1,2,1232.045301437378,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,9
10,7,6,10,8,120,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/10.onnx,AT,1,2,1357.6519429683685,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,10
11,7,6,10,8,121,2,0,2,0,16.18,9.0,new,experiments/results/AT_3_3/5mill/11.onnx,AT,1,2,1480.4963676929474,550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,11
12,7,6,10,8,143,2,0,1,0,16.18,8.0,new,experiments/results/AT_3_3/5mill/12.onnx,AT,1,2,1603.9733819961548,600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,12
13,6,6,8,8,123,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/13.onnx,AT,1,2,1727.3165669441223,650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,13
14,6,6,8,8,125,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/14.onnx,AT,1,2,1852.0514078140259,700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,14
15,6,6,8,8,121,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/15.onnx,AT,1,2,1980.5987763404846,750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,15
16,7,6,10,8,120,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/16.onnx,AT,1,2,2107.3108472824097,800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,16
17,7,6,10,8,124,2,0,1,0,16.18,7.0,new,experiments/results/AT_3_3/5mill/17.onnx,AT,1,2,2239.324887752533,850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,17
18,7,6,10,8,152,2,0,1,0,16.18,6.0,new,experiments/results/AT_3_3/5mill/18.onnx,AT,1,2,2366.3851964473724,900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,18
19,6,6,8,8,120,2,0,2,0,16.18,8.0,new,experiments/results/AT_3_3/5mill/19.onnx,AT,1,2,2491.593650341034,950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,19
20,7,6,10,8,122,2,0,2,0,16.18,11.0,new,experiments/results/AT_3_3/5mill/20.onnx,AT,1,2,2616.410500526428,1000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,20
