,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,3473,1063,7729,2163,12601,8,0,1,2424,384.3,10177.0,new,experiments/results/AT_3_3/5mill/0.onnx,AT,4,4,4.531418800354004,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,3473,951,6930,1924,39701,2220,0,1,1785,50.33,27551.0,new,experiments/results/AT_3_3/5mill/1.onnx,AT,4,4,132.71316170692444,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,1
2,3473,1081,7437,2198,58102,2407,0,1,2135,58.82,41748.0,new,experiments/results/AT_3_3/5mill/2.onnx,AT,4,4,273.1153817176819,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,2
3,3473,1292,7232,2659,55040,2311,0,1,2040,509.27,41417.0,new,experiments/results/AT_3_3/5mill/3.onnx,AT,4,4,414.9327816963196,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,3
4,3209,1113,6678,2261,52306,2153,0,1,1546,74.81,40155.0,new,experiments/results/AT_3_3/5mill/4.onnx,AT,4,4,558.3475694656372,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,4
5,2801,1252,6113,2548,46713,2437,0,1,981,533.84,35827.0,new,experiments/results/AT_3_3/5mill/5.onnx,AT,4,4,699.9583041667938,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
6,3083,801,6471,1573,39982,2309,0,1,1393,578.34,30554.0,new,experiments/results/AT_3_3/5mill/6.onnx,AT,4,4,842.1126630306244,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,6
7,2482,734,5707,1390,32533,1409,0,1,617,91.05,25815.0,new,experiments/results/AT_3_3/5mill/7.onnx,AT,4,4,977.7360110282898,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,7
8,1943,717,5278,1462,30030,2492,0,1,104,599.94,20964.0,new,experiments/results/AT_3_3/5mill/8.onnx,AT,4,4,1105.9757463932037,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,8
9,2130,745,5019,1529,18678,2364,0,1,606,417.79,11101.0,new,experiments/results/AT_3_3/5mill/9.onnx,AT,4,4,1232.045301437378,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,9
10,1861,926,4699,1899,19984,2643,0,1,398,45.21,12465.0,new,experiments/results/AT_3_3/5mill/10.onnx,AT,4,4,1357.6519429683685,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,10
11,3473,1065,7435,2165,28206,2426,0,3,2130,268.45,13060.0,new,experiments/results/AT_3_3/5mill/11.onnx,AT,4,4,1480.4963676929474,550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,11
12,2372,703,5936,1455,25228,3071,0,1,871,131.91,14107.0,new,experiments/results/AT_3_3/5mill/12.onnx,AT,4,4,1603.9733819961548,600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,12
13,2369,1028,5850,2052,30159,3072,0,1,680,91.02,18146.0,new,experiments/results/AT_3_3/5mill/13.onnx,AT,4,4,1727.3165669441223,650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,13
14,1751,728,4124,1234,17588,1597,0,1,481,566.51,12127.0,new,experiments/results/AT_3_3/5mill/14.onnx,AT,4,4,1852.0514078140259,700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,14
15,2181,766,4900,1329,18442,14,0,1,779,184.76,16785.0,new,experiments/results/AT_3_3/5mill/15.onnx,AT,4,4,1980.5987763404846,750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,15
16,3473,1072,7729,2185,27701,14,0,1,2424,463.47,25174.0,new,experiments/results/AT_3_3/5mill/16.onnx,AT,4,4,2107.3108472824097,800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,16
17,3374,1052,7107,2133,26350,3012,0,1,1821,175.87,13636.0,new,experiments/results/AT_3_3/5mill/17.onnx,AT,4,4,2239.324887752533,850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,17
18,2255,770,5409,1452,27193,2681,0,1,419,171.07,17978.0,new,experiments/results/AT_3_3/5mill/18.onnx,AT,4,4,2366.3851964473724,900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,18
19,1269,789,2956,1550,11332,1482,0,1,72,541.98,7970.0,new,experiments/results/AT_3_3/5mill/19.onnx,AT,4,4,2491.593650341034,950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,19
20,3373,825,7198,1573,25640,3126,0,1,2173,107.68,10037.0,new,experiments/results/AT_3_3/5mill/20.onnx,AT,4,4,2616.410500526428,1000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,20
21,2410,811,5482,1538,24166,2517,0,1,968,399.58,14605.0,new,experiments/results/AT_3_3/5mill/21.onnx,AT,4,4,2742.3196964263916,1050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,21
22,2720,620,5819,1188,19401,2465,0,1,1415,94.97,9776.0,new,experiments/results/AT_3_3/5mill/22.onnx,AT,4,4,2869.445869207382,1100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,22
23,2104,972,5442,1878,19494,2279,0,1,433,99.22,11529.0,new,experiments/results/AT_3_3/5mill/23.onnx,AT,4,4,2996.1535992622375,1150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,23
24,3168,944,6317,1730,27691,20,0,1,1315,154.25,25618.0,new,experiments/results/AT_3_3/5mill/24.onnx,AT,4,4,3125.4980392456055,1200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,24
25,2470,616,5017,944,22321,309,0,1,1187,122.41,19247.0,new,experiments/results/AT_3_3/5mill/25.onnx,AT,4,4,3256.2286944389343,1250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,25
26,1386,1111,3671,2247,11333,2186,0,1,0,357.86,7005.0,new,experiments/results/AT_3_3/5mill/26.onnx,AT,4,4,3387.9843380451202,1300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,26
