,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,327,150,685,277,489,6,0,1,168,101.93,180.0,new,experiments/results/AT_3_3/5mill/0.onnx,AT,3,3,4.531418800354004,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,327,141,616,265,763,188,0,1,123,113.45,355.0,new,experiments/results/AT_3_3/5mill/1.onnx,AT,3,3,132.71316170692444,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,1
2,327,148,649,275,915,164,0,5,141,51.76,431.0,new,experiments/results/AT_3_3/5mill/2.onnx,AT,3,3,273.1153817176819,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,2
3,327,151,665,278,1045,189,0,2,161,62.68,511.0,new,experiments/results/AT_3_3/5mill/3.onnx,AT,3,3,414.9327816963196,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,3
4,292,144,563,252,760,152,0,1,93,21.66,391.0,new,experiments/results/AT_3_3/5mill/4.onnx,AT,3,3,558.3475694656372,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,4
5,291,149,561,279,797,171,0,1,83,154.49,370.0,new,experiments/results/AT_3_3/5mill/5.onnx,AT,3,3,699.9583041667938,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
6,301,130,582,240,795,181,0,1,94,133.4,401.0,new,experiments/results/AT_3_3/5mill/6.onnx,AT,3,3,842.1126630306244,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,6
7,272,127,551,222,824,160,0,1,56,118.39,416.0,new,experiments/results/AT_3_3/5mill/7.onnx,AT,3,3,977.7360110282898,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,7
8,206,104,427,190,587,146,0,1,24,30.42,301.0,new,experiments/results/AT_3_3/5mill/8.onnx,AT,3,3,1105.9757463932037,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,8
9,226,110,503,204,593,235,0,1,23,18.45,234.0,new,experiments/results/AT_3_3/5mill/9.onnx,AT,3,3,1232.045301437378,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,9
10,222,110,501,204,718,264,0,1,21,25.57,280.0,new,experiments/results/AT_3_3/5mill/10.onnx,AT,3,3,1357.6519429683685,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,10
11,327,148,667,274,731,248,0,3,150,50.65,246.0,new,experiments/results/AT_3_3/5mill/11.onnx,AT,3,3,1480.4963676929474,550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,11
12,233,109,516,202,612,245,0,1,36,19.66,239.0,new,experiments/results/AT_3_3/5mill/12.onnx,AT,3,3,1603.9733819961548,600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,12
