,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,51,27,103,45,231,4,0,1,14,22.18,36.0,new,experiments/results/AT_3_3/5mill/0.onnx,AT,2,3,4.531418800354004,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,44,42,78,69,241,29,0,2,1,23.62,46.0,new,experiments/results/AT_3_3/5mill/1.onnx,AT,2,3,132.71316170692444,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,1
2,51,27,97,45,255,34,0,3,8,26.66,61.0,new,experiments/results/AT_3_3/5mill/2.onnx,AT,2,3,273.1153817176819,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,2
3,50,36,93,58,219,25,0,2,11,25.62,40.0,new,experiments/results/AT_3_3/5mill/3.onnx,AT,2,3,414.9327816963196,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,3
4,50,30,88,47,197,25,0,1,9,25.14,40.0,new,experiments/results/AT_3_3/5mill/4.onnx,AT,2,3,558.3475694656372,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,4
5,45,36,81,55,203,23,0,1,2,24.66,38.0,new,experiments/results/AT_3_3/5mill/5.onnx,AT,2,3,699.9583041667938,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
6,51,26,86,38,227,28,0,1,11,24.66,42.0,new,experiments/results/AT_3_3/5mill/6.onnx,AT,2,3,842.1126630306244,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,6
7,38,20,71,30,207,18,0,1,2,22.66,49.0,new,experiments/results/AT_3_3/5mill/7.onnx,AT,2,3,977.7360110282898,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,7
8,38,24,62,39,200,17,0,1,2,21.62,41.0,new,experiments/results/AT_3_3/5mill/8.onnx,AT,2,3,1105.9757463932037,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,8
9,35,23,63,36,201,15,0,1,0,20.66,29.0,new,experiments/results/AT_3_3/5mill/9.onnx,AT,2,3,1232.045301437378,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,9
10,35,22,63,35,198,18,0,1,0,21.14,36.0,new,experiments/results/AT_3_3/5mill/10.onnx,AT,2,3,1357.6519429683685,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,10
11,50,24,94,38,211,31,0,2,11,23.62,41.0,new,experiments/results/AT_3_3/5mill/11.onnx,AT,2,3,1480.4963676929474,550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,11
12,35,22,63,35,196,19,0,1,0,21.14,39.0,new,experiments/results/AT_3_3/5mill/12.onnx,AT,2,3,1603.9733819961548,600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,12
13,43,27,85,45,210,32,0,1,8,22.66,39.0,new,experiments/results/AT_3_3/5mill/13.onnx,AT,2,3,1727.3165669441223,650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,13
14,39,23,70,33,199,8,0,1,3,21.62,41.0,new,experiments/results/AT_3_3/5mill/14.onnx,AT,2,3,1852.0514078140259,700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,14
15,39,23,73,33,204,6,0,1,0,22.18,49.0,new,experiments/results/AT_3_3/5mill/15.onnx,AT,2,3,1980.5987763404846,750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,15
16,49,25,98,39,252,6,0,1,10,23.14,45.0,new,experiments/results/AT_3_3/5mill/16.onnx,AT,2,3,2107.3108472824097,800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,16
17,45,27,80,42,209,21,0,1,7,22.66,35.0,new,experiments/results/AT_3_3/5mill/17.onnx,AT,2,3,2239.324887752533,850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,17
18,41,30,77,46,191,24,0,1,1,22.66,37.0,new,experiments/results/AT_3_3/5mill/18.onnx,AT,2,3,2366.3851964473724,900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,18
19,34,22,57,35,207,17,0,1,0,21.14,42.0,new,experiments/results/AT_3_3/5mill/19.onnx,AT,2,3,2491.593650341034,950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,19
20,44,20,78,30,186,22,0,1,9,21.62,30.0,new,experiments/results/AT_3_3/5mill/20.onnx,AT,2,3,2616.410500526428,1000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,20
21,40,25,72,39,205,17,0,1,8,21.62,42.0,new,experiments/results/AT_3_3/5mill/21.onnx,AT,2,3,2742.3196964263916,1050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,21
22,34,20,53,30,211,15,0,1,4,19.62,29.0,new,experiments/results/AT_3_3/5mill/22.onnx,AT,2,3,2869.445869207382,1100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,22
23,38,23,69,36,201,17,0,1,1,21.14,34.0,new,experiments/results/AT_3_3/5mill/23.onnx,AT,2,3,2996.1535992622375,1150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,23
24,49,23,93,33,223,6,0,1,10,23.62,39.0,new,experiments/results/AT_3_3/5mill/24.onnx,AT,2,3,3125.4980392456055,1200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,24
25,45,23,83,33,213,4,0,1,10,22.66,49.0,new,experiments/results/AT_3_3/5mill/25.onnx,AT,2,3,3256.2286944389343,1250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,25
26,29,22,50,35,170,19,0,1,0,19.62,32.0,new,experiments/results/AT_3_3/5mill/26.onnx,AT,2,3,3387.9843380451202,1300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,26
27,44,20,81,30,180,6,0,1,9,21.14,30.0,new,experiments/results/AT_3_3/5mill/27.onnx,AT,2,3,3518.1296656131744,1350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,27
28,38,25,66,39,217,14,0,1,4,21.62,37.0,new,experiments/results/AT_3_3/5mill/28.onnx,AT,2,3,3654.3345935344696,1400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,28
29,49,23,96,33,209,5,0,1,10,22.66,37.0,new,experiments/results/AT_3_3/5mill/29.onnx,AT,2,3,3794.20791387558,1450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,29
30,38,26,66,40,188,19,0,2,2,21.7,42.0,new,experiments/results/AT_3_3/5mill/30.onnx,AT,2,3,3934.5061271190643,1500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,30
31,45,27,83,45,210,17,0,1,7,22.18,44.0,new,experiments/results/AT_3_3/5mill/31.onnx,AT,2,3,4074.3320622444153,1550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,31
32,45,23,80,33,218,4,0,1,6,22.18,34.0,new,experiments/results/AT_3_3/5mill/32.onnx,AT,2,3,4214.705090045929,1600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,32
33,45,23,79,33,208,6,0,1,10,22.66,37.0,new,experiments/results/AT_3_3/5mill/33.onnx,AT,2,3,4357.402772903442,1650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,33
34,36,22,60,35,199,17,0,1,1,22.18,47.0,new,experiments/results/AT_3_3/5mill/34.onnx,AT,2,3,4497.577904224396,1700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,34
35,34,20,53,30,177,14,0,1,0,21.14,34.0,new,experiments/results/AT_3_3/5mill/35.onnx,AT,2,3,4627.567374944687,1750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,35
36,36,23,64,36,189,23,0,1,1,22.66,45.0,new,experiments/results/AT_3_3/5mill/36.onnx,AT,2,3,4759.050069332123,1800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,36
37,38,28,66,43,204,22,0,1,1,21.62,28.0,new,experiments/results/AT_3_3/5mill/37.onnx,AT,2,3,4892.782196998596,1850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,37
38,46,23,76,37,205,24,0,1,6,23.14,47.0,new,experiments/results/AT_3_3/5mill/38.onnx,AT,2,3,5027.537682294846,1900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,38
39,38,21,66,31,224,10,0,1,3,22.18,47.0,new,experiments/results/AT_3_3/5mill/39.onnx,AT,2,3,5160.8029363155365,1950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,39
40,44,22,77,36,203,13,0,1,9,21.62,30.0,new,experiments/results/AT_3_3/5mill/40.onnx,AT,2,3,5295.646831989288,2000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,40
41,38,26,66,39,227,22,0,1,0,22.18,47.0,new,experiments/results/AT_3_3/5mill/41.onnx,AT,2,3,5432.4478306770325,2050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,41
42,37,22,68,35,229,18,0,1,2,22.66,48.0,new,experiments/results/AT_3_3/5mill/42.onnx,AT,2,3,5571.623685836792,2100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,42
43,46,23,78,33,198,14,0,1,5,23.14,45.0,new,experiments/results/AT_3_3/5mill/43.onnx,AT,2,3,5707.475285768509,2150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,43
44,43,25,75,39,228,28,0,1,8,22.18,40.0,new,experiments/results/AT_3_3/5mill/44.onnx,AT,2,3,5848.416348934174,2200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,44
45,31,24,57,38,190,20,0,1,0,21.14,37.0,new,experiments/results/AT_3_3/5mill/45.onnx,AT,2,3,5988.837739467621,2250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,45
46,48,22,89,36,211,11,0,1,9,23.14,36.0,new,experiments/results/AT_3_3/5mill/46.onnx,AT,2,3,6128.91881942749,2300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,46
47,46,23,83,33,208,5,0,1,10,22.66,38.0,new,experiments/results/AT_3_3/5mill/47.onnx,AT,2,3,6266.622520685196,2350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,47
48,36,23,64,36,203,23,0,1,1,22.66,37.0,new,experiments/results/AT_3_3/5mill/48.onnx,AT,2,3,6414.92173576355,2400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,48
49,47,23,87,33,191,4,0,1,10,23.14,37.0,new,experiments/results/AT_3_3/5mill/49.onnx,AT,2,3,6563.14151763916,2450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,49
50,49,23,93,33,239,4,0,1,10,24.18,55.0,new,experiments/results/AT_3_3/5mill/50.onnx,AT,2,3,6715.398673057556,2500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,50
51,32,23,53,33,188,10,0,1,1,20.66,32.0,new,experiments/results/AT_3_3/5mill/51.onnx,AT,2,3,6864.940776109695,2550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,51
52,45,23,78,33,207,9,0,2,10,22.18,39.0,new,experiments/results/AT_3_3/5mill/52.onnx,AT,2,3,7011.695917129517,2600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,52
53,51,25,99,39,219,4,0,1,12,23.14,34.0,new,experiments/results/AT_3_3/5mill/53.onnx,AT,2,3,7163.88659954071,2650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,53
54,49,27,91,45,243,4,0,1,10,23.62,55.0,new,experiments/results/AT_3_3/5mill/54.onnx,AT,2,3,7318.67439365387,2700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,54
55,44,22,80,36,227,9,0,1,10,22.18,38.0,new,experiments/results/AT_3_3/5mill/55.onnx,AT,2,3,7469.392395973206,2750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,55
56,51,25,102,39,217,8,0,2,14,22.18,49.0,new,experiments/results/AT_3_3/5mill/56.onnx,AT,2,3,7611.342040300369,2800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,56
57,41,29,77,48,195,27,0,2,6,22.18,38.0,new,experiments/results/AT_3_3/5mill/57.onnx,AT,2,3,7749.6012670993805,2850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,57
58,48,25,89,39,203,8,0,1,10,23.62,38.0,new,experiments/results/AT_3_3/5mill/58.onnx,AT,2,3,7894.614002943039,2900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,58
59,35,23,63,36,220,23,0,1,0,21.14,45.0,new,experiments/results/AT_3_3/5mill/59.onnx,AT,2,3,8035.122925043106,2950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,59
60,39,25,71,40,200,22,0,1,8,21.14,33.0,new,experiments/results/AT_3_3/5mill/60.onnx,AT,2,3,8178.135927200317,3000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,60
61,45,23,77,33,199,5,0,1,10,21.62,42.0,new,experiments/results/AT_3_3/5mill/61.onnx,AT,2,3,8327.121115922928,3050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,61
62,46,25,85,39,208,33,0,1,10,21.7,32.0,new,experiments/results/AT_3_3/5mill/62.onnx,AT,2,3,8475.25676393509,3100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,62
63,43,25,76,39,184,27,0,1,8,21.62,35.0,new,experiments/results/AT_3_3/5mill/63.onnx,AT,2,3,8617.954738378525,3150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,63
64,49,23,93,33,210,4,0,1,10,23.14,51.0,new,experiments/results/AT_3_3/5mill/64.onnx,AT,2,3,8762.945293426514,3200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,64
65,44,22,80,36,190,27,0,1,10,22.18,35.0,new,experiments/results/AT_3_3/5mill/65.onnx,AT,2,3,8912.586034536362,3250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,65
66,28,24,48,38,216,18,0,1,0,19.62,32.0,new,experiments/results/AT_3_3/5mill/66.onnx,AT,2,3,9062.13388299942,3300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,66
67,42,24,77,39,203,11,0,1,5,22.18,37.0,new,experiments/results/AT_3_3/5mill/67.onnx,AT,2,3,9213.731088161469,3350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,67
68,49,24,82,34,234,10,0,1,12,23.14,50.0,new,experiments/results/AT_3_3/5mill/68.onnx,AT,2,3,9362.74405670166,3400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,68
69,34,24,62,38,195,22,0,1,0,21.14,32.0,new,experiments/results/AT_3_3/5mill/69.onnx,AT,2,3,9513.95649600029,3450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,69
70,40,24,72,38,229,30,0,1,2,23.14,54.0,new,experiments/results/AT_3_3/5mill/70.onnx,AT,2,3,9669.837599992752,3500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,70
71,51,22,97,36,207,4,0,1,13,22.66,47.0,new,experiments/results/AT_3_3/5mill/71.onnx,AT,2,3,9825.71777844429,3550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,71
72,51,27,100,45,212,4,0,1,14,22.66,36.0,new,experiments/results/AT_3_3/5mill/72.onnx,AT,2,3,9979.010553836823,3600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,72
73,41,24,75,38,225,26,0,1,5,21.62,37.0,new,experiments/results/AT_3_3/5mill/73.onnx,AT,2,3,10132.494770765305,3650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,73
74,50,25,92,39,214,7,0,1,13,21.62,37.0,new,experiments/results/AT_3_3/5mill/74.onnx,AT,2,3,10285.289006948471,3700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,74
75,50,25,94,39,194,36,0,1,13,23.14,31.0,new,experiments/results/AT_3_3/5mill/75.onnx,AT,2,3,10442.98099565506,3750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,75
76,50,25,91,39,220,7,0,1,12,23.62,52.0,new,experiments/results/AT_3_3/5mill/76.onnx,AT,2,3,10596.009908676147,3800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,76
77,36,25,65,39,218,26,0,1,0,21.62,33.0,new,experiments/results/AT_3_3/5mill/77.onnx,AT,2,3,10752.890177726746,3850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,77
78,36,22,66,36,185,20,0,1,0,22.18,32.0,new,experiments/results/AT_3_3/5mill/78.onnx,AT,2,3,10906.375327587128,3900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,78
79,51,25,100,39,242,8,0,1,14,22.66,45.0,new,experiments/results/AT_3_3/5mill/79.onnx,AT,2,3,11063.976261615753,3950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,79
80,50,22,82,35,194,10,0,1,7,23.62,45.0,new,experiments/results/AT_3_3/5mill/80.onnx,AT,2,3,11219.521713018417,4000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,80
81,40,29,73,48,220,25,0,1,2,22.18,38.0,new,experiments/results/AT_3_3/5mill/81.onnx,AT,2,3,11373.273502349854,4050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,81
82,33,28,58,45,205,16,0,1,4,20.18,33.0,new,experiments/results/AT_3_3/5mill/82.onnx,AT,2,3,11529.763692378998,4100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,82
83,28,22,48,36,172,18,0,1,1,19.62,31.0,new,experiments/results/AT_3_3/5mill/83.onnx,AT,2,3,11683.768068552017,4150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,83
84,47,23,84,33,215,7,0,1,10,23.14,45.0,new,experiments/results/AT_3_3/5mill/84.onnx,AT,2,3,11838.902323007584,4200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,84
85,50,25,100,39,192,7,0,1,12,22.66,33.0,new,experiments/results/AT_3_3/5mill/85.onnx,AT,2,3,11997.829241991043,4250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,85
86,34,25,59,39,179,14,0,1,0,21.14,39.0,new,experiments/results/AT_3_3/5mill/86.onnx,AT,2,3,12153.25814819336,4300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,86
87,45,25,81,39,230,7,0,1,7,21.62,43.0,new,experiments/results/AT_3_3/5mill/87.onnx,AT,2,3,12309.425050973892,4350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,87
88,38,24,67,38,178,6,0,1,5,21.14,37.0,new,experiments/results/AT_3_3/5mill/88.onnx,AT,2,3,12463.997210264206,4400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,88
89,30,23,50,36,170,18,0,1,2,19.62,24.0,new,experiments/results/AT_3_3/5mill/89.onnx,AT,2,3,12616.506927013397,4450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,89
90,43,22,77,32,221,21,0,1,0,22.66,47.0,new,experiments/results/AT_3_3/5mill/90.onnx,AT,2,3,12772.803700685501,4500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,90
91,51,23,99,33,213,4,0,1,14,22.18,45.0,new,experiments/results/AT_3_3/5mill/91.onnx,AT,2,3,12932.116389036179,4550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,91
92,51,25,102,39,236,6,0,1,14,22.18,41.0,new,experiments/results/AT_3_3/5mill/92.onnx,AT,2,3,13093.333793401718,4600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,92
93,40,22,76,36,190,30,0,1,4,22.18,36.0,new,experiments/results/AT_3_3/5mill/93.onnx,AT,2,3,13254.788399457932,4650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,93
94,51,25,98,39,195,7,0,1,12,23.62,41.0,new,experiments/results/AT_3_3/5mill/94.onnx,AT,2,3,13408.717066764832,4700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,94
95,51,25,99,39,244,7,0,1,14,23.14,51.0,new,experiments/results/AT_3_3/5mill/95.onnx,AT,2,3,13563.046021223068,4750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,95
96,44,24,77,38,201,20,0,1,10,22.18,43.0,new,experiments/results/AT_3_3/5mill/96.onnx,AT,2,3,13719.007260084152,4800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,96
97,40,26,73,41,204,23,0,1,5,21.62,40.0,new,experiments/results/AT_3_3/5mill/97.onnx,AT,2,3,13875.59431052208,4850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,97
98,44,25,79,39,186,15,0,1,10,21.62,30.0,new,experiments/results/AT_3_3/5mill/98.onnx,AT,2,3,14024.444685935974,4900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,98
99,51,25,100,39,206,6,0,1,12,22.18,33.0,new,experiments/results/AT_3_3/5mill/99.onnx,AT,2,3,14176.866026878357,4950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,99
