,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,21.0,17.0,26.0,21.0,144.0,4.0,0.0,1.0,0.0,14.48,18.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,1,0
1,84.0,39.0,123.0,50.0,188.0,9.0,10.0,11.0,7.0,17.44,53.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,2,0
2,174.0,63.0,269.0,83.0,260.0,29.0,19.0,23.0,12.0,20.96,107.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,3,0
3,296.0,89.0,490.0,119.0,327.0,58.0,34.0,46.0,19.0,16.02,156.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,4,0
4,448.0,119.0,766.0,161.0,432.0,106.0,49.0,70.0,28.0,43.95,171.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,5,0
5,636.0,157.0,1113.0,215.0,597.0,210.0,58.0,73.0,30.0,102.28,226.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,6,0
6,854.0,163.0,1523.0,213.0,850.0,288.0,84.0,109.0,38.0,72.49,260.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,7,0
7,1104.0,189.0,1993.0,257.0,1376.0,357.0,166.0,123.0,50.0,39.73,329.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,8,0
8,1386.0,227.0,2531.0,311.0,1673.0,447.0,212.0,158.0,55.0,128.84,424.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,9,0
9,1700.0,265.0,3129.0,365.0,2665.0,603.0,262.0,164.0,56.0,143.91,462.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,10,0
10,2046.0,327.0,3796.0,455.0,3996.0,769.0,306.0,194.0,65.0,140.14,539.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,11,0
11,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,1,12,0
12,129.0,75.0,222.0,132.0,256.0,37.0,0.0,1.0,33.0,22.48,96.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,2,1,0
13,1141.0,266.0,2123.0,489.0,752.0,150.0,113.0,14.0,363.0,124.21,378.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,2,2,0
14,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,2,3,0
15,954.0,355.0,2304.0,922.0,1341.0,323.0,8.0,1.0,483.0,96.15,508.0,True,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,3,1,0
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,3,2,0
17,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/0.onnx,CM,4,1,0
18,29.0,17.0,38.0,21.0,151.0,9.0,1.0,1.0,2.0,14.99,23.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,1,1
19,85.0,39.0,117.0,50.0,193.0,25.0,5.0,3.0,6.0,17.92,51.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,2,1
20,147.0,43.0,225.0,55.0,278.0,61.0,12.0,1.0,7.0,27.92,103.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,3,1
21,265.0,88.0,436.0,113.0,407.0,137.0,18.0,1.0,10.0,58.72,131.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,4,1
22,399.0,103.0,670.0,137.0,565.0,201.0,48.0,2.0,13.0,109.98,165.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,5,1
23,637.0,166.0,1115.0,223.0,1010.0,362.0,59.0,3.0,32.0,114.52,216.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,6,1
24,833.0,173.0,1448.0,237.0,1518.0,469.0,119.0,1.0,26.0,110.31,270.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,7,1
25,999.0,225.0,1759.0,300.0,1541.0,521.0,132.0,10.0,23.0,125.37,302.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,8,1
26,1383.0,265.0,2486.0,359.0,2715.0,856.0,132.0,11.0,33.0,101.72,377.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,9,1
27,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,1,10,1
28,171.0,75.0,292.0,132.0,294.0,71.0,2.0,1.0,60.0,7.71,120.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,2,1,1
29,1151.0,221.0,2229.0,413.0,1260.0,539.0,50.0,2.0,442.0,17.79,376.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,2,2,1
30,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,2,3,1
31,1157.0,355.0,2633.0,922.0,1974.0,790.0,3.0,1.0,657.0,50.0,664.0,True,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,3,1,1
32,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,3,2,1
33,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/1.onnx,CM,4,1,1
34,25.0,17.0,31.0,21.0,151.0,6.0,1.0,1.0,2.0,14.99,20.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,1,2
35,54.0,33.0,74.0,42.0,169.0,16.0,3.0,1.0,3.0,16.96,37.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,2,2
36,120.0,51.0,172.0,66.0,220.0,37.0,8.0,3.0,8.0,20.96,74.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,3,2
37,267.0,73.0,425.0,96.0,359.0,88.0,23.0,3.0,18.0,35.82,145.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,4,2
38,242.0,99.0,372.0,132.0,302.0,65.0,26.0,5.0,17.0,15.97,128.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,5,2
39,325.0,109.0,511.0,144.0,408.0,107.0,22.0,4.0,22.0,40.03,161.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,6,2
40,333.0,171.0,551.0,233.0,485.0,146.0,24.0,1.0,8.0,87.09,146.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,7,2
41,507.0,145.0,825.0,192.0,642.0,179.0,44.0,2.0,14.0,137.29,219.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,8,2
42,546.0,203.0,888.0,275.0,648.0,192.0,48.0,2.0,19.0,134.3,220.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,9,2
43,1701.0,199.0,3125.0,266.0,1234.0,200.0,648.0,38.0,127.0,69.18,506.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,10,2
44,2047.0,341.0,3798.0,457.0,1431.0,253.0,814.0,59.0,147.0,95.34,498.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,11,2
45,2425.0,355.0,4526.0,480.0,1559.0,300.0,959.0,83.0,153.0,49.0,576.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,12,2
46,2835.0,411.0,5279.0,548.0,1952.0,355.0,1116.0,57.0,226.0,52.48,706.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,13,2
47,3277.0,429.0,6161.0,581.0,2461.0,403.0,1323.0,40.0,244.0,80.63,876.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,14,2
48,3751.0,479.0,7068.0,646.0,3069.0,432.0,1664.0,54.0,207.0,104.31,987.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,1,15,2
49,171.0,75.0,305.0,132.0,305.0,54.0,2.0,1.0,71.0,13.71,120.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,2,1,2
50,1128.0,221.0,2284.0,413.0,1102.0,214.0,95.0,7.0,684.0,114.1,472.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,2,2,2
51,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,2,3,2
52,1002.0,355.0,2107.0,922.0,1451.0,567.0,0.0,1.0,529.0,83.4,516.0,True,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,3,1,2
53,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,3,2,2
54,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/2.onnx,CM,4,1,2
55,25.0,17.0,31.0,21.0,147.0,6.0,1.0,1.0,2.0,14.99,22.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,1,3
56,85.0,33.0,127.0,42.0,217.0,24.0,5.0,2.0,9.0,18.96,71.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,2,3
57,175.0,53.0,271.0,69.0,273.0,46.0,14.0,3.0,22.0,26.48,100.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,3,3
58,297.0,71.0,477.0,93.0,325.0,33.0,81.0,3.0,30.0,15.97,150.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,4,3
59,451.0,95.0,740.0,126.0,449.0,59.0,112.0,5.0,50.0,34.0,215.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,5,3
60,637.0,131.0,1105.0,176.0,491.0,80.0,179.0,15.0,72.0,51.15,207.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,6,3
61,855.0,157.0,1520.0,212.0,657.0,91.0,315.0,27.0,64.0,92.12,309.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,7,3
62,1105.0,219.0,1994.0,294.0,738.0,97.0,457.0,26.0,87.0,130.29,310.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,8,3
63,1387.0,267.0,2531.0,365.0,1044.0,206.0,499.0,30.0,105.0,146.85,395.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,9,3
64,1701.0,263.0,3136.0,355.0,1100.0,123.0,736.0,41.0,125.0,136.75,400.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,10,3
65,2047.0,305.0,3792.0,410.0,1276.0,168.0,903.0,37.0,155.0,152.89,477.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,11,3
66,2425.0,359.0,4523.0,491.0,1484.0,147.0,1141.0,48.0,157.0,94.23,636.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,12,3
67,2835.0,385.0,5264.0,521.0,1706.0,170.0,1293.0,38.0,235.0,130.6,637.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,13,3
68,3277.0,455.0,6160.0,615.0,2117.0,207.0,1522.0,63.0,179.0,35.46,776.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,14,3
69,3751.0,505.0,7053.0,677.0,2547.0,190.0,1852.0,47.0,212.0,153.27,833.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,1,15,3
70,135.0,75.0,223.0,132.0,260.0,38.0,0.0,1.0,39.0,23.44,100.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,2,1,3
71,1133.0,221.0,2313.0,413.0,977.0,152.0,169.0,21.0,530.0,47.05,448.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,2,2,3
72,4984.0,516.0,11174.0,975.0,4581.0,551.0,1065.0,123.0,2278.0,207.07,1728.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,2,3,3
73,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,2,4,3
74,1159.0,403.0,2726.0,1005.0,1429.0,389.0,11.0,22.0,840.0,135.22,616.0,True,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,3,1,3
75,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,3,2,3
76,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/3.onnx,CM,4,1,3
77,29.0,17.0,38.0,21.0,162.0,8.0,0.0,1.0,3.0,14.99,37.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,1,4
78,79.0,33.0,114.0,42.0,193.0,23.0,3.0,1.0,9.0,18.48,55.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,2,4
79,154.0,55.0,243.0,72.0,271.0,54.0,11.0,2.0,12.0,27.92,105.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,3,4
80,274.0,77.0,443.0,101.0,369.0,78.0,27.0,3.0,20.0,32.8,141.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,4,4
81,445.0,105.0,746.0,140.0,496.0,124.0,50.0,3.0,50.0,68.97,185.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,5,4
82,637.0,129.0,1095.0,172.0,621.0,164.0,109.0,3.0,56.0,117.12,215.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,6,4
83,848.0,167.0,1450.0,225.0,819.0,212.0,146.0,5.0,73.0,29.65,291.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,7,4
84,1105.0,213.0,1960.0,287.0,708.0,109.0,396.0,3.0,115.0,112.37,314.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,8,4
85,1387.0,241.0,2513.0,324.0,914.0,154.0,523.0,27.0,120.0,62.17,359.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,9,4
86,1701.0,269.0,3107.0,365.0,1029.0,179.0,642.0,28.0,160.0,144.84,394.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,10,4
87,2047.0,343.0,3771.0,461.0,1369.0,188.0,799.0,46.0,151.0,40.84,503.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,11,4
88,2425.0,337.0,4481.0,455.0,1457.0,238.0,986.0,42.0,196.0,116.64,591.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,12,4
89,2835.0,433.0,5282.0,586.0,1728.0,270.0,1157.0,49.0,220.0,59.51,714.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,13,4
90,3277.0,377.0,6080.0,511.0,2472.0,769.0,971.0,10.0,228.0,81.83,792.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,14,4
91,3751.0,549.0,7035.0,751.0,3351.0,792.0,1160.0,53.0,268.0,82.63,885.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,1,15,4
92,174.0,75.0,312.0,132.0,310.0,55.0,0.0,1.0,72.0,17.68,121.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,2,1,4
93,1137.0,268.0,2295.0,494.0,1004.0,96.0,142.0,24.0,583.0,29.24,502.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,2,2,4
94,4885.0,538.0,10814.0,1026.0,4509.0,265.0,1030.0,74.0,2376.0,66.42,1843.0,True,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,2,3,4
95,,,,,,,,,,,,False,new,experiments/results/CM_2_2/epsdec_1kk/4.onnx,CM,2,4,4
