,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,10.0,7.0,13.0,8.0,198.0,2.0,0.0,1.0,4.0,14.0,19.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,1,0
1,23.0,14.0,41.0,22.0,194.0,8.0,0.0,1.0,8.0,15.5,27.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,2,0
2,39.0,18.0,77.0,28.0,224.0,11.0,0.0,1.0,12.0,16.48,56.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,3,0
3,60.0,27.0,130.0,46.0,252.0,25.0,0.0,1.0,16.0,18.48,72.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,4,0
4,84.0,22.0,195.0,38.0,289.0,37.0,0.0,1.0,20.0,20.96,102.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,5,0
5,113.0,27.0,276.0,46.0,322.0,61.0,0.0,1.0,24.0,26.0,114.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,6,0
6,164.0,60.0,389.0,112.0,370.0,102.0,0.0,1.0,32.0,22.69,173.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,7,0
7,204.0,96.0,501.0,200.0,448.0,139.0,0.0,1.0,37.0,36.74,214.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,8,0
8,250.0,87.0,614.0,166.0,545.0,179.0,0.0,1.0,40.0,56.81,261.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,9,0
9,277.0,77.0,731.0,148.0,640.0,227.0,0.0,1.0,41.0,84.85,291.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,10,0
10,330.0,150.0,875.0,317.0,738.0,294.0,0.0,1.0,46.0,126.84,351.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,11,0
11,379.0,77.0,1022.0,148.0,787.0,324.0,0.0,1.0,50.0,20.76,369.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,12,0
12,443.0,52.0,1199.0,98.0,1005.0,395.0,0.0,1.0,56.0,94.14,494.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,13,0
13,530.0,50.0,1408.0,100.0,1100.0,450.0,0.0,1.0,63.0,24.6,544.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,14,0
14,581.0,52.0,1593.0,97.0,1404.0,547.0,0.0,1.0,64.0,21.73,669.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,1,15,0
15,33.0,13.0,50.0,16.0,207.0,4.0,0.0,1.0,17.0,15.98,37.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,2,1,0
16,155.0,18.0,339.0,27.0,376.0,73.0,0.0,1.0,69.0,17.66,158.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,2,2,0
17,437.0,83.0,1159.0,183.0,958.0,375.0,0.0,1.0,192.0,49.15,463.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,2,3,0
18,1004.0,18.0,3019.0,28.0,2932.0,1319.0,0.0,1.0,413.0,94.99,1427.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,2,4,0
19,,,,,,,,,,,,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,2,5,0
20,109.0,29.0,188.0,44.0,291.0,26.0,0.0,1.0,57.0,21.44,106.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,3,1,0
21,1006.0,111.0,2638.0,237.0,2633.0,771.0,0.0,1.0,520.0,108.54,1311.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,3,2,0
22,,,,,,,,,,,,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,3,3,0
23,365.0,99.0,747.0,190.0,641.0,177.0,0.0,1.0,192.0,76.82,309.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,4,1,0
24,,,,,,,,,,,,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,4,2,0
25,1197.0,271.0,2710.0,622.0,2504.0,719.0,0.0,1.0,678.0,108.12,1202.0,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,5,1,0
26,,,,,,,,,,,,False,new,experiments/results/TL_2_2/pathLabels/0.onnx,TL,6,1,0
