,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6,6,8,8,184,2,0,1,0,17.7,13.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,1,1,0.043478260869565216
1,6,6,8,8,179,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,1,2,0.0446927374301676
2,6,6,8,8,183,2,0,1,0,18.21,14.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,1,3,0.04371584699453552
3,6,6,8,8,184,2,0,1,0,19.7,20.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,1,4,0.043478260869565216
4,6,6,8,8,201,2,0,1,0,20.18,18.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,1,5,0.03980099502487562
5,5,0,4,0,192,0,0,0,1,0.0,18.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,2,1,0.020833333333333332
6,21,21,32,31,202,5,0,1,0,20.66,29.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,2,2,0.15841584158415842
7,25,25,39,35,206,9,0,1,0,20.66,38.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,2,3,0.18932038834951456
8,29,27,46,37,231,10,0,1,0,21.17,62.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,2,4,0.19913419913419914
9,26,24,41,34,232,6,0,1,0,21.17,58.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,2,5,0.17672413793103448
10,5,0,4,0,184,0,0,0,1,0.0,17.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,3,1,0.021739130434782608
11,84,0,132,0,273,27,0,0,6,0.0,97.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,3,2,0.4835164835164835
12,110,92,179,137,295,30,0,4,0,26.66,114.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,3,3,0.6067796610169491
13,146,104,247,149,405,39,0,4,0,15.51,184.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,3,4,0.6098765432098765
14,247,138,458,197,555,97,0,4,0,44.75,269.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,3,5,0.8252252252252252
15,5,0,4,0,180,0,0,0,1,0.0,20.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,4,1,0.022222222222222223
16,153,0,220,0,331,27,0,0,17,0.0,145.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,4,2,0.6646525679758308
17,664,0,1140,0,1069,211,0,0,63,0.0,693.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,4,3,1.0664172123479887
18,1550,633,2960,953,5917,888,0,12,0,43.55,3970.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,4,4,0.5002535068446848
19,1929,814,3793,1162,11920,1331,0,71,0,260.71,7036.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,4,5,0.3182046979865772
20,5,0,4,0,215,0,0,0,1,0.0,38.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,5,1,0.018604651162790697
21,405,0,630,0,517,46,0,0,79,0.0,273.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,5,2,1.2185686653771761
22,1349,0,2063,0,2003,242,0,0,163,0.0,1550.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,5,3,1.0299550673989017
23,6469,0,11809,0,66855,2386,0,0,705,0.0,53833.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,5,4,0.17663600329070375
24,15359,4686,30925,7074,751520,10682,0,20,0,302.8,519945.0,false,False,new,experiments/results/AT_2_2/sample3NoFeature/79.onnx,AT,5,5,0.04114993612944433
