,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,31.0,20.0,42.0,24.0,185.0,6.0,1.0,1.0,4.0,14.48,23.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,1
1,59.0,34.0,82.0,43.0,217.0,13.0,4.0,1.0,5.0,16.48,44.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,2
2,96.0,53.0,146.0,69.0,263.0,30.0,6.0,1.0,0.0,19.92,78.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,3
3,132.0,77.0,205.0,102.0,343.0,42.0,10.0,1.0,0.0,24.48,150.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,4
4,245.0,105.0,405.0,141.0,426.0,93.0,17.0,1.0,8.0,48.85,147.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,5
5,379.0,137.0,624.0,186.0,670.0,138.0,21.0,5.0,19.0,104.9,262.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,6
6,483.0,173.0,810.0,237.0,890.0,174.0,31.0,8.0,18.0,40.8,345.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,7
7,539.0,213.0,903.0,294.0,933.0,177.0,30.0,25.0,13.0,62.99,386.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,8
8,639.0,251.0,1070.0,348.0,1057.0,220.0,36.0,15.0,13.0,49.55,376.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,9
9,668.0,287.0,1154.0,398.0,1370.0,276.0,49.0,1.0,4.0,103.98,433.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,10
10,824.0,355.0,1416.0,497.0,2574.0,310.0,119.0,1.0,8.0,109.7,842.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,11
11,1073.0,411.0,1819.0,578.0,2078.0,349.0,48.0,52.0,17.0,62.93,778.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,12
12,902.0,425.0,1575.0,589.0,2011.0,395.0,46.0,1.0,3.0,115.9,623.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,13
13,1027.0,431.0,1799.0,596.0,2756.0,451.0,50.0,1.0,3.0,96.45,798.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,14
14,1637.0,591.0,2837.0,837.0,9483.0,440.0,398.0,1.0,14.0,52.85,1643.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,1,15
15,155.0,75.0,283.0,132.0,311.0,42.0,2.0,1.0,57.0,24.96,108.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,2,1
16,741.0,221.0,1512.0,413.0,1070.0,227.0,19.0,1.0,245.0,60.31,530.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,2,2
17,2544.0,460.0,5676.0,886.0,8477.0,985.0,23.0,1.0,915.0,102.32,5232.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,2,3
18,5574.0,821.0,11601.0,1602.0,29065.0,561.0,893.0,227.0,1320.0,166.95,17862.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,2,4
19,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,2,5
20,1159.0,355.0,2468.0,922.0,3175.0,331.0,8.0,1.0,647.0,143.26,2525.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,3,1
21,14965.0,1681.0,33720.0,4741.0,483595.0,3859.0,6.0,1.0,8023.0,157.12,379099.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,3,2
22,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,3,3
23,6023.0,1787.0,13849.0,6620.0,128537.0,2473.0,0.0,1.0,2871.0,122.76,115818.0,True,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,4,1
24,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,4,2
25,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pytorch2/40.onnx,CM,5,1
