,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,25.0,17.0,32.0,21.0,139.0,6.0,1.0,1.0,2.0,17.14,14.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,1,0
1,61.0,35.0,88.0,44.0,172.0,15.0,7.0,1.0,6.0,20.18,25.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,2,0
2,112.0,58.0,172.0,74.0,250.0,24.0,28.0,1.0,10.0,28.66,40.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,3,0
3,179.0,83.0,289.0,108.0,304.0,34.0,57.0,1.0,18.0,24.63,56.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,4,0
4,260.0,112.0,436.0,148.0,351.0,65.0,95.0,1.0,17.0,60.15,61.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,5,0
5,350.0,148.0,602.0,197.0,544.0,87.0,146.0,1.0,19.0,126.52,102.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,6,0
6,462.0,178.0,809.0,242.0,764.0,112.0,211.0,1.0,24.0,89.93,126.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,7,0
7,610.0,217.0,1077.0,295.0,1116.0,148.0,288.0,1.0,31.0,156.52,165.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,8,0
8,747.0,265.0,1337.0,361.0,1393.0,188.0,367.0,1.0,35.0,143.07,218.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,9,0
9,727.0,297.0,1320.0,412.0,2340.0,533.0,42.0,1.0,20.0,89.7,207.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,10,0
10,843.0,317.0,1553.0,447.0,3039.0,643.0,49.0,1.0,22.0,134.68,234.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,11,0
11,1011.0,377.0,1855.0,522.0,4405.0,782.0,43.0,1.0,24.0,205.52,272.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,12,0
12,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,1,13,0
13,180.0,75.0,327.0,132.0,338.0,38.0,3.0,1.0,79.0,28.91,84.0,new,experiments/results/CM_2_2/5mill_C/0.onnx,CM,2,1,0
