,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,6,6,8,8,186,2,0,1,0,16.72,11.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,1,0.043010752688172046,0
1,7,6,10,8,190,2,0,1,0,17.7,13.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,2,0.05263157894736842,0
2,8,6,12,8,172,2,0,1,0,18.69,12.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,3,0.06976744186046512,0
3,9,6,14,8,181,2,0,1,0,19.2,15.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,4,0.07734806629834254,0
4,10,6,16,8,181,2,0,1,0,20.18,20.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,5,0.08839779005524862,0
5,11,6,18,8,178,2,0,1,0,19.7,18.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,6,0.10112359550561797,0
6,12,6,20,8,230,2,0,1,0,19.73,27.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,7,0.08695652173913043,0
7,13,6,22,8,208,2,0,1,0,20.21,24.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,8,0.10576923076923077,0
8,14,6,24,8,199,2,0,1,0,19.7,33.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,9,0.12060301507537688,0
9,15,6,26,8,184,2,0,1,0,19.7,21.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,10,0.14130434782608695,0
10,16,6,28,8,193,2,0,1,0,20.69,26.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,11,0.14507772020725387,0
11,17,6,30,8,210,2,0,1,0,20.18,26.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,12,0.14285714285714285,0
12,18,6,32,8,194,2,0,1,0,20.18,27.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,13,0.16494845360824742,0
13,19,6,34,8,211,2,0,1,0,20.69,26.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,14,0.16113744075829384,0
14,20,6,36,8,192,2,0,1,0,20.69,31.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,1,15,0.1875,0
15,13,0,14,0,182,0,0,0,1,0.0,26.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,1,0.07692307692307693,0
16,31,27,57,45,202,4,0,1,0,20.66,38.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,2,0.28217821782178215,0
17,43,27,89,45,214,4,0,1,0,21.17,48.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,3,0.4158878504672897,0
18,57,27,129,45,229,4,0,1,0,22.18,61.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,4,0.5633187772925764,0
19,73,31,177,51,267,4,0,1,0,23.14,86.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,5,0.6629213483146067,0
20,91,27,233,45,276,4,0,1,0,24.66,102.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,6,0.8442028985507246,0
21,111,37,297,60,298,4,0,1,0,25.62,118.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,7,0.9966442953020134,0
22,133,35,369,57,320,4,0,1,0,27.14,139.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,8,1.153125,0
23,157,33,449,54,336,4,0,1,0,29.14,149.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,9,1.3363095238095237,0
24,183,47,537,75,392,4,0,1,0,15.58,176.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,10,1.3698979591836735,0
25,211,55,633,87,455,4,0,1,0,22.61,232.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,11,1.3912087912087912,0
26,241,31,737,51,491,4,0,1,0,24.64,285.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,12,1.5010183299389002,0
27,273,47,849,75,494,4,0,1,0,29.6,270.0,false,False,new,experiments/results/AT_2_2/boolean_2/0.onnx,AT,2,13,1.7186234817813766,0
