,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,27.0,17.0,34.0,21.0,207.0,3.0,1.0,1.0,3.0,14.99,19.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,1,0
1,61.0,33.0,86.0,42.0,228.0,8.0,9.0,1.0,7.0,15.98,46.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,2,0
2,109.0,53.0,165.0,69.0,267.0,12.0,24.0,1.0,13.0,18.96,62.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,3,0
3,161.0,77.0,257.0,102.0,283.0,16.0,47.0,1.0,15.0,21.44,87.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,4,0
4,233.0,105.0,381.0,141.0,349.0,21.0,79.0,1.0,24.0,17.95,128.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,5,0
5,603.0,161.0,1048.0,215.0,731.0,108.0,161.0,1.0,76.0,26.0,188.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,6,0
6,836.0,181.0,1486.0,245.0,863.0,137.0,269.0,1.0,98.0,82.54,242.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,7,0
7,1064.0,217.0,1897.0,298.0,1254.0,222.0,307.0,1.0,125.0,93.51,290.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,8,0
8,1334.0,282.0,2421.0,382.0,2100.0,333.0,432.0,1.0,93.0,36.73,310.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,9,0
9,1661.0,341.0,3039.0,465.0,2352.0,448.0,486.0,1.0,148.0,148.86,369.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,10,0
10,1772.0,374.0,3187.0,518.0,3541.0,427.0,565.0,1.0,84.0,27.33,400.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,11,0
11,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/0.onnx,CM,1,12,0
12,161.0,75.0,289.0,132.0,315.0,33.0,2.0,1.0,62.0,25.92,91.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,2,1,0
13,1084.0,239.0,2241.0,438.0,1054.0,138.0,104.0,1.0,601.0,113.99,313.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,2,2,0
14,2662.0,460.0,5878.0,886.0,3314.0,264.0,465.0,1.0,1294.0,91.75,925.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,2,3,0
15,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/0.onnx,CM,2,4,0
16,1024.0,355.0,2504.0,922.0,1212.0,213.0,4.0,1.0,510.0,99.46,342.0,True,new,experiments/results/CM_2_2/visits/0.onnx,CM,3,1,0
17,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/0.onnx,CM,3,2,0
18,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/0.onnx,CM,4,1,0
19,28.0,17.0,36.0,21.0,193.0,6.0,0.0,1.0,3.0,14.99,19.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,1,1
20,85.0,39.0,125.0,49.0,220.0,12.0,7.0,1.0,12.0,17.44,53.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,2,1
21,175.0,53.0,272.0,69.0,304.0,33.0,16.0,1.0,31.0,24.96,76.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,3,1
22,297.0,82.0,484.0,107.0,356.0,50.0,45.0,1.0,51.0,16.98,128.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,4,1
23,451.0,105.0,747.0,141.0,488.0,53.0,59.0,1.0,92.0,47.13,185.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,5,1
24,637.0,137.0,1113.0,186.0,642.0,93.0,120.0,1.0,114.0,90.15,246.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,6,1
25,855.0,181.0,1511.0,247.0,879.0,120.0,141.0,1.0,179.0,153.42,339.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,7,1
26,1105.0,205.0,1960.0,281.0,1231.0,132.0,226.0,4.0,206.0,20.82,441.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,8,1
27,1387.0,236.0,2516.0,322.0,1642.0,203.0,246.0,7.0,297.0,102.02,657.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,9,1
28,1701.0,293.0,3093.0,404.0,1872.0,187.0,420.0,8.0,299.0,149.91,691.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,10,1
29,2047.0,357.0,3720.0,501.0,2496.0,303.0,376.0,1.0,391.0,58.15,876.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,11,1
30,2425.0,418.0,4480.0,587.0,2868.0,468.0,462.0,1.0,416.0,151.96,951.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,12,1
31,2835.0,496.0,5231.0,692.0,3923.0,420.0,699.0,1.0,454.0,44.33,1159.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,13,1
32,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/1.onnx,CM,1,14,1
33,189.0,75.0,353.0,132.0,381.0,59.0,2.0,1.0,92.0,22.67,116.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,2,1,1
34,1159.0,221.0,2371.0,413.0,1480.0,180.0,161.0,1.0,687.0,124.41,577.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,2,2,1
35,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/1.onnx,CM,2,3,1
36,1159.0,355.0,2635.0,922.0,2070.0,301.0,8.0,1.0,863.0,127.77,750.0,True,new,experiments/results/CM_2_2/visits/1.onnx,CM,3,1,1
37,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/1.onnx,CM,3,2,1
38,,,,,,,,,,,,False,new,experiments/results/CM_2_2/visits/1.onnx,CM,4,1,1
39,29.0,17.0,37.0,21.0,200.0,6.0,1.0,1.0,3.0,14.0,18.0,True,new,experiments/results/CM_2_2/visits/2.onnx,CM,1,1,2
40,71.0,33.0,101.0,42.0,235.0,14.0,7.0,1.0,8.0,16.96,56.0,True,new,experiments/results/CM_2_2/visits/2.onnx,CM,1,2,2
41,119.0,56.0,184.0,72.0,275.0,21.0,24.0,1.0,9.0,21.44,72.0,True,new,experiments/results/CM_2_2/visits/2.onnx,CM,1,3,2
42,178.0,77.0,282.0,102.0,321.0,39.0,28.0,1.0,17.0,18.71,84.0,True,new,experiments/results/CM_2_2/visits/2.onnx,CM,1,4,2
