,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,103,41,150,59,153,12,4,1,1,19.14,27.0,new,experiments/results/DP_2_2/base_features_2h/0.onnx,DP,2,2,56.825478315353394,50000,1e-05,20,0.1,12,False,0
1,71,44,110,65,134,5,2,1,2,17.14,19.0,new,experiments/results/DP_2_2/base_features_2h/1.onnx,DP,2,2,111.21090936660767,100000,1e-05,20,0.1,12,False,1
2,71,44,106,65,138,6,2,1,2,17.14,20.0,new,experiments/results/DP_2_2/base_features_2h/2.onnx,DP,2,2,165.87737202644348,150000,1e-05,20,0.1,12,False,2
3,142,65,237,103,190,38,2,1,3,25.14,55.0,new,experiments/results/DP_2_2/base_features_2h/3.onnx,DP,2,2,218.79249906539917,200000,1e-05,20,0.1,12,False,3
4,54,36,72,52,162,5,0,1,2,16.66,19.0,new,experiments/results/DP_2_2/base_features_2h/4.onnx,DP,2,2,272.48250675201416,250000,1e-05,20,0.1,12,False,4
5,171,57,272,75,242,72,0,10,7,11.51,85.0,new,experiments/results/DP_2_2/base_features_2h/5.onnx,DP,2,2,325.22900199890137,300000,1e-05,20,0.1,12,False,5
6,49,28,61,35,153,7,0,1,2,16.66,16.0,new,experiments/results/DP_2_2/base_features_2h/6.onnx,DP,2,2,378.78096079826355,350000,1e-05,20,0.1,12,False,6
7,60,31,81,42,134,8,1,1,1,17.14,15.0,new,experiments/results/DP_2_2/base_features_2h/7.onnx,DP,2,2,432.06248331069946,400000,1e-05,20,0.1,12,False,7
8,173,31,271,38,250,77,0,1,13,12.54,75.0,new,experiments/results/DP_2_2/base_features_2h/8.onnx,DP,2,2,485.5632576942444,450000,1e-05,20,0.1,12,False,8
9,175,110,282,178,250,54,1,20,4,12.57,99.0,new,experiments/results/DP_2_2/base_features_2h/9.onnx,DP,2,2,539.3950762748718,500000,1e-05,20,0.1,12,False,9
10,43,25,51,29,144,5,1,1,3,16.18,12.0,new,experiments/results/DP_2_2/base_features_2h/10.onnx,DP,2,2,594.0974056720734,550000,1e-05,20,0.1,12,False,10
11,104,44,160,65,154,14,4,1,1,19.14,36.0,new,experiments/results/DP_2_2/base_features_2h/11.onnx,DP,2,2,650.1385035514832,600000,1e-05,20,0.1,12,False,11
12,71,44,107,65,142,5,2,12,1,17.62,28.0,new,experiments/results/DP_2_2/base_features_2h/12.onnx,DP,2,2,703.6727271080017,650000,1e-05,20,0.1,12,False,12
13,162,56,287,89,234,56,2,1,32,9.56,63.0,new,experiments/results/DP_2_2/base_features_2h/13.onnx,DP,2,2,774.513171672821,700000,1e-05,20,0.1,12,False,13
14,175,31,223,38,212,20,0,2,5,24.66,70.0,new,experiments/results/DP_2_2/base_features_2h/14.onnx,DP,2,2,830.59907579422,750000,1e-05,20,0.1,12,False,14
