,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,327,122,640,190,523,31,0,1,168,85.9,204.0,new,experiments/results/AT_2_2/5mill_RA/0.onnx,AT,3,3,2.2514467239379883,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,311,118,608,189,467,11,0,1,152,62.87,156.0,new,experiments/results/AT_2_2/5mill_RA/5.onnx,AT,3,3,370.39467787742615,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
2,306,128,545,210,425,24,0,1,108,52.89,103.0,new,experiments/results/AT_2_2/5mill_RA/10.onnx,AT,3,3,748.2683985233307,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
3,307,132,586,245,688,190,0,1,116,104.88,212.0,new,experiments/results/AT_2_2/5mill_RA/15.onnx,AT,3,3,1119.9709634780884,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
4,293,144,548,253,584,202,0,1,98,89.88,140.0,new,experiments/results/AT_2_2/5mill_RA/20.onnx,AT,3,3,1490.0936079025269,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,20
5,276,129,507,211,664,67,0,1,89,69.9,203.0,new,experiments/results/AT_2_2/5mill_RA/25.onnx,AT,3,3,1887.8850963115692,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,25
6,218,106,355,151,420,88,0,6,61,38.93,67.0,new,experiments/results/AT_2_2/5mill_RA/30.onnx,AT,3,3,2334.452745437622,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,30
7,168,94,274,141,324,73,0,1,39,26.89,56.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,3,2774.1568925380707,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,35
8,325,151,649,267,586,73,0,1,164,101.87,211.0,new,experiments/results/AT_2_2/5mill_RA/40.onnx,AT,3,3,3203.396100997925,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,40
9,185,115,346,173,416,136,0,5,8,52.88,98.0,new,experiments/results/AT_2_2/5mill_RA/45.onnx,AT,3,3,3572.4468672275543,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,45
10,271,109,539,183,528,142,0,1,82,90.86,173.0,new,experiments/results/AT_2_2/5mill_RA/50.onnx,AT,3,3,3940.610651731491,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,50
11,327,133,611,224,518,78,0,1,131,74.95,117.0,new,experiments/results/AT_2_2/5mill_RA/55.onnx,AT,3,3,4304.27677822113,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,55
12,269,130,485,210,482,73,0,1,79,62.89,147.0,new,experiments/results/AT_2_2/5mill_RA/60.onnx,AT,3,3,4669.853838443756,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,60
13,314,108,566,186,717,27,0,7,128,82.91,281.0,new,experiments/results/AT_2_2/5mill_RA/65.onnx,AT,3,3,5033.755475997925,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,65
14,292,118,531,205,496,60,0,1,97,71.89,123.0,new,experiments/results/AT_2_2/5mill_RA/70.onnx,AT,3,3,5397.236772537231,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,70
15,278,110,481,165,602,52,0,1,108,56.9,155.0,new,experiments/results/AT_2_2/5mill_RA/75.onnx,AT,3,3,5763.748151063919,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,75
16,262,123,444,186,470,40,0,1,73,49.88,130.0,new,experiments/results/AT_2_2/5mill_RA/80.onnx,AT,3,3,6131.093260526657,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,80
17,320,134,576,215,539,12,0,1,129,54.87,170.0,new,experiments/results/AT_2_2/5mill_RA/85.onnx,AT,3,3,6503.110577106476,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,85
18,218,111,396,193,437,135,0,1,51,60.89,105.0,new,experiments/results/AT_2_2/5mill_RA/90.onnx,AT,3,3,6872.925241231918,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,90
19,222,118,413,203,467,132,0,1,43,55.9,121.0,new,experiments/results/AT_2_2/5mill_RA/95.onnx,AT,3,3,7250.427215337753,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,95
20,322,144,599,249,538,62,0,1,132,65.87,153.0,new,experiments/results/AT_2_2/5mill_RA/100.onnx,AT,3,3,7622.447704792023,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,100
