,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,5,0,4,0,164,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//0.onnx,DP,1,2,0.024390243902439025,0
1,168,56,297,89,384,80,0,1,37,20.17,133.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//0.onnx,DP,2,2,0.7734375,0
2,1817,107,4230,182,4847,1393,6,1,289,170.87,1394.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//0.onnx,DP,3,2,0.8727047658345368,0
3,2453,0,5001,0,2856,0,59,0,196,0.0,2373.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//0.onnx,DP,4,2,1.7510504201680672,0
4,5,0,4,0,186,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//1.onnx,DP,1,2,0.021505376344086023,1
5,162,25,256,29,334,48,1,1,34,9.12,101.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//1.onnx,DP,2,2,0.7664670658682635,1
6,1750,65,3585,91,4339,1243,0,1,234,173.7,1489.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//1.onnx,DP,3,2,0.8262272412998387,1
7,3890,0,5001,0,8553,233,5,0,0,0.0,7827.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//1.onnx,DP,4,2,0.5847071203086637,1
8,5,0,4,0,181,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//2.onnx,DP,1,2,0.022099447513812154,2
9,152,25,232,29,320,42,1,1,33,28.66,120.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//2.onnx,DP,2,2,0.725,2
10,1727,119,3474,178,4123,1156,0,1,253,136.88,1441.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//2.onnx,DP,3,2,0.842590346834829,2
11,3607,0,5001,0,6714,327,1,0,0,0.0,5826.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//2.onnx,DP,4,2,0.7448614834673816,2
12,5,0,4,0,166,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//3.onnx,DP,1,2,0.024096385542168676,3
13,124,25,174,29,298,23,1,2,16,25.14,102.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//3.onnx,DP,2,2,0.5838926174496645,3
14,1245,59,2125,77,2000,508,1,33,162,123.7,923.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//3.onnx,DP,3,2,1.0625,3
15,3857,0,5001,0,7178,458,1,0,0,0.0,6247.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//3.onnx,DP,4,2,0.6967121760936194,3
16,5,0,4,0,166,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_2_over_boolean//4.onnx,DP,1,2,0.024096385542168676,4
