,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,159.0,2.0,0.0,1.0,0.0,16.18,12.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,164.0,2.0,0.0,1.0,0.0,17.7,16.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,185.0,2.0,0.0,1.0,0.0,18.21,17.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,171.0,2.0,0.0,1.0,0.0,19.7,19.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,181.0,2.0,0.0,1.0,0.0,19.7,31.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,235.0,2.0,0.0,1.0,0.0,20.18,54.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,211.0,2.0,0.0,1.0,0.0,20.69,37.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,192.0,2.0,0.0,1.0,0.0,20.66,38.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,227.0,2.0,0.0,1.0,0.0,20.66,40.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,216.0,2.0,0.0,1.0,0.0,21.14,38.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,226.0,2.0,0.0,1.0,0.0,21.65,53.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,244.0,2.0,0.0,1.0,0.0,21.65,57.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,248.0,2.0,0.0,1.0,0.0,22.66,60.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,254.0,2.0,0.0,1.0,0.0,22.66,69.0,new,experiments/results/AT_2_2/5mill_RR10k_D_N/0.onnx,AT,1,14,0
