,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6.0,6.0,8.0,8.0,183.0,2.0,0.0,2.0,0.0,13.51,13.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,1,0.04371584699453552
1,7.0,6.0,10.0,8.0,185.0,2.0,0.0,2.0,0.0,13.52,15.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,2,0.05405405405405406
2,7.0,6.0,9.0,8.0,183.0,2.0,0.0,2.0,0.0,14.0,17.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,3,0.04918032786885246
3,7.0,6.0,9.0,8.0,187.0,2.0,0.0,2.0,0.0,15.02,21.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,4,0.0481283422459893
4,7.0,6.0,9.0,8.0,181.0,2.0,0.0,2.0,0.0,15.02,18.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,5,0.049723756906077346
5,7.0,6.0,9.0,8.0,183.0,2.0,0.0,2.0,0.0,15.02,15.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,6,0.04918032786885246
6,7.0,6.0,9.0,8.0,189.0,2.0,0.0,2.0,0.0,15.5,19.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,7,0.047619047619047616
7,7.0,6.0,9.0,8.0,185.0,2.0,0.0,2.0,0.0,15.5,16.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,8,0.04864864864864865
8,7.0,6.0,9.0,8.0,188.0,2.0,0.0,2.0,0.0,15.5,19.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,9,0.047872340425531915
9,7.0,6.0,9.0,8.0,185.0,2.0,0.0,2.0,0.0,15.5,18.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,10,0.04864864864864865
10,7.0,6.0,9.0,8.0,189.0,2.0,0.0,2.0,0.0,15.53,17.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,11,0.047619047619047616
11,7.0,6.0,9.0,8.0,187.0,2.0,0.0,2.0,0.0,15.53,22.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,12,0.0481283422459893
12,7.0,6.0,9.0,8.0,192.0,2.0,0.0,2.0,0.0,15.53,25.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,13,0.046875
13,7.0,6.0,9.0,8.0,189.0,2.0,0.0,2.0,0.0,15.53,22.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,14,0.047619047619047616
14,7.0,6.0,9.0,8.0,188.0,2.0,0.0,2.0,0.0,15.53,22.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,1,15,0.047872340425531915
15,4.0,0.0,3.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,15.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,1,0.01675977653631285
16,25.0,23.0,39.0,33.0,209.0,10.0,0.0,2.0,0.0,15.98,32.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,2,0.18660287081339713
17,34.0,23.0,56.0,33.0,220.0,17.0,0.0,2.0,0.0,16.48,42.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,3,0.2545454545454545
18,41.0,24.0,69.0,34.0,251.0,22.0,0.0,2.0,0.0,16.96,72.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,4,0.2749003984063745
19,50.0,25.0,87.0,35.0,245.0,28.0,0.0,2.0,0.0,18.48,58.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,5,0.3551020408163265
20,57.0,20.0,99.0,30.0,252.0,28.0,0.0,2.0,0.0,18.96,64.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,6,0.39285714285714285
21,74.0,29.0,140.0,39.0,279.0,30.0,0.0,1.0,0.0,20.96,75.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,7,0.5017921146953405
22,108.0,37.0,219.0,47.0,315.0,42.0,0.0,2.0,0.0,25.44,109.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,8,0.6952380952380952
23,113.0,38.0,228.0,48.0,363.0,66.0,0.0,2.0,0.0,10.79,130.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,9,0.628099173553719
24,116.0,38.0,231.0,48.0,377.0,68.0,0.0,2.0,0.0,14.88,154.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,10,0.6127320954907162
25,122.0,28.0,267.0,38.0,366.0,75.0,0.0,1.0,0.0,21.91,130.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,11,0.7295081967213115
26,102.0,24.0,183.0,34.0,325.0,51.0,0.0,2.0,0.0,24.96,115.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,12,0.563076923076923
27,229.0,49.0,514.0,59.0,477.0,96.0,0.0,3.0,0.0,47.29,185.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,13,1.0775681341719077
28,121.0,20.0,219.0,30.0,382.0,62.0,0.0,2.0,0.0,16.09,154.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,14,0.5732984293193717
29,249.0,31.0,574.0,41.0,527.0,96.0,0.0,2.0,0.0,51.39,218.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,2,15,1.0891840607210626
30,4.0,0.0,3.0,0.0,181.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,1,0.016574585635359115
31,14.0,0.0,14.0,0.0,194.0,0.0,0.0,0.0,3.0,0.0,23.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,2,0.07216494845360824
32,142.0,110.0,241.0,155.0,333.0,56.0,0.0,4.0,0.0,26.96,118.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,3,0.7237237237237237
33,182.0,102.0,320.0,146.0,390.0,97.0,0.0,4.0,0.0,22.93,139.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,4,0.8205128205128205
34,326.0,97.0,628.0,142.0,532.0,101.0,0.0,4.0,0.0,52.18,227.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,5,1.1804511278195489
35,332.0,129.0,618.0,174.0,609.0,160.0,0.0,4.0,0.0,66.18,277.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,6,1.0147783251231528
36,515.0,122.0,1071.0,167.0,930.0,237.0,0.0,4.0,0.0,48.28,397.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,7,1.1516129032258065
37,616.0,144.0,1231.0,189.0,1087.0,238.0,0.0,4.0,0.0,125.76,507.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,8,1.1324747010119596
38,457.0,90.0,862.0,133.0,772.0,189.0,0.0,4.0,0.0,129.35,383.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,9,1.116580310880829
39,819.0,133.0,1715.0,177.0,1619.0,430.0,0.0,4.0,0.0,44.35,642.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,10,1.0592958616429895
40,1565.0,121.0,3778.0,164.0,3123.0,541.0,0.0,4.0,0.0,83.96,1876.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,11,1.2097342299071405
41,883.0,190.0,1832.0,258.0,1904.0,555.0,0.0,1.0,0.0,69.96,898.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,12,0.9621848739495799
42,1487.0,146.0,3361.0,190.0,2561.0,377.0,0.0,4.0,0.0,19.95,1007.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,13,1.3123779773525965
43,1079.0,148.0,2206.0,193.0,2491.0,654.0,0.0,4.0,0.0,106.0,1059.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,14,0.8855881172219991
44,2253.0,168.0,5427.0,212.0,7550.0,730.0,0.0,4.0,0.0,20.37,1870.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,3,15,0.7188079470198675
45,4.0,0.0,3.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,16.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,4,1,0.01639344262295082
46,18.0,0.0,18.0,0.0,201.0,0.0,0.0,0.0,3.0,0.0,29.0,false,False,new,experiments/results/AT_2_2/boolean_4/63.onnx,AT,4,2,0.08955223880597014
