,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,171.0,2.0,0.0,1.0,0.0,16.69,11.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,1
1,5.0,5.0,6.0,6.0,174.0,2.0,0.0,1.0,0.0,16.69,13.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,2
2,5.0,5.0,6.0,6.0,154.0,2.0,0.0,1.0,0.0,16.69,12.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,3
3,5.0,5.0,6.0,6.0,175.0,2.0,0.0,1.0,0.0,16.7,9.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,4
4,5.0,5.0,6.0,6.0,157.0,2.0,0.0,1.0,0.0,16.7,12.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,5
5,5.0,5.0,6.0,6.0,156.0,2.0,0.0,1.0,0.0,17.18,10.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,6
6,5.0,5.0,6.0,6.0,178.0,2.0,0.0,1.0,0.0,17.22,11.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,7
7,5.0,5.0,6.0,6.0,178.0,2.0,0.0,1.0,0.0,17.17,10.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,8
8,5.0,5.0,6.0,6.0,160.0,2.0,0.0,1.0,0.0,18.18,13.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,9
9,5.0,5.0,6.0,6.0,158.0,2.0,0.0,1.0,0.0,17.65,12.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,10
10,5.0,5.0,6.0,6.0,164.0,2.0,0.0,1.0,0.0,17.7,16.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,11
11,5.0,5.0,6.0,6.0,164.0,2.0,0.0,1.0,0.0,18.21,14.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,12
12,5.0,5.0,6.0,6.0,166.0,2.0,0.0,1.0,0.0,18.18,12.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,13
13,5.0,5.0,6.0,6.0,183.0,2.0,0.0,1.0,0.0,18.21,12.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,14
14,5.0,5.0,6.0,6.0,180.0,2.0,0.0,1.0,0.0,18.18,13.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,1,15
15,15.0,11.0,21.0,14.0,170.0,6.0,0.0,1.0,0.0,20.18,28.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,2,1
16,21.0,15.0,30.0,20.0,202.0,9.0,0.0,1.0,0.0,20.66,33.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,2,2
17,25.0,19.0,36.0,26.0,203.0,11.0,0.0,1.0,0.0,21.17,53.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,2,3
18,29.0,23.0,42.0,32.0,202.0,13.0,0.0,1.0,0.0,21.14,53.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,2,4
19,33.0,27.0,48.0,38.0,218.0,15.0,0.0,1.0,0.0,21.7,48.0,new,experiments/results/BW_2_2/5mill_JE/7.onnx,BW,2,5
