,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
16,31.0,23.0,55.0,33.0,222.0,19.0,0.0,4.0,0.0,21.14,49.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,2,0,
17,43.0,27.0,82.0,41.0,229.0,29.0,0.0,9.0,0.0,22.18,53.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,3,0,
18,57.0,28.0,119.0,42.0,259.0,50.0,0.0,9.0,0.0,24.66,70.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,4,0,
19,73.0,41.0,145.0,60.0,266.0,46.0,0.0,17.0,0.0,25.62,74.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,5,0,
20,91.0,63.0,202.0,92.0,315.0,84.0,0.0,18.0,0.0,17.18,112.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,6,0,
21,111.0,64.0,250.0,94.0,361.0,105.0,0.0,19.0,0.0,23.21,126.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,7,0,
22,133.0,69.0,297.0,101.0,395.0,123.0,0.0,25.0,0.0,29.27,155.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,8,0,
23,157.0,66.0,357.0,95.0,464.0,155.0,0.0,28.0,0.0,38.3,196.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,9,0,
24,183.0,69.0,455.0,96.0,519.0,217.0,0.0,28.0,0.0,69.48,215.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,10,0,
25,211.0,111.0,510.0,154.0,583.0,234.0,0.0,33.0,0.0,79.5,288.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,11,0,
26,241.0,124.0,624.0,182.0,683.0,326.0,0.0,33.0,0.0,122.46,295.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,12,0,
27,271.0,150.0,527.0,204.0,544.0,176.0,0.0,48.0,0.0,61.61,270.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,13,0,
28,307.0,124.0,821.0,180.0,893.0,452.0,0.0,38.0,0.0,71.77,410.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,14,0,
29,343.0,110.0,912.0,151.0,1035.0,494.0,0.0,41.0,0.0,31.23,450.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,2,15,0,
30,58.0,0.0,102.0,0.0,254.0,43.0,0.0,0.0,1.0,0.0,78.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,1,0,
31,112.0,0.0,211.0,0.0,332.0,93.0,0.0,0.0,2.0,0.0,106.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,2,0,
32,219.0,123.0,489.0,189.0,557.0,261.0,0.0,4.0,0.0,67.25,239.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,3,0,
33,345.0,169.0,853.0,258.0,888.0,462.0,0.0,30.0,0.0,36.38,401.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,4,0,
34,513.0,175.0,1410.0,263.0,1491.0,828.0,0.0,45.0,0.0,66.15,751.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,5,0,
35,729.0,221.0,2226.0,328.0,3149.0,1397.0,0.0,64.0,0.0,182.15,1518.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,6,0,
36,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,3,7,0,
37,51.0,0.0,90.0,0.0,256.0,37.0,0.0,0.0,1.0,0.0,74.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,4,1,0,
38,308.0,0.0,670.0,0.0,725.0,352.0,0.0,0.0,9.0,0.0,352.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,4,2,0,
39,759.0,0.0,1745.0,0.0,1937.0,971.0,0.0,0.0,18.0,0.0,982.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,4,3,0,
40,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,4,4,0,
41,55.0,0.0,119.0,0.0,279.0,61.0,0.0,0.0,1.0,0.0,88.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,5,1,0,
42,855.0,0.0,2041.0,0.0,2525.0,1150.0,0.0,0.0,3.0,0.0,1424.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,5,2,0,
43,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,5,3,0,
44,88.0,0.0,234.0,0.0,390.0,142.0,0.0,0.0,1.0,0.0,175.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,6,1,0,
45,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,6,2,0,
46,152.0,0.0,491.0,0.0,518.0,334.0,0.0,0.0,1.0,0.0,260.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,7,1,0,
47,294.0,0.0,1094.0,0.0,1011.0,794.0,0.0,0.0,1.0,0.0,573.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,8,1,0,
48,617.0,0.0,2515.0,0.0,2947.0,1886.0,0.0,0.0,1.0,0.0,1775.0,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,9,1,0,
49,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/0.onnx,AT,10,1,0,
50,6.0,6.0,8.0,8.0,175.0,2.0,0.0,1.0,0.0,17.7,11.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,1,1,
51,7.0,6.0,10.0,8.0,179.0,2.0,0.0,1.0,0.0,17.7,12.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,2,1,
52,8.0,6.0,12.0,8.0,181.0,2.0,0.0,1.0,0.0,18.21,18.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,3,1,
53,9.0,6.0,14.0,8.0,185.0,2.0,0.0,1.0,0.0,19.7,22.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,4,1,
54,10.0,6.0,16.0,8.0,185.0,2.0,0.0,1.0,0.0,19.7,19.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,5,1,
55,11.0,6.0,18.0,8.0,192.0,2.0,0.0,1.0,0.0,20.18,17.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,6,1,
56,12.0,6.0,20.0,8.0,188.0,2.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,7,1,
57,13.0,6.0,22.0,8.0,188.0,2.0,0.0,1.0,0.0,19.7,23.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,8,1,
58,14.0,6.0,24.0,8.0,190.0,2.0,0.0,1.0,0.0,19.7,26.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,9,1,
59,15.0,6.0,26.0,8.0,194.0,2.0,0.0,1.0,0.0,20.18,25.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,10,1,
60,16.0,6.0,28.0,8.0,194.0,2.0,0.0,1.0,0.0,20.18,25.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,11,1,
61,17.0,6.0,30.0,8.0,195.0,2.0,0.0,1.0,0.0,20.69,30.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,12,1,
62,18.0,6.0,32.0,8.0,199.0,2.0,0.0,1.0,0.0,20.18,30.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,13,1,
63,19.0,6.0,34.0,8.0,224.0,2.0,0.0,1.0,0.0,20.69,53.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,14,1,
64,20.0,6.0,36.0,8.0,207.0,2.0,0.0,1.0,0.0,20.69,35.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,1,15,1,
65,6.0,0.0,5.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,12.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,1,1,
66,31.0,27.0,57.0,45.0,214.0,21.0,0.0,1.0,0.0,21.14,40.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,2,1,
67,43.0,27.0,87.0,45.0,239.0,34.0,0.0,1.0,0.0,22.66,59.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,3,1,
68,57.0,27.0,125.0,45.0,287.0,53.0,0.0,1.0,0.0,25.62,97.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,4,1,
69,73.0,30.0,171.0,48.0,339.0,76.0,0.0,1.0,0.0,29.7,128.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,5,1,
70,91.0,27.0,225.0,45.0,385.0,107.0,0.0,1.0,0.0,22.17,153.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,6,1,
71,111.0,33.0,287.0,51.0,428.0,134.0,0.0,1.0,0.0,32.25,170.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,7,1,
72,133.0,32.0,357.0,50.0,469.0,169.0,0.0,1.0,0.0,47.4,194.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,8,1,
73,157.0,31.0,435.0,49.0,516.0,196.0,0.0,1.0,0.0,66.51,220.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,9,1,
74,183.0,39.0,521.0,57.0,642.0,247.0,0.0,1.0,0.0,98.64,270.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,10,1,
75,211.0,43.0,615.0,61.0,731.0,328.0,0.0,1.0,0.0,145.63,333.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,11,1,
76,241.0,30.0,717.0,48.0,869.0,356.0,0.0,1.0,0.0,46.5,401.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,12,1,
77,273.0,38.0,827.0,56.0,980.0,431.0,0.0,1.0,0.0,120.52,443.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,13,1,
78,307.0,27.0,945.0,45.0,1082.0,485.0,0.0,1.0,0.0,54.12,496.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,14,1,
79,343.0,36.0,1071.0,54.0,1332.0,566.0,0.0,1.0,0.0,23.51,604.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,2,15,1,
80,8.0,0.0,7.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,18.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,1,1,
81,19.0,0.0,18.0,0.0,201.0,0.0,0.0,0.0,3.0,0.0,25.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,2,1,
82,219.0,152.0,492.0,264.0,585.0,254.0,0.0,1.0,0.0,74.31,254.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,3,1,
83,344.0,118.0,862.0,204.0,1090.0,484.0,0.0,1.0,0.0,67.43,559.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,4,1,
84,512.0,124.0,1407.0,215.0,1761.0,794.0,0.0,1.0,0.0,135.53,896.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,5,1,
85,728.0,117.0,2162.0,203.0,3019.0,1240.0,0.0,1.0,0.0,36.49,1427.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,6,1,
86,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,3,7,1,
87,10.0,0.0,9.0,0.0,187.0,0.0,0.0,0.0,1.0,0.0,22.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,4,1,1,
88,22.0,0.0,21.0,0.0,210.0,0.0,0.0,0.0,3.0,0.0,46.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,4,2,1,
89,69.0,0.0,69.0,0.0,246.0,0.0,0.0,0.0,11.0,0.0,68.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,4,3,1,
90,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,4,4,1,
91,12.0,0.0,11.0,0.0,195.0,0.0,0.0,0.0,1.0,0.0,28.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,5,1,1,
92,25.0,0.0,24.0,0.0,237.0,0.0,0.0,0.0,3.0,0.0,68.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,5,2,1,
93,55.0,0.0,56.0,0.0,247.0,0.0,0.0,0.0,7.0,0.0,72.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,5,3,1,
94,14.0,0.0,13.0,0.0,192.0,0.0,0.0,0.0,1.0,0.0,29.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,6,1,1,
95,28.0,0.0,27.0,0.0,218.0,0.0,0.0,0.0,3.0,0.0,45.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,6,2,1,
96,84.0,0.0,86.0,0.0,274.0,0.0,0.0,0.0,14.0,0.0,97.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,6,3,1,
97,16.0,0.0,15.0,0.0,202.0,0.0,0.0,0.0,1.0,0.0,32.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,7,1,1,
98,31.0,0.0,30.0,0.0,221.0,0.0,0.0,0.0,3.0,0.0,50.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,7,2,1,
99,93.0,0.0,93.0,0.0,313.0,0.0,0.0,0.0,14.0,0.0,133.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,7,3,1,
100,18.0,0.0,17.0,0.0,219.0,0.0,0.0,0.0,1.0,0.0,47.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,8,1,1,
101,34.0,0.0,33.0,0.0,229.0,0.0,0.0,0.0,3.0,0.0,57.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,8,2,1,
102,69.0,0.0,68.0,0.0,273.0,0.0,0.0,0.0,8.0,0.0,93.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,8,3,1,
103,20.0,0.0,19.0,0.0,209.0,0.0,0.0,0.0,1.0,0.0,38.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,9,1,1,
104,37.0,0.0,36.0,0.0,237.0,0.0,0.0,0.0,3.0,0.0,61.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,9,2,1,
105,73.0,0.0,72.0,0.0,295.0,0.0,0.0,0.0,8.0,0.0,120.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,9,3,1,
106,22.0,0.0,21.0,0.0,219.0,0.0,0.0,0.0,1.0,0.0,47.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,10,1,1,
107,40.0,0.0,39.0,0.0,249.0,0.0,0.0,0.0,3.0,0.0,75.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,10,2,1,
108,75.0,0.0,76.0,0.0,325.0,0.0,0.0,0.0,7.0,0.0,140.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,10,3,1,
109,24.0,0.0,23.0,0.0,220.0,0.0,0.0,0.0,1.0,0.0,54.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,11,1,1,
110,43.0,0.0,42.0,0.0,267.0,0.0,0.0,0.0,3.0,0.0,84.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,11,2,1,
111,79.0,0.0,80.0,0.0,319.0,0.0,0.0,0.0,7.0,0.0,130.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,11,3,1,
112,26.0,0.0,25.0,0.0,236.0,0.0,0.0,0.0,1.0,0.0,59.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,12,1,1,
113,46.0,0.0,45.0,0.0,276.0,0.0,0.0,0.0,3.0,0.0,100.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,12,2,1,
114,83.0,0.0,84.0,0.0,351.0,0.0,0.0,0.0,7.0,0.0,156.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,12,3,1,
115,28.0,0.0,27.0,0.0,229.0,0.0,0.0,0.0,1.0,0.0,49.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,13,1,1,
116,49.0,0.0,48.0,0.0,282.0,0.0,0.0,0.0,3.0,0.0,102.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,13,2,1,
117,100.0,0.0,102.0,0.0,381.0,0.0,0.0,0.0,11.0,0.0,194.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,13,3,1,
118,30.0,0.0,29.0,0.0,242.0,0.0,0.0,0.0,1.0,0.0,62.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,14,1,1,
119,52.0,0.0,51.0,0.0,278.0,0.0,0.0,0.0,3.0,0.0,100.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,14,2,1,
120,91.0,0.0,92.0,0.0,399.0,0.0,0.0,0.0,7.0,0.0,210.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,14,3,1,
121,32.0,0.0,31.0,0.0,252.0,0.0,0.0,0.0,1.0,0.0,77.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,15,1,1,
122,55.0,0.0,54.0,0.0,315.0,0.0,0.0,0.0,3.0,0.0,113.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,15,2,1,
123,97.0,0.0,96.0,0.0,383.0,0.0,0.0,0.0,8.0,0.0,199.0,False,new,experiments/results/AT_2_2/pathLabels/1.onnx,AT,15,3,1,
124,6.0,6.0,8.0,8.0,177.0,2.0,0.0,1.0,0.0,17.7,14.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,1,2,
125,7.0,6.0,10.0,8.0,181.0,2.0,0.0,1.0,0.0,17.7,14.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,2,2,
126,8.0,6.0,12.0,8.0,182.0,2.0,0.0,1.0,0.0,18.72,16.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,3,2,
127,9.0,6.0,14.0,8.0,181.0,2.0,0.0,1.0,0.0,19.2,15.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,4,2,
128,10.0,6.0,16.0,8.0,189.0,2.0,0.0,1.0,0.0,20.18,18.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,5,2,
129,11.0,6.0,18.0,8.0,188.0,2.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,6,2,
130,12.0,6.0,20.0,8.0,189.0,2.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,7,2,
131,13.0,6.0,22.0,8.0,194.0,2.0,0.0,1.0,0.0,19.7,22.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,8,2,
132,14.0,6.0,24.0,8.0,188.0,2.0,0.0,1.0,0.0,19.7,22.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,9,2,
133,15.0,6.0,26.0,8.0,201.0,2.0,0.0,1.0,0.0,20.18,24.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,10,2,
134,16.0,6.0,28.0,8.0,200.0,2.0,0.0,1.0,0.0,20.18,27.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,11,2,
135,17.0,6.0,30.0,8.0,199.0,2.0,0.0,1.0,0.0,20.69,26.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,12,2,
136,18.0,6.0,32.0,8.0,205.0,2.0,0.0,1.0,0.0,20.18,34.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,13,2,
137,19.0,6.0,34.0,8.0,196.0,2.0,0.0,1.0,0.0,20.69,27.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,14,2,
138,20.0,6.0,36.0,8.0,205.0,2.0,0.0,1.0,0.0,20.69,34.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,1,15,2,
139,6.0,0.0,5.0,0.0,188.0,0.0,0.0,0.0,1.0,0.0,14.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,1,2,
140,31.0,27.0,55.0,45.0,215.0,15.0,0.0,1.0,0.0,21.14,40.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,2,2,
141,43.0,27.0,83.0,45.0,237.0,26.0,0.0,1.0,0.0,22.66,55.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,3,2,
142,57.0,27.0,119.0,45.0,265.0,41.0,0.0,1.0,0.0,24.66,76.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,4,2,
143,73.0,30.0,163.0,48.0,304.0,61.0,0.0,1.0,0.0,28.18,111.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,5,2,
144,91.0,27.0,215.0,45.0,356.0,99.0,0.0,1.0,0.0,20.15,135.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,6,2,
145,111.0,33.0,275.0,51.0,377.0,112.0,0.0,1.0,0.0,29.27,127.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,7,2,
146,133.0,32.0,343.0,50.0,456.0,150.0,0.0,1.0,0.0,43.4,187.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,8,2,
147,157.0,31.0,419.0,49.0,500.0,198.0,0.0,1.0,0.0,63.44,204.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,9,2,
148,183.0,39.0,503.0,57.0,591.0,256.0,0.0,1.0,0.0,91.46,266.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,10,2,
149,211.0,43.0,595.0,61.0,744.0,269.0,0.0,1.0,0.0,127.62,320.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,11,2,
150,241.0,30.0,695.0,48.0,785.0,329.0,0.0,1.0,0.0,31.43,345.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,12,2,
151,273.0,38.0,803.0,56.0,925.0,409.0,0.0,1.0,0.0,86.56,402.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,13,2,
152,307.0,27.0,919.0,45.0,1109.0,489.0,0.0,1.0,0.0,41.13,510.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,14,2,
153,343.0,36.0,1043.0,54.0,1245.0,576.0,0.0,1.0,0.0,151.26,532.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,2,15,2,
154,8.0,0.0,7.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,15.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,1,2,
155,18.0,0.0,19.0,0.0,195.0,0.0,0.0,0.0,2.0,0.0,30.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,2,2,
156,219.0,146.0,473.0,258.0,535.0,211.0,0.0,1.0,0.0,62.33,258.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,3,2,
157,345.0,151.0,826.0,263.0,902.0,402.0,0.0,1.0,0.0,37.53,431.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,4,2,
158,513.0,158.0,1339.0,278.0,1581.0,685.0,0.0,1.0,0.0,42.08,802.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,5,2,
159,729.0,148.0,2050.0,260.0,2775.0,1113.0,0.0,1.0,0.0,186.66,1384.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,6,2,
160,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,3,7,2,
161,10.0,0.0,9.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,20.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,4,1,2,
162,19.0,0.0,18.0,0.0,201.0,0.0,0.0,0.0,2.0,0.0,38.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,4,2,2,
163,88.0,0.0,95.0,0.0,257.0,0.0,0.0,0.0,13.0,0.0,81.0,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,4,3,2,
164,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/2.onnx,AT,4,4,2,
