,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.03052544593811035,0,1e-05,20,0.1,17,True,1.3587021,0
1,77.58742260932922,50000,1e-05,20,0.1,17,True,-129.36343,1
2,152.4488878250122,100000,1e-05,20,0.1,17,True,-167.72748,2
3,225.92766523361206,150000,1e-05,20,0.1,17,True,-189.26196,3
4,299.7881534099579,200000,1e-05,20,0.1,17,True,-194.94403,4
5,373.269287109375,250000,1e-05,20,0.1,17,True,-195.73915,5
6,446.79169178009033,300000,1e-05,20,0.1,17,True,-185.91425,6
7,520.1112403869629,350000,1e-05,20,0.1,17,True,-191.95032,7
8,593.8364582061768,400000,1e-05,20,0.1,17,True,-194.95787,8
9,667.4314904212952,450000,1e-05,20,0.1,17,True,-196.13252,9
10,740.6759288311005,500000,1e-05,20,0.1,17,True,-183.53539,10
11,813.9086821079254,550000,1e-05,20,0.1,17,True,-198.18143,11
12,887.0909960269928,600000,1e-05,20,0.1,17,True,-201.00162,12
13,960.5123083591461,650000,1e-05,20,0.1,17,True,-196.58911,13
14,1033.7567644119263,700000,1e-05,20,0.1,17,True,-198.58528,14
15,1106.9801630973816,750000,1e-05,20,0.1,17,True,-202.66435,15
16,1180.2529907226562,800000,1e-05,20,0.1,17,True,-189.21698,16
17,1253.3680522441864,850000,1e-05,20,0.1,17,True,-191.85046,17
18,1326.7813205718994,900000,1e-05,20,0.1,17,True,-186.21553,18
19,1399.8395450115204,950000,1e-05,20,0.1,17,True,-162.89113,19
20,1473.4378163814545,1000000,1e-05,20,0.1,17,True,-171.67946,20
21,1547.1867654323578,1050000,1e-05,20,0.1,17,True,-172.14476,21
22,1620.7766435146332,1100000,1e-05,20,0.1,17,True,-146.37059,22
23,1694.0530889034271,1150000,1e-05,20,0.1,17,True,-189.2208,23
24,1767.3326036930084,1200000,1e-05,20,0.1,17,True,-174.297,24
25,1840.4329760074615,1250000,1e-05,20,0.1,17,True,-182.74094,25
26,1913.591912984848,1300000,1e-05,20,0.1,17,True,-184.178,26
27,1986.9419634342194,1350000,1e-05,20,0.1,17,True,-178.83301,27
28,2060.165495157242,1400000,1e-05,20,0.1,17,True,-168.85191,28
29,2133.840327978134,1450000,1e-05,20,0.1,17,True,-149.88574,29
30,2207.4264867305756,1500000,1e-05,20,0.1,17,True,-132.17958,30
31,2280.8583986759186,1550000,1e-05,20,0.1,17,True,-171.11105,31
32,2355.1455931663513,1600000,1e-05,20,0.1,17,True,-152.67703,32
33,2429.6694045066833,1650000,1e-05,20,0.1,17,True,-147.15016,33
34,2503.551069021225,1700000,1e-05,20,0.1,17,True,-152.22713,34
35,2577.8138768672943,1750000,1e-05,20,0.1,17,True,-148.08846,35
36,2652.2770771980286,1800000,1e-05,20,0.1,17,True,-139.87912,36
37,2726.7799344062805,1850000,1e-05,20,0.1,17,True,-151.36745,37
38,2800.8555703163147,1900000,1e-05,20,0.1,17,True,-149.86232,38
39,2874.9539079666138,1950000,1e-05,20,0.1,17,True,-135.9973,39
40,2949.0659675598145,2000000,1e-05,20,0.1,17,True,-137.0092,40
41,3023.1873109340668,2050000,1e-05,20,0.1,17,True,-149.7811,41
42,3097.501734495163,2100000,1e-05,20,0.1,17,True,-158.62569,42
43,3171.5563571453094,2150000,1e-05,20,0.1,17,True,-162.07182,43
