,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,144,97,340,170,322,91,0,1,72,22.98,46.0,new,experiments/results/TA_2_2/ra_feature2_2h/0.onnx,TA,2,2,0.03052544593811035,0,1e-05,20,0.1,17,True,0
1,136,56,258,77,362,91,0,1,0,23.94,87.0,new,experiments/results/TA_2_2/ra_feature2_2h/1.onnx,TA,2,2,77.58742260932922,50000,1e-05,20,0.1,17,True,1
2,144,81,340,134,333,113,0,1,66,24.9,64.0,new,experiments/results/TA_2_2/ra_feature2_2h/2.onnx,TA,2,2,152.4488878250122,100000,1e-05,20,0.1,17,True,2
3,144,83,269,139,356,116,0,1,4,31.94,64.0,new,experiments/results/TA_2_2/ra_feature2_2h/3.onnx,TA,2,2,225.92766523361206,150000,1e-05,20,0.1,17,True,3
4,83,45,128,56,290,40,0,1,1,28.66,45.0,new,experiments/results/TA_2_2/ra_feature2_2h/4.onnx,TA,2,2,299.7881534099579,200000,1e-05,20,0.1,17,True,4
5,144,58,256,81,300,112,0,1,4,26.95,72.0,new,experiments/results/TA_2_2/ra_feature2_2h/5.onnx,TA,2,2,373.269287109375,250000,1e-05,20,0.1,17,True,5
6,144,99,342,174,343,110,0,1,67,21.98,53.0,new,experiments/results/TA_2_2/ra_feature2_2h/6.onnx,TA,2,2,446.79169178009033,300000,1e-05,20,0.1,17,True,6
7,135,96,261,164,357,69,0,1,0,26.04,91.0,new,experiments/results/TA_2_2/ra_feature2_2h/7.onnx,TA,2,2,520.1112403869629,350000,1e-05,20,0.1,17,True,7
8,134,45,199,56,300,23,0,1,4,17.93,85.0,new,experiments/results/TA_2_2/ra_feature2_2h/8.onnx,TA,2,2,593.8364582061768,400000,1e-05,20,0.1,17,True,8
9,144,101,338,177,311,13,0,1,53,20.93,73.0,new,experiments/results/TA_2_2/ra_feature2_2h/9.onnx,TA,2,2,667.4314904212952,450000,1e-05,20,0.1,17,True,9
10,144,99,340,174,337,121,0,1,62,25.93,57.0,new,experiments/results/TA_2_2/ra_feature2_2h/10.onnx,TA,2,2,740.6759288311005,500000,1e-05,20,0.1,17,True,10
11,144,101,333,177,355,7,0,1,64,15.9,89.0,new,experiments/results/TA_2_2/ra_feature2_2h/11.onnx,TA,2,2,813.9086821079254,550000,1e-05,20,0.1,17,True,11
12,144,59,277,78,374,12,0,1,24,21.93,126.0,new,experiments/results/TA_2_2/ra_feature2_2h/12.onnx,TA,2,2,887.0909960269928,600000,1e-05,20,0.1,17,True,12
13,144,99,337,174,304,8,0,1,57,16.95,82.0,new,experiments/results/TA_2_2/ra_feature2_2h/13.onnx,TA,2,2,960.5123083591461,650000,1e-05,20,0.1,17,True,13
14,144,95,337,162,333,116,0,1,63,24.95,58.0,new,experiments/results/TA_2_2/ra_feature2_2h/14.onnx,TA,2,2,1033.7567644119263,700000,1e-05,20,0.1,17,True,14
15,144,83,324,134,325,12,0,1,55,22.94,85.0,new,experiments/results/TA_2_2/ra_feature2_2h/15.onnx,TA,2,2,1106.9801630973816,750000,1e-05,20,0.1,17,True,15
16,144,64,316,94,386,95,0,1,61,25.95,81.0,new,experiments/results/TA_2_2/ra_feature2_2h/16.onnx,TA,2,2,1180.2529907226562,800000,1e-05,20,0.1,17,True,16
17,126,48,256,61,270,73,0,1,45,16.95,49.0,new,experiments/results/TA_2_2/ra_feature2_2h/17.onnx,TA,2,2,1253.3680522441864,850000,1e-05,20,0.1,17,True,17
18,144,74,318,114,356,13,0,1,56,19.95,90.0,new,experiments/results/TA_2_2/ra_feature2_2h/18.onnx,TA,2,2,1326.7813205718994,900000,1e-05,20,0.1,17,True,18
19,144,70,327,106,356,104,0,1,63,22.95,66.0,new,experiments/results/TA_2_2/ra_feature2_2h/19.onnx,TA,2,2,1399.8395450115204,950000,1e-05,20,0.1,17,True,19
20,110,65,230,95,326,64,0,1,46,11.98,51.0,new,experiments/results/TA_2_2/ra_feature2_2h/20.onnx,TA,2,2,1473.4378163814545,1000000,1e-05,20,0.1,17,True,20
21,114,48,216,61,287,49,0,1,44,13.95,37.0,new,experiments/results/TA_2_2/ra_feature2_2h/21.onnx,TA,2,2,1547.1867654323578,1050000,1e-05,20,0.1,17,True,21
22,63,45,84,56,263,16,0,1,0,23.62,34.0,new,experiments/results/TA_2_2/ra_feature2_2h/22.onnx,TA,2,2,1620.7766435146332,1100000,1e-05,20,0.1,17,True,22
23,144,58,281,80,340,12,0,1,46,17.96,62.0,new,experiments/results/TA_2_2/ra_feature2_2h/23.onnx,TA,2,2,1694.0530889034271,1150000,1e-05,20,0.1,17,True,23
24,144,83,332,134,293,115,0,1,63,22.97,48.0,new,experiments/results/TA_2_2/ra_feature2_2h/24.onnx,TA,2,2,1767.3326036930084,1200000,1e-05,20,0.1,17,True,24
25,144,80,320,126,350,12,0,1,55,22.97,105.0,new,experiments/results/TA_2_2/ra_feature2_2h/25.onnx,TA,2,2,1840.4329760074615,1250000,1e-05,20,0.1,17,True,25
26,144,49,223,62,359,30,0,1,5,18.97,94.0,new,experiments/results/TA_2_2/ra_feature2_2h/26.onnx,TA,2,2,1913.591912984848,1300000,1e-05,20,0.1,17,True,26
27,143,57,239,77,314,11,0,1,17,19.0,76.0,new,experiments/results/TA_2_2/ra_feature2_2h/27.onnx,TA,2,2,1986.9419634342194,1350000,1e-05,20,0.1,17,True,27
28,144,71,287,105,327,88,0,1,28,21.96,48.0,new,experiments/results/TA_2_2/ra_feature2_2h/28.onnx,TA,2,2,2060.165495157242,1400000,1e-05,20,0.1,17,True,28
29,117,48,196,61,302,56,0,1,3,14.96,51.0,new,experiments/results/TA_2_2/ra_feature2_2h/29.onnx,TA,2,2,2133.840327978134,1450000,1e-05,20,0.1,17,True,29
30,113,47,184,59,306,1,0,1,26,11.94,67.0,new,experiments/results/TA_2_2/ra_feature2_2h/30.onnx,TA,2,2,2207.4264867305756,1500000,1e-05,20,0.1,17,True,30
31,127,77,287,125,353,89,0,1,52,20.92,67.0,new,experiments/results/TA_2_2/ra_feature2_2h/31.onnx,TA,2,2,2280.8583986759186,1550000,1e-05,20,0.1,17,True,31
32,134,93,255,161,310,89,0,1,2,21.95,70.0,new,experiments/results/TA_2_2/ra_feature2_2h/32.onnx,TA,2,2,2355.1455931663513,1600000,1e-05,20,0.1,17,True,32
33,140,55,269,73,339,1,0,1,57,17.96,74.0,new,experiments/results/TA_2_2/ra_feature2_2h/33.onnx,TA,2,2,2429.6694045066833,1650000,1e-05,20,0.1,17,True,33
34,144,66,260,97,391,80,0,1,23,24.94,96.0,new,experiments/results/TA_2_2/ra_feature2_2h/34.onnx,TA,2,2,2503.551069021225,1700000,1e-05,20,0.1,17,True,34
35,129,58,265,80,344,70,0,1,50,16.94,47.0,new,experiments/results/TA_2_2/ra_feature2_2h/35.onnx,TA,2,2,2577.8138768672943,1750000,1e-05,20,0.1,17,True,35
36,117,59,240,83,356,70,0,1,48,20.95,73.0,new,experiments/results/TA_2_2/ra_feature2_2h/36.onnx,TA,2,2,2652.2770771980286,1800000,1e-05,20,0.1,17,True,36
37,113,74,239,112,340,68,0,1,51,17.03,51.0,new,experiments/results/TA_2_2/ra_feature2_2h/37.onnx,TA,2,2,2726.7799344062805,1850000,1e-05,20,0.1,17,True,37
38,144,71,318,106,351,13,0,1,57,19.95,86.0,new,experiments/results/TA_2_2/ra_feature2_2h/38.onnx,TA,2,2,2800.8555703163147,1900000,1e-05,20,0.1,17,True,38
39,143,84,314,134,377,98,0,1,59,23.92,81.0,new,experiments/results/TA_2_2/ra_feature2_2h/39.onnx,TA,2,2,2874.9539079666138,1950000,1e-05,20,0.1,17,True,39
40,128,63,225,86,328,19,0,1,20,17.92,88.0,new,experiments/results/TA_2_2/ra_feature2_2h/40.onnx,TA,2,2,2949.0659675598145,2000000,1e-05,20,0.1,17,True,40
41,115,60,184,86,284,60,0,1,3,14.95,43.0,new,experiments/results/TA_2_2/ra_feature2_2h/41.onnx,TA,2,2,3023.1873109340668,2050000,1e-05,20,0.1,17,True,41
42,140,92,288,154,319,33,0,1,36,22.93,71.0,new,experiments/results/TA_2_2/ra_feature2_2h/42.onnx,TA,2,2,3097.501734495163,2100000,1e-05,20,0.1,17,True,42
43,144,63,287,91,305,66,0,1,67,19.95,41.0,new,experiments/results/TA_2_2/ra_feature2_2h/43.onnx,TA,2,2,3171.5563571453094,2150000,1e-05,20,0.1,17,True,43
44,144,84,319,135,312,103,0,1,61,23.95,51.0,new,experiments/results/TA_2_2/ra_feature2_2h/44.onnx,TA,2,2,3245.6602153778076,2200000,1e-05,20,0.1,17,True,44
45,141,66,251,94,340,101,0,1,1,25.92,72.0,new,experiments/results/TA_2_2/ra_feature2_2h/45.onnx,TA,2,2,3319.8687584400177,2250000,1e-05,20,0.1,17,True,45
46,142,48,276,61,353,1,0,1,59,14.96,80.0,new,experiments/results/TA_2_2/ra_feature2_2h/46.onnx,TA,2,2,3394.0177054405212,2300000,1e-05,20,0.1,17,True,46
47,123,68,209,100,354,70,0,1,0,17.92,84.0,new,experiments/results/TA_2_2/ra_feature2_2h/47.onnx,TA,2,2,3468.235388994217,2350000,1e-05,20,0.1,17,True,47
48,144,48,307,61,286,84,0,1,80,19.95,35.0,new,experiments/results/TA_2_2/ra_feature2_2h/48.onnx,TA,2,2,3542.7273273468018,2400000,1e-05,20,0.1,17,True,48
49,138,66,239,101,320,85,0,1,4,20.01,55.0,new,experiments/results/TA_2_2/ra_feature2_2h/49.onnx,TA,2,2,3616.680396795273,2450000,1e-05,20,0.1,17,True,49
