,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,178.0,2.0,0.0,1.0,0.0,17.2,11.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,163.0,2.0,0.0,1.0,0.0,17.23,13.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,185.0,2.0,0.0,1.0,0.0,17.7,13.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,172.0,2.0,0.0,1.0,0.0,18.72,24.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,180.0,2.0,0.0,1.0,0.0,19.7,26.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,197.0,2.0,0.0,1.0,0.0,20.18,25.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,191.0,2.0,0.0,1.0,0.0,20.18,37.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,228.0,2.0,0.0,1.0,0.0,20.18,41.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,207.0,2.0,0.0,1.0,0.0,21.2,44.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,205.0,2.0,0.0,1.0,0.0,21.17,50.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,246.0,2.0,0.0,1.0,0.0,21.68,51.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,242.0,2.0,0.0,1.0,0.0,21.68,64.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,226.0,2.0,0.0,1.0,0.0,22.66,69.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,245.0,2.0,0.0,1.0,0.0,22.66,68.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,14,0
14,20.0,6.0,36.0,8.0,240.0,2.0,0.0,1.0,0.0,22.66,80.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,1,15,0
15,16.0,0.0,22.0,0.0,215.0,4.0,0.0,0.0,1.0,0.0,35.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,1,0
16,36.0,25.0,62.0,39.0,224.0,16.0,0.0,1.0,9.0,22.18,60.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,2,0
17,50.0,26.0,96.0,40.0,296.0,26.0,0.0,1.0,13.0,24.66,80.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,3,0
18,64.0,24.0,129.0,34.0,302.0,23.0,0.0,1.0,16.0,26.66,130.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,4,0
19,83.0,25.0,181.0,35.0,327.0,42.0,0.0,1.0,20.0,16.31,141.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,5,0
20,103.0,24.0,238.0,34.0,405.0,52.0,0.0,1.0,24.0,23.41,204.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,6,0
21,75.0,32.0,154.0,47.0,382.0,22.0,0.0,1.0,4.0,17.48,202.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,7,0
22,149.0,24.0,376.0,34.0,540.0,65.0,0.0,1.0,32.0,41.54,322.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,8,0
23,173.0,30.0,451.0,40.0,677.0,112.0,0.0,1.0,36.0,59.62,381.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,9,0
24,203.0,31.0,546.0,41.0,745.0,61.0,0.0,1.0,40.0,70.66,480.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,10,0
25,148.0,31.0,378.0,44.0,691.0,11.0,0.0,1.0,21.0,43.73,457.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,11,0
26,266.0,27.0,762.0,41.0,1047.0,48.0,0.0,1.0,49.0,110.85,713.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,12,0
27,300.0,35.0,876.0,49.0,1184.0,54.0,0.0,1.0,53.0,141.9,777.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,13,0
28,335.0,37.0,995.0,51.0,1549.0,305.0,0.0,1.0,57.0,132.48,968.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,14,0
29,373.0,54.0,1125.0,76.0,1614.0,186.0,0.0,1.0,61.0,150.93,1043.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,2,15,0
30,30.0,0.0,47.0,0.0,238.0,12.0,0.0,0.0,1.0,0.0,83.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,1,0
31,133.0,0.0,216.0,0.0,358.0,51.0,0.0,0.0,49.0,0.0,179.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,2,0
32,308.0,129.0,601.0,214.0,798.0,201.0,0.0,1.0,157.0,83.39,452.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,3,0
33,436.0,117.0,958.0,201.0,1279.0,393.0,0.0,1.0,210.0,62.77,628.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,4,0
34,732.0,156.0,1836.0,273.0,2385.0,827.0,0.0,1.0,392.0,131.69,1036.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,5,0
35,945.0,122.0,2381.0,225.0,3137.0,1135.0,0.0,1.0,467.0,178.82,1233.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,6,0
36,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,3,7,0
37,39.0,0.0,66.0,0.0,250.0,17.0,0.0,0.0,1.0,0.0,91.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,4,1,0
38,374.0,0.0,656.0,0.0,869.0,230.0,0.0,0.0,108.0,0.0,530.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,4,2,0
39,1382.0,0.0,2894.0,0.0,4188.0,1126.0,0.0,0.0,761.0,0.0,1524.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,4,3,0
40,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,4,4,0
41,70.0,0.0,131.0,0.0,312.0,50.0,0.0,0.0,1.0,0.0,142.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,5,1,0
42,1636.0,0.0,3182.0,0.0,4250.0,1282.0,0.0,0.0,602.0,0.0,1735.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,5,2,0
43,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,5,3,0
44,1002.0,0.0,2082.0,0.0,2161.0,973.0,0.0,0.0,1.0,0.0,1251.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,6,1,0
45,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,6,2,0
46,1784.0,0.0,3775.0,0.0,4597.0,1916.0,0.0,0.0,1.0,0.0,2357.0,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,7,1,0
47,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/0.onnx,AT,8,1,0
48,6.0,6.0,8.0,8.0,163.0,2.0,0.0,1.0,0.0,17.2,13.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,1,1
49,7.0,7.0,9.0,9.0,193.0,2.0,0.0,1.0,0.0,17.23,15.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,2,1
50,8.0,8.0,10.0,10.0,185.0,2.0,0.0,1.0,0.0,18.72,16.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,3,1
51,9.0,9.0,11.0,11.0,183.0,2.0,0.0,1.0,0.0,19.7,27.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,4,1
52,10.0,10.0,12.0,12.0,196.0,2.0,0.0,1.0,0.0,19.7,27.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,5,1
53,11.0,11.0,13.0,13.0,188.0,2.0,0.0,1.0,0.0,19.7,28.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,6,1
54,12.0,12.0,14.0,14.0,202.0,2.0,0.0,1.0,0.0,20.69,28.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,7,1
55,13.0,13.0,15.0,15.0,193.0,2.0,0.0,1.0,0.0,20.18,38.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,8,1
56,14.0,14.0,16.0,16.0,214.0,2.0,0.0,1.0,0.0,20.66,43.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,9,1
57,15.0,15.0,17.0,17.0,220.0,2.0,0.0,1.0,0.0,20.69,45.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,10,1
58,16.0,16.0,18.0,18.0,216.0,2.0,0.0,1.0,0.0,21.65,44.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,11,1
59,17.0,17.0,19.0,19.0,212.0,2.0,0.0,1.0,0.0,21.65,58.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,12,1
60,18.0,18.0,20.0,20.0,216.0,2.0,0.0,1.0,0.0,22.18,55.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,13,1
61,19.0,19.0,21.0,21.0,248.0,2.0,0.0,1.0,0.0,22.66,70.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,14,1
62,20.0,20.0,22.0,22.0,264.0,2.0,0.0,1.0,0.0,23.14,78.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,1,15,1
63,24.0,0.0,38.0,0.0,229.0,11.0,0.0,0.0,3.0,0.0,67.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,1,1
64,33.0,27.0,54.0,43.0,238.0,17.0,0.0,1.0,2.0,22.18,54.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,2,1
65,42.0,33.0,75.0,52.0,243.0,30.0,0.0,1.0,1.0,23.62,85.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,3,1
66,65.0,51.0,129.0,85.0,325.0,30.0,0.0,1.0,8.0,26.66,126.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,4,1
67,71.0,45.0,139.0,69.0,304.0,40.0,0.0,1.0,2.0,29.14,138.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,5,1
68,83.0,51.0,169.0,83.0,372.0,63.0,0.0,1.0,2.0,20.38,181.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,6,1
69,125.0,76.0,296.0,124.0,540.0,112.0,0.0,1.0,14.0,37.44,295.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,7,1
70,128.0,63.0,265.0,90.0,441.0,107.0,0.0,1.0,1.0,36.51,242.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,8,1
71,149.0,62.0,294.0,89.0,546.0,99.0,0.0,1.0,2.0,42.6,332.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,9,1
72,163.0,81.0,306.0,122.0,562.0,59.0,0.0,1.0,2.0,44.68,352.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,10,1
73,145.0,61.0,253.0,85.0,596.0,68.0,0.0,1.0,2.0,42.77,363.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,11,1
74,204.0,84.0,459.0,127.0,917.0,195.0,0.0,1.0,1.0,94.84,614.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,12,1
75,261.0,131.0,601.0,196.0,1178.0,264.0,0.0,1.0,2.0,21.29,751.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,13,1
76,227.0,71.0,531.0,115.0,1053.0,233.0,0.0,1.0,2.0,134.01,678.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,14,1
77,297.0,91.0,612.0,129.0,1163.0,239.0,0.0,1.0,1.0,21.55,821.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,2,15,1
78,56.0,0.0,87.0,0.0,274.0,24.0,0.0,0.0,5.0,0.0,82.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,1,1
79,189.0,0.0,324.0,0.0,458.0,115.0,0.0,0.0,61.0,0.0,211.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,2,1
80,327.0,139.0,622.0,259.0,868.0,226.0,0.0,1.0,108.0,92.36,460.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,3,1
81,513.0,135.0,1074.0,249.0,1510.0,428.0,0.0,1.0,168.0,101.9,752.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,4,1
82,703.0,260.0,1653.0,482.0,1966.0,714.0,0.0,1.0,190.0,107.07,860.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,5,1
83,1047.0,169.0,2594.0,306.0,3542.0,1159.0,0.0,1.0,320.0,140.95,1525.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,6,1
84,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,3,7,1
85,184.0,0.0,313.0,0.0,455.0,90.0,0.0,0.0,19.0,0.0,225.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,4,1,1
86,689.0,0.0,1230.0,0.0,1658.0,409.0,0.0,0.0,218.0,0.0,864.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,4,2,1
87,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,4,3,1
88,579.0,0.0,1062.0,0.0,1146.0,367.0,0.0,0.0,66.0,0.0,698.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,5,1,1
89,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,5,2,1
90,1674.0,0.0,3170.0,0.0,3452.0,1179.0,0.0,0.0,187.0,0.0,1897.0,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,6,1,1
91,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_RR10k_N/1.onnx,AT,7,1,1
92,6.0,6.0,8.0,8.0,181.0,2.0,0.0,1.0,0.0,17.2,13.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,1,2
93,7.0,7.0,9.0,9.0,165.0,2.0,0.0,1.0,0.0,17.7,18.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,2,2
94,8.0,6.0,10.0,8.0,168.0,2.0,0.0,1.0,0.0,18.72,18.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,3,2
95,9.0,7.0,11.0,9.0,194.0,2.0,0.0,1.0,0.0,19.2,26.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,4,2
96,10.0,8.0,12.0,10.0,177.0,2.0,0.0,1.0,0.0,19.7,27.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,5,2
97,11.0,9.0,13.0,11.0,224.0,2.0,0.0,1.0,0.0,19.7,33.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,6,2
98,12.0,10.0,14.0,12.0,188.0,2.0,0.0,1.0,0.0,20.69,34.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,7,2
99,13.0,9.0,15.0,11.0,220.0,2.0,0.0,1.0,0.0,20.18,36.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,8,2
100,14.0,10.0,16.0,12.0,226.0,2.0,0.0,1.0,0.0,20.69,41.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,9,2
101,15.0,11.0,17.0,13.0,222.0,2.0,0.0,1.0,0.0,20.69,44.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,10,2
102,16.0,10.0,18.0,12.0,201.0,2.0,0.0,1.0,0.0,21.68,47.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,11,2
103,17.0,11.0,19.0,13.0,233.0,2.0,0.0,1.0,0.0,21.68,60.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,12,2
104,18.0,12.0,20.0,14.0,213.0,2.0,0.0,1.0,0.0,22.18,60.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,13,2
105,19.0,13.0,21.0,15.0,219.0,2.0,0.0,1.0,0.0,22.66,63.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,14,2
106,20.0,12.0,22.0,14.0,256.0,2.0,0.0,1.0,0.0,22.66,72.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,1,15,2
107,21.0,0.0,28.0,0.0,212.0,6.0,0.0,0.0,2.0,0.0,30.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,2,1,2
108,37.0,22.0,63.0,36.0,260.0,20.0,0.0,1.0,7.0,22.66,78.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,2,2,2
109,50.0,27.0,87.0,45.0,244.0,23.0,0.0,1.0,8.0,24.18,84.0,new,experiments/results/AT_2_2/5mill_RR10k_N/2.onnx,AT,2,3,2
