,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,31,21,40,26,271,7,0,1,2,19.68,76.0,false,False,new,experiments/results/CM_2_2/testSampleName/0.onnx,CM,1,1,0.14760147601476015,0
1,85,0,101,0,285,2,4,0,6,0.0,97.0,true,False,new,experiments/results/CM_2_2/testSampleName/0.onnx,CM,1,2,0.3543859649122807,0
2,87,0,101,0,281,0,1,0,4,0.0,97.0,true,False,new,experiments/results/CM_2_2/testSampleName/0.onnx,CM,2,1,0.3594306049822064,0
3,31,21,40,26,213,7,0,1,2,20.66,33.0,false,False,new,experiments/results/CM_2_2/testSampleName/1.onnx,CM,1,1,0.18779342723004694,1
4,85,0,101,0,269,2,4,0,6,0.0,75.0,true,False,new,experiments/results/CM_2_2/testSampleName/1.onnx,CM,1,2,0.3754646840148699,1
5,86,0,101,0,286,0,1,0,4,0.0,97.0,true,False,new,experiments/results/CM_2_2/testSampleName/1.onnx,CM,2,1,0.3531468531468531,1
6,31,21,40,26,212,7,0,1,2,20.66,31.0,false,False,new,experiments/results/CM_2_2/testSampleName/2.onnx,CM,1,1,0.18867924528301888,2
7,85,0,101,0,302,2,4,0,6,0.0,87.0,true,False,new,experiments/results/CM_2_2/testSampleName/2.onnx,CM,1,2,0.3344370860927152,2
8,87,0,101,0,314,0,1,0,2,0.0,134.0,true,False,new,experiments/results/CM_2_2/testSampleName/2.onnx,CM,2,1,0.321656050955414,2
9,31,21,40,26,237,7,0,1,2,20.66,51.0,false,False,new,experiments/results/CM_2_2/testSampleName/3.onnx,CM,1,1,0.16877637130801687,3
10,85,0,101,0,319,2,4,0,6,0.0,107.0,true,False,new,experiments/results/CM_2_2/testSampleName/3.onnx,CM,1,2,0.3166144200626959,3
11,87,0,101,0,367,0,1,0,2,0.0,178.0,true,False,new,experiments/results/CM_2_2/testSampleName/3.onnx,CM,2,1,0.27520435967302453,3
12,31,21,40,26,254,7,0,1,2,20.66,55.0,false,False,new,experiments/results/CM_2_2/testSampleName/4.onnx,CM,1,1,0.15748031496062992,4
13,85,0,101,0,273,2,4,0,6,0.0,72.0,true,False,new,experiments/results/CM_2_2/testSampleName/4.onnx,CM,1,2,0.36996336996337,4
14,87,0,101,0,278,0,1,0,2,0.0,79.0,true,False,new,experiments/results/CM_2_2/testSampleName/4.onnx,CM,2,1,0.36330935251798563,4
15,31,17,39,21,251,7,0,1,2,20.66,63.0,false,False,new,experiments/results/CM_2_2/testSampleName/5.onnx,CM,1,1,0.1553784860557769,5
16,85,0,101,0,271,4,3,0,6,0.0,86.0,true,False,new,experiments/results/CM_2_2/testSampleName/5.onnx,CM,1,2,0.3726937269372694,5
17,87,0,101,0,300,0,1,0,2,0.0,105.0,true,False,new,experiments/results/CM_2_2/testSampleName/5.onnx,CM,2,1,0.33666666666666667,5
18,31,17,39,21,324,7,0,1,2,19.7,89.0,false,False,new,experiments/results/CM_2_2/testSampleName/6.onnx,CM,1,1,0.12037037037037036,6
19,85,0,101,0,332,4,3,0,6,0.0,125.0,true,False,new,experiments/results/CM_2_2/testSampleName/6.onnx,CM,1,2,0.3042168674698795,6
20,87,0,101,0,296,0,1,0,2,0.0,109.0,true,False,new,experiments/results/CM_2_2/testSampleName/6.onnx,CM,2,1,0.34121621621621623,6
21,31,17,39,21,235,7,0,1,2,20.66,39.0,false,False,new,experiments/results/CM_2_2/testSampleName/7.onnx,CM,1,1,0.16595744680851063,7
22,85,0,101,0,288,4,3,0,6,0.0,90.0,true,False,new,experiments/results/CM_2_2/testSampleName/7.onnx,CM,1,2,0.3506944444444444,7
23,87,0,101,0,299,0,1,0,2,0.0,100.0,true,False,new,experiments/results/CM_2_2/testSampleName/7.onnx,CM,2,1,0.3377926421404682,7
24,31,17,39,21,258,7,0,1,2,20.66,63.0,false,False,new,experiments/results/CM_2_2/testSampleName/8.onnx,CM,1,1,0.1511627906976744,8
25,85,0,101,0,303,4,3,0,6,0.0,108.0,true,False,new,experiments/results/CM_2_2/testSampleName/8.onnx,CM,1,2,0.3333333333333333,8
26,87,0,101,0,313,0,1,0,2,0.0,129.0,true,False,new,experiments/results/CM_2_2/testSampleName/8.onnx,CM,2,1,0.3226837060702875,8
27,31,17,39,21,243,7,0,1,2,20.66,40.0,false,False,new,experiments/results/CM_2_2/testSampleName/9.onnx,CM,1,1,0.16049382716049382,9
28,85,0,101,0,335,4,3,0,6,0.0,110.0,true,False,new,experiments/results/CM_2_2/testSampleName/9.onnx,CM,1,2,0.30149253731343284,9
29,87,0,101,0,273,0,1,0,2,0.0,77.0,true,False,new,experiments/results/CM_2_2/testSampleName/9.onnx,CM,2,1,0.36996336996337,9
30,31,21,39,26,250,7,0,1,2,20.66,53.0,false,False,new,experiments/results/CM_2_2/testSampleName/10.onnx,CM,1,1,0.156,10
31,84,0,101,0,338,6,3,0,5,0.0,148.0,true,False,new,experiments/results/CM_2_2/testSampleName/10.onnx,CM,1,2,0.2988165680473373,10
32,87,0,101,0,304,0,1,0,2,0.0,128.0,true,False,new,experiments/results/CM_2_2/testSampleName/10.onnx,CM,2,1,0.33223684210526316,10
33,31,21,39,26,226,7,0,1,2,20.66,42.0,false,False,new,experiments/results/CM_2_2/testSampleName/11.onnx,CM,1,1,0.17256637168141592,11
34,84,0,101,0,346,6,3,0,5,0.0,103.0,true,False,new,experiments/results/CM_2_2/testSampleName/11.onnx,CM,1,2,0.29190751445086704,11
35,87,0,101,0,284,0,1,0,2,0.0,93.0,true,False,new,experiments/results/CM_2_2/testSampleName/11.onnx,CM,2,1,0.35563380281690143,11
