,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,37,22,79,39,177,6,0,1,0,17.62,22.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/0.onnx,BW,2,2,0.0034224987030029297,0,1e-05,20,0.1,15,True,0
1,19,15,26,20,133,1,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/1.onnx,BW,2,2,60.98566198348999,50000,1e-05,20,0.1,15,True,1
2,16,15,21,20,132,4,0,1,0,16.18,7.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/2.onnx,BW,2,2,122.4444785118103,100000,1e-05,20,0.1,15,True,2
3,16,15,21,20,153,4,0,1,0,16.18,6.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/3.onnx,BW,2,2,185.33795046806335,150000,1e-05,20,0.1,15,True,3
4,19,15,26,20,154,1,0,1,0,16.66,9.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/4.onnx,BW,2,2,247.29630756378174,200000,1e-05,20,0.1,15,True,4
5,20,15,27,20,154,7,0,1,0,16.66,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/5.onnx,BW,2,2,308.7452485561371,250000,1e-05,20,0.1,15,True,5
6,21,15,28,20,137,5,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/6.onnx,BW,2,2,371.24489092826843,300000,1e-05,20,0.1,15,True,6
7,22,15,29,20,160,7,0,1,0,16.66,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/7.onnx,BW,2,2,432.82917308807373,350000,1e-05,20,0.1,15,True,7
8,21,15,27,20,176,6,0,1,0,16.66,16.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/8.onnx,BW,2,2,494.1775047779083,400000,1e-05,20,0.1,15,True,8
9,21,15,27,20,140,6,0,1,0,16.66,6.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/9.onnx,BW,2,2,557.2263078689575,450000,1e-05,20,0.1,15,True,9
10,21,15,27,20,146,6,0,1,0,16.66,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/10.onnx,BW,2,2,618.9697859287262,500000,1e-05,20,0.1,15,True,10
11,22,15,33,20,134,8,0,1,0,16.66,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/11.onnx,BW,2,2,680.9075193405151,550000,1e-05,20,0.1,15,True,11
12,20,15,26,20,156,6,0,2,0,16.66,7.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/12.onnx,BW,2,2,743.0325219631195,600000,1e-05,20,0.1,15,True,12
13,20,15,27,20,136,5,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/13.onnx,BW,2,2,804.4501688480377,650000,1e-05,20,0.1,15,True,13
14,30,15,48,20,145,13,0,2,0,17.14,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/14.onnx,BW,2,2,866.8058989048004,700000,1e-05,20,0.1,15,True,14
15,30,15,48,20,176,17,0,2,0,17.14,18.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/15.onnx,BW,2,2,928.7577545642853,750000,1e-05,20,0.1,15,True,15
16,30,15,46,20,144,15,0,2,0,17.14,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/16.onnx,BW,2,2,989.9386401176453,800000,1e-05,20,0.1,15,True,16
17,33,23,57,32,164,20,0,1,0,17.62,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/17.onnx,BW,2,2,1051.4137876033783,850000,1e-05,20,0.1,15,True,17
18,19,15,26,20,153,6,0,1,0,16.66,8.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/18.onnx,BW,2,2,1113.909337759018,900000,1e-05,20,0.1,15,True,18
19,33,15,53,20,169,15,0,1,0,17.62,15.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/19.onnx,BW,2,2,1175.2428984642029,950000,1e-05,20,0.1,15,True,19
20,28,15,42,20,169,13,0,2,0,17.14,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/20.onnx,BW,2,2,1236.5539865493774,1000000,1e-05,20,0.1,15,True,20
21,34,15,56,20,171,14,0,2,0,17.62,16.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/21.onnx,BW,2,2,1298.483514547348,1050000,1e-05,20,0.1,15,True,21
22,19,15,25,20,158,6,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/22.onnx,BW,2,2,1359.793562412262,1100000,1e-05,20,0.1,15,True,22
23,22,15,31,20,160,8,0,1,0,16.66,7.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/23.onnx,BW,2,2,1421.9267802238464,1150000,1e-05,20,0.1,15,True,23
24,31,19,58,30,148,23,0,1,0,17.62,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/24.onnx,BW,2,2,1483.4105727672577,1200000,1e-05,20,0.1,15,True,24
25,25,15,39,20,149,13,0,1,0,16.66,8.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/25.onnx,BW,2,2,1544.3854849338531,1250000,1e-05,20,0.1,15,True,25
26,24,15,35,20,163,9,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/26.onnx,BW,2,2,1606.151911497116,1300000,1e-05,20,0.1,15,True,26
27,19,15,25,20,141,6,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/27.onnx,BW,2,2,1668.4194946289062,1350000,1e-05,20,0.1,15,True,27
28,28,15,49,20,165,19,0,1,0,17.14,18.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/28.onnx,BW,2,2,1729.522534608841,1400000,1e-05,20,0.1,15,True,28
29,24,15,32,20,173,7,0,2,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/29.onnx,BW,2,2,1790.5905108451843,1450000,1e-05,20,0.1,15,True,29
30,27,15,41,20,157,14,0,2,0,17.14,17.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/30.onnx,BW,2,2,1851.8474559783936,1500000,1e-05,20,0.1,15,True,30
31,23,15,31,20,162,7,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/31.onnx,BW,2,2,1913.4313950538635,1550000,1e-05,20,0.1,15,True,31
32,19,15,25,20,169,6,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/32.onnx,BW,2,2,1974.6653850078583,1600000,1e-05,20,0.1,15,True,32
33,19,15,25,20,139,6,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/33.onnx,BW,2,2,2036.1380758285522,1650000,1e-05,20,0.1,15,True,33
34,26,15,42,20,161,15,0,1,0,17.14,14.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/34.onnx,BW,2,2,2097.322112083435,1700000,1e-05,20,0.1,15,True,34
35,33,15,55,20,146,19,0,1,0,17.62,19.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/35.onnx,BW,2,2,2162.0890278816223,1750000,1e-05,20,0.1,15,True,35
36,22,15,31,20,139,7,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/36.onnx,BW,2,2,2222.9904878139496,1800000,1e-05,20,0.1,15,True,36
37,27,15,43,20,150,15,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/37.onnx,BW,2,2,2283.94513630867,1850000,1e-05,20,0.1,15,True,37
38,19,15,29,20,139,9,0,1,0,16.66,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/38.onnx,BW,2,2,2346.2253324985504,1900000,1e-05,20,0.1,15,True,38
39,32,15,55,20,164,21,0,1,0,17.14,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/39.onnx,BW,2,2,2407.715650320053,1950000,1e-05,20,0.1,15,True,39
40,21,15,32,20,139,10,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/40.onnx,BW,2,2,2468.5041093826294,2000000,1e-05,20,0.1,15,True,40
41,21,15,31,20,158,8,0,1,0,16.66,8.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/41.onnx,BW,2,2,2528.9263586997986,2050000,1e-05,20,0.1,15,True,41
42,24,15,37,20,157,11,0,2,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/42.onnx,BW,2,2,2590.977399110794,2100000,1e-05,20,0.1,15,True,42
43,19,15,25,20,141,6,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/43.onnx,BW,2,2,2652.24302816391,2150000,1e-05,20,0.1,15,True,43
44,21,15,28,20,157,7,0,2,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/44.onnx,BW,2,2,2713.3537015914917,2200000,1e-05,20,0.1,15,True,44
45,19,15,25,20,156,6,0,2,0,16.66,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/45.onnx,BW,2,2,2918.7177641391754,2250000,1e-05,20,0.1,15,True,45
46,20,15,26,20,140,6,0,2,0,16.66,6.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/46.onnx,BW,2,2,3205.541081428528,2300000,1e-05,20,0.1,15,True,46
47,23,15,34,20,141,9,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/47.onnx,BW,2,2,3484.7197604179382,2350000,1e-05,20,0.1,15,True,47
48,21,15,30,20,155,8,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/48.onnx,BW,2,2,3698.3140213489532,2400000,1e-05,20,0.1,15,True,48
49,26,15,40,20,175,11,0,1,0,17.14,15.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/49.onnx,BW,2,2,4012.5478291511536,2450000,1e-05,20,0.1,15,True,49
50,19,15,27,20,141,7,0,1,0,16.66,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/50.onnx,BW,2,2,4272.907525539398,2500000,1e-05,20,0.1,15,True,50
51,23,15,36,20,165,12,0,2,0,16.66,7.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/51.onnx,BW,2,2,4531.551314353943,2550000,1e-05,20,0.1,15,True,51
52,30,18,55,29,152,23,0,1,0,17.62,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/52.onnx,BW,2,2,4602.394476890564,2600000,1e-05,20,0.1,15,True,52
53,19,15,25,20,154,6,0,2,0,16.66,9.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/53.onnx,BW,2,2,4802.621937036514,2650000,1e-05,20,0.1,15,True,53
54,24,15,35,20,178,11,0,2,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/54.onnx,BW,2,2,5052.489911556244,2700000,1e-05,20,0.1,15,True,54
55,33,15,56,20,184,21,0,1,0,17.62,17.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/55.onnx,BW,2,2,5310.392375469208,2750000,1e-05,20,0.1,15,True,55
56,23,15,37,20,143,11,0,2,0,16.66,12.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/56.onnx,BW,2,2,5555.709685325623,2800000,1e-05,20,0.1,15,True,56
57,31,15,51,20,164,17,0,2,0,17.14,18.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/57.onnx,BW,2,2,5678.483926296234,2850000,1e-05,20,0.1,15,True,57
58,32,15,58,20,184,20,0,2,0,17.62,17.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/58.onnx,BW,2,2,6029.593076705933,2900000,1e-05,20,0.1,15,True,58
59,20,15,29,20,153,8,0,1,0,16.66,9.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/59.onnx,BW,2,2,6176.440809965134,2950000,1e-05,20,0.1,15,True,59
60,30,15,50,20,154,18,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/60.onnx,BW,2,2,6499.860889434814,3000000,1e-05,20,0.1,15,True,60
61,19,15,27,20,153,8,0,1,0,16.66,9.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/61.onnx,BW,2,2,6768.3255779743195,3050000,1e-05,20,0.1,15,True,61
62,33,15,58,20,163,18,0,1,0,17.62,17.0,new,experiments/results/BW_2_2/ra_feature2opt_2h/62.onnx,BW,2,2,7018.815464258194,3100000,1e-05,20,0.1,15,True,62
