,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,4.453979015350342,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0.14248632,0
1,144.16941046714783,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-3.958663,1
2,290.1972589492798,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-7.857334,2
3,437.7926228046417,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-11.670186,3
4,582.9553375244141,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-15.882401,4
5,725.9762783050537,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-20.411392,5
6,864.859785079956,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-25.105862,6
7,1001.8051838874817,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-29.862288,7
8,1132.7537791728973,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-34.45554,8
9,1260.083791732788,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-39.053436,9
10,1389.27374625206,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-43.21898,10
11,1517.9608147144318,550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-47.08679,11
12,1646.1553540229797,600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-50.65765,12
13,1775.7786116600037,650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-54.87522,13
14,1903.2694067955017,700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-59.26325,14
15,2031.1718399524689,750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-62.72021,15
16,2157.3581602573395,800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-66.70177,16
17,2286.745985507965,850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-70.0026,17
18,2415.79834485054,900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-73.50553,18
19,2542.0223908424377,950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-76.31383,19
20,2669.2176835536957,1000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-79.54172,20
21,2799.513680458069,1050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-82.837524,21
22,2926.70152759552,1100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-86.53281,22
23,3052.782773256302,1150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-90.06043,23
24,3181.736258983612,1200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-93.647095,24
25,3310.933614253998,1250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-95.528076,25
26,3440.998354911804,1300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-98.30016,26
27,3569.2210779190063,1350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-101.63266,27
28,3700.2232897281647,1400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-105.00615,28
29,3826.523293495178,1450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-107.08818,29
30,3955.4318256378174,1500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-108.63784,30
31,4081.263538122177,1550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-112.63906,31
32,4208.394211292267,1600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-114.576416,32
33,4334.199647903442,1650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-117.76849,33
34,4466.2837545871735,1700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-120.12893,34
35,4595.821363925934,1750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,-122.27452,35
