,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,50,22,93,36,215,20,0,9,10,22.18,38.0,new,experiments/results/AT_3_3/50mill/0.onnx,AT,2,3,4.453979015350342,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,51,27,97,45,204,38,0,3,8,26.18,44.0,new,experiments/results/AT_3_3/50mill/1.onnx,AT,2,3,144.16941046714783,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,1
2,50,31,94,53,206,23,0,3,8,26.18,51.0,new,experiments/results/AT_3_3/50mill/2.onnx,AT,2,3,290.1972589492798,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,2
3,50,41,88,69,255,14,0,3,9,25.62,56.0,new,experiments/results/AT_3_3/50mill/3.onnx,AT,2,3,437.7926228046417,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,3
4,41,27,67,37,216,22,0,3,2,22.18,34.0,new,experiments/results/AT_3_3/50mill/4.onnx,AT,2,3,582.9553375244141,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,4
5,40,27,68,37,234,15,0,1,2,22.18,44.0,new,experiments/results/AT_3_3/50mill/5.onnx,AT,2,3,725.9762783050537,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
6,41,24,74,39,209,15,0,1,0,22.66,43.0,new,experiments/results/AT_3_3/50mill/6.onnx,AT,2,3,864.859785079956,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,6
7,47,25,92,39,208,11,0,1,4,22.66,41.0,new,experiments/results/AT_3_3/50mill/7.onnx,AT,2,3,1001.8051838874817,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,7
8,34,20,64,30,181,13,0,1,3,20.66,34.0,new,experiments/results/AT_3_3/50mill/8.onnx,AT,2,3,1132.7537791728973,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,8
9,50,26,96,40,210,16,0,1,11,22.18,41.0,new,experiments/results/AT_3_3/50mill/9.onnx,AT,2,3,1260.083791732788,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,9
10,34,27,60,41,181,24,0,1,1,21.14,34.0,new,experiments/results/AT_3_3/50mill/10.onnx,AT,2,3,1389.27374625206,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,10
11,45,23,80,34,188,6,0,1,8,21.7,37.0,new,experiments/results/AT_3_3/50mill/11.onnx,AT,2,3,1517.9608147144318,550000,1e-05,20,0.1,23,True,10000,True,10000,True,True,11
12,43,22,79,36,199,27,0,1,8,22.18,33.0,new,experiments/results/AT_3_3/50mill/12.onnx,AT,2,3,1646.1553540229797,600000,1e-05,20,0.1,23,True,10000,True,10000,True,True,12
13,49,25,93,38,214,7,0,1,10,23.62,45.0,new,experiments/results/AT_3_3/50mill/13.onnx,AT,2,3,1775.7786116600037,650000,1e-05,20,0.1,23,True,10000,True,10000,True,True,13
14,51,25,95,39,198,7,0,1,9,24.66,47.0,new,experiments/results/AT_3_3/50mill/14.onnx,AT,2,3,1903.2694067955017,700000,1e-05,20,0.1,23,True,10000,True,10000,True,True,14
15,49,23,97,33,211,6,0,1,10,23.62,48.0,new,experiments/results/AT_3_3/50mill/15.onnx,AT,2,3,2031.1718399524689,750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,15
16,45,23,82,33,219,7,0,1,4,23.14,50.0,new,experiments/results/AT_3_3/50mill/16.onnx,AT,2,3,2157.3581602573395,800000,1e-05,20,0.1,23,True,10000,True,10000,True,True,16
17,44,23,74,33,212,4,0,1,6,22.66,50.0,new,experiments/results/AT_3_3/50mill/17.onnx,AT,2,3,2286.745985507965,850000,1e-05,20,0.1,23,True,10000,True,10000,True,True,17
18,47,23,91,33,193,9,0,1,10,23.14,37.0,new,experiments/results/AT_3_3/50mill/18.onnx,AT,2,3,2415.79834485054,900000,1e-05,20,0.1,23,True,10000,True,10000,True,True,18
19,39,23,75,33,224,4,0,1,0,22.66,45.0,new,experiments/results/AT_3_3/50mill/19.onnx,AT,2,3,2542.0223908424377,950000,1e-05,20,0.1,23,True,10000,True,10000,True,True,19
20,46,27,88,44,226,36,0,1,6,23.14,42.0,new,experiments/results/AT_3_3/50mill/20.onnx,AT,2,3,2669.2176835536957,1000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,20
21,45,22,83,36,207,9,0,1,6,22.18,42.0,new,experiments/results/AT_3_3/50mill/21.onnx,AT,2,3,2799.513680458069,1050000,1e-05,20,0.1,23,True,10000,True,10000,True,True,21
22,37,27,62,40,200,17,0,2,2,21.14,37.0,new,experiments/results/AT_3_3/50mill/22.onnx,AT,2,3,2926.70152759552,1100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,22
23,49,27,99,45,235,9,0,1,10,22.66,51.0,new,experiments/results/AT_3_3/50mill/23.onnx,AT,2,3,3052.782773256302,1150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,23
24,33,26,57,39,199,12,0,1,2,20.18,35.0,new,experiments/results/AT_3_3/50mill/24.onnx,AT,2,3,3181.736258983612,1200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,24
25,37,23,64,34,198,21,0,1,3,20.66,33.0,new,experiments/results/AT_3_3/50mill/25.onnx,AT,2,3,3310.933614253998,1250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,25
26,32,24,56,38,194,19,0,1,1,20.66,34.0,new,experiments/results/AT_3_3/50mill/26.onnx,AT,2,3,3440.998354911804,1300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,26
27,46,23,91,33,218,4,0,1,6,23.14,49.0,new,experiments/results/AT_3_3/50mill/27.onnx,AT,2,3,3569.2210779190063,1350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,27
28,46,25,82,39,218,19,0,1,10,22.66,41.0,new,experiments/results/AT_3_3/50mill/28.onnx,AT,2,3,3700.2232897281647,1400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,28
