,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,1160,221,2234,413,2168,196,40,51,641,16.36,1461.0,new,experiments/results/CM_2_2/5mill_RA/0.onnx,CM,2,2,2.9137396812438965,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,1161,221,2310,413,2363,172,97,1,690,53.14,1544.0,new,experiments/results/CM_2_2/5mill_RA/1.onnx,CM,2,2,361.74185943603516,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,1
2,1161,221,2360,413,2351,232,103,1,714,73.12,1581.0,new,experiments/results/CM_2_2/5mill_RA/2.onnx,CM,2,2,674.4864661693573,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,2
3,1161,221,2363,413,2562,312,171,1,621,160.93,1378.0,new,experiments/results/CM_2_2/5mill_RA/3.onnx,CM,2,2,949.0159687995911,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,3
4,1161,221,2368,413,1974,392,121,1,615,54.1,1005.0,new,experiments/results/CM_2_2/5mill_RA/4.onnx,CM,2,2,1191.8923635482788,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,4
5,1161,221,2385,413,1947,320,222,1,624,169.13,1011.0,new,experiments/results/CM_2_2/5mill_RA/5.onnx,CM,2,2,1403.2426335811615,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
6,1159,221,2402,413,1421,308,216,1,614,108.03,535.0,new,experiments/results/CM_2_2/5mill_RA/6.onnx,CM,2,2,1546.9268267154694,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,6
7,1155,221,2378,413,1533,176,220,1,635,151.63,616.0,new,experiments/results/CM_2_2/5mill_RA/7.onnx,CM,2,2,1651.7864899635315,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,7
8,1149,221,2369,413,1185,167,214,1,610,124.98,321.0,new,experiments/results/CM_2_2/5mill_RA/8.onnx,CM,2,2,1750.3919467926025,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,8
9,1150,221,2369,413,1469,164,231,1,575,123.98,478.0,new,experiments/results/CM_2_2/5mill_RA/9.onnx,CM,2,2,1844.5655145645142,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,9
10,1126,264,2293,485,1298,202,195,1,597,23.2,557.0,new,experiments/results/CM_2_2/5mill_RA/10.onnx,CM,2,2,1940.788269519806,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
11,1155,263,2362,486,1413,195,175,1,647,66.11,467.0,new,experiments/results/CM_2_2/5mill_RA/11.onnx,CM,2,2,2037.3512589931488,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,11
12,1143,268,2351,494,1335,196,208,1,627,22.51,439.0,new,experiments/results/CM_2_2/5mill_RA/12.onnx,CM,2,2,2134.3927822113037,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,12
13,1143,221,2351,413,1287,194,198,1,615,146.99,388.0,new,experiments/results/CM_2_2/5mill_RA/13.onnx,CM,2,2,2234.022377729416,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,13
14,1134,221,2330,413,1299,162,197,1,616,114.99,363.0,new,experiments/results/CM_2_2/5mill_RA/14.onnx,CM,2,2,2330.140420436859,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,14
15,1137,263,2319,481,1436,268,134,1,624,60.34,494.0,new,experiments/results/CM_2_2/5mill_RA/15.onnx,CM,2,2,2430.0263118743896,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
16,1087,221,2214,413,991,153,175,1,596,19.23,208.0,new,experiments/results/CM_2_2/5mill_RA/16.onnx,CM,2,2,2532.0277750492096,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,16
17,1120,221,2307,413,1324,260,120,1,611,48.38,397.0,new,experiments/results/CM_2_2/5mill_RA/17.onnx,CM,2,2,2634.698314189911,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,17
18,1079,221,2152,413,1380,248,2,39,640,66.52,623.0,new,experiments/results/CM_2_2/5mill_RA/18.onnx,CM,2,2,2754.9496903419495,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,18
19,975,239,1913,438,1348,261,137,1,400,75.54,404.0,new,experiments/results/CM_2_2/5mill_RA/19.onnx,CM,2,2,2862.3218269348145,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,19
