,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.9137396812438965,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0.71434957,0
1,361.74185943603516,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-3.3792229,1
2,674.4864661693573,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-7.5613213,2
3,949.0159687995911,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-12.342245,3
4,1191.8923635482788,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-17.161165,4
5,1403.2426335811615,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.006212,5
6,1546.9268267154694,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-26.856195,6
7,1651.7864899635315,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-31.589231,7
8,1750.3919467926025,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-36.30104,8
9,1844.5655145645142,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-41.03827,9
10,1940.788269519806,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-45.613014,10
11,2037.3512589931488,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-50.255432,11
12,2134.3927822113037,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-55.0564,12
13,2234.022377729416,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-59.83368,13
14,2330.140420436859,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-64.41899,14
15,2430.0263118743896,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-68.86932,15
16,2532.0277750492096,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-73.10134,16
17,2634.698314189911,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-77.432205,17
18,2754.9496903419495,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-81.88234,18
19,2862.3218269348145,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-85.99821,19
20,2966.1947741508484,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-91.08521,20
21,3073.4264800548553,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-95.27086,21
22,3177.6500568389893,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-99.41968,22
23,3280.3517277240753,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-104.157234,23
24,3381.1046147346497,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-108.39292,24
25,3484.4502029418945,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-112.46923,25
26,3586.7478086948395,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-116.67389,26
27,3691.3516449928284,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-120.72477,27
28,3796.2318875789642,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-124.81634,28
29,3899.506179332733,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-129.68884,29
30,4002.4903490543365,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-132.73732,30
31,4104.619185447693,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-137.58855,31
32,4204.784821271896,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-142.0031,32
33,4311.213792085648,1650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-145.96638,33
34,4409.054197072983,1700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-149.49144,34
35,4511.188255310059,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-153.19737,35
36,4618.48544883728,1800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-156.79742,36
37,4716.052488327026,1850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-158.32152,37
38,4819.491181612015,1900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-162.6438,38
39,4936.674020051956,1950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-166.7026,39
40,5040.011656761169,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-170.50002,40
41,5135.706391811371,2050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-172.78238,41
42,5241.569163799286,2100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-177.1705,42
43,5343.0570278167725,2150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-180.74751,43
44,5440.916061162949,2200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-183.4213,44
45,5551.452527999878,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-188.2613,45
46,5650.51513838768,2300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-191.36061,46
47,5747.524307489395,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-193.81528,47
48,5846.9879784584045,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-195.84822,48
49,5954.970173835754,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-195.12506,49
50,6053.769618272781,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-199.70705,50
51,6158.304855108261,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-202.20529,51
52,6274.268085002899,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-203.64021,52
53,6377.030033349991,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-206.96898,53
54,6485.561801671982,2700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-211.11128,54
55,6594.288401842117,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-214.6008,55
56,6699.011611938477,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-215.24825,56
57,6798.87987279892,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-216.68883,57
58,6902.279237747192,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-220.33925,58
59,7008.360314369202,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-222.9114,59
60,7108.125248432159,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-225.18889,60
61,7212.985880613327,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-225.78091,61
62,7312.057599544525,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-226.95058,62
63,7411.808481216431,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-228.54256,63
64,7513.855632543564,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-230.85205,64
65,7614.19385766983,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-232.13585,65
66,7720.332919836044,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-235.6762,66
67,7821.654023885727,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-237.57957,67
68,7924.704430818558,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-241.15195,68
69,8029.415291786194,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-244.60864,69
70,8133.28829574585,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-245.70471,70
71,8234.269105911255,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-246.82916,71
72,8335.218274593353,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-249.61101,72
73,8433.609649896622,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-252.13231,73
74,8548.403440475464,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-254.94127,74
75,8662.83765244484,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-257.0905,75
76,8770.02807354927,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-257.91797,76
77,8875.061542749405,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-260.20728,77
78,8979.373790025711,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-262.97906,78
79,9083.993681907654,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-265.34036,79
80,9188.359156847,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-269.19406,80
81,9294.250633478165,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-272.06696,81
82,9403.245463848114,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-269.5178,82
83,9511.702332496643,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-274.26645,83
84,9617.437820196152,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-277.66052,84
85,9727.649827003479,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-275.53006,85
86,9834.733330488205,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-277.18518,86
87,9944.307829856873,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-278.71283,87
88,10057.171696901321,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-279.2266,88
89,10160.750503540039,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-281.60812,89
90,10264.424179553986,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-285.39673,90
91,10365.745203733444,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-287.46158,91
92,10479.717635393143,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-289.2818,92
93,10586.56822180748,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-293.47867,93
94,10690.908180952072,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-296.86813,94
95,10798.543403863907,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-299.99857,95
96,10906.510472536087,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-296.61984,96
97,11015.291885852814,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-300.16974,97
98,11136.70949459076,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-300.56143,98
99,11237.233937501907,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-300.5822,99
100,11339.220504760742,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-305.97363,100
