,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,26.0,21.0,33.0,26.0,186.0,4.0,1.0,1.0,2.0,14.99,24.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,1,0
1,80.0,33.0,106.0,42.0,227.0,7.0,8.0,1.0,5.0,16.96,52.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,2,0
2,175.0,53.0,243.0,69.0,278.0,11.0,26.0,1.0,10.0,21.44,90.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,3,0
3,297.0,77.0,432.0,102.0,351.0,17.0,44.0,1.0,14.0,17.11,141.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,4,0
4,451.0,105.0,675.0,141.0,435.0,26.0,84.0,1.0,18.0,33.14,190.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,5,0
5,637.0,133.0,991.0,179.0,527.0,32.0,135.0,1.0,22.0,60.29,236.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,6,0
6,855.0,163.0,1346.0,222.0,641.0,36.0,200.0,1.0,26.0,103.39,300.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,7,0
7,1105.0,207.0,1739.0,283.0,831.0,49.0,260.0,1.0,30.0,37.52,369.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,8,0
8,1387.0,269.0,2488.0,373.0,3367.0,297.0,358.0,1.0,34.0,153.15,577.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,9,0
9,1701.0,182.0,3011.0,240.0,3662.0,424.0,341.0,1.0,38.0,260.89,733.0,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,10,0
10,,,,,,,,,,,,False,new,experiments/results/CM_2_2/eta5e-6/0.onnx,CM,1,11,0
