,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,10,0,9,0,188,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//2.onnx,DP,1,7,0.047872340425531915,2
1,269,48,402,66,363,17,0,1,62,17.41,131.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//2.onnx,DP,2,7,1.1074380165289257,2
2,1875,52,2912,60,1865,286,0,1,311,125.99,1032.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//2.onnx,DP,3,7,1.5613941018766757,2
3,3327,0,5001,0,4384,316,0,0,457,0.0,3364.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//2.onnx,DP,4,7,1.1407390510948905,2
4,10,0,9,0,190,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//4.onnx,DP,1,7,0.04736842105263158,4
5,333,48,491,66,413,36,1,1,62,22.47,155.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//4.onnx,DP,2,7,1.188861985472155,4
6,1127,52,1631,60,1259,317,0,1,65,76.86,713.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//4.onnx,DP,3,7,1.295472597299444,4
7,4026,0,5001,0,5438,172,0,0,122,0.0,4694.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//4.onnx,DP,4,7,0.9196395733725634,4
8,10,0,9,0,193,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//5.onnx,DP,1,7,0.046632124352331605,5
9,348,48,506,65,402,40,0,1,60,21.53,168.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_7_over_boolean//5.onnx,DP,2,7,1.2587064676616915,5
