,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
46,142,69,258,102,265,83,0,1,9,13.54,87.0,new,experiments/results/TA_2_2/base_features_2h/46.onnx,TA,2,2,2718.7240521907806,2350000,1e-05,20,0.1,12,False,46
47,90,45,135,56,189,39,0,1,5,23.62,53.0,new,experiments/results/TA_2_2/base_features_2h/47.onnx,TA,2,2,2775.7212903499603,2400000,1e-05,20,0.1,12,False,47
48,126,50,207,65,184,60,0,1,5,28.66,47.0,new,experiments/results/TA_2_2/base_features_2h/48.onnx,TA,2,2,2836.159809589386,2450000,1e-05,20,0.1,12,False,48
49,144,48,211,61,192,57,0,1,4,29.15,52.0,new,experiments/results/TA_2_2/base_features_2h/49.onnx,TA,2,2,2896.2590181827545,2500000,1e-05,20,0.1,12,False,49
50,144,48,291,61,235,72,0,1,53,11.57,71.0,new,experiments/results/TA_2_2/base_features_2h/50.onnx,TA,2,2,2956.558050632477,2550000,1e-05,20,0.1,12,False,50
51,140,54,244,73,217,80,0,1,5,14.54,77.0,new,experiments/results/TA_2_2/base_features_2h/51.onnx,TA,2,2,3013.6100268363953,2600000,1e-05,20,0.1,12,False,51
52,144,48,287,61,243,52,0,1,62,10.6,78.0,new,experiments/results/TA_2_2/base_features_2h/52.onnx,TA,2,2,3072.026388168335,2650000,1e-05,20,0.1,12,False,52
53,144,49,213,62,241,67,0,1,4,10.58,95.0,new,experiments/results/TA_2_2/base_features_2h/53.onnx,TA,2,2,3131.455492258072,2700000,1e-05,20,0.1,12,False,53
54,143,82,272,135,249,98,0,1,7,17.52,79.0,new,experiments/results/TA_2_2/base_features_2h/54.onnx,TA,2,2,3189.0895206928253,2750000,1e-05,20,0.1,12,False,54
55,97,48,144,61,191,43,0,1,4,24.66,46.0,new,experiments/results/TA_2_2/base_features_2h/55.onnx,TA,2,2,3246.9826056957245,2800000,1e-05,20,0.1,12,False,55
56,134,49,215,62,214,11,0,1,14,28.18,84.0,new,experiments/results/TA_2_2/base_features_2h/56.onnx,TA,2,2,3307.9235582351685,2850000,1e-05,20,0.1,12,False,56
57,144,48,297,61,239,74,0,1,66,12.58,66.0,new,experiments/results/TA_2_2/base_features_2h/57.onnx,TA,2,2,3365.1566655635834,2900000,1e-05,20,0.1,12,False,57
58,125,56,194,75,206,58,0,1,4,29.7,50.0,new,experiments/results/TA_2_2/base_features_2h/58.onnx,TA,2,2,3422.8457984924316,2950000,1e-05,20,0.1,12,False,58
59,144,48,309,61,259,70,0,1,68,10.59,71.0,new,experiments/results/TA_2_2/base_features_2h/59.onnx,TA,2,2,3480.2402658462524,3000000,1e-05,20,0.1,12,False,59
60,144,48,327,61,214,8,0,1,62,27.14,73.0,new,experiments/results/TA_2_2/base_features_2h/60.onnx,TA,2,2,3538.441865682602,3050000,1e-05,20,0.1,12,False,60
61,143,85,315,140,238,85,0,1,56,15.61,74.0,new,experiments/results/TA_2_2/base_features_2h/61.onnx,TA,2,2,3598.865209579468,3100000,1e-05,20,0.1,12,False,61
62,106,48,154,61,212,43,0,1,5,25.62,60.0,new,experiments/results/TA_2_2/base_features_2h/62.onnx,TA,2,2,3656.403651714325,3150000,1e-05,20,0.1,12,False,62
63,144,48,289,61,241,1,0,1,57,9.57,88.0,new,experiments/results/TA_2_2/base_features_2h/63.onnx,TA,2,2,3714.240422964096,3200000,1e-05,20,0.1,12,False,63
64,144,48,319,61,229,81,0,1,62,12.59,61.0,new,experiments/results/TA_2_2/base_features_2h/64.onnx,TA,2,2,3774.3785717487335,3250000,1e-05,20,0.1,12,False,64
65,128,65,209,95,251,61,0,1,5,8.6,77.0,new,experiments/results/TA_2_2/base_features_2h/65.onnx,TA,2,2,3835.5382006168365,3300000,1e-05,20,0.1,12,False,65
66,144,48,254,61,267,13,0,1,18,10.59,102.0,new,experiments/results/TA_2_2/base_features_2h/66.onnx,TA,2,2,3896.2792794704437,3350000,1e-05,20,0.1,12,False,66
67,144,48,298,61,225,15,0,1,61,29.15,65.0,new,experiments/results/TA_2_2/base_features_2h/67.onnx,TA,2,2,3953.509306192398,3400000,1e-05,20,0.1,12,False,67
68,141,50,238,65,271,72,0,1,5,13.57,93.0,new,experiments/results/TA_2_2/base_features_2h/68.onnx,TA,2,2,4010.8559482097626,3450000,1e-05,20,0.1,12,False,68
69,144,48,298,61,224,59,0,1,58,11.58,71.0,new,experiments/results/TA_2_2/base_features_2h/69.onnx,TA,2,2,4068.185352563858,3500000,1e-05,20,0.1,12,False,69
70,117,51,176,66,185,46,0,1,3,27.62,59.0,new,experiments/results/TA_2_2/base_features_2h/70.onnx,TA,2,2,4129.157065153122,3550000,1e-05,20,0.1,12,False,70
71,144,48,299,61,256,60,0,1,75,10.6,77.0,new,experiments/results/TA_2_2/base_features_2h/71.onnx,TA,2,2,4188.304269790649,3600000,1e-05,20,0.1,12,False,71
72,143,50,253,65,232,75,0,1,22,11.56,67.0,new,experiments/results/TA_2_2/base_features_2h/72.onnx,TA,2,2,4245.590831756592,3650000,1e-05,20,0.1,12,False,72
73,144,48,275,61,235,46,0,1,60,28.18,69.0,new,experiments/results/TA_2_2/base_features_2h/73.onnx,TA,2,2,4307.883426189423,3700000,1e-05,20,0.1,12,False,73
74,144,48,208,61,181,4,0,1,4,27.14,58.0,new,experiments/results/TA_2_2/base_features_2h/74.onnx,TA,2,2,4369.206470012665,3750000,1e-05,20,0.1,12,False,74
75,144,48,302,61,254,85,0,1,66,14.58,86.0,new,experiments/results/TA_2_2/base_features_2h/75.onnx,TA,2,2,4427.629196643829,3800000,1e-05,20,0.1,12,False,75
76,144,67,316,99,217,105,0,1,58,15.6,61.0,new,experiments/results/TA_2_2/base_features_2h/76.onnx,TA,2,2,4487.9266238212585,3850000,1e-05,20,0.1,12,False,76
77,121,64,206,92,204,67,0,1,2,29.62,53.0,new,experiments/results/TA_2_2/base_features_2h/77.onnx,TA,2,2,4545.469833612442,3900000,1e-05,20,0.1,12,False,77
78,135,48,204,61,218,52,0,1,2,8.55,58.0,new,experiments/results/TA_2_2/base_features_2h/78.onnx,TA,2,2,4606.589369535446,3950000,1e-05,20,0.1,12,False,78
79,144,48,302,61,263,65,0,1,64,11.57,84.0,new,experiments/results/TA_2_2/base_features_2h/79.onnx,TA,2,2,4663.999588727951,4000000,1e-05,20,0.1,12,False,79
80,136,55,242,74,274,84,0,1,3,14.57,86.0,new,experiments/results/TA_2_2/base_features_2h/80.onnx,TA,2,2,4721.597473859787,4050000,1e-05,20,0.1,12,False,80
81,144,54,294,73,234,20,0,1,21,14.58,83.0,new,experiments/results/TA_2_2/base_features_2h/81.onnx,TA,2,2,4779.111558914185,4100000,1e-05,20,0.1,12,False,81
82,144,48,291,61,270,75,0,1,56,16.61,88.0,new,experiments/results/TA_2_2/base_features_2h/82.onnx,TA,2,2,4847.116577625275,4150000,1e-05,20,0.1,12,False,82
83,144,48,294,61,231,70,0,1,66,11.57,64.0,new,experiments/results/TA_2_2/base_features_2h/83.onnx,TA,2,2,4904.536712408066,4200000,1e-05,20,0.1,12,False,83
84,144,74,260,117,206,27,0,1,12,10.63,68.0,new,experiments/results/TA_2_2/base_features_2h/84.onnx,TA,2,2,4964.838722229004,4250000,1e-05,20,0.1,12,False,84
85,135,48,257,61,239,59,0,1,36,12.58,64.0,new,experiments/results/TA_2_2/base_features_2h/85.onnx,TA,2,2,5022.459642648697,4300000,1e-05,20,0.1,12,False,85
86,144,48,278,61,236,42,0,1,63,8.66,73.0,new,experiments/results/TA_2_2/base_features_2h/86.onnx,TA,2,2,5083.0496780872345,4350000,1e-05,20,0.1,12,False,86
87,60,45,78,56,169,15,0,1,2,19.14,33.0,new,experiments/results/TA_2_2/base_features_2h/87.onnx,TA,2,2,5140.756357431412,4400000,1e-05,20,0.1,12,False,87
88,144,48,315,61,220,16,0,1,67,29.14,70.0,new,experiments/results/TA_2_2/base_features_2h/88.onnx,TA,2,2,5198.524045228958,4450000,1e-05,20,0.1,12,False,88
89,141,50,208,65,260,56,0,1,4,8.61,93.0,new,experiments/results/TA_2_2/base_features_2h/89.onnx,TA,2,2,5255.830811262131,4500000,1e-05,20,0.1,12,False,89
90,109,55,170,74,206,46,0,1,2,26.66,59.0,new,experiments/results/TA_2_2/base_features_2h/90.onnx,TA,2,2,5317.155847787857,4550000,1e-05,20,0.1,12,False,90
91,123,53,196,70,214,60,0,1,2,29.14,80.0,new,experiments/results/TA_2_2/base_features_2h/91.onnx,TA,2,2,5374.576173067093,4600000,1e-05,20,0.1,12,False,91
92,128,53,226,70,221,74,0,1,4,10.57,59.0,new,experiments/results/TA_2_2/base_features_2h/92.onnx,TA,2,2,5432.513147354126,4650000,1e-05,20,0.1,12,False,92
93,100,47,155,59,188,39,0,1,4,24.66,54.0,new,experiments/results/TA_2_2/base_features_2h/93.onnx,TA,2,2,5491.313012838364,4700000,1e-05,20,0.1,12,False,93
94,113,48,163,61,173,38,0,1,2,25.7,49.0,new,experiments/results/TA_2_2/base_features_2h/94.onnx,TA,2,2,5551.837490558624,4750000,1e-05,20,0.1,12,False,94
95,132,50,205,65,239,64,0,1,4,10.54,57.0,new,experiments/results/TA_2_2/base_features_2h/95.onnx,TA,2,2,5609.878816843033,4800000,1e-05,20,0.1,12,False,95
96,101,47,139,59,167,36,0,1,4,23.7,46.0,new,experiments/results/TA_2_2/base_features_2h/96.onnx,TA,2,2,5667.5345067977905,4850000,1e-05,20,0.1,12,False,96
97,129,51,192,66,224,31,0,1,4,9.53,80.0,new,experiments/results/TA_2_2/base_features_2h/97.onnx,TA,2,2,5728.881676197052,4900000,1e-05,20,0.1,12,False,97
98,125,51,194,66,203,53,0,1,4,28.66,56.0,new,experiments/results/TA_2_2/base_features_2h/98.onnx,TA,2,2,5786.59165763855,4950000,1e-05,20,0.1,12,False,98
99,138,48,225,61,233,58,0,1,18,8.6,84.0,new,experiments/results/TA_2_2/base_features_2h/99.onnx,TA,2,2,5844.28883767128,5000000,1e-05,20,0.1,12,False,99
100,144,70,304,103,270,77,0,1,57,12.59,83.0,new,experiments/results/TA_2_2/base_features_2h/100.onnx,TA,2,2,5908.541843175888,5050000,1e-05,20,0.1,12,False,100
101,123,48,179,61,185,42,0,1,4,27.62,53.0,new,experiments/results/TA_2_2/base_features_2h/101.onnx,TA,2,2,5969.7241089344025,5100000,1e-05,20,0.1,12,False,101
102,144,67,325,100,243,85,0,1,66,13.61,56.0,new,experiments/results/TA_2_2/base_features_2h/102.onnx,TA,2,2,6027.255191087723,5150000,1e-05,20,0.1,12,False,102
103,144,48,294,61,219,14,0,1,64,28.66,67.0,new,experiments/results/TA_2_2/base_features_2h/103.onnx,TA,2,2,6085.87818646431,5200000,1e-05,20,0.1,12,False,103
104,123,50,213,65,246,47,0,1,4,8.55,84.0,new,experiments/results/TA_2_2/base_features_2h/104.onnx,TA,2,2,6148.116277456284,5250000,1e-05,20,0.1,12,False,104
105,144,48,272,61,225,57,0,1,64,9.62,80.0,new,experiments/results/TA_2_2/base_features_2h/105.onnx,TA,2,2,6209.105182647705,5300000,1e-05,20,0.1,12,False,105
106,144,48,306,61,277,85,0,1,62,13.57,98.0,new,experiments/results/TA_2_2/base_features_2h/106.onnx,TA,2,2,6266.618050336838,5350000,1e-05,20,0.1,12,False,106
107,144,48,315,61,227,1,0,1,61,28.18,67.0,new,experiments/results/TA_2_2/base_features_2h/107.onnx,TA,2,2,6324.613580942154,5400000,1e-05,20,0.1,12,False,107
108,127,54,197,71,228,62,0,1,4,8.53,70.0,new,experiments/results/TA_2_2/base_features_2h/108.onnx,TA,2,2,6386.0423538684845,5450000,1e-05,20,0.1,12,False,108
109,144,48,209,61,220,39,0,1,12,29.7,69.0,new,experiments/results/TA_2_2/base_features_2h/109.onnx,TA,2,2,6443.904844760895,5500000,1e-05,20,0.1,12,False,109
110,129,50,190,65,250,50,0,1,4,8.53,99.0,new,experiments/results/TA_2_2/base_features_2h/110.onnx,TA,2,2,6502.07700753212,5550000,1e-05,20,0.1,12,False,110
111,144,48,220,61,231,60,0,1,4,10.59,70.0,new,experiments/results/TA_2_2/base_features_2h/111.onnx,TA,2,2,6563.626284837723,5600000,1e-05,20,0.1,12,False,111
112,133,48,228,61,238,71,0,1,18,10.54,77.0,new,experiments/results/TA_2_2/base_features_2h/112.onnx,TA,2,2,6621.663720369339,5650000,1e-05,20,0.1,12,False,112
113,106,47,179,60,198,48,0,1,4,27.14,46.0,new,experiments/results/TA_2_2/base_features_2h/113.onnx,TA,2,2,6681.10179066658,5700000,1e-05,20,0.1,12,False,113
114,144,48,247,61,296,11,0,1,27,12.57,121.0,new,experiments/results/TA_2_2/base_features_2h/114.onnx,TA,2,2,6742.349547624588,5750000,1e-05,20,0.1,12,False,114
115,130,75,262,113,281,78,0,1,49,15.52,92.0,new,experiments/results/TA_2_2/base_features_2h/115.onnx,TA,2,2,6805.866797447205,5800000,1e-05,20,0.1,12,False,115
116,123,55,201,74,190,50,0,1,18,29.63,49.0,new,experiments/results/TA_2_2/base_features_2h/116.onnx,TA,2,2,6863.742680072784,5850000,1e-05,20,0.1,12,False,116
117,121,48,189,61,217,51,0,1,2,29.14,57.0,new,experiments/results/TA_2_2/base_features_2h/117.onnx,TA,2,2,6921.793891906738,5900000,1e-05,20,0.1,12,False,117
118,127,55,196,74,210,54,0,1,4,29.14,56.0,new,experiments/results/TA_2_2/base_features_2h/118.onnx,TA,2,2,6983.500725507736,5950000,1e-05,20,0.1,12,False,118
119,144,50,302,65,244,75,0,1,57,22.55,98.0,new,experiments/results/TA_2_2/base_features_2h/119.onnx,TA,2,2,7041.709001779556,6000000,1e-05,20,0.1,12,False,119
120,84,47,119,60,172,24,0,1,3,23.14,46.0,new,experiments/results/TA_2_2/base_features_2h/120.onnx,TA,2,2,7099.77178645134,6050000,1e-05,20,0.1,12,False,120
121,130,47,189,59,182,27,0,1,16,27.14,49.0,new,experiments/results/TA_2_2/base_features_2h/121.onnx,TA,2,2,7160.313313007355,6100000,1e-05,20,0.1,12,False,121
