,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
111,37952.0,5558,2814,3,3,DP,11,2505.911322593689,3950000,-100.70476712592765,55,0.4420379,-0.9644759,-0.5226494,0.5034298,0.909014,-4.7683716e-07,-1.955876,-1.1263913,-0.9732213,-2.148972,-1.3889153
112,34.0,122,88,2,2,DP,11,1374.6586661338806,2300000,-94.36703347891034,56,0.45201477,-1.2150712,-0.25857872,0.984769,0.72491926,-4.7683716e-07,-2.6704564,-1.7150733,-0.7276887,-2.0638614,-1.9090394
113,19066.0,3665,2576,3,3,DP,11,1374.6586661338806,2300000,-94.36703347891034,56,0.45201477,-1.2150712,-0.25857872,0.984769,0.72491926,-4.7683716e-07,-2.6704564,-1.7150733,-0.7276887,-2.0638614,-1.9090394
114,158.0,285,166,2,2,DP,11,2541.981019973755,4000000,-100.92086043688882,57,0.51497495,-1.0929859,-0.2924613,0.63103396,0.64464927,-4.7683716e-07,-1.9109099,-0.927932,-0.92884123,-2.4211125,-1.5300226
115,34895.0,5982,2792,3,3,DP,11,2541.981019973755,4000000,-100.92086043688882,57,0.51497495,-1.0929859,-0.2924613,0.63103396,0.64464927,-4.7683716e-07,-1.9109099,-0.927932,-0.92884123,-2.4211125,-1.5300226
116,85.0,299,175,2,2,DP,11,1671.7162809371948,2750000,-96.9340197915201,58,0.55260026,-0.951609,-0.2674407,0.8180576,0.89276385,-5.9604645e-07,-2.2688837,-1.179008,-0.6194667,-1.6734679,-1.4698545
117,5268.0,2032,1251,3,3,DP,11,1671.7162809371948,2750000,-96.9340197915201,58,0.55260026,-0.951609,-0.2674407,0.8180576,0.89276385,-5.9604645e-07,-2.2688837,-1.179008,-0.6194667,-1.6734679,-1.4698545
118,25.0,105,73,2,2,DP,11,1309.7733716964722,2200000,-106.03559133947853,59,0.049057506,-0.9278867,-0.17368865,0.72088844,0.5295707,-8.34465e-07,-3.2132928,-1.671662,-0.2778866,-1.7016575,-2.3203306
119,3198.0,1744,1003,3,3,DP,11,1309.7733716964722,2200000,-106.03559133947853,59,0.049057506,-0.9278867,-0.17368865,0.72088844,0.5295707,-8.34465e-07,-3.2132928,-1.671662,-0.2778866,-1.7016575,-2.3203306
120,96.0,286,175,2,2,DP,11,566.5588796138763,1000000,-76.14970365608141,60,0.7966888,-0.08481479,-0.22707182,0.5215037,1.1469042,-7.1525574e-07,-3.176651,-2.0175703,-0.099440776,0.033976227,-1.6613286
121,45177.0,5251,2835,3,3,DP,11,566.5588796138763,1000000,-76.14970365608141,60,0.7966888,-0.08481479,-0.22707182,0.5215037,1.1469042,-7.1525574e-07,-3.176651,-2.0175703,-0.099440776,0.033976227,-1.6613286
122,78.0,262,173,2,2,DP,11,1738.3978836536407,2850000,-82.41656097976018,61,0.49398953,-0.9680512,0.1181981,0.87459785,0.88728714,-5.9604645e-07,-2.076178,-1.0645436,-0.14530152,-1.7850202,-1.1375996
123,29078.0,4256,2823,3,3,DP,11,1738.3978836536407,2850000,-82.41656097976018,61,0.49398953,-0.9680512,0.1181981,0.87459785,0.88728714,-5.9604645e-07,-2.076178,-1.0645436,-0.14530152,-1.7850202,-1.1375996
124,85.0,277,175,2,2,DP,11,929.8962459564209,1600000,-94.3533345759104,62,0.50728834,-0.7466325,-0.39579162,0.5020296,0.92472005,-9.536743e-07,-3.1322587,-1.8901981,-0.32881546,-1.5335711,-2.2102985
125,28500.0,4742,2699,3,3,DP,11,929.8962459564209,1600000,-94.3533345759104,62,0.50728834,-0.7466325,-0.39579162,0.5020296,0.92472005,-9.536743e-07,-3.1322587,-1.8901981,-0.32881546,-1.5335711,-2.2102985
126,43.0,170,114,2,2,DP,11,27.555843591690063,50000,-88.42979474955673,63,0.8208657,-0.27692223,-0.51620233,1.2615783,0.7632704,-1.66893e-06,-4.541557,-3.72858,-1.8749611,-2.286179,-4.300802
127,5525.0,2169,1262,3,3,DP,11,27.555843591690063,50000,-88.42979474955673,63,0.8208657,-0.27692223,-0.51620233,1.2615783,0.7632704,-1.66893e-06,-4.541557,-3.72858,-1.8749611,-2.286179,-4.300802
128,93.0,254,158,2,2,DP,11,192.13497161865234,350000,-87.49914482202195,64,-0.3515913,-0.7102252,-0.18749754,0.11368492,0.9776687,-7.1525574e-07,-3.4841225,-2.0921335,-0.9720529,-1.54022,-2.8211126
129,40103.0,5946,2835,3,3,DP,11,192.13497161865234,350000,-87.49914482202195,64,-0.3515913,-0.7102252,-0.18749754,0.11368492,0.9776687,-7.1525574e-07,-3.4841225,-2.0921335,-0.9720529,-1.54022,-2.8211126
130,51.0,192,127,2,2,DP,11,1874.1420876979828,3050000,-99.67482815053376,65,0.43477538,-0.89125043,-0.3978959,0.6573825,0.74453366,-3.5762787e-07,-2.2339966,-1.238246,-0.70639366,-2.0632484,-1.6803397
131,25508.0,4835,2622,3,3,DP,11,1874.1420876979828,3050000,-99.67482815053376,65,0.43477538,-0.89125043,-0.3978959,0.6573825,0.74453366,-3.5762787e-07,-2.2339966,-1.238246,-0.70639366,-2.0632484,-1.6803397
132,38.0,170,108,2,2,DP,11,136.62976217269897,250000,-81.46877036734412,66,0.5270828,-0.14778435,-0.293934,1.0649648,1.4599078,-4.7683716e-07,-2.6521783,-1.1661134,0.06975143,-0.475513,-1.7398893
133,6301.0,2198,1281,3,3,DP,11,136.62976217269897,250000,-81.46877036734412,66,0.5270828,-0.14778435,-0.293934,1.0649648,1.4599078,-4.7683716e-07,-2.6521783,-1.1661134,0.06975143,-0.475513,-1.7398893
134,80.0,262,175,2,2,DP,11,868.4840633869171,1500000,-104.26770506261056,67,0.20320845,-0.7876831,-0.2187601,0.56333315,0.6588738,-9.536743e-07,-3.9649217,-2.18575,-0.6193807,-2.594997,-2.1327636
135,25113.0,4075,2835,3,3,DP,11,868.4840633869171,1500000,-104.26770506261056,67,0.20320845,-0.7876831,-0.2187601,0.56333315,0.6588738,-9.536743e-07,-3.9649217,-2.18575,-0.6193807,-2.594997,-2.1327636
136,80.0,272,166,2,2,DP,11,2578.104159116745,4050000,-103.75485883992349,68,0.111521736,-1.2811364,-0.4961159,0.42971927,0.772294,-4.7683716e-07,-1.9834609,-1.0441033,-1.0385706,-2.622529,-1.7659193
137,25464.0,4938,2491,3,3,DP,11,2578.104159116745,4050000,-103.75485883992349,68,0.111521736,-1.2811364,-0.4961159,0.42971927,0.772294,-4.7683716e-07,-1.9834609,-1.0441033,-1.0385706,-2.622529,-1.7659193
138,37.0,79,56,2,2,DP,11,54.04782557487488,100000,-82.32713237726692,69,1.1017884,0.32371664,-0.71700764,1.190723,1.6224132,-7.1525574e-07,-2.6250715,-1.6874042,-0.20564434,-0.2960822,-2.5250077
139,2392.0,1708,914,3,3,DP,11,54.04782557487488,100000,-82.32713237726692,69,1.1017884,0.32371664,-0.71700764,1.190723,1.6224132,-7.1525574e-07,-2.6250715,-1.6874042,-0.20564434,-0.2960822,-2.5250077
140,83.0,287,174,2,2,DP,11,1505.4189927577972,2500000,-115.93823313288829,70,0.08497444,-0.797618,-0.8940954,0.51608133,0.69660175,-4.7683716e-07,-2.7539845,-1.8560088,-1.5098561,-3.0940933,-2.292377
141,45842.0,5800,2833,3,3,DP,11,1505.4189927577972,2500000,-115.93823313288829,70,0.08497444,-0.797618,-0.8940954,0.51608133,0.69660175,-4.7683716e-07,-2.7539845,-1.8560088,-1.5098561,-3.0940933,-2.292377
142,70.0,222,173,2,2,DP,11,2759.7291057109833,4300000,-89.89365383007932,71,0.7176051,-0.7102744,-0.11382237,0.98570776,0.7880974,-2.3841858e-07,-1.530513,-0.774952,-0.40505135,-1.5976299,-0.8404057
143,24938.0,3816,2833,3,3,DP,11,2759.7291057109833,4300000,-89.89365383007932,71,0.7176051,-0.7102744,-0.11382237,0.98570776,0.7880974,-2.3841858e-07,-1.530513,-0.774952,-0.40505135,-1.5976299,-0.8404057
144,20.0,98,65,2,2,DP,11,537.5349731445312,950000,-101.0604625012937,72,-0.015200801,-0.5270829,-0.56363595,0.06717242,0.71536195,-1.1920929e-06,-3.8173468,-2.4526048,-1.0736899,-2.1196542,-3.356011
145,7586.0,2791,1462,3,3,DP,11,537.5349731445312,950000,-101.0604625012937,72,-0.015200801,-0.5270829,-0.56363595,0.06717242,0.71536195,-1.1920929e-06,-3.8173468,-2.4526048,-1.0736899,-2.1196542,-3.356011
146,83.0,272,167,2,2,DP,11,3356.6167385578156,5100000,-105.05210943553848,73,0.3976665,-1.0564024,-0.54236984,0.5027882,0.9175715,-4.7683716e-07,-1.6341339,-0.8938025,-0.4735159,-1.454512,-1.2458628
147,5274.0,1795,1142,3,3,DP,11,3356.6167385578156,5100000,-105.05210943553848,73,0.3976665,-1.0564024,-0.54236984,0.5027882,0.9175715,-4.7683716e-07,-1.6341339,-0.8938025,-0.4735159,-1.454512,-1.2458628
148,83.0,267,168,2,2,DP,11,1439.7565667629242,2400000,-111.42344770816604,74,-0.1287225,-1.330678,-0.2404699,0.38725123,0.5242064,-9.536743e-07,-3.4313776,-2.001867,-1.4466727,-2.9537184,-2.7189903
149,32698.0,5168,2679,3,3,DP,11,1439.7565667629242,2400000,-111.42344770816604,74,-0.1287225,-1.330678,-0.2404699,0.38725123,0.5242064,-9.536743e-07,-3.4313776,-2.001867,-1.4466727,-2.9537184,-2.7189903
150,81.0,269,169,2,2,DP,11,392.08789134025574,700000,-104.26232065638844,75,-0.40005463,-0.43709445,-0.7084249,-0.12332456,0.552523,-1.1920929e-06,-3.9400802,-3.1629646,-1.130386,-2.7468605,-3.4582176
151,16748.0,3325,1962,3,3,DP,11,392.08789134025574,700000,-104.26232065638844,75,-0.40005463,-0.43709445,-0.7084249,-0.12332456,0.552523,-1.1920929e-06,-3.9400802,-3.1629646,-1.130386,-2.7468605,-3.4582176
152,46.0,187,120,2,2,DP,11,2614.263554573059,4100000,-93.8201529494497,76,0.5012729,-0.89018524,-0.09170237,0.8496899,0.6609689,-3.5762787e-07,-1.8488832,-0.58599293,-0.7686541,-2.0360994,-1.1342123
153,33245.0,5857,2746,3,3,DP,11,2614.263554573059,4100000,-93.8201529494497,76,0.5012729,-0.89018524,-0.09170237,0.8496899,0.6609689,-3.5762787e-07,-1.8488832,-0.58599293,-0.7686541,-2.0360994,-1.1342123
154,42.0,153,99,2,2,DP,11,2363.176588535309,3750000,-94.17439048613439,77,0.1396245,-1.3814626,-0.34324977,0.71887904,0.61969686,-2.3841858e-07,-1.8780553,-0.951717,-1.1199247,-3.208165,-1.4792069
155,14204.0,3460,1884,3,3,DP,11,2363.176588535309,3750000,-94.17439048613439,77,0.1396245,-1.3814626,-0.34324977,0.71887904,0.61969686,-2.3841858e-07,-1.8780553,-0.951717,-1.1199247,-3.208165,-1.4792069
156,61.0,194,129,2,2,DP,11,2186.321939468384,3500000,-109.03216032100624,78,0.43702433,-0.7920507,-0.6624726,0.29839188,0.7861433,-4.7683716e-07,-2.2605252,-1.3713007,-0.91551214,-1.9308877,-1.9095198
157,46956.0,6369,2797,3,3,DP,11,2186.321939468384,3500000,-109.03216032100624,78,0.43702433,-0.7920507,-0.6624726,0.29839188,0.7861433,-4.7683716e-07,-2.2605252,-1.3713007,-0.91551214,-1.9308877,-1.9095198
158,16.0,73,54,2,2,DP,11,1571.5401284694672,2600000,-97.90098568460925,79,0.59909236,-0.946574,-0.22384894,1.2469044,0.7382619,-2.3841858e-07,-2.0001204,-0.99190766,-0.34305328,-2.1423218,-1.387884
159,1975.0,1897,1083,3,3,DP,11,1571.5401284694672,2600000,-97.90098568460925,79,0.59909236,-0.946574,-0.22384894,1.2469044,0.7382619,-2.3841858e-07,-2.0001204,-0.99190766,-0.34305328,-2.1423218,-1.387884
160,90.0,296,175,2,2,DP,11,596.0820817947388,1050000,-87.80549154013423,80,0.62201536,-0.45231158,-0.13092603,0.74720705,0.95614755,-7.1525574e-07,-3.1068668,-2.0691142,0.16894363,-1.1009978,-2.0854526
161,33936.0,4297,2835,3,3,DP,11,596.0820817947388,1050000,-87.80549154013423,80,0.62201536,-0.45231158,-0.13092603,0.74720705,0.95614755,-7.1525574e-07,-3.1068668,-2.0691142,0.16894363,-1.1009978,-2.0854526
162,55.0,184,125,2,2,DP,11,1054.855700492859,1800000,-110.58638960358992,81,0.053561952,-0.35347664,-0.50294673,0.29385272,0.6776595,-9.536743e-07,-3.685696,-2.3226318,-0.591549,-2.0801783,-2.736104
163,35267.0,4918,2760,3,3,DP,11,1054.855700492859,1800000,-110.58638960358992,81,0.053561952,-0.35347664,-0.50294673,0.29385272,0.6776595,-9.536743e-07,-3.685696,-2.3226318,-0.591549,-2.0801783,-2.736104
164,55.0,212,131,2,2,DP,11,2434.150593996048,3850000,-96.54624791608343,82,0.14208153,-1.4584075,-0.5089303,0.62716144,0.7996531,-2.3841858e-07,-2.2382183,-1.0804213,-1.3177134,-2.461769,-1.5101862
165,5098.0,2005,1116,3,3,DP,11,2434.150593996048,3850000,-96.54624791608343,82,0.14208153,-1.4584075,-0.5089303,0.62716144,0.7996531,-2.3841858e-07,-2.2382183,-1.0804213,-1.3177134,-2.461769,-1.5101862
166,58.0,191,127,2,2,DP,11,1704.9666419029236,2800000,-101.32242867451875,83,0.36616084,-1.1389841,-0.4424055,0.7728668,0.6825275,-4.7683716e-07,-2.6247082,-1.3372164,-0.5700244,-2.4334629,-1.8306849
167,3603.0,1604,1020,3,3,DP,11,1704.9666419029236,2800000,-101.32242867451875,83,0.36616084,-1.1389841,-0.4424055,0.7728668,0.6825275,-4.7683716e-07,-2.6247082,-1.3372164,-0.5700244,-2.4334629,-1.8306849
168,8.0,34,29,2,2,DP,11,3587.7005848884583,5400000,-76.67967339498027,84,0.38654605,-0.92294896,0.2571619,0.6612578,0.7447902,-3.5762787e-07,-1.4468817,-0.15915081,-0.37040216,-0.9989469,-0.95447063
169,186.0,412,249,3,3,DP,11,3587.7005848884583,5400000,-76.67967339498027,84,0.38654605,-0.92294896,0.2571619,0.6612578,0.7447902,-3.5762787e-07,-1.4468817,-0.15915081,-0.37040216,-0.9989469,-0.95447063
170,78.0,264,165,2,2,DP,11,2686.729321718216,4200000,-110.1424205004003,85,0.07704123,-1.0664747,-0.46014526,0.6604224,0.6391345,-4.7683716e-07,-2.0924795,-1.1861902,-1.1568611,-2.6939394,-1.7752588
171,8334.0,2365,1328,3,3,DP,11,2686.729321718216,4200000,-110.1424205004003,85,0.07704123,-1.0664747,-0.46014526,0.6604224,0.6391345,-4.7683716e-07,-2.0924795,-1.1861902,-1.1568611,-2.6939394,-1.7752588
172,23.0,108,69,2,2,DP,11,1213.0123221874237,2050000,-101.9431580302954,86,-0.089623615,-0.72662354,-0.46653914,0.58712065,0.7447092,-7.1525574e-07,-2.9238408,-1.6158452,-0.93746316,-2.8051662,-2.1865904
173,11961.0,3543,1813,3,3,DP,11,1213.0123221874237,2050000,-101.9431580302954,86,-0.089623615,-0.72662354,-0.46653914,0.58712065,0.7447092,-7.1525574e-07,-2.9238408,-1.6158452,-0.93746316,-2.8051662,-2.1865904
174,66.0,214,128,2,2,DP,11,3395.0560812950134,5150000,-101.94902517820357,87,0.18535228,-1.1487305,-0.6403334,0.2711854,0.9884962,-2.3841858e-07,-1.7416933,-0.8939331,-0.7672022,-1.8338401,-1.5758414
175,5978.0,1888,1086,3,3,DP,11,3395.0560812950134,5150000,-101.94902517820357,87,0.18535228,-1.1487305,-0.6403334,0.2711854,0.9884962,-2.3841858e-07,-1.7416933,-0.8939331,-0.7672022,-1.8338401,-1.5758414
176,49.0,160,114,2,2,DP,11,2650.401554107666,4150000,-102.25059318003986,88,0.36076945,-1.1292621,-0.38346493,0.71351874,0.65766203,-7.1525574e-07,-2.1580594,-1.1770921,-1.0443653,-2.312707,-1.5326502
177,5592.0,1960,1198,3,3,DP,11,2650.401554107666,4150000,-102.25059318003986,88,0.36076945,-1.1292621,-0.38346493,0.71351874,0.65766203,-7.1525574e-07,-2.1580594,-1.1770921,-1.0443653,-2.312707,-1.5326502
178,6.0,29,25,2,2,DP,11,716.1299240589142,1250000,-91.78248634063823,89,-0.36980247,-0.47815537,0.18832704,0.24906354,0.63265836,-9.536743e-07,-3.7521892,-1.714928,-0.47894287,-2.042839,-2.8157468
179,207.0,372,259,3,3,DP,11,716.1299240589142,1250000,-91.78248634063823,89,-0.36980247,-0.47815537,0.18832704,0.24906354,0.63265836,-9.536743e-07,-3.7521892,-1.714928,-0.47894287,-2.042839,-2.8157468
180,84.0,284,173,2,2,DP,11,1806.329861164093,2950000,-98.95793647077276,90,0.4283946,-0.8898747,-0.38698912,0.40552256,0.68721765,-2.3841858e-07,-2.2423396,-1.1650518,-0.9635766,-2.9316468,-1.5802705
181,42786.0,5619,2793,3,3,DP,11,1806.329861164093,2950000,-98.95793647077276,90,0.4283946,-0.8898747,-0.38698912,0.40552256,0.68721765,-2.3841858e-07,-2.2423396,-1.1650518,-0.9635766,-2.9316468,-1.5802705
182,59.0,195,125,2,2,DP,11,2150.920086145401,3450000,-102.36662585335158,91,0.5537472,-0.9968196,-0.13480093,0.9633737,0.555701,-4.7683716e-07,-1.9773452,-1.0030855,-0.6148945,-2.2955778,-1.4144044
183,28996.0,5182,2645,3,3,DP,11,2150.920086145401,3450000,-102.36662585335158,91,0.5537472,-0.9968196,-0.13480093,0.9633737,0.555701,-4.7683716e-07,-1.9773452,-1.0030855,-0.6148945,-2.2955778,-1.4144044
184,78.0,247,170,2,2,DP,11,2833.4329566955566,4400000,-80.4142627629025,92,0.48441547,-1.1014674,-0.05477011,0.79843205,0.6856015,-1.1920929e-07,-1.6886688,-0.7946776,-0.5425953,-1.804162,-0.9190377
185,35135.0,4945,2835,3,3,DP,11,2833.4329566955566,4400000,-80.4142627629025,92,0.48441547,-1.1014674,-0.05477011,0.79843205,0.6856015,-1.1920929e-07,-1.6886688,-0.7946776,-0.5425953,-1.804162,-0.9190377
186,84.0,230,140,2,2,DP,11,2907.236304998398,4500000,-91.47065897039667,93,0.31595343,-1.0509126,0.12035168,0.45331463,0.5486094,-3.5762787e-07,-2.1949234,-0.5573696,-0.9123426,-1.8849016,-1.420645
187,36201.0,5948,2803,3,3,DP,11,2907.236304998398,4500000,-91.47065897039667,93,0.31595343,-1.0509126,0.12035168,0.45331463,0.5486094,-3.5762787e-07,-2.1949234,-0.5573696,-0.9123426,-1.8849016,-1.420645
188,85.0,270,175,2,2,DP,11,625.9072866439819,1100000,-92.81925411635333,94,0.476429,-0.37470627,-0.1300967,0.7030797,0.88730025,-7.1525574e-07,-3.4587362,-2.2427504,-0.4354009,-1.8374705,-2.5337152
189,36369.0,4530,2835,3,3,DP,11,625.9072866439819,1100000,-92.81925411635333,94,0.476429,-0.37470627,-0.1300967,0.7030797,0.88730025,-7.1525574e-07,-3.4587362,-2.2427504,-0.4354009,-1.8374705,-2.5337152
190,134.0,259,168,2,2,DP,11,807.2216167449951,1400000,-102.43156050677538,95,0.31858093,-0.33279002,-0.43181014,0.40339166,0.7596615,-9.536743e-07,-3.3478506,-1.9645281,-0.08481808,-1.3793968,-2.5144439
191,31524.0,5033,2757,3,3,DP,11,807.2216167449951,1400000,-102.43156050677538,95,0.31858093,-0.33279002,-0.43181014,0.40339166,0.7596615,-9.536743e-07,-3.3478506,-1.9645281,-0.08481808,-1.3793968,-2.5144439
192,24.0,67,48,2,2,DP,11,421.13351821899414,750000,-100.773407231533,96,0.14853443,-0.21507514,-0.19338086,0.8636932,0.72320056,-7.1525574e-07,-3.7491055,-2.0910795,-0.5131449,-1.8056123,-3.0174675
193,135.0,377,206,3,3,DP,11,421.13351821899414,750000,-100.773407231533,96,0.14853443,-0.21507514,-0.19338086,0.8636932,0.72320056,-7.1525574e-07,-3.7491055,-2.0910795,-0.5131449,-1.8056123,-3.0174675
194,79.0,275,175,2,2,DP,11,2046.4523763656616,3300000,-113.26264908454382,97,0.67646974,-0.6264881,-0.39063573,0.7371213,0.7761189,-4.7683716e-07,-2.1624475,-1.3606433,-0.5094111,-1.5803645,-1.5085444
195,63916.0,6434,2835,3,3,DP,11,2046.4523763656616,3300000,-113.26264908454382,97,0.67646974,-0.6264881,-0.39063573,0.7371213,0.7761189,-4.7683716e-07,-2.1624475,-1.3606433,-0.5094111,-1.5803645,-1.5085444
196,89.0,282,175,2,2,DP,11,960.9350428581238,1650000,-88.96327630389162,98,0.30748114,-0.48399174,-0.31283167,0.3471344,0.92039585,-7.1525574e-07,-2.8660731,-1.5239305,0.28607,-1.3837435,-1.5968553
197,42868.0,5762,2835,3,3,DP,11,960.9350428581238,1650000,-88.96327630389162,98,0.30748114,-0.48399174,-0.31283167,0.3471344,0.92039585,-7.1525574e-07,-2.8660731,-1.5239305,0.28607,-1.3837435,-1.5968553
198,86.0,283,171,2,2,DP,11,2011.7265892028809,3250000,-100.10186778118448,99,0.04262637,-0.8520764,-0.34519774,-0.14756669,0.60361433,-7.1525574e-07,-2.5753596,-0.9109193,-0.86110514,-1.652169,-1.8965688
199,40667.0,6017,2698,3,3,DP,11,2011.7265892028809,3250000,-100.10186778118448,99,0.04262637,-0.8520764,-0.34519774,-0.14756669,0.60361433,-7.1525574e-07,-2.5753596,-0.9109193,-0.86110514,-1.652169,-1.8965688
200,46.0,172,115,2,2,DP,11,3471.6046929359436,5250000,-102.28668320649076,100,0.13897888,-1.1010716,-0.4366241,0.19520807,0.7412277,-3.5762787e-07,-1.9875498,-0.83334893,-0.5714788,-1.7317843,-1.6579669
201,33174.0,5333,2530,3,3,DP,11,3471.6046929359436,5250000,-102.28668320649076,100,0.13897888,-1.1010716,-0.4366241,0.19520807,0.7412277,-3.5762787e-07,-1.9875498,-0.83334893,-0.5714788,-1.7317843,-1.6579669
202,24.0,112,82,2,2,DP,11,655.9239747524261,1150000,-87.16604801687733,101,0.23479474,-0.06412661,-0.45708138,0.45839432,1.025826,-9.536743e-07,-3.1865425,-1.7471448,0.13348722,-1.3953278,-2.1912425
203,35473.0,5316,2796,3,3,DP,11,655.9239747524261,1150000,-87.16604801687733,101,0.23479474,-0.06412661,-0.45708138,0.45839432,1.025826,-9.536743e-07,-3.1865425,-1.7471448,0.13348722,-1.3953278,-2.1912425
204,83.0,272,170,2,2,DP,11,3318.625969648361,5050000,-97.47290700510075,102,0.32077295,-1.1663637,-0.28492528,0.38101634,1.0769464,-5.9604645e-07,-2.0309446,-0.9625658,-0.7161686,-1.6191719,-1.4259086
205,6937.0,2216,1375,3,3,DP,11,3318.625969648361,5050000,-97.47290700510075,102,0.32077295,-1.1663637,-0.28492528,0.38101634,1.0769464,-5.9604645e-07,-2.0309446,-0.9625658,-0.7161686,-1.6191719,-1.4259086
206,89.0,214,143,2,2,DP,11,108.84828567504883,200000,-76.58162186487434,103,0.6269862,-0.03085959,-0.61813277,0.92744863,1.4832954,-9.536743e-07,-3.2638786,-2.2610736,-0.24879476,-0.6828219,-2.6536307
207,33251.0,4920,2795,3,3,DP,11,108.84828567504883,200000,-76.58162186487434,103,0.6269862,-0.03085959,-0.61813277,0.92744863,1.4832954,-9.536743e-07,-3.2638786,-2.2610736,-0.24879476,-0.6828219,-2.6536307
208,83.0,258,168,2,2,DP,11,164.29779243469238,300000,-94.17124029861873,104,0.44820595,-0.4826094,-0.24986766,0.6794364,1.2381504,-9.536743e-07,-3.7400553,-2.4833167,-0.4330361,-0.9500629,-2.909407
209,33990.0,6140,2795,3,3,DP,11,164.29779243469238,300000,-94.17124029861873,104,0.44820595,-0.4826094,-0.24986766,0.6794364,1.2381504,-9.536743e-07,-3.7400553,-2.4833167,-0.4330361,-0.9500629,-2.909407
210,82.0,279,164,2,2,DP,11,3205.1879296302795,4900000,-79.83770338100442,105,0.1508931,-1.4935226,0.20941362,0.009232014,0.74383914,-2.3841858e-07,-2.2267573,-0.20736551,-0.9825478,-1.8515892,-1.7038404
211,34095.0,6490,2801,3,3,DP,11,3205.1879296302795,4900000,-79.83770338100442,105,0.1508931,-1.4935226,0.20941362,0.009232014,0.74383914,-2.3841858e-07,-2.2267573,-0.20736551,-0.9825478,-1.8515892,-1.7038404
212,16.0,81,54,2,2,DP,11,3017.7906131744385,4650000,-87.14175911443061,106,0.4762159,-0.78260636,-0.097339116,0.61244565,0.7548576,-3.5762787e-07,-1.5883751,-0.59206593,-0.38659093,-1.35757,-1.0859061
213,1837.0,1408,865,3,3,DP,11,3017.7906131744385,4650000,-87.14175911443061,106,0.4762159,-0.78260636,-0.097339116,0.61244565,0.7548576,-3.5762787e-07,-1.5883751,-0.59206593,-0.38659093,-1.35757,-1.0859061
214,81.0,273,174,2,2,DP,11,1407.3193635940552,2350000,-96.80095967528166,107,0.069847964,-1.0643818,-0.4656918,0.6423194,0.74962354,-7.1525574e-07,-2.6089554,-1.3429132,-0.6924964,-2.4469209,-1.599488
215,29516.0,5247,2802,3,3,DP,11,1407.3193635940552,2350000,-96.80095967528166,107,0.069847964,-1.0643818,-0.4656918,0.6423194,0.74962354,-7.1525574e-07,-2.6089554,-1.3429132,-0.6924964,-2.4469209,-1.599488
