,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
25,143,42,222,61,192,36,0,1,14,26.66,37.0,new,base_features_2h25,DP,2,2,1384.5171554088593,1300000,1e-05,20,0.1,11,False,-99.56101,25,0.24926312,-0.44846988,-0.6565542,0.6582509,1.086499,0.0,-3.3887045,-2.1447775,0.0026798546,-1.8320692,-2.5073907
26,134,36,202,52,199,30,0,1,9,26.18,39.0,new,base_features_2h26,DP,2,2,1440.9796822071075,1350000,1e-05,20,0.1,11,False,-90.64176,26,0.227697,-0.41328,-0.5011121,0.19029158,1.0718523,-2.3841858e-07,-3.3088465,-2.0388074,-0.076716825,-1.8744185,-2.7550323
27,51,36,77,52,153,13,0,2,3,17.62,18.0,new,base_features_2h27,DP,2,2,1497.618724822998,1400000,1e-05,20,0.1,11,False,-81.797165,27,0.26909044,-0.70833206,0.039447397,0.9255477,1.3462515,-2.3841858e-07,-3.0824032,-1.6532497,-0.14826466,-1.7744818,-2.136197
28,158,42,235,61,184,36,1,1,15,29.62,46.0,new,base_features_2h28,DP,2,2,1556.9133734703064,1450000,1e-05,20,0.1,11,False,-113.974686,28,0.025501853,-0.64852524,-0.47546092,-0.14422715,0.600185,-2.3841858e-07,-4.508428,-3.5497901,-1.3586283,-2.1742346,-4.1150365
29,171,31,264,42,238,45,2,1,10,12.5,83.0,new,base_features_2h29,DP,2,2,1619.5026767253876,1500000,1e-05,20,0.1,11,False,-118.604485,29,0.40061757,-0.30883956,-0.5253676,-0.25390399,0.52166235,-2.3841858e-07,-4.5799494,-3.405375,-0.81164706,-1.3601345,-4.1091375
30,171,50,275,74,207,38,2,1,24,13.51,49.0,new,base_features_2h30,DP,2,2,1680.5712168216705,1550000,1e-05,20,0.1,11,False,-111.7953,30,0.28498816,-0.43782115,-0.5948286,-0.20877907,0.5151045,-7.1525574e-07,-4.261647,-3.444122,-1.321335,-2.8154285,-3.9482284
31,175,72,286,108,229,75,0,3,16,17.5,69.0,new,base_features_2h31,DP,2,2,1741.3864164352417,1600000,1e-05,20,0.1,11,False,-119.41126,31,0.5448351,-0.4130603,0.11033404,0.74677396,0.5280087,-4.7683716e-07,-4.998367,-3.676455,-1.1130724,-1.7303953,-3.974958
32,173,80,280,121,233,77,1,3,12,16.5,56.0,new,base_features_2h32,DP,2,2,1799.1025669574738,1650000,1e-05,20,0.1,11,False,-112.288216,32,0.57308567,-0.43373454,0.056539834,0.5288917,0.77107686,-2.3841858e-07,-4.451282,-2.6853309,-0.82424134,-1.2830824,-3.7554653
33,175,50,290,74,214,64,1,1,20,16.56,62.0,new,base_features_2h33,DP,2,2,1856.2789356708527,1700000,1e-05,20,0.1,11,False,-119.28848,33,0.5204712,-0.40569293,-0.37612724,0.57499754,1.2327148,0.0,-2.7724693,-1.575891,0.35138857,-1.3192558,-1.8983109
34,175,44,302,65,227,75,0,1,20,21.51,76.0,new,base_features_2h34,DP,2,2,1913.4832773208618,1750000,1e-05,20,0.1,11,False,-92.2047,34,0.77682054,-0.27264,-0.58039296,-0.2782855,0.65278494,-1.1920929e-07,-2.3463275,-1.3660527,-0.49912986,0.7767997,-0.93311155
35,166,31,263,38,210,77,1,2,12,16.52,43.0,new,base_features_2h35,DP,2,2,1973.5421657562256,1800000,1e-05,20,0.1,11,False,-115.96213,35,0.019415403,-0.5315695,0.27635178,0.4859081,0.96119905,-4.7683716e-07,-4.715663,-3.2916255,-0.98376524,-1.6886294,-4.0509267
36,170,56,282,89,206,46,4,1,15,14.57,54.0,new,base_features_2h36,DP,2,2,2035.8178491592407,1850000,1e-05,20,0.1,11,False,-130.76482,36,0.34788305,-0.032364488,-0.24562356,-0.7199609,0.3845333,0.0,-5.0411067,-3.785897,-1.0500127,-2.1231122,-4.383943
37,164,56,276,89,201,65,2,1,13,14.49,54.0,new,base_features_2h37,DP,2,2,2098.5338401794434,1900000,1e-05,20,0.1,11,False,-128.4589,37,0.27934155,-0.56079316,0.10352522,0.59919906,0.8388633,-4.7683716e-07,-4.4932966,-3.104271,-1.0709357,-2.3593714,-4.05931
38,168,49,239,71,189,27,1,4,10,9.55,42.0,new,base_features_2h38,DP,2,2,2162.3471636772156,1950000,1e-05,20,0.1,11,False,-128.80005,38,0.38505143,-0.6480626,-0.17387548,0.9672487,0.6514852,-4.7683716e-07,-4.4375386,-3.2524436,-1.0372777,-1.6914635,-3.7610571
39,170,25,218,29,212,24,0,2,5,29.63,61.0,new,base_features_2h39,DP,2,2,2225.6726224422455,2000000,1e-05,20,0.1,11,False,-103.93595,39,0.6576654,-0.14534414,-0.50063574,0.88370526,1.4657966,-4.7683716e-07,-3.1297286,-1.8972843,-0.17425826,-0.62455845,-1.8164572
40,170,56,279,89,237,46,0,1,8,8.59,63.0,new,base_features_2h40,DP,2,2,2292.6916785240173,2050000,1e-05,20,0.1,11,False,-115.68997,40,0.13756709,-0.2873547,-0.29211503,-0.04982546,0.65397406,-2.3841858e-07,-4.1542983,-2.2032175,-0.3863569,-1.3839977,-3.0695648
41,135,44,200,65,194,35,2,3,7,27.14,44.0,new,base_features_2h41,DP,2,2,2369.0083911418915,2100000,1e-05,20,0.1,11,False,-113.44252,41,0.6918225,-0.54638696,0.019395769,0.33607295,0.8742089,-2.3841858e-07,-3.66222,-2.0610836,-0.11728272,-0.75208867,-2.9433181
42,159,56,244,89,200,45,1,1,14,29.62,36.0,new,base_features_2h42,DP,2,2,2426.518616914749,2150000,1e-05,20,0.1,11,False,-119.151184,42,0.18954186,-0.58036005,-0.48098898,0.5911504,0.5289286,0.0,-3.760933,-2.6024628,-0.6384067,-2.170999,-3.0308027
43,162,56,277,89,254,72,0,1,21,14.48,60.0,new,base_features_2h43,DP,2,2,2484.5606582164764,2200000,1e-05,20,0.1,11,False,-126.5077,43,-0.104182824,-0.5392965,0.011889964,0.31818897,0.71252155,0.0,-4.000134,-2.6363962,-0.96908534,-2.4144504,-3.755684
44,42,31,58,42,171,5,0,1,6,16.66,15.0,new,base_features_2h44,DP,2,2,2541.405312538147,2250000,1e-05,20,0.1,11,False,-115.33518,44,0.023972925,-0.28899312,-0.33013615,1.0085628,1.2903723,0.0,-2.8820238,-1.4155917,-0.18182878,-1.4266856,-2.4326525
45,164,50,266,74,196,57,1,1,14,11.54,38.0,new,base_features_2h45,DP,2,2,2598.067262172699,2300000,1e-05,20,0.1,11,False,-100.43251,45,0.4243246,-0.36095703,-0.046683013,0.30556917,0.38425952,-4.7683716e-07,-3.6388574,-1.8922701,-0.35038245,-1.5893633,-2.6125534
46,165,56,269,87,209,51,2,1,21,14.52,64.0,new,base_features_2h46,DP,2,2,2657.386918783188,2350000,1e-05,20,0.1,11,False,-128.42021,46,-0.013659762,-0.67571247,-0.0007369518,-0.14492339,-0.07907033,-2.3841858e-07,-4.6324563,-3.5261798,-1.072178,-2.0085766,-4.017471
47,170,50,282,73,237,74,0,1,21,17.49,65.0,new,base_features_2h47,DP,2,2,2717.7376413345337,2400000,1e-05,20,0.1,11,False,-125.72019,47,-0.17722237,-0.633783,-0.015116364,-0.17857406,0.4939397,-4.7683716e-07,-4.2815924,-3.1011236,-1.1236761,-2.3673918,-4.028852
48,170,50,289,74,200,39,2,1,23,10.55,50.0,new,base_features_2h48,DP,2,2,2778.417810201645,2450000,1e-05,20,0.1,11,False,-99.00681,48,0.5626238,-0.22831583,-0.30458856,-0.12701562,0.7433285,-1.1920929e-07,-2.4889853,-1.0048684,0.2726987,-0.3487283,-1.7203467
49,68,44,100,65,158,5,2,1,9,17.62,15.0,new,base_features_2h49,DP,2,2,2837.242571592331,2500000,1e-05,20,0.1,11,False,-88.10661,49,0.42396155,-0.26972616,-0.246292,1.1032126,1.1050321,-2.3841858e-07,-2.4389014,-1.1443999,0.078446716,-1.5762606,-1.7939324
50,135,56,215,87,182,46,0,1,19,27.62,37.0,new,base_features_2h50,DP,2,2,2897.8429114818573,2550000,1e-05,20,0.1,11,False,-120.775826,50,-0.0588035,-1.3306316,-0.313115,0.08721763,0.3858242,-7.1525574e-07,-4.5533795,-3.284439,-0.79664874,-2.3672025,-3.680308
51,117,48,155,74,153,6,1,22,4,19.14,32.0,new,base_features_2h51,DP,2,2,2963.8812494277954,2600000,1e-05,20,0.1,11,False,-105.4595,51,0.8729704,-0.25404918,-0.01650387,1.370633,1.2638893,-2.3841858e-07,-2.3429627,-1.5170933,-0.01800219,-0.45695502,-1.7231481
52,94,44,126,65,139,5,2,4,4,18.18,25.0,new,base_features_2h52,DP,2,2,3026.5207703113556,2650000,1e-05,20,0.1,11,False,-97.699196,52,0.49828923,-0.5046123,-0.024697006,1.5106446,1.2988822,-2.3841858e-07,-2.4377732,-1.3204206,0.09139074,-0.65514183,-1.7652684
53,170,50,278,74,203,56,0,1,19,13.51,52.0,new,base_features_2h53,DP,2,2,3089.7203271389008,2700000,1e-05,20,0.1,11,False,-87.37406,53,0.74921954,-0.29898524,-0.16558391,0.7418533,0.87398356,-2.3841858e-07,-2.2422721,-1.0399041,0.39372116,-0.5736477,-1.6178716
54,169,56,297,89,206,60,3,1,31,15.49,61.0,new,base_features_2h54,DP,2,2,3158.073945760727,2750000,1e-05,20,0.1,11,False,-105.882706,54,0.0051795593,-1.1276764,-0.09965217,-0.2322928,0.58908534,-2.3841858e-07,-3.9675193,-2.5809193,-0.69845337,-2.2238271,-3.3940854
55,170,50,274,73,203,56,1,1,27,13.5,54.0,new,base_features_2h55,DP,2,2,3244.5056483745575,2800000,1e-05,20,0.1,11,False,-124.33086,55,-0.10983353,-0.9514879,-0.23070821,0.13639602,0.67934823,-4.7683716e-07,-3.8597503,-2.9852717,-0.75138545,-2.7830522,-3.154016
56,168,44,273,64,200,66,1,1,17,14.51,50.0,new,base_features_2h56,DP,2,2,3329.922881603241,2850000,1e-05,20,0.1,11,False,-128.1235,56,-0.08105447,-0.9351026,0.21503744,-0.60523283,0.066244245,-2.3841858e-07,-3.7218938,-2.472832,-0.7106776,-1.8601562,-3.421574
57,173,25,272,29,203,56,1,1,9,14.5,61.0,new,base_features_2h57,DP,2,2,3387.4782004356384,2900000,1e-05,20,0.1,11,False,-100.26282,57,0.97774196,-0.2058202,-0.22275785,0.79017687,1.1735241,0.0,-1.8783171,-0.8297192,-0.16954035,0.28711808,-1.1220418
58,52,28,67,35,163,5,0,1,3,16.66,19.0,new,base_features_2h58,DP,2,2,3443.885530233383,2950000,1e-05,20,0.1,11,False,-90.85107,58,0.41481927,-0.43966997,-0.023897588,1.3505609,1.4428461,-2.3841858e-07,-2.2948616,-1.0677629,-0.032060787,-0.98036355,-1.5377917
59,80,31,96,42,136,5,0,6,3,17.62,21.0,new,base_features_2h59,DP,2,2,3500.5624527931213,3000000,1e-05,20,0.1,11,False,-82.78656,59,0.58250386,-0.6042918,0.23495841,1.0846186,1.3668029,-2.3841858e-07,-2.6081998,-1.314362,-0.12176393,-0.6873864,-1.5839745
60,74,44,114,65,139,9,2,1,5,18.66,17.0,new,base_features_2h60,DP,2,2,3558.351898431778,3050000,1e-05,20,0.1,11,False,-87.524826,60,0.69307846,-0.39022183,-0.08306745,0.44175684,0.9279542,-2.3841858e-07,-1.9046886,-0.6779068,0.18440735,-1.1819389,-1.3201611
61,171,44,276,65,214,24,2,1,29,11.5,66.0,new,base_features_2h61,DP,2,2,3615.227647304535,3100000,1e-05,20,0.1,11,False,-98.11539,61,0.51068705,-0.52222097,-0.2064414,-0.38888374,0.4383731,-3.5762787e-07,-2.4787726,-1.4786701,-0.501269,-2.1904764,-1.9205194
62,55,36,77,52,136,7,0,1,2,17.14,22.0,new,base_features_2h62,DP,2,2,3673.4435501098633,3150000,1e-05,20,0.1,11,False,-80.780495,62,0.87826484,-0.28755534,-0.11893937,0.67564845,1.2049252,-3.5762787e-07,-1.8110077,-0.5984171,0.08381112,-1.0570748,-1.2164445
63,117,31,147,42,187,13,0,1,7,22.18,44.0,new,base_features_2h63,DP,2,2,3733.7901306152344,3200000,1e-05,20,0.1,11,False,-94.09467,63,0.46295166,-0.28944647,-0.32132763,0.19869867,0.5308311,-2.3841858e-07,-2.388546,-1.4415314,-0.5452633,-2.288364,-1.789784
64,98,31,126,41,171,5,0,9,3,18.66,32.0,new,base_features_2h64,DP,2,2,3796.273312807083,3250000,1e-05,20,0.1,11,False,-84.75466,64,0.7031704,-0.48682475,0.23015025,0.66364604,0.9312829,-2.3841858e-07,-1.7928687,-0.5704169,-0.36023587,-0.64501595,-0.8516068
65,52,25,66,29,129,4,0,1,3,16.66,16.0,new,base_features_2h65,DP,2,2,3859.8030252456665,3300000,1e-05,20,0.1,11,False,-87.65491,65,0.3911871,-0.15744102,0.19414294,0.10777411,0.16377443,-2.3841858e-07,-1.977982,-0.7686572,-0.46550336,-1.7240635,-1.0938808
66,76,36,118,52,142,15,0,1,11,18.18,22.0,new,base_features_2h66,DP,2,2,3926.015396595001,3350000,1e-05,20,0.1,11,False,-93.73688,66,0.18271187,-0.4201523,0.004818648,0.57918376,1.0031626,-2.3841858e-07,-2.5844254,-1.4007802,-0.23475285,-1.7532976,-1.9616792
67,71,44,112,65,140,14,2,2,10,18.66,22.0,new,base_features_2h67,DP,2,2,3981.4999334812164,3400000,1e-05,20,0.1,11,False,-90.71655,67,0.14594108,-0.6404376,-0.02692762,0.84133977,0.9963007,-4.7683716e-07,-2.1028104,-1.0360463,-0.31888723,-1.7325253,-1.6212978
68,98,43,139,61,173,4,1,1,7,18.66,27.0,new,base_features_2h68,DP,2,2,4031.8981635570526,3450000,1e-05,20,0.1,11,False,-86.03395,68,0.19748987,-0.37067056,0.22710145,0.52637243,0.95464706,-2.3841858e-07,-1.5236902,-0.6386984,-0.7606878,-2.1322918,-0.8447974
69,59,25,78,29,137,13,0,4,1,17.63,17.0,new,base_features_2h69,DP,2,2,4082.407767534256,3500000,1e-05,20,0.1,11,False,-84.37836,69,0.38817132,-0.60093915,0.32705417,0.91698384,1.359891,-2.3841858e-07,-1.893502,-0.8224853,-0.21761961,-0.1678968,-1.0989501
70,74,44,119,64,146,13,2,1,8,18.66,22.0,new,base_features_2h70,DP,2,2,4132.851936101913,3550000,1e-05,20,0.1,11,False,-85.833534,70,0.15918365,-0.76156664,0.05300799,0.22495282,1.0815822,-2.3841858e-07,-1.7388039,-0.61202765,-0.2751,-1.5795588,-1.3910649
71,79,31,100,42,135,5,0,6,5,17.14,19.0,new,base_features_2h71,DP,2,2,4183.466926813126,3600000,1e-05,20,0.1,11,False,-81.14245,71,0.2822392,-0.89660335,0.0352346,1.0968418,1.194911,-2.3841858e-07,-1.7942437,-0.79617184,0.015309624,-0.3124522,-1.1731308
72,55,31,69,41,140,4,0,1,2,17.14,22.0,new,base_features_2h72,DP,2,2,4233.930175065994,3650000,1e-05,20,0.1,11,False,-73.5769,72,0.27251482,-0.54228616,-0.07320309,0.3610088,0.51018935,-3.5762787e-07,-1.6448085,-0.64085025,-0.8289631,-3.0250268,-0.5946996
73,160,48,262,76,177,32,0,1,13,28.66,40.0,new,base_features_2h73,DP,2,2,4284.856974601746,3700000,1e-05,20,0.1,11,False,-87.16521,73,0.17519057,-0.44029808,-0.14398435,1.1647062,0.7595366,-2.3841858e-07,-2.5016158,-1.4736457,0.10768902,-1.3509734,-2.063278
74,79,31,98,41,136,4,0,8,5,17.14,20.0,new,base_features_2h74,DP,2,2,4335.545389890671,3750000,1e-05,20,0.1,11,False,-80.82961,74,0.16934408,-1.1351666,-0.036410958,1.4024792,0.8097492,-4.7683716e-07,-2.4457572,-1.3072106,-0.16219378,-0.48387784,-1.6321251
75,159,28,208,35,176,21,0,7,8,27.7,44.0,new,base_features_2h75,DP,2,2,4386.754178524017,3800000,1e-05,20,0.1,11,False,-86.70493,75,0.2632481,-0.9535155,0.18140623,1.3539135,1.1228113,-2.3841858e-07,-2.2235742,-1.3265815,-0.19196083,0.045764625,-1.2701547
76,46,36,65,51,158,4,0,1,4,16.66,17.0,new,base_features_2h76,DP,2,2,4437.761349916458,3850000,1e-05,20,0.1,11,False,-87.465294,76,0.20547009,-0.68504345,0.11880991,-0.13550839,0.432212,-3.5762787e-07,-2.020743,-1.160934,-0.97163266,-2.8899074,-1.9479519
77,87,36,116,52,138,5,1,9,3,17.62,21.0,new,base_features_2h77,DP,2,2,4488.642061471939,3900000,1e-05,20,0.1,11,False,-80.0971,77,0.49563146,-0.85472476,0.03586462,0.6886239,1.4327887,-4.7683716e-07,-2.122328,-1.1907482,-0.38204622,-0.40694028,-1.5182858
78,52,28,65,35,130,5,0,1,2,16.66,18.0,new,base_features_2h78,DP,2,2,4539.380021095276,3950000,1e-05,20,0.1,11,False,-82.16438,78,0.48515415,-0.6786696,-0.09782323,1.4852232,1.2058659,-2.3841858e-07,-2.413428,-1.4890922,-0.002319388,-0.23947951,-1.7939866
79,79,31,97,42,151,5,0,6,4,17.62,18.0,new,base_features_2h79,DP,2,2,4590.49612402916,4000000,1e-05,20,0.1,11,False,-71.22367,79,0.30585876,-0.9910908,0.26398018,0.95501393,1.3345367,-3.5762787e-07,-1.761506,-0.743988,-0.22251792,-0.15666258,-0.97703296
80,47,25,55,29,131,4,0,1,3,16.66,13.0,new,base_features_2h80,DP,2,2,4641.0036334991455,4050000,1e-05,20,0.1,11,False,-70.865555,80,0.4871166,-0.72084343,0.008582383,1.040635,1.19674,-2.3841858e-07,-2.2333407,-1.4162068,-0.22174005,-0.38280374,-1.5960362
81,73,44,111,64,142,14,2,1,6,19.14,20.0,new,base_features_2h81,DP,2,2,4691.807128667831,4100000,1e-05,20,0.1,11,False,-64.24364,81,0.15854649,-1.2499937,-0.03716576,0.33039922,1.3370931,-2.3841858e-07,-1.7473382,-0.9270763,-0.62522155,-1.8523545,-1.2285118
82,137,50,210,74,207,27,2,1,11,25.62,43.0,new,base_features_2h82,DP,2,2,4742.461834192276,4150000,1e-05,20,0.1,11,False,-84.188065,82,0.33318788,-0.98072815,-0.034178942,0.24351886,0.6221087,-4.7683716e-07,-2.4362044,-1.3641958,-0.3032357,-1.8786051,-1.9899504
83,70,36,100,52,156,5,0,4,2,17.14,15.0,new,base_features_2h83,DP,2,2,4793.580490112305,4200000,1e-05,20,0.1,11,False,-73.53021,83,0.5163885,-1.231691,0.1549274,0.75460255,0.9796993,-2.3841858e-07,-1.850293,-0.8266331,-0.101622626,-0.69955105,-1.309264
84,65,25,88,29,141,5,0,1,2,17.62,19.0,new,base_features_2h84,DP,2,2,4844.557961463928,4250000,1e-05,20,0.1,11,False,-77.08747,84,0.46113053,-1.1535288,0.11683509,0.47008768,0.7545474,-2.3841858e-07,-2.2161791,-1.0967085,-0.08300032,-0.74292696,-1.5889144
85,90,36,118,52,139,5,0,6,4,17.7,24.0,new,base_features_2h85,DP,2,2,4894.871505022049,4300000,1e-05,20,0.1,11,False,-71.977486,85,0.35473737,-1.3387074,0.12305355,0.4122666,0.8870214,-4.7683716e-07,-2.5684805,-1.3497097,-0.31771803,-1.1261024,-1.7908531
86,50,31,64,41,148,4,0,6,4,16.66,16.0,new,base_features_2h86,DP,2,2,4945.820419311523,4350000,1e-05,20,0.1,11,False,-81.60524,86,0.31894353,-1.4670099,0.0883531,0.87309384,0.9739071,-4.7683716e-07,-2.784522,-1.7808639,-0.4427809,-1.1869868,-1.9418701
87,77,36,103,51,135,4,0,3,4,17.14,20.0,new,base_features_2h87,DP,2,2,4996.128458976746,4400000,1e-05,20,0.1,11,False,-58.26382,87,-0.047361184,-1.6014427,0.1503722,0.48975605,1.5740007,-3.5762787e-07,-1.5544081,-0.79323363,-0.7926737,-1.567689,-1.086194
