,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,23,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,1,0.13043478260869565
1,5,0,4,0,35,0,0,0,1,0.0,2.0,false,False,new,mock,DP,1,2,0.11428571428571428
2,6,0,5,0,24,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,3,0.20833333333333334
3,7,0,6,0,29,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,4,0.20689655172413793
4,8,0,7,0,35,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,5,0.2
5,9,0,8,0,24,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,6,0.3333333333333333
6,10,0,9,0,24,0,0,0,1,0.0,2.0,false,False,new,mock,DP,1,7,0.375
7,11,0,10,0,25,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,8,0.4
8,12,0,11,0,27,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,9,0.4074074074074074
9,13,0,12,0,26,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,10,0.46153846153846156
10,14,0,13,0,32,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,11,0.40625
11,15,0,14,0,31,0,0,0,1,0.0,2.0,false,False,new,mock,DP,1,12,0.45161290322580644
12,16,0,15,0,28,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,13,0.5357142857142857
13,17,0,16,0,32,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,14,0.5
14,18,0,17,0,30,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,15,0.5666666666666667
15,106,37,171,53,69,18,0,1,10,18.18,9.0,false,False,new,mock,DP,2,1,2.4782608695652173
16,166,90,292,136,116,55,1,1,27,26.66,12.0,false,False,new,mock,DP,2,2,2.5172413793103448
17,190,49,298,71,91,27,2,1,29,22.66,12.0,false,False,new,mock,DP,2,3,3.2747252747252746
18,232,56,367,83,71,21,2,1,31,22.18,10.0,false,False,new,mock,DP,2,4,5.169014084507042
19,270,62,428,92,108,21,2,1,33,23.62,14.0,false,False,new,mock,DP,2,5,3.962962962962963
20,255,61,420,86,94,10,0,1,7,22.18,22.0,false,False,new,mock,DP,2,6,4.468085106382978
21,381,56,645,82,135,30,0,1,49,9.05,17.0,false,False,new,mock,DP,2,7,4.777777777777778
22,408,71,686,111,144,16,0,1,19,28.66,24.0,false,False,new,mock,DP,2,8,4.763888888888889
23,539,64,911,94,187,34,0,1,46,15.28,25.0,false,False,new,mock,DP,2,9,4.871657754010696
24,635,68,1109,100,235,58,0,1,56,35.34,27.0,false,False,new,mock,DP,2,10,4.719148936170213
25,649,72,1130,106,161,30,0,1,39,23.36,18.0,false,False,new,mock,DP,2,11,7.0186335403726705
26,753,104,1347,155,193,17,4,1,50,33.42,28.0,false,False,new,mock,DP,2,12,6.979274611398964
27,835,154,1476,228,174,35,0,1,53,43.39,20.0,false,False,new,mock,DP,2,13,8.482758620689655
28,1005,84,1776,124,199,54,0,1,75,57.32,25.0,false,False,new,mock,DP,2,14,8.924623115577889
29,1060,122,1887,182,276,30,3,1,86,62.45,24.0,false,False,new,mock,DP,2,15,6.836956521739131
30,1075,228,2415,451,1531,501,16,1,66,163.1,66.0,false,False,new,mock,DP,3,1,1.5774003919007185
31,1786,362,4243,758,3901,959,11,1,170,179.7,137.0,false,False,new,mock,DP,3,2,1.0876698282491668
32,2211,239,4582,453,1874,497,13,1,204,56.75,178.0,false,False,new,mock,DP,3,3,2.4450373532550693
33,3481,508,7807,1113,7192,956,24,1,316,220.32,263.0,false,False,new,mock,DP,3,4,1.085511679644049
34,3859,337,8284,694,2182,424,12,1,234,227.39,199.0,false,False,new,mock,DP,3,5,3.796516956920257
35,5331,433,11475,963,5672,621,7,1,367,303.4,436.0,false,False,new,mock,DP,3,6,2.023095909732017
36,6978,0,15001,0,8118,733,0,0,454,0.0,696.0,true,False,new,mock,DP,3,7,1.8478689332347868
37,6565,0,15001,0,7033,311,148,0,197,0.0,1226.0,true,False,new,mock,DP,4,1,2.1329446893217687
