,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,OpenSet RA,r,DP,1,1
1,5.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,OpenSet RA,r,DP,1,2
2,6.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,OpenSet RA,r,DP,1,3
3,7.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,OpenSet RA,r,DP,1,4
4,8.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,4.0,OpenSet RA,r,DP,1,5
5,9.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,3.0,OpenSet RA,r,DP,1,6
6,10.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,OpenSet RA,r,DP,1,7
7,11.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,3.0,OpenSet RA,r,DP,1,8
8,12.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,3.0,OpenSet RA,r,DP,1,9
9,13.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,DP,1,10
10,14.0,0.0,13.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,7.0,OpenSet RA,r,DP,1,11
11,15.0,0.0,14.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,5.0,OpenSet RA,r,DP,1,12
12,16.0,0.0,15.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,DP,1,13
13,17.0,0.0,16.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,DP,1,14
14,18.0,0.0,17.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,DP,1,15
15,25.0,23.0,29.0,27.0,47.0,4.0,0.0,1.0,1.0,11.44,24.0,OpenSet RA,r,DP,2,1
16,28.0,25.0,32.0,29.0,35.0,4.0,0.0,1.0,1.0,11.93,14.0,OpenSet RA,r,DP,2,2
17,31.0,27.0,35.0,31.0,36.0,4.0,0.0,1.0,1.0,11.92,14.0,OpenSet RA,r,DP,2,3
18,34.0,29.0,38.0,33.0,50.0,4.0,0.0,1.0,1.0,11.93,25.0,OpenSet RA,r,DP,2,4
19,37.0,31.0,41.0,35.0,38.0,4.0,0.0,1.0,1.0,12.0,18.0,OpenSet RA,r,DP,2,5
20,40.0,33.0,44.0,37.0,41.0,4.0,0.0,1.0,1.0,12.48,18.0,OpenSet RA,r,DP,2,6
21,43.0,35.0,47.0,39.0,43.0,4.0,0.0,1.0,1.0,12.48,21.0,OpenSet RA,r,DP,2,7
22,46.0,37.0,50.0,41.0,53.0,4.0,0.0,1.0,1.0,12.48,25.0,OpenSet RA,r,DP,2,8
23,49.0,39.0,53.0,43.0,43.0,4.0,0.0,1.0,1.0,12.96,20.0,OpenSet RA,r,DP,2,9
24,52.0,41.0,56.0,45.0,44.0,4.0,0.0,1.0,1.0,12.96,19.0,OpenSet RA,r,DP,2,10
25,55.0,43.0,59.0,47.0,44.0,4.0,0.0,1.0,1.0,12.96,18.0,OpenSet RA,r,DP,2,11
26,58.0,45.0,62.0,49.0,46.0,4.0,0.0,1.0,1.0,12.96,21.0,OpenSet RA,r,DP,2,12
27,61.0,47.0,65.0,51.0,48.0,4.0,0.0,1.0,1.0,13.44,26.0,OpenSet RA,r,DP,2,13
28,64.0,49.0,68.0,53.0,49.0,4.0,0.0,1.0,1.0,13.44,25.0,OpenSet RA,r,DP,2,14
29,67.0,51.0,71.0,55.0,72.0,4.0,0.0,1.0,1.0,13.44,40.0,OpenSet RA,r,DP,2,15
30,41.0,34.0,49.0,42.0,52.0,4.0,0.0,5.0,0.0,12.96,29.0,OpenSet RA,r,DP,3,1
31,62.0,47.0,81.0,65.0,69.0,12.0,1.0,2.0,2.0,14.96,35.0,OpenSet RA,r,DP,3,2
32,68.0,50.0,87.0,68.0,71.0,12.0,1.0,2.0,2.0,15.44,41.0,OpenSet RA,r,DP,3,3
33,74.0,53.0,93.0,71.0,71.0,12.0,1.0,2.0,2.0,15.92,42.0,OpenSet RA,r,DP,3,4
34,80.0,56.0,99.0,74.0,74.0,12.0,1.0,2.0,2.0,16.0,39.0,OpenSet RA,r,DP,3,5
35,86.0,59.0,105.0,77.0,79.0,12.0,1.0,2.0,2.0,16.48,46.0,OpenSet RA,r,DP,3,6
36,92.0,62.0,111.0,80.0,81.0,12.0,1.0,2.0,2.0,16.96,50.0,OpenSet RA,r,DP,3,7
37,98.0,65.0,117.0,83.0,86.0,12.0,1.0,2.0,2.0,17.44,50.0,OpenSet RA,r,DP,3,8
38,104.0,68.0,123.0,86.0,87.0,12.0,1.0,2.0,2.0,17.92,56.0,OpenSet RA,r,DP,3,9
39,110.0,71.0,129.0,89.0,97.0,12.0,1.0,2.0,2.0,18.48,63.0,OpenSet RA,r,DP,3,10
40,116.0,74.0,135.0,92.0,91.0,12.0,1.0,2.0,2.0,18.96,62.0,OpenSet RA,r,DP,3,11
41,122.0,77.0,141.0,95.0,96.0,12.0,1.0,2.0,2.0,19.44,60.0,OpenSet RA,r,DP,3,12
42,128.0,80.0,147.0,98.0,94.0,12.0,1.0,2.0,2.0,19.92,54.0,OpenSet RA,r,DP,3,13
43,134.0,83.0,153.0,101.0,97.0,12.0,1.0,2.0,2.0,20.48,61.0,OpenSet RA,r,DP,3,14
44,140.0,86.0,159.0,104.0,100.0,12.0,1.0,2.0,2.0,20.96,63.0,OpenSet RA,r,DP,3,15
45,76.0,49.0,97.0,69.0,86.0,4.0,0.0,9.0,0.0,16.48,60.0,OpenSet RA,r,DP,4,1
46,115.0,73.0,161.0,113.0,110.0,20.0,3.0,7.0,2.0,22.48,73.0,OpenSet RA,r,DP,4,2
47,129.0,77.0,175.0,117.0,183.0,20.0,3.0,4.0,3.0,23.92,130.0,OpenSet RA,r,DP,4,3
48,152.0,81.0,202.0,121.0,144.0,20.0,3.0,2.0,4.0,25.92,91.0,OpenSet RA,r,DP,4,4
49,206.0,115.0,319.0,205.0,222.0,56.0,26.0,2.0,4.0,25.32,114.0,OpenSet RA,r,DP,4,5
50,221.0,119.0,336.0,209.0,265.0,56.0,28.0,2.0,4.0,29.37,152.0,OpenSet RA,r,DP,4,6
51,236.0,123.0,353.0,213.0,260.0,56.0,30.0,2.0,4.0,33.53,145.0,OpenSet RA,r,DP,4,7
52,251.0,127.0,370.0,217.0,259.0,56.0,32.0,2.0,4.0,38.54,143.0,OpenSet RA,r,DP,4,8
53,266.0,131.0,387.0,221.0,231.0,56.0,34.0,2.0,4.0,42.45,121.0,OpenSet RA,r,DP,4,9
54,281.0,135.0,404.0,225.0,249.0,56.0,36.0,2.0,4.0,47.53,131.0,OpenSet RA,r,DP,4,10
55,296.0,139.0,421.0,229.0,291.0,56.0,38.0,2.0,4.0,51.55,128.0,OpenSet RA,r,DP,4,11
56,311.0,143.0,438.0,233.0,274.0,56.0,40.0,2.0,4.0,57.64,132.0,OpenSet RA,r,DP,4,12
57,326.0,147.0,455.0,237.0,279.0,56.0,42.0,2.0,4.0,61.64,131.0,OpenSet RA,r,DP,4,13
58,341.0,151.0,472.0,241.0,309.0,56.0,44.0,2.0,4.0,67.72,133.0,OpenSet RA,r,DP,4,14
59,356.0,155.0,489.0,245.0,389.0,56.0,46.0,2.0,4.0,72.77,214.0,OpenSet RA,r,DP,4,15
60,108.0,72.0,160.0,124.0,129.0,4.0,0.0,20.0,0.0,21.44,100.0,OpenSet RA,r,DP,5,1
61,205.0,97.0,302.0,169.0,224.0,28.0,6.0,15.0,3.0,15.38,154.0,OpenSet RA,r,DP,5,2
62,238.0,112.0,346.0,194.0,217.0,36.0,7.0,8.0,4.0,23.46,155.0,OpenSet RA,r,DP,5,3
63,302.0,117.0,419.0,199.0,256.0,36.0,7.0,1.0,7.0,31.38,181.0,OpenSet RA,r,DP,5,4
64,435.0,182.0,709.0,364.0,496.0,110.0,76.0,1.0,7.0,134.44,213.0,OpenSet RA,r,DP,5,5
65,467.0,187.0,747.0,369.0,535.0,110.0,82.0,1.0,7.0,151.47,229.0,OpenSet RA,r,DP,5,6
66,1068.0,282.0,2309.0,674.0,2090.0,370.0,694.0,1.0,8.0,175.0,367.0,OpenSet RA,r,DP,5,7
67,1178.0,287.0,2544.0,679.0,2503.0,370.0,815.0,1.0,8.0,66.39,416.0,OpenSet RA,r,DP,5,8
68,1294.0,292.0,2795.0,684.0,2769.0,370.0,944.0,1.0,8.0,187.05,421.0,OpenSet RA,r,DP,5,9
69,1416.0,297.0,3062.0,689.0,3348.0,370.0,1083.0,1.0,8.0,102.46,468.0,OpenSet RA,r,DP,5,10
70,1544.0,302.0,3345.0,694.0,3759.0,370.0,1232.0,1.0,8.0,20.94,477.0,OpenSet RA,r,DP,5,11
71,1678.0,307.0,3644.0,699.0,4306.0,370.0,1391.0,1.0,8.0,249.98,523.0,OpenSet RA,r,DP,5,12
72,,,,,,,,,,,,OpenSet RA,r,DP,5,13
73,,,,,,,,,,,,OpenSet RA,r,DP,5,14
74,,,,,,,,,,,,OpenSet RA,r,DP,5,15
75,183.0,111.0,318.0,243.0,265.0,4.0,0.0,34.0,0.0,11.38,206.0,OpenSet RA,r,DP,6,1
76,242.0,147.0,416.0,309.0,272.0,28.0,6.0,45.0,1.0,22.41,211.0,OpenSet RA,r,DP,6,2
