,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,1
1,5.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,2
2,6.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,3
3,7.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,4
4,8.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,5
5,9.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,6
6,10.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,Open+BFS,r,DP,1,7
7,11.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,8
8,12.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,9
9,13.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,10
10,14.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,11
11,15.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,12
12,16.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,13
13,17.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Open+BFS,r,DP,1,14
14,18.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,Open+BFS,r,DP,1,15
15,83.0,38.0,128.0,56.0,25.0,15.0,1.0,5.0,8.0,17.62,1.0,Open+BFS,r,DP,2,1
16,107.0,44.0,163.0,65.0,30.0,14.0,1.0,8.0,10.0,18.66,1.0,Open+BFS,r,DP,2,2
17,136.0,50.0,204.0,74.0,34.0,15.0,1.0,11.0,13.0,20.18,2.0,Open+BFS,r,DP,2,3
18,169.0,56.0,249.0,83.0,39.0,14.0,1.0,14.0,16.0,21.62,0.0,Open+BFS,r,DP,2,4
19,206.0,62.0,298.0,92.0,45.0,15.0,1.0,17.0,18.0,23.14,1.0,Open+BFS,r,DP,2,5
20,247.0,68.0,351.0,101.0,50.0,15.0,1.0,20.0,21.0,25.14,1.0,Open+BFS,r,DP,2,6
21,292.0,74.0,408.0,110.0,54.0,15.0,1.0,23.0,24.0,27.14,3.0,Open+BFS,r,DP,2,7
22,341.0,80.0,469.0,119.0,70.0,15.0,1.0,26.0,27.0,29.14,3.0,Open+BFS,r,DP,2,8
23,394.0,86.0,534.0,128.0,68.0,15.0,1.0,29.0,30.0,9.73,0.0,Open+BFS,r,DP,2,9
24,451.0,92.0,594.0,137.0,72.0,15.0,1.0,32.0,24.0,11.59,1.0,Open+BFS,r,DP,2,10
25,502.0,98.0,656.0,146.0,72.0,15.0,1.0,35.0,26.0,13.57,1.0,Open+BFS,r,DP,2,11
26,555.0,104.0,720.0,155.0,77.0,15.0,1.0,38.0,28.0,16.58,0.0,Open+BFS,r,DP,2,12
27,610.0,110.0,786.0,164.0,83.0,15.0,1.0,41.0,30.0,19.58,0.0,Open+BFS,r,DP,2,13
28,667.0,116.0,854.0,173.0,91.0,15.0,1.0,44.0,32.0,22.59,1.0,Open+BFS,r,DP,2,14
29,726.0,122.0,924.0,182.0,105.0,15.0,1.0,47.0,34.0,26.57,2.0,Open+BFS,r,DP,2,15
30,987.0,255.0,2194.0,530.0,1186.0,417.0,46.0,1.0,54.0,11.52,3.0,Open+BFS,r,DP,3,1
31,1401.0,374.0,3092.0,812.0,1855.0,554.0,57.0,1.0,106.0,93.55,3.0,Open+BFS,r,DP,3,2
32,1834.0,464.0,3793.0,1011.0,2359.0,548.0,74.0,1.0,144.0,172.79,8.0,Open+BFS,r,DP,3,3
33,2314.0,529.0,4638.0,1148.0,3195.0,672.0,83.0,1.0,194.0,33.86,6.0,Open+BFS,r,DP,3,4
34,3003.0,591.0,5807.0,1283.0,4634.0,773.0,96.0,1.0,266.0,101.49,8.0,Open+BFS,r,DP,3,5
35,4066.0,681.0,7584.0,1470.0,7936.0,986.0,112.0,1.0,357.0,272.16,10.0,Open+BFS,r,DP,3,6
36,5166.0,837.0,9176.0,1811.0,10946.0,1209.0,122.0,1.0,408.0,157.8,10.0,Open+BFS,r,DP,3,7
37,6343.0,801.0,10914.0,1608.0,15193.0,1358.0,144.0,1.0,470.0,335.95,17.0,Open+BFS,r,DP,3,8
38,7561.0,815.0,12539.0,1640.0,19107.0,1423.0,166.0,1.0,456.0,435.35,28.0,Open+BFS,r,DP,3,9
39,8686.0,832.0,13879.0,1622.0,21970.0,1384.0,189.0,1.0,457.0,274.73,14.0,Open+BFS,r,DP,3,10
40,10112.0,952.0,15349.0,1862.0,27329.0,1466.0,207.0,1.0,401.0,329.65,17.0,Open+BFS,r,DP,3,11
