,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
22,1081,250,2384,434,3379,240,0,1,111,216.68,2354.0,new,experiments/results/TA_2_2/TB_5mill_2000/22.onnx,TA,3,3,1811.3058140277863,1100000,1e-05,20,0.1,15,True,2000,True,10000,True,22
23,1012,286,2077,487,2560,63,0,1,48,71.51,1792.0,new,experiments/results/TA_2_2/TB_5mill_2000/23.onnx,TA,3,3,1894.2669780254364,1150000,1e-05,20,0.1,15,True,2000,True,10000,True,23
24,1078,323,2753,597,3562,1499,0,1,67,219.83,1340.0,new,experiments/results/TA_2_2/TB_5mill_2000/24.onnx,TA,3,3,1977.8261044025421,1200000,1e-05,20,0.1,15,True,2000,True,10000,True,24
25,1070,269,2492,483,3578,1165,0,1,157,187.15,1605.0,new,experiments/results/TA_2_2/TB_5mill_2000/25.onnx,TA,3,3,2062.4883720874786,1250000,1e-05,20,0.1,15,True,2000,True,10000,True,25
26,1083,268,2440,473,3296,1192,0,1,102,112.63,1538.0,new,experiments/results/TA_2_2/TB_5mill_2000/26.onnx,TA,3,3,2146.9294950962067,1300000,1e-05,20,0.1,15,True,2000,True,10000,True,26
27,1078,310,2509,565,3256,1218,0,1,116,155.37,1432.0,new,experiments/results/TA_2_2/TB_5mill_2000/27.onnx,TA,3,3,2233.159392595291,1350000,1e-05,20,0.1,15,True,2000,True,10000,True,27
28,1083,284,2573,501,3604,1288,0,1,79,98.58,1616.0,new,experiments/results/TA_2_2/TB_5mill_2000/28.onnx,TA,3,3,2321.955545902252,1400000,1e-05,20,0.1,15,True,2000,True,10000,True,28
29,1083,271,2372,479,3626,1165,0,1,54,18.7,1834.0,new,experiments/results/TA_2_2/TB_5mill_2000/29.onnx,TA,3,3,2416.8511822223663,1450000,1e-05,20,0.1,15,True,2000,True,10000,True,29
30,1081,278,2469,496,2299,103,0,1,68,109.38,1535.0,new,experiments/results/TA_2_2/TB_5mill_2000/30.onnx,TA,3,3,2505.0120017528534,1500000,1e-05,20,0.1,15,True,2000,True,10000,True,30
31,1081,266,2170,465,3436,967,0,1,36,89.55,1870.0,new,experiments/results/TA_2_2/TB_5mill_2000/31.onnx,TA,3,3,2588.1804518699646,1550000,1e-05,20,0.1,15,True,2000,True,10000,True,31
32,1083,278,2269,485,3261,952,0,1,83,143.42,1719.0,new,experiments/results/TA_2_2/TB_5mill_2000/32.onnx,TA,3,3,2672.782037258148,1600000,1e-05,20,0.1,15,True,2000,True,10000,True,32
33,407,113,713,146,925,265,0,1,20,104.07,402.0,new,experiments/results/TA_2_2/TB_5mill_2000/33.onnx,TA,3,3,2758.9382603168488,1650000,1e-05,20,0.1,15,True,2000,True,10000,True,33
34,1083,257,2045,441,3128,779,0,1,34,70.0,1793.0,new,experiments/results/TA_2_2/TB_5mill_2000/34.onnx,TA,3,3,2848.919800043106,1700000,1e-05,20,0.1,15,True,2000,True,10000,True,34
35,842,208,1591,341,2539,599,0,1,21,78.77,1402.0,new,experiments/results/TA_2_2/TB_5mill_2000/35.onnx,TA,3,3,2942.968771457672,1750000,1e-05,20,0.1,15,True,2000,True,10000,True,35
36,1083,269,2294,469,3147,1117,0,1,21,85.81,1501.0,new,experiments/results/TA_2_2/TB_5mill_2000/36.onnx,TA,3,3,3032.26411318779,1800000,1e-05,20,0.1,15,True,2000,True,10000,True,36
37,1069,263,2075,443,2931,878,0,1,67,39.96,1545.0,new,experiments/results/TA_2_2/TB_5mill_2000/37.onnx,TA,3,3,3110.302243947983,1850000,1e-05,20,0.1,15,True,2000,True,10000,True,37
38,1069,257,2217,450,3028,1037,0,1,43,184.18,1509.0,new,experiments/results/TA_2_2/TB_5mill_2000/38.onnx,TA,3,3,3188.7229013442993,1900000,1e-05,20,0.1,15,True,2000,True,10000,True,38
39,669,176,1376,276,2074,546,0,1,24,26.02,1052.0,new,experiments/results/TA_2_2/TB_5mill_2000/39.onnx,TA,3,3,3267.2570276260376,1950000,1e-05,20,0.1,15,True,2000,True,10000,True,39
40,1049,236,2157,381,3037,874,0,1,19,77.4,1775.0,new,experiments/results/TA_2_2/TB_5mill_2000/40.onnx,TA,3,3,3345.5266869068146,2000000,1e-05,20,0.1,15,True,2000,True,10000,True,40
41,1083,268,2231,462,3391,1033,0,1,38,103.54,1776.0,new,experiments/results/TA_2_2/TB_5mill_2000/41.onnx,TA,3,3,3423.918482542038,2050000,1e-05,20,0.1,15,True,2000,True,10000,True,41
42,1007,173,1816,263,2806,564,0,1,54,139.93,1682.0,new,experiments/results/TA_2_2/TB_5mill_2000/42.onnx,TA,3,3,3502.4646894931793,2100000,1e-05,20,0.1,15,True,2000,True,10000,True,42
43,1075,198,1769,317,3489,183,0,1,14,91.97,2549.0,new,experiments/results/TA_2_2/TB_5mill_2000/43.onnx,TA,3,3,3581.347640275955,2150000,1e-05,20,0.1,15,True,2000,True,10000,True,43
44,702,138,1267,194,1462,483,0,1,14,125.23,714.0,new,experiments/results/TA_2_2/TB_5mill_2000/44.onnx,TA,3,3,3660.209248781204,2200000,1e-05,20,0.1,15,True,2000,True,10000,True,44
45,1083,271,2171,465,3295,895,0,1,84,166.31,1767.0,new,experiments/results/TA_2_2/TB_5mill_2000/45.onnx,TA,3,3,3738.8754069805145,2250000,1e-05,20,0.1,15,True,2000,True,10000,True,45
46,1069,284,1963,493,2867,809,0,1,38,178.86,1758.0,new,experiments/results/TA_2_2/TB_5mill_2000/46.onnx,TA,3,3,3817.8178429603577,2300000,1e-05,20,0.1,15,True,2000,True,10000,True,46
47,1076,260,2163,443,3018,918,0,1,130,32.24,1494.0,new,experiments/results/TA_2_2/TB_5mill_2000/47.onnx,TA,3,3,3896.927432537079,2350000,1e-05,20,0.1,15,True,2000,True,10000,True,47
48,1083,234,2060,400,2994,880,0,1,14,114.53,1668.0,new,experiments/results/TA_2_2/TB_5mill_2000/48.onnx,TA,3,3,3976.502108812332,2400000,1e-05,20,0.1,15,True,2000,True,10000,True,48
49,1083,219,2084,370,3456,161,0,1,77,101.66,2485.0,new,experiments/results/TA_2_2/TB_5mill_2000/49.onnx,TA,3,3,4055.9441809654236,2450000,1e-05,20,0.1,15,True,2000,True,10000,True,49
50,809,222,1636,371,2320,696,0,1,40,148.12,1165.0,new,experiments/results/TA_2_2/TB_5mill_2000/50.onnx,TA,3,3,4135.841401338577,2500000,1e-05,20,0.1,15,True,2000,True,10000,True,50
51,1054,180,1721,286,2725,528,0,1,38,172.78,1709.0,new,experiments/results/TA_2_2/TB_5mill_2000/51.onnx,TA,3,3,4215.834871768951,2550000,1e-05,20,0.1,15,True,2000,True,10000,True,51
52,1083,243,1961,413,3570,749,0,1,36,210.88,2336.0,new,experiments/results/TA_2_2/TB_5mill_2000/52.onnx,TA,3,3,4295.922880411148,2600000,1e-05,20,0.1,15,True,2000,True,10000,True,52
53,1071,285,2130,495,2994,155,0,1,69,153.63,2125.0,new,experiments/results/TA_2_2/TB_5mill_2000/53.onnx,TA,3,3,4376.217903614044,2650000,1e-05,20,0.1,15,True,2000,True,10000,True,53
54,779,131,1455,180,2101,536,0,1,37,86.54,1069.0,new,experiments/results/TA_2_2/TB_5mill_2000/54.onnx,TA,3,3,4456.680441617966,2700000,1e-05,20,0.1,15,True,2000,True,10000,True,54
55,1063,243,1966,408,2894,839,0,1,14,26.16,1611.0,new,experiments/results/TA_2_2/TB_5mill_2000/55.onnx,TA,3,3,4537.568047046661,2750000,1e-05,20,0.1,15,True,2000,True,10000,True,55
56,1083,257,1979,428,3255,535,0,1,36,35.46,2001.0,new,experiments/results/TA_2_2/TB_5mill_2000/56.onnx,TA,3,3,4618.670227766037,2800000,1e-05,20,0.1,15,True,2000,True,10000,True,56
57,656,170,1243,253,1816,431,0,1,40,66.04,963.0,new,experiments/results/TA_2_2/TB_5mill_2000/57.onnx,TA,3,3,4700.233998775482,2850000,1e-05,20,0.1,15,True,2000,True,10000,True,57
58,1083,242,1987,407,3373,298,0,1,34,167.11,2346.0,new,experiments/results/TA_2_2/TB_5mill_2000/58.onnx,TA,3,3,4782.923673868179,2900000,1e-05,20,0.1,15,True,2000,True,10000,True,58
59,432,128,782,177,958,254,0,1,35,134.01,421.0,new,experiments/results/TA_2_2/TB_5mill_2000/59.onnx,TA,3,3,4865.743090391159,2950000,1e-05,20,0.1,15,True,2000,True,10000,True,59
60,772,191,1410,288,2170,488,0,1,36,185.16,1278.0,new,experiments/results/TA_2_2/TB_5mill_2000/60.onnx,TA,3,3,4951.49880027771,3000000,1e-05,20,0.1,15,True,2000,True,10000,True,60
61,700,236,1270,391,1805,524,0,1,14,89.18,936.0,new,experiments/results/TA_2_2/TB_5mill_2000/61.onnx,TA,3,3,5039.458782196045,3050000,1e-05,20,0.1,15,True,2000,True,10000,True,61
62,1081,240,2054,403,2827,853,0,1,37,30.51,1524.0,new,experiments/results/TA_2_2/TB_5mill_2000/62.onnx,TA,3,3,5128.678909778595,3100000,1e-05,20,0.1,15,True,2000,True,10000,True,62
63,663,189,1193,304,1893,438,0,1,14,56.17,1052.0,new,experiments/results/TA_2_2/TB_5mill_2000/63.onnx,TA,3,3,5223.937839746475,3150000,1e-05,20,0.1,15,True,2000,True,10000,True,63
64,905,243,1612,413,2571,611,0,1,39,58.63,1463.0,new,experiments/results/TA_2_2/TB_5mill_2000/64.onnx,TA,3,3,5326.2270567417145,3200000,1e-05,20,0.1,15,True,2000,True,10000,True,64
65,916,200,1760,308,2115,655,0,1,158,130.59,1100.0,new,experiments/results/TA_2_2/TB_5mill_2000/65.onnx,TA,3,3,5429.993389368057,3250000,1e-05,20,0.1,15,True,2000,True,10000,True,65
66,1022,268,1718,448,2866,645,0,1,41,52.06,1715.0,new,experiments/results/TA_2_2/TB_5mill_2000/66.onnx,TA,3,3,5533.77283000946,3300000,1e-05,20,0.1,15,True,2000,True,10000,True,66
67,1079,250,1990,420,2998,785,0,1,55,158.25,1756.0,new,experiments/results/TA_2_2/TB_5mill_2000/67.onnx,TA,3,3,5638.02387046814,3350000,1e-05,20,0.1,15,True,2000,True,10000,True,67
68,668,196,1278,313,1582,440,0,1,105,24.38,781.0,new,experiments/results/TA_2_2/TB_5mill_2000/68.onnx,TA,3,3,5743.268350362778,3400000,1e-05,20,0.1,15,True,2000,True,10000,True,68
69,442,127,731,171,1062,249,0,1,37,127.0,501.0,new,experiments/results/TA_2_2/TB_5mill_2000/69.onnx,TA,3,3,5849.017163515091,3450000,1e-05,20,0.1,15,True,2000,True,10000,True,69
70,514,129,906,179,1371,339,0,1,14,82.58,667.0,new,experiments/results/TA_2_2/TB_5mill_2000/70.onnx,TA,3,3,5935.175523042679,3500000,1e-05,20,0.1,15,True,2000,True,10000,True,70
71,872,247,1623,411,2412,640,0,1,85,23.61,1234.0,new,experiments/results/TA_2_2/TB_5mill_2000/71.onnx,TA,3,3,6017.331937789917,3550000,1e-05,20,0.1,15,True,2000,True,10000,True,71
72,542,181,955,271,1466,374,0,1,12,128.36,752.0,new,experiments/results/TA_2_2/TB_5mill_2000/72.onnx,TA,3,3,6099.624011516571,3600000,1e-05,20,0.1,15,True,2000,True,10000,True,72
73,1011,234,1928,387,2948,727,0,1,127,75.31,1679.0,new,experiments/results/TA_2_2/TB_5mill_2000/73.onnx,TA,3,3,6181.995305776596,3650000,1e-05,20,0.1,15,True,2000,True,10000,True,73
74,808,227,1529,389,2464,484,0,1,36,169.65,1399.0,new,experiments/results/TA_2_2/TB_5mill_2000/74.onnx,TA,3,3,6264.9545311927795,3700000,1e-05,20,0.1,15,True,2000,True,10000,True,74
75,448,128,778,177,1173,286,0,1,4,18.47,575.0,new,experiments/results/TA_2_2/TB_5mill_2000/75.onnx,TA,3,3,6348.320348024368,3750000,1e-05,20,0.1,15,True,2000,True,10000,True,75
76,442,120,663,157,1139,158,0,1,4,110.1,612.0,new,experiments/results/TA_2_2/TB_5mill_2000/76.onnx,TA,3,3,6432.258647441864,3800000,1e-05,20,0.1,15,True,2000,True,10000,True,76
77,552,146,953,212,1307,331,0,1,19,65.61,616.0,new,experiments/results/TA_2_2/TB_5mill_2000/77.onnx,TA,3,3,6516.4565308094025,3850000,1e-05,20,0.1,15,True,2000,True,10000,True,77
78,446,129,804,179,1246,308,0,1,33,153.14,542.0,new,experiments/results/TA_2_2/TB_5mill_2000/78.onnx,TA,3,3,6602.304700374603,3900000,1e-05,20,0.1,15,True,2000,True,10000,True,78
79,861,198,1556,321,2236,521,0,1,53,162.31,1203.0,new,experiments/results/TA_2_2/TB_5mill_2000/79.onnx,TA,3,3,6688.714083909988,3950000,1e-05,20,0.1,15,True,2000,True,10000,True,79
80,919,238,1675,401,2525,642,0,1,56,24.62,1368.0,new,experiments/results/TA_2_2/TB_5mill_2000/80.onnx,TA,3,3,6777.390539646149,4000000,1e-05,20,0.1,15,True,2000,True,10000,True,80
81,895,242,1632,404,2711,296,0,1,43,142.51,1690.0,new,experiments/results/TA_2_2/TB_5mill_2000/81.onnx,TA,3,3,6868.048510313034,4050000,1e-05,20,0.1,15,True,2000,True,10000,True,81
82,406,114,669,148,898,4,0,1,4,80.21,517.0,new,experiments/results/TA_2_2/TB_5mill_2000/82.onnx,TA,3,3,6948.7718188762665,4100000,1e-05,20,0.1,15,True,2000,True,10000,True,82
83,463,128,830,177,1281,321,0,1,10,74.5,628.0,new,experiments/results/TA_2_2/TB_5mill_2000/83.onnx,TA,3,3,7028.901048183441,4150000,1e-05,20,0.1,15,True,2000,True,10000,True,83
84,530,129,1031,179,1441,397,0,1,44,126.67,653.0,new,experiments/results/TA_2_2/TB_5mill_2000/84.onnx,TA,3,3,7109.066726922989,4200000,1e-05,20,0.1,15,True,2000,True,10000,True,84
85,887,239,1601,402,2413,600,0,1,32,183.37,1204.0,new,experiments/results/TA_2_2/TB_5mill_2000/85.onnx,TA,3,3,7189.260867357254,4250000,1e-05,20,0.1,15,True,2000,True,10000,True,85
86,476,129,879,179,1356,321,0,1,32,72.7,638.0,new,experiments/results/TA_2_2/TB_5mill_2000/86.onnx,TA,3,3,7269.819031715393,4300000,1e-05,20,0.1,15,True,2000,True,10000,True,86
87,771,231,1534,392,1972,558,0,1,75,73.34,938.0,new,experiments/results/TA_2_2/TB_5mill_2000/87.onnx,TA,3,3,7350.814146280289,4350000,1e-05,20,0.1,15,True,2000,True,10000,True,87
88,704,215,1391,359,2083,544,0,1,36,58.44,1068.0,new,experiments/results/TA_2_2/TB_5mill_2000/88.onnx,TA,3,3,7431.31326842308,4400000,1e-05,20,0.1,15,True,2000,True,10000,True,88
89,637,197,1193,303,1756,467,0,1,36,32.94,901.0,new,experiments/results/TA_2_2/TB_5mill_2000/89.onnx,TA,3,3,7512.565808773041,4450000,1e-05,20,0.1,15,True,2000,True,10000,True,89
90,643,222,1263,374,1880,464,0,1,60,78.04,881.0,new,experiments/results/TA_2_2/TB_5mill_2000/90.onnx,TA,3,3,7593.869644403458,4500000,1e-05,20,0.1,15,True,2000,True,10000,True,90
91,1021,241,1858,421,2923,123,0,1,51,124.03,2035.0,new,experiments/results/TA_2_2/TB_5mill_2000/91.onnx,TA,3,3,7675.266620874405,4550000,1e-05,20,0.1,15,True,2000,True,10000,True,91
92,597,173,1114,256,1520,419,0,1,10,147.12,746.0,new,experiments/results/TA_2_2/TB_5mill_2000/92.onnx,TA,3,3,7757.47393989563,4600000,1e-05,20,0.1,15,True,2000,True,10000,True,92
93,1057,245,2131,428,2798,116,0,1,77,44.14,2043.0,new,experiments/results/TA_2_2/TB_5mill_2000/93.onnx,TA,3,3,7839.72548699379,4650000,1e-05,20,0.1,15,True,2000,True,10000,True,93
94,730,233,1434,392,2084,570,0,1,44,96.24,1040.0,new,experiments/results/TA_2_2/TB_5mill_2000/94.onnx,TA,3,3,7921.950313091278,4700000,1e-05,20,0.1,15,True,2000,True,10000,True,94
95,686,172,1220,262,1781,346,0,1,36,22.52,930.0,new,experiments/results/TA_2_2/TB_5mill_2000/95.onnx,TA,3,3,8005.349024295807,4750000,1e-05,20,0.1,15,True,2000,True,10000,True,95
96,961,245,1854,415,2803,630,0,1,44,12.37,1584.0,new,experiments/results/TA_2_2/TB_5mill_2000/96.onnx,TA,3,3,8088.166548490524,4800000,1e-05,20,0.1,15,True,2000,True,10000,True,96
97,533,128,1006,177,1360,353,0,1,17,134.61,704.0,new,experiments/results/TA_2_2/TB_5mill_2000/97.onnx,TA,3,3,8172.0389494895935,4850000,1e-05,20,0.1,15,True,2000,True,10000,True,97
98,768,215,1369,352,2023,251,0,1,39,134.04,1119.0,new,experiments/results/TA_2_2/TB_5mill_2000/98.onnx,TA,3,3,8256.513043642044,4900000,1e-05,20,0.1,15,True,2000,True,10000,True,98
99,699,213,1385,348,1873,137,0,1,40,71.54,1150.0,new,experiments/results/TA_2_2/TB_5mill_2000/99.onnx,TA,3,3,8341.62746167183,4950000,1e-05,20,0.1,15,True,2000,True,10000,True,99
100,513,129,987,179,1326,248,0,1,140,83.33,624.0,new,experiments/results/TA_2_2/TB_5mill_2000/100.onnx,TA,3,3,8427.741191625595,5000000,1e-05,20,0.1,15,True,2000,True,10000,True,100
