,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
37,3110.302243947983,1850000,1e-05,20,0.1,15,True,2000,True,10000,True,-110.65381,37
38,3188.7229013442993,1900000,1e-05,20,0.1,15,True,2000,True,10000,True,-114.54711,38
39,3267.2570276260376,1950000,1e-05,20,0.1,15,True,2000,True,10000,True,-115.59649,39
40,3345.5266869068146,2000000,1e-05,20,0.1,15,True,2000,True,10000,True,-115.495316,40
41,3423.918482542038,2050000,1e-05,20,0.1,15,True,2000,True,10000,True,-111.01375,41
42,3502.4646894931793,2100000,1e-05,20,0.1,15,True,2000,True,10000,True,-116.48859,42
43,3581.347640275955,2150000,1e-05,20,0.1,15,True,2000,True,10000,True,-117.49652,43
44,3660.209248781204,2200000,1e-05,20,0.1,15,True,2000,True,10000,True,-120.01119,44
45,3738.8754069805145,2250000,1e-05,20,0.1,15,True,2000,True,10000,True,-117.63175,45
46,3817.8178429603577,2300000,1e-05,20,0.1,15,True,2000,True,10000,True,-121.32644,46
47,3896.927432537079,2350000,1e-05,20,0.1,15,True,2000,True,10000,True,-116.05159,47
48,3976.502108812332,2400000,1e-05,20,0.1,15,True,2000,True,10000,True,-116.53751,48
49,4055.9441809654236,2450000,1e-05,20,0.1,15,True,2000,True,10000,True,-118.1822,49
50,4135.841401338577,2500000,1e-05,20,0.1,15,True,2000,True,10000,True,-122.47861,50
51,4215.834871768951,2550000,1e-05,20,0.1,15,True,2000,True,10000,True,-121.006195,51
52,4295.922880411148,2600000,1e-05,20,0.1,15,True,2000,True,10000,True,-120.387505,52
53,4376.217903614044,2650000,1e-05,20,0.1,15,True,2000,True,10000,True,-116.21449,53
54,4456.680441617966,2700000,1e-05,20,0.1,15,True,2000,True,10000,True,-109.24963,54
55,4537.568047046661,2750000,1e-05,20,0.1,15,True,2000,True,10000,True,-108.30572,55
56,4618.670227766037,2800000,1e-05,20,0.1,15,True,2000,True,10000,True,-107.038216,56
57,4700.233998775482,2850000,1e-05,20,0.1,15,True,2000,True,10000,True,-109.91835,57
58,4782.923673868179,2900000,1e-05,20,0.1,15,True,2000,True,10000,True,-107.71094,58
59,4865.743090391159,2950000,1e-05,20,0.1,15,True,2000,True,10000,True,-104.93892,59
60,4951.49880027771,3000000,1e-05,20,0.1,15,True,2000,True,10000,True,-105.52201,60
61,5039.458782196045,3050000,1e-05,20,0.1,15,True,2000,True,10000,True,-110.62771,61
62,5128.678909778595,3100000,1e-05,20,0.1,15,True,2000,True,10000,True,-110.83069,62
63,5223.937839746475,3150000,1e-05,20,0.1,15,True,2000,True,10000,True,-105.01987,63
64,5326.2270567417145,3200000,1e-05,20,0.1,15,True,2000,True,10000,True,-101.975685,64
65,5429.993389368057,3250000,1e-05,20,0.1,15,True,2000,True,10000,True,-101.920456,65
66,5533.77283000946,3300000,1e-05,20,0.1,15,True,2000,True,10000,True,-99.78667,66
67,5638.02387046814,3350000,1e-05,20,0.1,15,True,2000,True,10000,True,-94.08357,67
68,5743.268350362778,3400000,1e-05,20,0.1,15,True,2000,True,10000,True,-90.69094,68
69,5849.017163515091,3450000,1e-05,20,0.1,15,True,2000,True,10000,True,-90.97847,69
70,5935.175523042679,3500000,1e-05,20,0.1,15,True,2000,True,10000,True,-88.916245,70
71,6017.331937789917,3550000,1e-05,20,0.1,15,True,2000,True,10000,True,-86.21413,71
72,6099.624011516571,3600000,1e-05,20,0.1,15,True,2000,True,10000,True,-86.337616,72
73,6181.995305776596,3650000,1e-05,20,0.1,15,True,2000,True,10000,True,-82.04683,73
74,6264.9545311927795,3700000,1e-05,20,0.1,15,True,2000,True,10000,True,-81.8751,74
75,6348.320348024368,3750000,1e-05,20,0.1,15,True,2000,True,10000,True,-83.31177,75
76,6432.258647441864,3800000,1e-05,20,0.1,15,True,2000,True,10000,True,-83.55312,76
77,6516.4565308094025,3850000,1e-05,20,0.1,15,True,2000,True,10000,True,-84.23274,77
78,6602.304700374603,3900000,1e-05,20,0.1,15,True,2000,True,10000,True,-85.5562,78
79,6688.714083909988,3950000,1e-05,20,0.1,15,True,2000,True,10000,True,-82.95371,79
80,6777.390539646149,4000000,1e-05,20,0.1,15,True,2000,True,10000,True,-77.026115,80
81,6868.048510313034,4050000,1e-05,20,0.1,15,True,2000,True,10000,True,-78.09802,81
82,6948.7718188762665,4100000,1e-05,20,0.1,15,True,2000,True,10000,True,-79.105545,82
83,7028.901048183441,4150000,1e-05,20,0.1,15,True,2000,True,10000,True,-75.05953,83
84,7109.066726922989,4200000,1e-05,20,0.1,15,True,2000,True,10000,True,-75.48413,84
85,7189.260867357254,4250000,1e-05,20,0.1,15,True,2000,True,10000,True,-77.54311,85
86,7269.819031715393,4300000,1e-05,20,0.1,15,True,2000,True,10000,True,-78.57136,86
87,7350.814146280289,4350000,1e-05,20,0.1,15,True,2000,True,10000,True,-73.770424,87
88,7431.31326842308,4400000,1e-05,20,0.1,15,True,2000,True,10000,True,-73.28032,88
89,7512.565808773041,4450000,1e-05,20,0.1,15,True,2000,True,10000,True,-71.20735,89
90,7593.869644403458,4500000,1e-05,20,0.1,15,True,2000,True,10000,True,-72.14478,90
91,7675.266620874405,4550000,1e-05,20,0.1,15,True,2000,True,10000,True,-77.03339,91
92,7757.47393989563,4600000,1e-05,20,0.1,15,True,2000,True,10000,True,-79.525604,92
93,7839.72548699379,4650000,1e-05,20,0.1,15,True,2000,True,10000,True,-78.20063,93
94,7921.950313091278,4700000,1e-05,20,0.1,15,True,2000,True,10000,True,-76.41908,94
95,8005.349024295807,4750000,1e-05,20,0.1,15,True,2000,True,10000,True,-75.734116,95
96,8088.166548490524,4800000,1e-05,20,0.1,15,True,2000,True,10000,True,-73.000275,96
97,8172.0389494895935,4850000,1e-05,20,0.1,15,True,2000,True,10000,True,-74.92191,97
98,8256.513043642044,4900000,1e-05,20,0.1,15,True,2000,True,10000,True,-76.91473,98
99,8341.62746167183,4950000,1e-05,20,0.1,15,True,2000,True,10000,True,-77.680626,99
100,8427.741191625595,5000000,1e-05,20,0.1,15,True,2000,True,10000,True,-76.434166,100
