,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6,6,8,8,36,2,0,1,0,14.68,0.0,false,False,new,mock,AT,1,1,0.2222222222222222
1,6,6,8,8,34,2,0,2,0,14.68,1.0,false,False,new,mock,AT,1,2,0.23529411764705882
2,8,6,12,8,35,2,0,1,0,15.16,1.0,false,False,new,mock,AT,1,3,0.34285714285714286
3,8,6,11,8,26,2,0,1,0,15.15,2.0,false,False,new,mock,AT,1,4,0.4230769230769231
4,10,6,16,8,28,2,0,1,0,15.15,0.0,false,False,new,mock,AT,1,5,0.5714285714285714
5,11,6,16,8,28,2,0,1,0,15.15,1.0,false,False,new,mock,AT,1,6,0.5714285714285714
6,10,6,13,8,28,2,0,1,0,15.15,1.0,false,False,new,mock,AT,1,7,0.4642857142857143
7,13,7,18,9,32,2,0,1,0,15.14,3.0,false,False,new,mock,AT,1,8,0.5625
8,14,6,24,8,31,2,0,1,0,15.14,2.0,false,False,new,mock,AT,1,9,0.7741935483870968
9,14,6,23,8,30,6,0,1,0,15.14,2.0,false,False,new,mock,AT,1,10,0.7666666666666667
10,16,6,24,8,38,2,0,1,0,15.14,5.0,false,False,new,mock,AT,1,11,0.631578947368421
11,12,6,15,8,29,2,0,1,0,15.15,3.0,false,False,new,mock,AT,1,12,0.5172413793103449
12,18,6,27,8,31,2,0,1,0,15.63,2.0,false,False,new,mock,AT,1,13,0.8709677419354839
13,19,6,30,8,32,2,0,1,0,15.62,4.0,false,False,new,mock,AT,1,14,0.9375
14,20,6,34,8,36,2,0,1,0,15.62,5.0,false,False,new,mock,AT,1,15,0.9444444444444444
15,10,0,10,0,26,0,0,0,1,0.0,0.0,false,False,new,mock,AT,2,1,0.38461538461538464
16,31,22,55,36,45,6,0,1,0,15.63,6.0,false,False,new,mock,AT,2,2,1.2222222222222223
17,43,27,88,45,56,13,0,1,0,16.18,7.0,false,False,new,mock,AT,2,3,1.5714285714285714
18,54,22,100,36,39,9,0,1,0,16.18,5.0,false,False,new,mock,AT,2,4,2.5641025641025643
19,73,31,176,51,69,50,0,1,0,20.66,11.0,false,False,new,mock,AT,2,5,2.550724637681159
20,91,27,226,45,52,14,0,1,0,18.66,8.0,false,False,new,mock,AT,2,6,4.346153846153846
21,111,36,283,55,86,40,0,1,0,22.66,18.0,false,False,new,mock,AT,2,7,3.2906976744186047
22,128,23,286,33,74,43,0,1,0,24.66,8.0,false,False,new,mock,AT,2,8,3.864864864864865
23,157,32,426,50,109,62,0,1,0,11.86,15.0,false,False,new,mock,AT,2,9,3.908256880733945
24,183,29,521,45,148,138,0,1,0,36.99,19.0,false,False,new,mock,AT,2,10,3.52027027027027
25,211,55,633,87,85,10,0,1,0,26.66,22.0,false,False,new,mock,AT,2,11,7.447058823529412
