,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6,6,8,8,25,2,0,1,0,14.68,1.0,false,False,new,mock,AT,1,1,0.32
1,7,6,10,8,25,2,0,1,0,14.68,1.0,false,False,new,mock,AT,1,2,0.4
2,8,6,12,8,27,2,0,1,0,15.16,0.0,false,False,new,mock,AT,1,3,0.4444444444444444
3,9,6,13,8,27,2,0,1,0,15.15,0.0,false,False,new,mock,AT,1,4,0.48148148148148145
4,10,6,16,8,27,2,0,2,0,15.15,1.0,false,False,new,mock,AT,1,5,0.5925925925925926
5,11,6,17,8,41,3,0,1,0,15.15,1.0,false,False,new,mock,AT,1,6,0.4146341463414634
6,12,6,20,8,29,2,0,1,0,15.14,1.0,false,False,new,mock,AT,1,7,0.6896551724137931
7,13,6,21,8,29,2,0,1,0,15.14,3.0,false,False,new,mock,AT,1,8,0.7241379310344828
8,14,6,23,8,29,2,0,1,0,15.14,2.0,false,False,new,mock,AT,1,9,0.7931034482758621
9,15,6,22,8,31,3,0,1,0,15.14,2.0,false,False,new,mock,AT,1,10,0.7096774193548387
10,16,6,28,8,30,4,0,1,0,15.62,3.0,false,False,new,mock,AT,1,11,0.9333333333333333
11,17,6,30,8,29,2,0,1,0,15.63,1.0,false,False,new,mock,AT,1,12,1.0344827586206897
12,18,6,32,8,31,2,0,1,0,15.63,3.0,false,False,new,mock,AT,1,13,1.032258064516129
13,19,6,34,8,31,2,0,1,0,15.62,5.0,false,False,new,mock,AT,1,14,1.096774193548387
14,18,6,27,8,30,2,0,1,0,15.62,3.0,false,False,new,mock,AT,1,15,0.9
15,13,0,13,0,27,0,0,0,1,0.0,1.0,false,False,new,mock,AT,2,1,0.48148148148148145
16,31,27,54,44,34,12,0,1,0,15.63,2.0,false,False,new,mock,AT,2,2,1.588235294117647
17,38,20,68,30,35,7,0,1,0,15.62,2.0,false,False,new,mock,AT,2,3,1.9428571428571428
18,56,25,119,39,42,12,0,1,0,16.66,7.0,false,False,new,mock,AT,2,4,2.8333333333333335
19,69,27,130,41,47,9,0,1,0,16.66,9.0,false,False,new,mock,AT,2,5,2.765957446808511
20,91,25,225,39,63,48,0,1,0,22.66,10.0,false,False,new,mock,AT,2,6,3.5714285714285716
21,107,21,232,31,75,6,0,1,0,18.18,11.0,false,False,new,mock,AT,2,7,3.0933333333333333
22,133,37,356,60,125,49,0,1,0,27.62,14.0,false,False,new,mock,AT,2,8,2.848
23,155,31,427,48,82,24,0,1,0,25.14,19.0,false,False,new,mock,AT,2,9,5.2073170731707314
24,178,23,434,33,118,51,0,1,0,10.99,20.0,false,False,new,mock,AT,2,10,3.6779661016949152
25,211,50,608,76,118,19,0,1,0,9.2,28.0,false,False,new,mock,AT,2,11,5.1525423728813555
26,241,31,686,51,150,41,0,1,0,19.26,31.0,false,False,new,mock,AT,2,12,4.573333333333333
