,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,9,0,8,0,166,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//0.onnx,DP,1,6,0.04819277108433735,0
1,296,84,492,135,379,51,1,15,48,20.32,157.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//0.onnx,DP,2,6,1.2981530343007917,0
2,2402,0,5001,0,2523,659,10,202,331,0.0,1077.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//0.onnx,DP,3,6,1.9821640903686089,0
3,9,0,8,0,165,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//1.onnx,DP,1,6,0.048484848484848485,1
4,151,33,191,37,256,10,0,1,29,24.18,73.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//1.onnx,DP,2,6,0.74609375,1
5,2942,0,5001,0,4231,862,1,0,589,0.0,1440.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//1.onnx,DP,3,6,1.1819900732687307,1
6,9,0,8,0,165,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//2.onnx,DP,1,6,0.048484848484848485,2
7,141,33,181,37,267,10,0,1,26,23.62,88.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//2.onnx,DP,2,6,0.6779026217228464,2
8,3114,0,5001,0,5208,1061,0,0,525,0.0,1760.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//2.onnx,DP,3,6,0.9602534562211982,2
9,9,0,8,0,165,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_6_over_boolean//3.onnx,DP,1,6,0.048484848484848485,3
