,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,37,29,67,49,182,20,0,3,10,18.66,19.0,new,experiments/results/AT_2_2/ra_feature2_2h/0.onnx,AT,2,2,0.1405785083770752,0,1e-05,20,0.1,17,True,0
1,32,22,53,36,186,12,0,1,7,17.7,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/1.onnx,AT,2,2,72.19525861740112,50000,1e-05,20,0.1,17,True,1
2,34,22,59,36,153,12,0,1,7,18.18,14.0,new,experiments/results/AT_2_2/ra_feature2_2h/2.onnx,AT,2,2,142.88710355758667,100000,1e-05,20,0.1,17,True,2
3,37,25,62,39,159,11,0,1,7,18.18,16.0,new,experiments/results/AT_2_2/ra_feature2_2h/3.onnx,AT,2,2,213.5496208667755,150000,1e-05,20,0.1,17,True,3
4,36,22,62,36,164,16,0,1,7,18.18,11.0,new,experiments/results/AT_2_2/ra_feature2_2h/4.onnx,AT,2,2,284.79344749450684,200000,1e-05,20,0.1,17,True,4
5,31,23,47,33,160,5,0,1,4,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/5.onnx,AT,2,2,357.5421254634857,250000,1e-05,20,0.1,17,True,5
6,34,22,56,35,188,12,0,1,4,18.18,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/6.onnx,AT,2,2,431.1823561191559,300000,1e-05,20,0.1,17,True,6
7,23,23,33,33,146,4,0,1,0,17.14,9.0,new,experiments/results/AT_2_2/ra_feature2_2h/7.onnx,AT,2,2,506.4213674068451,350000,1e-05,20,0.1,17,True,7
8,32,23,51,33,167,6,0,1,2,17.7,15.0,new,experiments/results/AT_2_2/ra_feature2_2h/8.onnx,AT,2,2,579.5656523704529,400000,1e-05,20,0.1,17,True,8
9,33,25,55,39,162,9,0,1,2,18.18,15.0,new,experiments/results/AT_2_2/ra_feature2_2h/9.onnx,AT,2,2,654.2968816757202,450000,1e-05,20,0.1,17,True,9
10,34,27,58,45,190,19,0,1,3,18.18,16.0,new,experiments/results/AT_2_2/ra_feature2_2h/10.onnx,AT,2,2,726.6836955547333,500000,1e-05,20,0.1,17,True,10
11,31,23,46,33,185,11,0,1,4,17.62,15.0,new,experiments/results/AT_2_2/ra_feature2_2h/11.onnx,AT,2,2,799.957718372345,550000,1e-05,20,0.1,17,True,11
12,26,23,41,33,160,11,0,2,1,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/12.onnx,AT,2,2,872.312087059021,600000,1e-05,20,0.1,17,True,12
13,28,23,43,33,180,10,0,2,3,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2_2h/13.onnx,AT,2,2,944.4185132980347,650000,1e-05,20,0.1,17,True,13
14,29,25,47,39,178,14,0,2,2,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/14.onnx,AT,2,2,1015.2802629470825,700000,1e-05,20,0.1,17,True,14
15,31,23,47,33,171,6,0,2,4,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/15.onnx,AT,2,2,1086.5090589523315,750000,1e-05,20,0.1,17,True,15
16,27,23,42,33,154,11,0,1,2,17.64,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/16.onnx,AT,2,2,1157.9075322151184,800000,1e-05,20,0.1,17,True,16
17,26,23,40,33,152,9,0,1,1,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/17.onnx,AT,2,2,1229.841154575348,850000,1e-05,20,0.1,17,True,17
18,27,23,42,33,174,10,0,1,2,17.62,16.0,new,experiments/results/AT_2_2/ra_feature2_2h/18.onnx,AT,2,2,1302.484857082367,900000,1e-05,20,0.1,17,True,18
19,27,20,41,30,171,10,0,1,1,17.63,14.0,new,experiments/results/AT_2_2/ra_feature2_2h/19.onnx,AT,2,2,1376.4269344806671,950000,1e-05,20,0.1,17,True,19
20,27,23,41,33,151,10,0,1,2,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/20.onnx,AT,2,2,1451.396388053894,1000000,1e-05,20,0.1,17,True,20
21,26,20,43,30,173,14,0,1,1,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/21.onnx,AT,2,2,1529.7564780712128,1050000,1e-05,20,0.1,17,True,21
22,29,20,43,30,180,10,0,1,3,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2_2h/22.onnx,AT,2,2,1612.6785917282104,1100000,1e-05,20,0.1,17,True,22
23,28,23,42,33,179,10,0,1,3,17.62,8.0,new,experiments/results/AT_2_2/ra_feature2_2h/23.onnx,AT,2,2,1702.7158014774323,1150000,1e-05,20,0.1,17,True,23
24,37,27,65,45,195,13,0,5,10,18.18,17.0,new,experiments/results/AT_2_2/ra_feature2_2h/24.onnx,AT,2,2,1781.0241494178772,1200000,1e-05,20,0.1,17,True,24
25,26,23,40,33,190,10,0,3,1,17.62,11.0,new,experiments/results/AT_2_2/ra_feature2_2h/25.onnx,AT,2,2,1859.9830284118652,1250000,1e-05,20,0.1,17,True,25
26,32,25,53,39,186,18,0,3,1,18.18,16.0,new,experiments/results/AT_2_2/ra_feature2_2h/26.onnx,AT,2,2,1944.9977488517761,1300000,1e-05,20,0.1,17,True,26
27,28,23,42,33,153,9,0,2,3,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/27.onnx,AT,2,2,2031.1518228054047,1350000,1e-05,20,0.1,17,True,27
28,33,25,51,39,157,14,0,1,5,18.18,11.0,new,experiments/results/AT_2_2/ra_feature2_2h/28.onnx,AT,2,2,2117.6001205444336,1400000,1e-05,20,0.1,17,True,28
29,29,20,44,30,187,12,0,1,3,17.62,20.0,new,experiments/results/AT_2_2/ra_feature2_2h/29.onnx,AT,2,2,2204.4020812511444,1450000,1e-05,20,0.1,17,True,29
30,32,25,50,39,196,14,0,2,5,17.7,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/30.onnx,AT,2,2,2290.6939544677734,1500000,1e-05,20,0.1,17,True,30
31,37,27,65,45,173,4,0,1,10,18.18,18.0,new,experiments/results/AT_2_2/ra_feature2_2h/31.onnx,AT,2,2,2367.5333037376404,1550000,1e-05,20,0.1,17,True,31
32,30,22,50,35,171,14,0,4,0,18.18,20.0,new,experiments/results/AT_2_2/ra_feature2_2h/32.onnx,AT,2,2,2446.9279539585114,1600000,1e-05,20,0.1,17,True,32
33,29,25,47,39,156,16,0,3,2,18.18,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/33.onnx,AT,2,2,2532.9773333072662,1650000,1e-05,20,0.1,17,True,33
34,36,25,60,39,168,17,0,2,6,18.66,14.0,new,experiments/results/AT_2_2/ra_feature2_2h/34.onnx,AT,2,2,2620.063512325287,1700000,1e-05,20,0.1,17,True,34
35,27,25,43,38,169,13,0,3,0,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/35.onnx,AT,2,2,2707.7448172569275,1750000,1e-05,20,0.1,17,True,35
36,33,27,55,44,183,14,0,1,5,18.18,21.0,new,experiments/results/AT_2_2/ra_feature2_2h/36.onnx,AT,2,2,2794.305302143097,1800000,1e-05,20,0.1,17,True,36
37,27,23,40,33,175,10,0,4,1,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/37.onnx,AT,2,2,2881.2967777252197,1850000,1e-05,20,0.1,17,True,37
38,31,23,51,33,190,13,0,4,2,18.18,14.0,new,experiments/results/AT_2_2/ra_feature2_2h/38.onnx,AT,2,2,2958.7523493766785,1900000,1e-05,20,0.1,17,True,38
39,26,23,40,33,156,9,0,4,0,17.62,19.0,new,experiments/results/AT_2_2/ra_feature2_2h/39.onnx,AT,2,2,3037.118329524994,1950000,1e-05,20,0.1,17,True,39
40,28,23,43,33,202,10,0,4,0,17.62,14.0,new,experiments/results/AT_2_2/ra_feature2_2h/40.onnx,AT,2,2,3117.6893167495728,2000000,1e-05,20,0.1,17,True,40
41,26,22,43,35,179,13,0,4,0,17.62,17.0,new,experiments/results/AT_2_2/ra_feature2_2h/41.onnx,AT,2,2,3195.8012313842773,2050000,1e-05,20,0.1,17,True,41
42,23,22,38,36,154,10,0,4,1,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/42.onnx,AT,2,2,3274.077700138092,2100000,1e-05,20,0.1,17,True,42
43,31,25,51,38,188,11,0,3,4,18.18,19.0,new,experiments/results/AT_2_2/ra_feature2_2h/43.onnx,AT,2,2,3352.51171708107,2150000,1e-05,20,0.1,17,True,43
44,29,23,44,33,176,7,0,3,2,17.62,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/44.onnx,AT,2,2,3431.8971304893494,2200000,1e-05,20,0.1,17,True,44
45,33,22,53,35,181,11,0,4,7,17.7,18.0,new,experiments/results/AT_2_2/ra_feature2_2h/45.onnx,AT,2,2,3505.8939900398254,2250000,1e-05,20,0.1,17,True,45
46,25,20,38,30,181,10,0,4,1,17.14,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/46.onnx,AT,2,2,3578.1818907260895,2300000,1e-05,20,0.1,17,True,46
47,35,22,55,36,183,14,0,4,7,18.18,18.0,new,experiments/results/AT_2_2/ra_feature2_2h/47.onnx,AT,2,2,3650.7289543151855,2350000,1e-05,20,0.1,17,True,47
48,28,25,45,38,158,14,0,4,2,17.62,19.0,new,experiments/results/AT_2_2/ra_feature2_2h/48.onnx,AT,2,2,3724.2532982826233,2400000,1e-05,20,0.1,17,True,48
49,29,25,49,39,172,16,0,4,0,18.18,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/49.onnx,AT,2,2,3801.3111629486084,2450000,1e-05,20,0.1,17,True,49
50,29,23,42,33,170,7,0,3,1,17.62,10.0,new,experiments/results/AT_2_2/ra_feature2_2h/50.onnx,AT,2,2,3878.62907910347,2500000,1e-05,20,0.1,17,True,50
51,32,20,45,30,151,10,0,4,5,17.62,12.0,new,experiments/results/AT_2_2/ra_feature2_2h/51.onnx,AT,2,2,3962.1168353557587,2550000,1e-05,20,0.1,17,True,51
52,33,22,53,36,164,8,0,4,7,17.7,17.0,new,experiments/results/AT_2_2/ra_feature2_2h/52.onnx,AT,2,2,4046.1963119506836,2600000,1e-05,20,0.1,17,True,52
53,31,25,50,39,154,7,0,3,3,18.18,15.0,new,experiments/results/AT_2_2/ra_feature2_2h/53.onnx,AT,2,2,4130.322155237198,2650000,1e-05,20,0.1,17,True,53
54,22,20,34,30,168,9,0,4,0,17.14,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/54.onnx,AT,2,2,4214.818485736847,2700000,1e-05,20,0.1,17,True,54
55,37,27,61,45,189,4,0,1,8,18.18,18.0,new,experiments/results/AT_2_2/ra_feature2_2h/55.onnx,AT,2,2,4298.896415233612,2750000,1e-05,20,0.1,17,True,55
56,27,25,44,39,186,15,0,4,0,17.62,17.0,new,experiments/results/AT_2_2/ra_feature2_2h/56.onnx,AT,2,2,4383.182137489319,2800000,1e-05,20,0.1,17,True,56
57,32,22,51,36,159,13,0,1,6,18.18,15.0,new,experiments/results/AT_2_2/ra_feature2_2h/57.onnx,AT,2,2,4467.098838567734,2850000,1e-05,20,0.1,17,True,57
58,30,22,50,36,184,13,0,6,3,17.62,8.0,new,experiments/results/AT_2_2/ra_feature2_2h/58.onnx,AT,2,2,4551.569656610489,2900000,1e-05,20,0.1,17,True,58
59,28,23,43,37,152,9,0,3,1,17.62,9.0,new,experiments/results/AT_2_2/ra_feature2_2h/59.onnx,AT,2,2,4635.777858018875,2950000,1e-05,20,0.1,17,True,59
60,24,20,37,30,167,9,0,4,0,17.14,14.0,new,experiments/results/AT_2_2/ra_feature2_2h/60.onnx,AT,2,2,4714.219958305359,3000000,1e-05,20,0.1,17,True,60
61,37,27,64,45,159,14,0,2,8,18.18,11.0,new,experiments/results/AT_2_2/ra_feature2_2h/61.onnx,AT,2,2,4786.422000169754,3050000,1e-05,20,0.1,17,True,61
62,29,25,45,38,184,12,0,4,3,17.7,16.0,new,experiments/results/AT_2_2/ra_feature2_2h/62.onnx,AT,2,2,4859.427416563034,3100000,1e-05,20,0.1,17,True,62
63,31,21,49,31,155,10,0,3,1,17.7,17.0,new,experiments/results/AT_2_2/ra_feature2_2h/63.onnx,AT,2,2,4932.946912288666,3150000,1e-05,20,0.1,17,True,63
64,36,25,55,38,155,8,0,2,7,18.18,13.0,new,experiments/results/AT_2_2/ra_feature2_2h/64.onnx,AT,2,2,5007.606106758118,3200000,1e-05,20,0.1,17,True,64
